# _root_ Významnou funkcionalistickou stavbu , která vyhořela v roce 1974 , rekonstruovala Národní galerie v letech 1987 až 1993 .
#goldHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,11,14,17,15,17,0,
#predictedHeads=3,3,11,6,6,3,6,7,8,6,0,13,11,13,14,17,15,17,0,
(0,10),(10,13),0.123531 # DEPENDENCYPART_GRANDPAR
(0,10),(10,14),0.150057 # DEPENDENCYPART_GRANDPAR
(0,10),(10,15),0.200673 # DEPENDENCYPART_GRANDPAR
(0,10),(10,16),-0.0557105 # DEPENDENCYPART_GRANDPAR
(0,10),(10,17),0.0183496 # DEPENDENCYPART_GRANDPAR
(0,10),(10,18),-0.22712 # DEPENDENCYPART_GRANDPAR
(0,11),(11,1),-0.0806423 # DEPENDENCYPART_GRANDPAR
(0,11),(11,2),-0.363946 # DEPENDENCYPART_GRANDPAR
(0,11),(11,3),0.00191657 # DEPENDENCYPART_GRANDPAR
(0,11),(11,4),-0.297367 # DEPENDENCYPART_GRANDPAR
(0,11),(11,5),-0.568151 # DEPENDENCYPART_GRANDPAR
(0,11),(11,6),0.407913 # DEPENDENCYPART_GRANDPAR
(0,11),(11,7),-0.0634635 # DEPENDENCYPART_GRANDPAR
(0,11),(11,8),-0.254709 # DEPENDENCYPART_GRANDPAR
(0,11),(11,9),-0.171828 # DEPENDENCYPART_GRANDPAR
(0,11),(11,10),-0.237204 # DEPENDENCYPART_GRANDPAR
(0,11),(11,12),-0.424493 # DEPENDENCYPART_GRANDPAR
(0,11),(11,13),0.214878 # DEPENDENCYPART_GRANDPAR
(0,11),(11,14),0.0947573 # DEPENDENCYPART_GRANDPAR
(0,11),(11,15),0.32106 # DEPENDENCYPART_GRANDPAR
(0,11),(11,16),-0.241935 # DEPENDENCYPART_GRANDPAR
(0,11),(11,17),-0.0564455 # DEPENDENCYPART_GRANDPAR
(0,11),(11,18),-0.413984 # DEPENDENCYPART_GRANDPAR
(0,11),(11,19),-0.0337998 # DEPENDENCYPART_GRANDPAR
(0,18),(18,12),-0.85417 # DEPENDENCYPART_GRANDPAR
(0,18),(18,14),-0.549438 # DEPENDENCYPART_GRANDPAR
(0,18),(18,15),-0.375451 # DEPENDENCYPART_GRANDPAR
(0,18),(18,16),-0.534533 # DEPENDENCYPART_GRANDPAR
(0,18),(18,17),-0.358166 # DEPENDENCYPART_GRANDPAR
(0,18),(18,19),-0.363302 # DEPENDENCYPART_GRANDPAR
(0,19),(19,18),-0.935709 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.40417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,6),-0.624255 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.2728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),0.243523 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.03429 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.0469494 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.61777 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.0482073 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.704135 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),-0.1432 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),-0.235536 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),-0.741826 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-0.802753 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.60882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.0915211 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.51644 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.918858 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.0458423 # DEPENDENCYPART_GRANDPAR
(1,4),(4,9),-0.299001 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),-0.394082 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-1.04291 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-1.5014 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,2),0.0158966 # DEPENDENCYPART_GRANDPAR
(1,6),(6,3),-0.339545 # DEPENDENCYPART_GRANDPAR
(1,6),(6,4),0.408491 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),0.37358 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),0.0411104 # DEPENDENCYPART_GRANDPAR
(1,6),(6,8),-0.643604 # DEPENDENCYPART_GRANDPAR
(1,6),(6,9),-0.161874 # DEPENDENCYPART_GRANDPAR
(1,6),(6,10),-0.0727294 # DEPENDENCYPART_GRANDPAR
(1,6),(6,11),-0.789562 # DEPENDENCYPART_GRANDPAR
(1,6),(6,12),-0.889024 # DEPENDENCYPART_GRANDPAR
(1,6),(6,13),-0.550254 # DEPENDENCYPART_GRANDPAR
(1,6),(6,14),-0.0871263 # DEPENDENCYPART_GRANDPAR
(1,6),(6,15),-0.457582 # DEPENDENCYPART_GRANDPAR
(1,6),(6,16),-0.237339 # DEPENDENCYPART_GRANDPAR
(1,6),(6,17),-0.136122 # DEPENDENCYPART_GRANDPAR
(1,6),(6,18),-0.175235 # DEPENDENCYPART_GRANDPAR
(1,6),(6,19),-0.379138 # DEPENDENCYPART_GRANDPAR
(1,7),(7,3),-0.128786 # DEPENDENCYPART_GRANDPAR
(1,7),(7,4),0.0767861 # DEPENDENCYPART_GRANDPAR
(1,7),(7,8),-0.461981 # DEPENDENCYPART_GRANDPAR
(1,7),(7,9),-0.116792 # DEPENDENCYPART_GRANDPAR
(1,7),(7,10),-0.188249 # DEPENDENCYPART_GRANDPAR
(1,7),(7,11),-0.742934 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.94812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.708475 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.38465 # DEPENDENCYPART_GRANDPAR
(2,1),(1,6),-0.964803 # DEPENDENCYPART_GRANDPAR
(2,1),(1,7),-0.242683 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.831792 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-1.46713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),-0.00301021 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.515407 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.402171 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),0.148215 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.562337 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),-0.0640667 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),0.0478657 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),-0.645291 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),-0.785178 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),-0.539367 # DEPENDENCYPART_GRANDPAR
(2,6),(6,14),-0.0376726 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),-0.410129 # DEPENDENCYPART_GRANDPAR
(2,6),(6,16),-0.162087 # DEPENDENCYPART_GRANDPAR
(2,6),(6,17),-0.0771746 # DEPENDENCYPART_GRANDPAR
(2,6),(6,18),-0.088538 # DEPENDENCYPART_GRANDPAR
(2,6),(6,19),-0.261067 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.113108 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-2.1093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.00790499 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-0.0935996 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.363269 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),0.173471 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.0933604 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.649591 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.861077 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-1.006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,6),0.423066 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),0.0728037 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),-0.142593 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),0.176013 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.233435 # DEPENDENCYPART_GRANDPAR
(3,5),(5,4),0.729005 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.543157 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.68276 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.557661 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.769166 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-1.0189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),1.18482 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.977655 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),0.254893 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.2391 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),0.0395823 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),0.622799 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),-0.0618381 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.742699 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.239103 # DEPENDENCYPART_GRANDPAR
(3,6),(6,14),-0.129255 # DEPENDENCYPART_GRANDPAR
(3,6),(6,15),-0.664345 # DEPENDENCYPART_GRANDPAR
(3,6),(6,16),-0.215131 # DEPENDENCYPART_GRANDPAR
(3,6),(6,17),-0.354165 # DEPENDENCYPART_GRANDPAR
(3,6),(6,18),-0.232853 # DEPENDENCYPART_GRANDPAR
(3,6),(6,19),-0.62934 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-0.934161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.776694 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.19596 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.0279657 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),0.129892 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.0798425 # DEPENDENCYPART_GRANDPAR
(3,8),(8,1),-0.621229 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-0.696026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,5),0.74375 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),0.976977 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),0.5115 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-0.0298885 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),0.173278 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-0.0544276 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.823421 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.828165 # DEPENDENCYPART_GRANDPAR
(3,8),(8,14),-0.350081 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-1.25658 # DEPENDENCYPART_GRANDPAR
(3,8),(8,16),-0.289868 # DEPENDENCYPART_GRANDPAR
(3,8),(8,17),-0.315895 # DEPENDENCYPART_GRANDPAR
(3,8),(8,18),-0.285963 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.740679 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-1.07492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),0.956741 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),0.639227 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),0.231033 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.592745 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),0.23451 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.27393 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.772625 # DEPENDENCYPART_GRANDPAR
(3,10),(10,1),-0.649591 # DEPENDENCYPART_GRANDPAR
(3,10),(10,3),-1.006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,10),(10,4),1.1025 # DEPENDENCYPART_GRANDPAR
(3,10),(10,5),0.636154 # DEPENDENCYPART_GRANDPAR
(3,10),(10,6),0.914216 # DEPENDENCYPART_GRANDPAR
(3,10),(10,7),0.300728 # DEPENDENCYPART_GRANDPAR
(3,10),(10,8),-0.532158 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),-0.135619 # DEPENDENCYPART_GRANDPAR
(3,10),(10,11),-0.233435 # DEPENDENCYPART_GRANDPAR
(3,10),(10,12),-0.726478 # DEPENDENCYPART_GRANDPAR
(3,10),(10,13),-0.599233 # DEPENDENCYPART_GRANDPAR
(3,10),(10,14),-0.311345 # DEPENDENCYPART_GRANDPAR
(3,10),(10,15),-1.03261 # DEPENDENCYPART_GRANDPAR
(3,10),(10,16),-0.40475 # DEPENDENCYPART_GRANDPAR
(3,10),(10,17),-0.26045 # DEPENDENCYPART_GRANDPAR
(3,10),(10,18),-0.421105 # DEPENDENCYPART_GRANDPAR
(3,11),(11,1),-0.557661 # DEPENDENCYPART_GRANDPAR
(3,11),(11,2),-0.769166 # DEPENDENCYPART_GRANDPAR
(3,11),(11,3),-1.0189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,11),(11,4),1.18482 # DEPENDENCYPART_GRANDPAR
(3,11),(11,5),0.977655 # DEPENDENCYPART_GRANDPAR
(3,11),(11,6),0.74721 # DEPENDENCYPART_GRANDPAR
(3,11),(11,7),0.150947 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),-0.539958 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.184803 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),0.656622 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.742699 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.239103 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.129255 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.664345 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.215131 # DEPENDENCYPART_GRANDPAR
(3,11),(11,17),-0.354165 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),-0.232853 # DEPENDENCYPART_GRANDPAR
(3,11),(11,19),-0.62934 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-0.069077 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.269305 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.0290071 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-0.695166 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.130035 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.13386 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.303174 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.247261 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-2.39547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,6),-0.767812 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-1.1411 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.46683 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.767812 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.207493 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.351005 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-2.59219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.879757 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.928062 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-1.3271 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-1.48069 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-1.29778 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-1.38847 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-1.08959 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-1.63474 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-1.0473 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-1.1919 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-1.20347 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-1.81759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.105537 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.412514 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.399947 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.426044 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-0.723628 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.33529 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.580302 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.649444 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),-0.665022 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.760761 # DEPENDENCYPART_GRANDPAR
(4,6),(6,16),-0.613209 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.33479 # DEPENDENCYPART_GRANDPAR
(4,6),(6,18),-0.748916 # DEPENDENCYPART_GRANDPAR
(4,6),(6,19),-0.573165 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-1.09881 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-1.83112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,8),-0.42386 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.500275 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-0.810785 # DEPENDENCYPART_GRANDPAR
(4,7),(7,11),-0.421655 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-0.995062 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.70855 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-1.88571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),-0.182716 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),-0.415366 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.376782 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),-0.748592 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),-0.406049 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),-0.694352 # DEPENDENCYPART_GRANDPAR
(4,10),(10,1),-1.0245 # DEPENDENCYPART_GRANDPAR
(4,10),(10,3),-1.32437 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-1.82729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,5),-0.358928 # DEPENDENCYPART_GRANDPAR
(4,10),(10,6),-0.220683 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.746097 # DEPENDENCYPART_GRANDPAR
(4,10),(10,8),-0.796177 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),-0.705214 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),-0.404379 # DEPENDENCYPART_GRANDPAR
(4,10),(10,12),-0.773216 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),-0.925186 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),-0.875562 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),-1.04625 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),-0.869755 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.512087 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),-1.00555 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-1.0473 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-1.1919 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-1.20347 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-1.81759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),-0.105537 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),-0.0708144 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),-0.383122 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),-0.436398 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.37858 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.613873 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.580302 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.649444 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.665022 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.760761 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-0.613209 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.33479 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),-0.748916 # DEPENDENCYPART_GRANDPAR
(4,11),(11,19),-0.573165 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.660183 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.628388 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.537442 # DEPENDENCYPART_GRANDPAR
(5,4),(4,6),-1.26786 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.503824 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.631793 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.877632 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-1.81998 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-1.14439 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.11259 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.966493 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.388598 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.451294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.0354191 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.237335 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.235513 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),0.120413 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-1.23701 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.41008 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.294887 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.358035 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.343483 # DEPENDENCYPART_GRANDPAR
(5,6),(6,16),-0.508048 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),0.134957 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.510172 # DEPENDENCYPART_GRANDPAR
(5,6),(6,19),-0.63316 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-1.21076 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.995009 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.700758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.462573 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.176092 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.0947382 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0201352 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-1.13633 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.279207 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.378974 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.309792 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.430753 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.363195 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),0.334625 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.337417 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.916312 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-1.08534 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.597804 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-2.08079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),0.219125 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.486211 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-2.08079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,1),-0.272325 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.722619 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.453942 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.250515 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-2.07504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),0.232955 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),0.0296751 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.0914998 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.613895 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.926593 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.889988 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.557888 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-1.00856 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-1.04769 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-2.43167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.139316 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.285502 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.837167 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-1.28322 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.428153 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-2.05297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,8),0.0592912 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-1.66869 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-1.14848 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.670351 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.451778 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.0469552 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.211527 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.902139 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.21657 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.388249 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.00372 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.660064 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.335603 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.112401 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.194363 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.300499 # DEPENDENCYPART_GRANDPAR
