# _root_ Ωστόσο , έχουμε παράλληλα επίγνωση του γεγονότος ότι η παρούσα οδηγία είναι μεν σημαντική και ενδιαφέρουσα , αλλά δεν λύνει δυστυχώς ακόμα όλα τα προβλήματα .
#goldHeads=0,3,1,3,3,7,5,7,11,11,12,18,12,15,12,15,18,8,20,18,20,20,25,25,20,0,
#predictedHeads=0,1,1,3,3,7,5,3,11,11,12,8,14,12,12,15,18,0,20,18,20,23,25,25,20,0,
(14,15),(15,22),0.0267775 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.160105 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),0.150501 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.188732 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.723162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.352001 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.146352 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.079442 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.235541 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),0.0514033 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.128255 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.0694022 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.407798 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.37958 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.378114 # DEPENDENCYPART_GRANDPAR
(15,1),(1,8),-0.324946 # DEPENDENCYPART_GRANDPAR
(15,1),(1,12),0.0904059 # DEPENDENCYPART_GRANDPAR
(15,1),(1,17),-0.531488 # DEPENDENCYPART_GRANDPAR
(15,1),(1,18),-0.486109 # DEPENDENCYPART_GRANDPAR
(15,1),(1,20),-0.533981 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.184511 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.29658 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.394638 # DEPENDENCYPART_GRANDPAR
(15,2),(2,14),-0.146276 # DEPENDENCYPART_GRANDPAR
(15,2),(2,16),-0.31857 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.0182857 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.167106 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.231085 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.168072 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.166606 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),-0.293082 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.168642 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.148822 # DEPENDENCYPART_GRANDPAR
(15,3),(3,12),0.0850066 # DEPENDENCYPART_GRANDPAR
(15,3),(3,13),-0.0027026 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.04923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,17),-0.396886 # DEPENDENCYPART_GRANDPAR
(15,3),(3,18),-0.466257 # DEPENDENCYPART_GRANDPAR
(15,3),(3,21),-0.790431 # DEPENDENCYPART_GRANDPAR
(15,3),(3,22),-0.685663 # DEPENDENCYPART_GRANDPAR
(15,3),(3,25),-0.632573 # DEPENDENCYPART_GRANDPAR
(15,3),(3,26),-0.545461 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.129102 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.238427 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.323772 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.279574 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.278108 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.0816966 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.105231 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.296809 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.350844 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.525581 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.163948 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.252575 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.149054 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.156686 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),0.0512451 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.10152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,21),-0.786544 # DEPENDENCYPART_GRANDPAR
(15,5),(5,22),-0.682079 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.350844 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.287612 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.58454 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.252575 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.18356 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.149054 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.156686 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.367625 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),0.122725 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.170218 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.05831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,17),-0.532422 # DEPENDENCYPART_GRANDPAR
(15,8),(8,18),-0.486065 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.546833 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.286057 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.196999 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.093205 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.211907 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.0645683 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.267887 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.335471 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.556037 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.261405 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.0541476 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.123991 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),0.0583535 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.0625154 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0530872 # DEPENDENCYPART_GRANDPAR
(15,11),(11,16),-0.406011 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.0683883 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.135822 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.270468 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.263493 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.303517 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.302052 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.172287 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.215416 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.0822274 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.318564 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0221131 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),0.0756881 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.04935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.286274 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.4083 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.465666 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.430916 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.78775 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.682982 # DEPENDENCYPART_GRANDPAR
(15,12),(12,25),-0.614325 # DEPENDENCYPART_GRANDPAR
(15,12),(12,26),-0.547569 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.265586 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.402907 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.170243 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.0490554 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.05296 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.304527 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.508004 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.471112 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.460702 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.742976 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.638511 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.289634 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.0803469 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.06051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.312575 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.539157 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.459819 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.576949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.1683 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),0.0188515 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.00143636 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.266508 # DEPENDENCYPART_GRANDPAR
(15,17),(17,2),-0.463477 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.667916 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.465814 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.606852 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.0010911 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.119299 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.219836 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.421915 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-0.550765 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.465909 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.722613 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.782489 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.730709 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.729244 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.721602 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.692671 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.72483 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.585796 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.555595 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.490578 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.66877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.0381067 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.20493 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.25651 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.111874 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.43495 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.331289 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.410699 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.415361 # DEPENDENCYPART_GRANDPAR
(15,18),(18,26),-0.377953 # DEPENDENCYPART_GRANDPAR
(15,20),(20,1),-0.525348 # DEPENDENCYPART_GRANDPAR
(15,20),(20,2),-0.326347 # DEPENDENCYPART_GRANDPAR
(15,20),(20,3),-0.603915 # DEPENDENCYPART_GRANDPAR
(15,20),(20,4),-0.799522 # DEPENDENCYPART_GRANDPAR
(15,20),(20,5),-0.655334 # DEPENDENCYPART_GRANDPAR
(15,20),(20,7),-0.653868 # DEPENDENCYPART_GRANDPAR
(15,20),(20,8),-0.671114 # DEPENDENCYPART_GRANDPAR
(15,20),(20,10),-0.641884 # DEPENDENCYPART_GRANDPAR
(15,20),(20,11),-0.649456 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),-0.463469 # DEPENDENCYPART_GRANDPAR
(15,20),(20,13),-0.572479 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.439728 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.546669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,16),0.188751 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.189143 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.00552296 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.0277932 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.24061 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.163494 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.25074 # DEPENDENCYPART_GRANDPAR
(15,20),(20,25),-0.272677 # DEPENDENCYPART_GRANDPAR
(15,20),(20,26),-0.285892 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.0469323 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.301056 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.414745 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.380321 # DEPENDENCYPART_GRANDPAR
(15,22),(22,4),-0.754371 # DEPENDENCYPART_GRANDPAR
(15,22),(22,13),-0.527477 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.297904 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.41474 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-0.380301 # DEPENDENCYPART_GRANDPAR
(15,22),(22,26),-0.345465 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.263398 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.153429 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.45342 # DEPENDENCYPART_GRANDPAR
(15,23),(23,25),-0.268934 # DEPENDENCYPART_GRANDPAR
(15,23),(23,26),-0.212557 # DEPENDENCYPART_GRANDPAR
(15,25),(25,21),-0.273273 # DEPENDENCYPART_GRANDPAR
(15,25),(25,22),-0.152657 # DEPENDENCYPART_GRANDPAR
(15,25),(25,23),-0.284167 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),-0.546306 # DEPENDENCYPART_GRANDPAR
(15,25),(25,26),-0.225618 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-1.01867 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.314757 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-1.40326 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.806018 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.168042 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.22293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.349449 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.334074 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.715781 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.405815 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.414023 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.321605 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.181727 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.161378 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.23651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,1),-0.499643 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.475617 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-1.46971 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.172056 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.278346 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.40301 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.429707 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.611246 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.940045 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.22172 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-1.40817 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.161237 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.771732 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.26914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.367712 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.335874 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.807711 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.435644 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.443853 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.705536 # DEPENDENCYPART_GRANDPAR
(16,15),(15,25),-0.506619 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.875799 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-1.44058 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-1.27535 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.634082 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.800261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0372224 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.440344 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.271095 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-0.898643 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-0.870307 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-1.93854 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-0.597455 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.847664 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-0.972327 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.83699 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-1.45756 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.788811 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.88954 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.582818 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-1.29236 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.613612 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.791046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.13242 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.161537 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.270178 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.0198551 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.0217419 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.226167 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),0.00790386 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.266105 # DEPENDENCYPART_GRANDPAR
(16,20),(20,1),-0.8896 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.79214 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-1.85641 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-0.601124 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-0.784314 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.908977 # DEPENDENCYPART_GRANDPAR
(16,20),(20,8),-0.815689 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.42924 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-0.725463 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-1.80403 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.58642 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-1.264 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.608123 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.782982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.0920262 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.111831 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0691071 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.0582858 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.03669 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.185532 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),0.0654225 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),-0.265364 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),0.014947 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),0.0159017 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.15057 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-1.02303 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),-0.299171 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.273152 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.27319 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.341043 # DEPENDENCYPART_GRANDPAR
(17,2),(2,14),-0.227548 # DEPENDENCYPART_GRANDPAR
(17,2),(2,16),-0.149967 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.152245 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.161376 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.0639114 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.181785 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.145393 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.280714 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.157819 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.0143576 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.159541 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.141698 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.25921 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.109736 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.0142357 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.0272403 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.144664 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.0285726 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.125462 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.0220841 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.100339 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.179852 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.0367797 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.0209339 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.08162 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.242912 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.578606 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.642028 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.631019 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.725463 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.849745 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.28161 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.0939262 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.166343 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.0687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.252707 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.491511 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.825361 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.589564 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.613807 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.68214 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-0.591442 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.648133 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.661138 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.571768 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.634344 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.652886 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.519797 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.659079 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.54716 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.5937 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.470291 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.500174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.116281 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.114318 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.211949 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.197389 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.250359 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.297049 # DEPENDENCYPART_GRANDPAR
(17,18),(18,26),-0.0194615 # DEPENDENCYPART_GRANDPAR
(17,20),(20,1),-0.605567 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-0.561831 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-0.626002 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),-0.623418 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-0.622156 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.635161 # DEPENDENCYPART_GRANDPAR
(17,20),(20,8),-0.57558 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.631012 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.626911 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.460281 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.690988 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.543833 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.613073 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.466885 # DEPENDENCYPART_GRANDPAR
