# _root_ Πιστεύω , κύριε Πρόεδρε , ότι το Κοινοβούλιο μπορεί να θεωρήσει γενικά ικανοποιητικό το παρόν κείμενο .
#goldHeads=0,4,4,1,4,1,8,9,6,11,9,11,11,16,16,11,0,
#predictedHeads=0,4,4,1,4,1,8,9,6,11,9,11,15,15,16,11,0,
(3,8),(8,10),-0.620499 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-1.1439 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.550336 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.737242 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-1.06754 # DEPENDENCYPART_GRANDPAR
(3,8),(8,16),-1.04458 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-1.04859 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.337678 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-1.1112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),-0.255061 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),-0.108221 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),-0.108787 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.534023 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.399607 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.448046 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-1.02161 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.375402 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.543583 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.753082 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),-0.731497 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.589265 # DEPENDENCYPART_GRANDPAR
(3,11),(11,1),-1.04945 # DEPENDENCYPART_GRANDPAR
(3,11),(11,2),-0.337225 # DEPENDENCYPART_GRANDPAR
(3,11),(11,3),-1.11244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,11),(11,4),-0.256309 # DEPENDENCYPART_GRANDPAR
(3,11),(11,5),-0.124743 # DEPENDENCYPART_GRANDPAR
(3,11),(11,6),-0.111342 # DEPENDENCYPART_GRANDPAR
(3,11),(11,7),-0.534775 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),-0.402015 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.980736 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.192939 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.381598 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.549965 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.76178 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.740194 # DEPENDENCYPART_GRANDPAR
(3,11),(11,17),-0.590901 # DEPENDENCYPART_GRANDPAR
(3,12),(12,1),-1.06316 # DEPENDENCYPART_GRANDPAR
(3,12),(12,2),-0.404631 # DEPENDENCYPART_GRANDPAR
(3,12),(12,3),-1.15362 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,12),(12,4),-0.309873 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),-0.240325 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.443347 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-1.05246 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.982139 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.693551 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-0.951914 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.930733 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.702042 # DEPENDENCYPART_GRANDPAR
(3,17),(17,1),-1.0513 # DEPENDENCYPART_GRANDPAR
(3,17),(17,3),-1.14016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,17),(17,13),-0.704564 # DEPENDENCYPART_GRANDPAR
(3,17),(17,15),-1.06529 # DEPENDENCYPART_GRANDPAR
(3,17),(17,16),-1.04063 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.113645 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.0539855 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.68638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.44548 # DEPENDENCYPART_GRANDPAR
(4,1),(1,6),-0.561682 # DEPENDENCYPART_GRANDPAR
(4,1),(1,8),-0.922802 # DEPENDENCYPART_GRANDPAR
(4,1),(1,9),-1.52745 # DEPENDENCYPART_GRANDPAR
(4,1),(1,11),-1.4303 # DEPENDENCYPART_GRANDPAR
(4,1),(1,12),-0.98134 # DEPENDENCYPART_GRANDPAR
(4,1),(1,15),-1.54184 # DEPENDENCYPART_GRANDPAR
(4,1),(1,16),-1.58438 # DEPENDENCYPART_GRANDPAR
(4,1),(1,17),-1.0191 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.936222 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.0275505 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.72058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.50232 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.572294 # DEPENDENCYPART_GRANDPAR
(4,2),(2,8),-0.958286 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-1.53727 # DEPENDENCYPART_GRANDPAR
(4,2),(2,13),-1.16436 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.802702 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.261798 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.80532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.558842 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.630029 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-1.04307 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-1.61954 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-1.52179 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-1.00066 # DEPENDENCYPART_GRANDPAR
(4,3),(3,17),-1.09726 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-1.19002 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.650006 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.555113 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-1.17265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.209483 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.422536 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-1.2778 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-1.18659 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.665036 # DEPENDENCYPART_GRANDPAR
(4,5),(5,15),-1.04741 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.676012 # DEPENDENCYPART_GRANDPAR
(4,6),(6,5),-0.0885777 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.583997 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.832828 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),-0.77969 # DEPENDENCYPART_GRANDPAR
(4,6),(6,17),-0.588433 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-1.27184 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.706533 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.639594 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-1.15119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),-0.0640102 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.638093 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-1.13842 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.654459 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-1.04739 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.563559 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.748572 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-1.09213 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-1.1381 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-1.17901 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-0.593618 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.521537 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-1.20252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),0.0517939 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),-0.122346 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),-0.591672 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.457092 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),-0.482315 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),-0.925707 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),-0.389341 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),-0.552802 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),-0.779036 # DEPENDENCYPART_GRANDPAR
(4,9),(9,16),-0.826376 # DEPENDENCYPART_GRANDPAR
(4,9),(9,17),-0.545802 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-1.17987 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-0.593165 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-0.519614 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-1.20377 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),0.0352718 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),-0.124901 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),-0.592424 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),-0.459501 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.904874 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.228746 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.395536 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.559185 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.787734 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-0.835074 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.547438 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-1.19359 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.660571 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.539598 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-1.25552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),-0.0767139 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),-0.49902 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),-0.974779 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.883613 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.701946 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.976914 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-1.02466 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),-0.657646 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.149516 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),0.00816722 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.0129807 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.12068 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.382237 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.662007 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.592814 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.719096 # DEPENDENCYPART_GRANDPAR
(5,1),(1,12),-0.825619 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-1.06131 # DEPENDENCYPART_GRANDPAR
(5,1),(1,16),-1.06003 # DEPENDENCYPART_GRANDPAR
(5,1),(1,17),-0.699262 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.280442 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.15278 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.165098 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.17585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.400645 # DEPENDENCYPART_GRANDPAR
(5,2),(2,8),-0.69346 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.610673 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.820733 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.0619093 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.273426 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.0510885 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.1655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.388159 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.700162 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.607265 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.733031 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.780745 # DEPENDENCYPART_GRANDPAR
(5,3),(3,17),-0.712174 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.036842 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.20243 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.144951 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.1678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.390451 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.702454 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.609558 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.735324 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.783037 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.626136 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.628349 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.067919 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.111375 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.259996 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.343736 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.473698 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.618087 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.472332 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.483128 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.752565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,7),-0.0755068 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.189523 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.458071 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.317835 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.355238 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.37758 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.527854 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.526767 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.458447 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.573713 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.436402 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.447646 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-0.695425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.000142705 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.134446 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.233484 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.426287 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.358872 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.360608 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.347621 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.537661 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.537858 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.324275 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.459291 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.573253 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.434473 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.445717 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.697892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.000452451 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),-0.131702 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.228895 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.0906721 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.319881 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.360052 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.345683 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.538255 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),-0.538452 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.317913 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.463334 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.206234 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.29387 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.366453 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.577496 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.576397 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.311063 # DEPENDENCYPART_GRANDPAR
(5,15),(15,7),-0.0589931 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.336053 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.304028 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.396866 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.510862 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.320439 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.135205 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.0303406 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.0229599 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0326778 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.691437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,8),0.156759 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.142138 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.466981 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.135205 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.0726089 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.086545 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.0450431 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-0.691437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,8),0.156759 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.142138 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.235826 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.466981 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.437324 # DEPENDENCYPART_GRANDPAR
(6,7),(7,8),0.540841 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.255653 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.135191 # DEPENDENCYPART_GRANDPAR
(6,9),(9,3),-0.199165 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.162185 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.146153 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.254451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.511995 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.736711 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.199467 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.305774 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),0.121633 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),0.201236 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),0.144815 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),0.0518325 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.0415857 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.26002 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.136391 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.198856 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.161876 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.147352 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.233307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.537388 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.767355 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.482727 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.269136 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),0.114092 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),0.196066 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),0.137854 # DEPENDENCYPART_GRANDPAR
(6,11),(11,16),0.0448724 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.0443743 # DEPENDENCYPART_GRANDPAR
(6,17),(17,1),-0.37079 # DEPENDENCYPART_GRANDPAR
(6,17),(17,3),-0.341138 # DEPENDENCYPART_GRANDPAR
(6,17),(17,13),-0.123124 # DEPENDENCYPART_GRANDPAR
(6,17),(17,15),-0.0643335 # DEPENDENCYPART_GRANDPAR
(6,17),(17,16),-0.157522 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-0.794862 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-0.739104 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-0.804138 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-0.783296 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-0.705988 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-0.753834 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.285572 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.281634 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.170001 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.0147902 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.515503 # DEPENDENCYPART_GRANDPAR
(7,8),(8,15),-0.561397 # DEPENDENCYPART_GRANDPAR
(7,8),(8,16),-0.509602 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.487393 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.601221 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.609002 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.357969 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.346528 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.26273 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.745566 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.847099 # DEPENDENCYPART_GRANDPAR
(8,1),(1,12),-1.06844 # DEPENDENCYPART_GRANDPAR
(8,1),(1,15),-1.16086 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-1.17571 # DEPENDENCYPART_GRANDPAR
(8,1),(1,17),-0.944859 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.942075 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.572322 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.57448 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.387442 # DEPENDENCYPART_GRANDPAR
(8,2),(2,6),-0.29852 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-1.29822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.755387 # DEPENDENCYPART_GRANDPAR
(8,2),(2,13),-1.00727 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.804452 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.638429 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.560904 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.463073 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.299999 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.38301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.837661 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.938597 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-1.08776 # DEPENDENCYPART_GRANDPAR
(8,3),(3,17),-1.02302 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.803773 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.592875 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.608732 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.439514 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.30007 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.38301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.837662 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.938598 # DEPENDENCYPART_GRANDPAR
(8,4),(4,12),-1.08776 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.942075 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.619908 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.582687 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.601219 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.29852 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.29822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.755387 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.856986 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-1.00727 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-1.19529 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.28236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,1),-1.1873 # DEPENDENCYPART_GRANDPAR
