# _root_ Από τη στιγμή που εγκαταλείφθηκε το Κάστρο το 1829 , με την ίδρυση του Ανεξάρτητου Ελληνικού Κράτους , αφέθηκε στην τύχη του .
#goldHeads=5,3,1,5,19,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
#predictedHeads=19,3,1,5,3,7,5,9,5,5,5,13,11,17,17,17,13,19,0,19,20,21,0,
(2,3),(3,13),-0.410853 # DEPENDENCYPART_GRANDPAR
(2,3),(3,19),-0.0502674 # DEPENDENCYPART_GRANDPAR
(2,3),(3,20),-0.27339 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.476329 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.827864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.190311 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),0.0594595 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.12856 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.0621674 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),-0.223754 # DEPENDENCYPART_GRANDPAR
(2,4),(4,19),-0.08028 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.1637 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.19597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.048025 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.457342 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.776319 # DEPENDENCYPART_GRANDPAR
(3,1),(1,10),-0.44983 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.18089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.0452752 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.598605 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.543204 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.740744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.0652718 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.18971 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),-0.0670898 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.0273071 # DEPENDENCYPART_GRANDPAR
(3,4),(4,19),-0.11915 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.596312 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.5463 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.684894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.809545 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.821223 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.00657638 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.035708 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),0.0723907 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),0.0717826 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.255434 # DEPENDENCYPART_GRANDPAR
(3,5),(5,17),0.00912808 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.0484802 # DEPENDENCYPART_GRANDPAR
(3,5),(5,19),-0.0138255 # DEPENDENCYPART_GRANDPAR
(3,5),(5,20),0.166285 # DEPENDENCYPART_GRANDPAR
(3,5),(5,23),-0.321945 # DEPENDENCYPART_GRANDPAR
(3,7),(7,4),0.465979 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),0.21393 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.872531 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.129672 # DEPENDENCYPART_GRANDPAR
(3,7),(7,15),-0.393964 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),-0.385622 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.620946 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.0745332 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.118091 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.551487 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.0720724 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-1.12492 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.367751 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.272462 # DEPENDENCYPART_GRANDPAR
(3,11),(11,17),-0.103189 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),-0.20597 # DEPENDENCYPART_GRANDPAR
(3,11),(11,23),-0.41967 # DEPENDENCYPART_GRANDPAR
(3,13),(13,4),0.466044 # DEPENDENCYPART_GRANDPAR
(3,13),(13,5),0.214041 # DEPENDENCYPART_GRANDPAR
(3,13),(13,6),-0.861256 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),-0.753047 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.00604213 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),0.0484555 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.969924 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.593952 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.393964 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),-0.385622 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.282374 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.171548 # DEPENDENCYPART_GRANDPAR
(3,13),(13,19),-0.0997851 # DEPENDENCYPART_GRANDPAR
(3,13),(13,20),-0.0903859 # DEPENDENCYPART_GRANDPAR
(3,13),(13,21),-0.935015 # DEPENDENCYPART_GRANDPAR
(3,13),(13,23),-0.422561 # DEPENDENCYPART_GRANDPAR
(3,19),(19,1),-0.596312 # DEPENDENCYPART_GRANDPAR
(3,19),(19,3),-0.684894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,19),(19,4),0.809545 # DEPENDENCYPART_GRANDPAR
(3,19),(19,5),0.194371 # DEPENDENCYPART_GRANDPAR
(3,19),(19,7),-0.274734 # DEPENDENCYPART_GRANDPAR
(3,19),(19,9),-0.151149 # DEPENDENCYPART_GRANDPAR
(3,19),(19,10),0.0902469 # DEPENDENCYPART_GRANDPAR
(3,19),(19,11),0.00549931 # DEPENDENCYPART_GRANDPAR
(3,19),(19,13),-0.52625 # DEPENDENCYPART_GRANDPAR
(3,19),(19,14),-0.435663 # DEPENDENCYPART_GRANDPAR
(3,19),(19,15),-0.341089 # DEPENDENCYPART_GRANDPAR
(3,19),(19,16),-0.332655 # DEPENDENCYPART_GRANDPAR
(3,19),(19,17),-0.261688 # DEPENDENCYPART_GRANDPAR
(3,19),(19,18),-0.030624 # DEPENDENCYPART_GRANDPAR
(3,19),(19,20),0.166285 # DEPENDENCYPART_GRANDPAR
(3,19),(19,21),-0.643513 # DEPENDENCYPART_GRANDPAR
(3,19),(19,23),-0.321945 # DEPENDENCYPART_GRANDPAR
(3,20),(20,18),-0.252333 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),-0.763518 # DEPENDENCYPART_GRANDPAR
(3,20),(20,23),-0.446974 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.502381 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.137455 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.12364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.110867 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-0.465519 # DEPENDENCYPART_GRANDPAR
(4,1),(1,10),-0.548045 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.174803 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.13528 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,1),-0.278582 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.449001 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.14624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.143248 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.518443 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.726577 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.794074 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.803489 # DEPENDENCYPART_GRANDPAR
(4,3),(3,19),-0.435896 # DEPENDENCYPART_GRANDPAR
(4,3),(3,20),-0.679009 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.6605 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.908483 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.613864 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.61757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.159686 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.0909816 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.246407 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-0.173041 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.238446 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.190426 # DEPENDENCYPART_GRANDPAR
(4,5),(5,17),-0.332645 # DEPENDENCYPART_GRANDPAR
(4,5),(5,18),-0.00015422 # DEPENDENCYPART_GRANDPAR
(4,5),(5,19),0.0464932 # DEPENDENCYPART_GRANDPAR
(4,5),(5,20),-0.105583 # DEPENDENCYPART_GRANDPAR
(4,5),(5,23),-0.13436 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.827143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.414225 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),-0.242744 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.277153 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.294148 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.314856 # DEPENDENCYPART_GRANDPAR
(4,10),(10,1),-0.68823 # DEPENDENCYPART_GRANDPAR
(4,10),(10,3),-0.685948 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-0.784347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,5),0.328229 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.0242261 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),-0.287834 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),-0.472905 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),-0.434826 # DEPENDENCYPART_GRANDPAR
(4,10),(10,15),-0.390286 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),-0.410948 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.577045 # DEPENDENCYPART_GRANDPAR
(4,10),(10,18),-0.0785443 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),-0.191393 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.176383 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.567727 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.201754 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.221529 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.343973 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),0.00490925 # DEPENDENCYPART_GRANDPAR
(4,11),(11,23),-0.12704 # DEPENDENCYPART_GRANDPAR
(4,19),(19,1),-0.6605 # DEPENDENCYPART_GRANDPAR
(4,19),(19,3),-0.613864 # DEPENDENCYPART_GRANDPAR
(4,19),(19,4),-0.61757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,19),(19,5),0.430962 # DEPENDENCYPART_GRANDPAR
(4,19),(19,7),0.036188 # DEPENDENCYPART_GRANDPAR
(4,19),(19,9),-0.281142 # DEPENDENCYPART_GRANDPAR
(4,19),(19,10),-0.106838 # DEPENDENCYPART_GRANDPAR
(4,19),(19,11),-0.367079 # DEPENDENCYPART_GRANDPAR
(4,19),(19,13),-0.248548 # DEPENDENCYPART_GRANDPAR
(4,19),(19,14),-0.473974 # DEPENDENCYPART_GRANDPAR
(4,19),(19,15),-0.285772 # DEPENDENCYPART_GRANDPAR
(4,19),(19,16),-0.306434 # DEPENDENCYPART_GRANDPAR
(4,19),(19,17),-0.390767 # DEPENDENCYPART_GRANDPAR
(4,19),(19,18),0.0660491 # DEPENDENCYPART_GRANDPAR
(4,19),(19,20),-0.105583 # DEPENDENCYPART_GRANDPAR
(4,19),(19,21),-0.475337 # DEPENDENCYPART_GRANDPAR
(4,19),(19,23),-0.13436 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.570147 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.360098 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.203679 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-2.14264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,7),0.148522 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.413173 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.445484 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.213157 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.317305 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.354759 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.314584 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-2.22494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,7),0.0622728 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.373641 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.444891 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.576124 # DEPENDENCYPART_GRANDPAR
(5,3),(3,19),-1.67193 # DEPENDENCYPART_GRANDPAR
(5,3),(3,20),-0.906661 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.37703 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.549581 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.547028 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-2.13317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,7),0.174075 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.425494 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.390995 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-1.58017 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.664355 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.28444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),1.03349 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.160929 # DEPENDENCYPART_GRANDPAR
(5,7),(7,15),-0.18825 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.267299 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.616839 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.0209865 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.0366171 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.0508398 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.682419 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.999279 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.606439 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-1.64912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,7),0.630776 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),0.0739249 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.145074 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.113458 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.387667 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.466655 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.380854 # DEPENDENCYPART_GRANDPAR
(5,10),(10,18),-0.0639862 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-1.11091 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.0239913 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.398722 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),0.0986241 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.298642 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.168772 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-3.40591e-05 # DEPENDENCYPART_GRANDPAR
(5,11),(11,23),-0.368403 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.664355 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-1.27836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),1.06223 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.482283 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.0326209 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),0.206861 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.2229 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.753841 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.191008 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.270057 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.168898 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.0121581 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.623866 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.469101 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.470436 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-0.334338 # DEPENDENCYPART_GRANDPAR
(5,17),(17,4),-0.664355 # DEPENDENCYPART_GRANDPAR
(5,17),(17,5),-1.27836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,17),(17,8),0.482283 # DEPENDENCYPART_GRANDPAR
(5,17),(17,10),0.0326209 # DEPENDENCYPART_GRANDPAR
(5,17),(17,11),0.206861 # DEPENDENCYPART_GRANDPAR
(5,17),(17,12),-0.2229 # DEPENDENCYPART_GRANDPAR
(5,17),(17,13),0.186779 # DEPENDENCYPART_GRANDPAR
(5,17),(17,14),-0.76418 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.201371 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.2803 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.0121581 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.623866 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.469101 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),-0.470436 # DEPENDENCYPART_GRANDPAR
(5,18),(18,3),-0.999279 # DEPENDENCYPART_GRANDPAR
(5,18),(18,5),-1.64912 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,18),(18,7),0.630776 # DEPENDENCYPART_GRANDPAR
(5,18),(18,10),0.0324024 # DEPENDENCYPART_GRANDPAR
(5,18),(18,11),0.0713503 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.0213051 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.52305 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),-0.602024 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.288701 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-1.11091 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.570528 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.682392 # DEPENDENCYPART_GRANDPAR
(5,19),(19,1),-0.531058 # DEPENDENCYPART_GRANDPAR
(5,19),(19,3),-0.80006 # DEPENDENCYPART_GRANDPAR
(5,19),(19,4),-0.430299 # DEPENDENCYPART_GRANDPAR
(5,19),(19,5),-1.54171 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,19),(19,7),0.514561 # DEPENDENCYPART_GRANDPAR
(5,19),(19,9),0.0506951 # DEPENDENCYPART_GRANDPAR
(5,19),(19,10),0.0442686 # DEPENDENCYPART_GRANDPAR
(5,19),(19,11),-0.025338 # DEPENDENCYPART_GRANDPAR
(5,19),(19,13),-0.125713 # DEPENDENCYPART_GRANDPAR
(5,19),(19,14),-0.99264 # DEPENDENCYPART_GRANDPAR
(5,19),(19,15),-0.458809 # DEPENDENCYPART_GRANDPAR
(5,19),(19,16),-0.537784 # DEPENDENCYPART_GRANDPAR
(5,19),(19,17),-0.39311 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),0.0425991 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),-0.383038 # DEPENDENCYPART_GRANDPAR
(5,19),(19,21),-0.517026 # DEPENDENCYPART_GRANDPAR
(5,19),(19,23),-0.350138 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),0.0216565 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.416419 # DEPENDENCYPART_GRANDPAR
(5,20),(20,23),-0.343083 # DEPENDENCYPART_GRANDPAR
(5,23),(23,7),0.557295 # DEPENDENCYPART_GRANDPAR
(5,23),(23,20),-0.457606 # DEPENDENCYPART_GRANDPAR
(5,23),(23,21),-0.65943 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.37061 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.598064 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.295717 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.464046 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.3161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,10),-0.477963 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.596674 # DEPENDENCYPART_GRANDPAR
(7,4),(4,19),-0.788559 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.202952 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.524577 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.101988 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.114491 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.234229 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.2956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,9),-0.387426 # DEPENDENCYPART_GRANDPAR
(7,5),(5,10),-0.410041 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.594672 # DEPENDENCYPART_GRANDPAR
(7,5),(5,13),-0.804804 # DEPENDENCYPART_GRANDPAR
(7,5),(5,17),-0.379652 # DEPENDENCYPART_GRANDPAR
(7,5),(5,18),-0.562106 # DEPENDENCYPART_GRANDPAR
(7,5),(5,19),-0.771478 # DEPENDENCYPART_GRANDPAR
(7,5),(5,20),-0.540318 # DEPENDENCYPART_GRANDPAR
(7,5),(5,23),-0.763091 # DEPENDENCYPART_GRANDPAR
(7,9),(9,8),0.0900832 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.0882215 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),-0.204626 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.349031 # DEPENDENCYPART_GRANDPAR
(7,15),(15,12),-0.838155 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.299374 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),0.012671 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.382572 # DEPENDENCYPART_GRANDPAR
(7,15),(15,17),0.178824 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.249074 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-0.387552 # DEPENDENCYPART_GRANDPAR
(7,15),(15,20),-0.134521 # DEPENDENCYPART_GRANDPAR
(7,15),(15,21),-0.663597 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.29942 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),0.0124429 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.31032 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),0.178687 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.24912 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.387598 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.134567 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.663734 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.936413 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.999776 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.911078 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.871835 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.87539 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.620161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),-0.110485 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.387991 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.188522 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.187908 # DEPENDENCYPART_GRANDPAR
(9,10),(10,17),-0.478984 # DEPENDENCYPART_GRANDPAR
(9,10),(10,18),-0.158035 # DEPENDENCYPART_GRANDPAR
(9,10),(10,19),-0.156517 # DEPENDENCYPART_GRANDPAR
(9,11),(11,10),0.181202 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.141755 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.298775 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.161874 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.389768 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.174969 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.339248 # DEPENDENCYPART_GRANDPAR
(9,13),(13,4),-0.916053 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.880652 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-1.05392 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.90248 # DEPENDENCYPART_GRANDPAR
(9,13),(13,10),0.170574 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.0209188 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),0.0371097 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.181998 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.188531 # DEPENDENCYPART_GRANDPAR
(9,13),(13,16),-0.187963 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.46891 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.18117 # DEPENDENCYPART_GRANDPAR
(9,13),(13,19),-0.0224528 # DEPENDENCYPART_GRANDPAR
(9,13),(13,20),-0.379593 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.608472 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.341801 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),-0.220669 # DEPENDENCYPART_GRANDPAR
(10,1),(1,3),-0.090493 # DEPENDENCYPART_GRANDPAR
(10,1),(1,4),-0.107415 # DEPENDENCYPART_GRANDPAR
