# _root_ Λυπάμαι πολύ , κύριε Ύπατε Εκπρόσωπε , που δεν μπορώ να συμμεριστώ ούτε καν τη μετριασμένη αισιοδοξία σας .
#goldHeads=0,1,6,6,6,1,6,1,10,8,12,10,12,12,17,17,12,17,0,
#predictedHeads=0,1,1,6,6,1,10,10,10,6,12,10,12,13,17,17,12,17,0,
(1,14),(14,15),-0.881186 # DEPENDENCYPART_GRANDPAR
(1,14),(14,16),-0.935637 # DEPENDENCYPART_GRANDPAR
(1,14),(14,17),-0.409568 # DEPENDENCYPART_GRANDPAR
(1,14),(14,19),-0.502673 # DEPENDENCYPART_GRANDPAR
(1,17),(17,13),0.202853 # DEPENDENCYPART_GRANDPAR
(1,17),(17,14),-0.133613 # DEPENDENCYPART_GRANDPAR
(1,17),(17,15),-0.823496 # DEPENDENCYPART_GRANDPAR
(1,17),(17,16),-0.746013 # DEPENDENCYPART_GRANDPAR
(1,17),(17,18),0.672513 # DEPENDENCYPART_GRANDPAR
(1,17),(17,19),-0.422162 # DEPENDENCYPART_GRANDPAR
(1,19),(19,16),-1.04781 # DEPENDENCYPART_GRANDPAR
(1,19),(19,17),-0.441562 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.21023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.262451 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.440242 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.659542 # DEPENDENCYPART_GRANDPAR
(2,1),(1,6),-0.59163 # DEPENDENCYPART_GRANDPAR
(2,1),(1,7),-0.521588 # DEPENDENCYPART_GRANDPAR
(2,1),(1,10),-0.596709 # DEPENDENCYPART_GRANDPAR
(2,1),(1,12),-0.660189 # DEPENDENCYPART_GRANDPAR
(2,1),(1,13),-0.716562 # DEPENDENCYPART_GRANDPAR
(2,1),(1,14),-0.881869 # DEPENDENCYPART_GRANDPAR
(2,1),(1,17),-1.0189 # DEPENDENCYPART_GRANDPAR
(2,1),(1,19),-0.763245 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.578329 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.826043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.161828 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.326519 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),-0.312736 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.288162 # DEPENDENCYPART_GRANDPAR
(2,3),(3,16),-0.685794 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.588139 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.823801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),-0.0235734 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),-0.247349 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-0.216207 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.225167 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.183418 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),-0.245772 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.288194 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),-0.441457 # DEPENDENCYPART_GRANDPAR
(2,4),(4,17),-0.643733 # DEPENDENCYPART_GRANDPAR
(2,4),(4,19),-0.407489 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.73394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.0507549 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.012112 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.161325 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.229998 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.179564 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.27414 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.588139 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.823373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),-0.0129156 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.0175311 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.238246 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.218233 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.487842 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-0.182685 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),-0.245039 # DEPENDENCYPART_GRANDPAR
(2,6),(6,13),-0.287114 # DEPENDENCYPART_GRANDPAR
(2,6),(6,14),-0.440757 # DEPENDENCYPART_GRANDPAR
(2,10),(10,1),-0.529376 # DEPENDENCYPART_GRANDPAR
(2,10),(10,2),-0.786907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,10),(10,3),0.0451739 # DEPENDENCYPART_GRANDPAR
(2,10),(10,4),0.00901666 # DEPENDENCYPART_GRANDPAR
(2,10),(10,5),-0.237219 # DEPENDENCYPART_GRANDPAR
(2,10),(10,6),-0.141017 # DEPENDENCYPART_GRANDPAR
(2,10),(10,7),-0.213963 # DEPENDENCYPART_GRANDPAR
(2,10),(10,8),-0.33773 # DEPENDENCYPART_GRANDPAR
(2,10),(10,9),-0.212161 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),-0.529877 # DEPENDENCYPART_GRANDPAR
(2,10),(10,12),-0.236123 # DEPENDENCYPART_GRANDPAR
(2,10),(10,13),-0.236342 # DEPENDENCYPART_GRANDPAR
(2,10),(10,14),-0.343495 # DEPENDENCYPART_GRANDPAR
(2,10),(10,16),-0.506406 # DEPENDENCYPART_GRANDPAR
(2,10),(10,17),-0.499978 # DEPENDENCYPART_GRANDPAR
(2,10),(10,19),-0.403714 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),0.0576284 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-0.811092 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.100126 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.312959 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-0.339179 # DEPENDENCYPART_GRANDPAR
(3,1),(1,7),-0.215852 # DEPENDENCYPART_GRANDPAR
(3,1),(1,10),-0.394034 # DEPENDENCYPART_GRANDPAR
(3,1),(1,12),-0.47841 # DEPENDENCYPART_GRANDPAR
(3,1),(1,13),-0.43782 # DEPENDENCYPART_GRANDPAR
(3,1),(1,14),-0.582787 # DEPENDENCYPART_GRANDPAR
(3,1),(1,17),-0.798804 # DEPENDENCYPART_GRANDPAR
(3,1),(1,19),-0.453967 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.0630186 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-0.859467 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.0985492 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.298331 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.33749 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),-0.394995 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.414612 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.361094 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.446338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),0.114337 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),0.182398 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),0.0839748 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),0.00204428 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.0810343 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.0206689 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),-0.121157 # DEPENDENCYPART_GRANDPAR
(3,4),(4,17),-0.280722 # DEPENDENCYPART_GRANDPAR
(3,4),(4,19),-0.0938139 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.371159 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.39595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.36256 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.143868 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.104397 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.0113299 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.000421823 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.414612 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.361094 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-0.41428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.49448 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.281287 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),0.101815 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),0.067089 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),0.0120264 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.0710522 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.0103448 # DEPENDENCYPART_GRANDPAR
(3,6),(6,14),-0.111217 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-0.418682 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-0.37019 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-0.490068 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.181567 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),0.0133904 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.0479716 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.00628547 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.215561 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.299516 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.0977014 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.207692 # DEPENDENCYPART_GRANDPAR
(3,7),(7,16),-0.315898 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.436071 # DEPENDENCYPART_GRANDPAR
(3,7),(7,19),-0.131682 # DEPENDENCYPART_GRANDPAR
(3,16),(16,14),-0.0469589 # DEPENDENCYPART_GRANDPAR
(3,16),(16,15),-0.30815 # DEPENDENCYPART_GRANDPAR
(3,16),(16,17),-0.31882 # DEPENDENCYPART_GRANDPAR
(3,16),(16,18),-0.109036 # DEPENDENCYPART_GRANDPAR
(3,16),(16,19),-0.0657683 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),0.176631 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),0.0834249 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.53244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.49415 # DEPENDENCYPART_GRANDPAR
(4,1),(1,6),-0.952329 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-0.506334 # DEPENDENCYPART_GRANDPAR
(4,1),(1,10),-1.4499 # DEPENDENCYPART_GRANDPAR
(4,1),(1,12),-1.49047 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.680599 # DEPENDENCYPART_GRANDPAR
(4,1),(1,14),-0.926404 # DEPENDENCYPART_GRANDPAR
(4,1),(1,17),-1.66928 # DEPENDENCYPART_GRANDPAR
(4,1),(1,19),-0.82177 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.667626 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.0309762 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.55256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.488821 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.972338 # DEPENDENCYPART_GRANDPAR
(4,2),(2,10),-1.46396 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.81119 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),0.0802434 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.56794 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.462582 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.987177 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.563175 # DEPENDENCYPART_GRANDPAR
(4,3),(3,16),-1.30965 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.329511 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.470788 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-1.02863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.403739 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),-0.195743 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),-1.06907 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),-0.252513 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-1.14534 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.365094 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.51974 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.983394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),0.0461881 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.157073 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),0.118061 # DEPENDENCYPART_GRANDPAR
(4,6),(6,10),-1.06214 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-1.10148 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.27581 # DEPENDENCYPART_GRANDPAR
(4,6),(6,14),-0.513137 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-1.06374 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.304208 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.463218 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-1.0372 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),0.0276711 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),-0.431286 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),0.119072 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),-1.20378 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-1.24393 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.274407 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.515086 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.805567 # DEPENDENCYPART_GRANDPAR
(4,7),(7,17),-1.1765 # DEPENDENCYPART_GRANDPAR
(4,7),(7,19),-0.427365 # DEPENDENCYPART_GRANDPAR
(4,10),(10,1),-1.05387 # DEPENDENCYPART_GRANDPAR
(4,10),(10,2),-0.346364 # DEPENDENCYPART_GRANDPAR
(4,10),(10,3),-0.406409 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-1.06623 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,5),0.0115913 # DEPENDENCYPART_GRANDPAR
(4,10),(10,6),-0.484695 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.0294908 # DEPENDENCYPART_GRANDPAR
(4,10),(10,8),0.938634 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),-0.143507 # DEPENDENCYPART_GRANDPAR
(4,10),(10,11),-0.462006 # DEPENDENCYPART_GRANDPAR
(4,10),(10,12),-1.01313 # DEPENDENCYPART_GRANDPAR
(4,10),(10,13),-0.154408 # DEPENDENCYPART_GRANDPAR
(4,10),(10,14),-0.346951 # DEPENDENCYPART_GRANDPAR
(4,10),(10,16),-0.70306 # DEPENDENCYPART_GRANDPAR
(4,10),(10,17),-0.919712 # DEPENDENCYPART_GRANDPAR
(4,10),(10,19),-0.351111 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-1.05384 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.346333 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.406377 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-1.06342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),0.0144424 # DEPENDENCYPART_GRANDPAR
(4,12),(12,6),-0.48188 # DEPENDENCYPART_GRANDPAR
(4,12),(12,7),-0.0165315 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),0.94405 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),-0.140745 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.817397 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.19627 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.1508 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),-0.341928 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.700103 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),-0.916893 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),-0.347774 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-1.1238 # DEPENDENCYPART_GRANDPAR
(4,13),(13,2),-0.337896 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-0.488365 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-1.07004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),-0.0236015 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),-0.487947 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),-0.0567265 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),0.631811 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),-0.239242 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.720858 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),-0.453935 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.761148 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.45249 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),-0.687618 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-1.04499 # DEPENDENCYPART_GRANDPAR
(4,13),(13,19),-0.394694 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-1.06756 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),0.545443 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),-0.942903 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),-0.257915 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-1.03927 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.843249 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-1.10628 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),-0.457132 # DEPENDENCYPART_GRANDPAR
(4,17),(17,13),-0.164309 # DEPENDENCYPART_GRANDPAR
(4,17),(17,14),-0.444549 # DEPENDENCYPART_GRANDPAR
(4,17),(17,15),-1.00551 # DEPENDENCYPART_GRANDPAR
(4,17),(17,16),-0.809335 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),-1.0008 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),-0.453649 # DEPENDENCYPART_GRANDPAR
(4,19),(19,16),-0.854702 # DEPENDENCYPART_GRANDPAR
(4,19),(19,17),-1.22102 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.345682 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.0623141 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.145468 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-0.982044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.555746 # DEPENDENCYPART_GRANDPAR
(5,2),(2,10),-0.587935 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.488289 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.0755756 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.119852 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.995914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.605869 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.527803 # DEPENDENCYPART_GRANDPAR
(5,3),(3,16),-0.975764 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.37114 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.0619454 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.162725 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.02882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.613141 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.521211 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.629653 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.764997 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.508794 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.562728 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-1.24493 # DEPENDENCYPART_GRANDPAR
(5,4),(4,19),-0.767075 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.801916 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.449338 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.519066 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.582571 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.462242 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.157765 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.207963 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.199204 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.333319 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.122424 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.183164 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.795992 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.454752 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.525658 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.575996 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.559238 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.123679 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.236367 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.312468 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.447483 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.123389 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.192143 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.572533 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.795561 # DEPENDENCYPART_GRANDPAR
(5,7),(7,19),-0.360951 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.750263 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.46032 # DEPENDENCYPART_GRANDPAR
(5,10),(10,3),-0.441999 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.500568 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.542378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),-0.149593 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),-0.0707536 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),0.535486 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.164606 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.30195 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.303657 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.054038 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.0787906 # DEPENDENCYPART_GRANDPAR
(5,10),(10,16),-0.483417 # DEPENDENCYPART_GRANDPAR
(5,10),(10,17),-0.672421 # DEPENDENCYPART_GRANDPAR
(5,10),(10,19),-0.369279 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-0.824549 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.455752 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-0.520118 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.566044 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.550987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),-0.137334 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.0165023 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.414905 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),-0.219791 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),0.0274838 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.335132 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.107591 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.156376 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.523348 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.717365 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.370394 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.0518728 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.13341 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.244591 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.566213 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.5513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.202396 # DEPENDENCYPART_GRANDPAR
(6,1),(1,10),-1.30226 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-1.38071 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.639553 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-0.81911 # DEPENDENCYPART_GRANDPAR
(6,1),(1,17),-1.54876 # DEPENDENCYPART_GRANDPAR
(6,1),(1,19),-0.736813 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.779751 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.247944 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.287376 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.600331 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.5713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,10),-1.31632 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.923273 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.148343 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.217693 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.552743 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.58614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.259237 # DEPENDENCYPART_GRANDPAR
(6,3),(3,16),-1.23806 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.781362 # DEPENDENCYPART_GRANDPAR
