# _root_ Τα κράτη δεν μπορούν να διαθέτουν δύο ποινικούς κώδικες , έναν που θα εφαρμόζεται στη διακίνηση ναρκωτικών αποκλειστικά μέσα στα σύνορά τους , και έναν άλλο που θα εφαρμόζεται στη διακίνηση ναρκωτικών όταν αυτή έχει διασυνοριακή διάσταση .
#goldHeads=2,4,4,0,6,4,9,9,10,6,24,14,14,11,14,15,16,19,16,19,20,21,10,10,24,25,29,29,25,29,30,31,29,35,33,37,35,0,
#predictedHeads=2,4,4,0,6,4,9,9,6,14,10,14,14,9,14,15,16,19,14,19,20,21,24,21,26,27,29,29,24,29,30,31,29,35,33,37,35,0,
(19,6),(6,2),-0.0375157 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.312355 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.132126 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.297662 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.120797 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.220832 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.300952 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.375997 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-0.142759 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.31758 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),-0.258447 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.204012 # DEPENDENCYPART_GRANDPAR
(19,6),(6,18),-0.103177 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-1.10315 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,20),-0.20865 # DEPENDENCYPART_GRANDPAR
(19,6),(6,23),-0.408038 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-0.395757 # DEPENDENCYPART_GRANDPAR
(19,6),(6,30),-0.685454 # DEPENDENCYPART_GRANDPAR
(19,6),(6,33),-0.559815 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.415729 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.240609 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.187743 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.444873 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.513569 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.205153 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.152949 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.09997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.245988 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.394281 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.408621 # DEPENDENCYPART_GRANDPAR
(19,16),(16,29),-0.619639 # DEPENDENCYPART_GRANDPAR
(19,16),(16,30),-0.718996 # DEPENDENCYPART_GRANDPAR
(19,16),(16,35),-0.778685 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.447371 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.512885 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.330502 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.319751 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.152203 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.09997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.245988 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.394281 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.408621 # DEPENDENCYPART_GRANDPAR
(19,17),(17,29),-0.619639 # DEPENDENCYPART_GRANDPAR
(19,17),(17,35),-0.778685 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.47741 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.387742 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.356382 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.306441 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.09504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.230408 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.344145 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.504131 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.414561 # DEPENDENCYPART_GRANDPAR
(19,18),(18,29),-0.590897 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.531168 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.678664 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.140099 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.133619 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),0.00951696 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.706621 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,22),-0.0141205 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.10883 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.0382283 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.237482 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.150224 # DEPENDENCYPART_GRANDPAR
(19,21),(21,30),-0.283872 # DEPENDENCYPART_GRANDPAR
(19,21),(21,32),-0.391232 # DEPENDENCYPART_GRANDPAR
(19,21),(21,35),-0.309228 # DEPENDENCYPART_GRANDPAR
(19,23),(23,2),-0.647927 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-0.601728 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-0.824704 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.755131 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.780928 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.727755 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.189624 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.0920277 # DEPENDENCYPART_GRANDPAR
(19,29),(29,2),-0.580513 # DEPENDENCYPART_GRANDPAR
(19,29),(29,4),-0.552338 # DEPENDENCYPART_GRANDPAR
(19,29),(29,6),-0.510996 # DEPENDENCYPART_GRANDPAR
(19,29),(29,9),-0.756546 # DEPENDENCYPART_GRANDPAR
(19,29),(29,10),-0.695474 # DEPENDENCYPART_GRANDPAR
(19,29),(29,14),-0.649544 # DEPENDENCYPART_GRANDPAR
(19,29),(29,15),-0.733452 # DEPENDENCYPART_GRANDPAR
(19,29),(29,16),-0.712826 # DEPENDENCYPART_GRANDPAR
(19,29),(29,17),-0.659596 # DEPENDENCYPART_GRANDPAR
(19,29),(29,18),-0.550494 # DEPENDENCYPART_GRANDPAR
(19,29),(29,19),-0.654065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,29),(29,20),0.206332 # DEPENDENCYPART_GRANDPAR
(19,29),(29,21),0.14781 # DEPENDENCYPART_GRANDPAR
(19,29),(29,23),-0.0950655 # DEPENDENCYPART_GRANDPAR
(19,29),(29,24),0.0507675 # DEPENDENCYPART_GRANDPAR
(19,29),(29,26),-0.266228 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.121755 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),-0.159841 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),-0.125808 # DEPENDENCYPART_GRANDPAR
(19,29),(29,31),-0.36168 # DEPENDENCYPART_GRANDPAR
(19,29),(29,32),-0.25364 # DEPENDENCYPART_GRANDPAR
(19,29),(29,33),-0.0606186 # DEPENDENCYPART_GRANDPAR
(19,29),(29,35),-0.305602 # DEPENDENCYPART_GRANDPAR
(19,29),(29,36),-0.369275 # DEPENDENCYPART_GRANDPAR
(19,29),(29,37),-0.402644 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.576387 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.385615 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.289509 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.332187 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.0686682 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.669864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),0.211344 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.414381 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.34347 # DEPENDENCYPART_GRANDPAR
(20,18),(18,29),-0.701142 # DEPENDENCYPART_GRANDPAR
(20,19),(19,4),-0.486825 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.437316 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.574299 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.379043 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.280259 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.322937 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.00849817 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.669954 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),0.211238 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.41445 # DEPENDENCYPART_GRANDPAR
(20,19),(19,29),-0.701352 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.376056 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),0.846023 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.043932 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.0873087 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),0.143309 # DEPENDENCYPART_GRANDPAR
(20,21),(21,29),-0.192613 # DEPENDENCYPART_GRANDPAR
(20,21),(21,30),-0.114784 # DEPENDENCYPART_GRANDPAR
(20,21),(21,32),-0.586216 # DEPENDENCYPART_GRANDPAR
(20,21),(21,35),-0.150239 # DEPENDENCYPART_GRANDPAR
(20,23),(23,2),-0.965833 # DEPENDENCYPART_GRANDPAR
(20,23),(23,4),-0.921008 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-0.985548 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.782379 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.759088 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.797692 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.261754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.689595 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-0.969084 # DEPENDENCYPART_GRANDPAR
(20,24),(24,4),-0.96933 # DEPENDENCYPART_GRANDPAR
(20,24),(24,6),-0.930486 # DEPENDENCYPART_GRANDPAR
(20,24),(24,8),-1.13546 # DEPENDENCYPART_GRANDPAR
(20,24),(24,9),-0.988771 # DEPENDENCYPART_GRANDPAR
(20,24),(24,10),-0.610751 # DEPENDENCYPART_GRANDPAR
(20,24),(24,12),-1.04129 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-0.86011 # DEPENDENCYPART_GRANDPAR
(20,24),(24,15),-0.793926 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.762421 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.800914 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-0.43584 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-0.346392 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.299063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.70599 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.150865 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-1.28617 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),0.103492 # DEPENDENCYPART_GRANDPAR
(20,24),(24,29),-0.269171 # DEPENDENCYPART_GRANDPAR
(20,24),(24,30),-0.149678 # DEPENDENCYPART_GRANDPAR
(20,24),(24,31),-0.174567 # DEPENDENCYPART_GRANDPAR
(20,24),(24,32),-0.276411 # DEPENDENCYPART_GRANDPAR
(20,24),(24,33),-0.297357 # DEPENDENCYPART_GRANDPAR
(20,24),(24,35),-0.241434 # DEPENDENCYPART_GRANDPAR
(21,19),(19,4),-1.22091 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),-1.23777 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.314731 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.383427 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.276893 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.381558 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.109535 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.161523 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.28652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,23),-0.473066 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-0.393841 # DEPENDENCYPART_GRANDPAR
(21,23),(23,2),-1.44797 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-1.60891 # DEPENDENCYPART_GRANDPAR
(21,23),(23,9),-1.21293 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-0.801938 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.871918 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.993673 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.66376 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.754543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,2),-1.51014 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-1.71051 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-1.7313 # DEPENDENCYPART_GRANDPAR
(21,24),(24,8),-1.81098 # DEPENDENCYPART_GRANDPAR
(21,24),(24,9),-1.2751 # DEPENDENCYPART_GRANDPAR
(21,24),(24,10),-0.917682 # DEPENDENCYPART_GRANDPAR
(21,24),(24,12),-0.736521 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-1.48646 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-0.874074 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.934145 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-1.05584 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.563712 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.450185 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.733248 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.718881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),0.0403769 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.774286 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.560194 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),0.0897755 # DEPENDENCYPART_GRANDPAR
(21,24),(24,30),0.043322 # DEPENDENCYPART_GRANDPAR
(21,24),(24,31),-0.102042 # DEPENDENCYPART_GRANDPAR
(21,24),(24,32),0.161201 # DEPENDENCYPART_GRANDPAR
(21,24),(24,33),-0.0889086 # DEPENDENCYPART_GRANDPAR
(21,24),(24,35),-0.209715 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.82841 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-6.66581e-05 # DEPENDENCYPART_GRANDPAR
(21,29),(29,2),-1.41365 # DEPENDENCYPART_GRANDPAR
(21,29),(29,4),-1.5987 # DEPENDENCYPART_GRANDPAR
(21,29),(29,6),-1.62042 # DEPENDENCYPART_GRANDPAR
(21,29),(29,9),-1.17788 # DEPENDENCYPART_GRANDPAR
(21,29),(29,10),-0.816935 # DEPENDENCYPART_GRANDPAR
(21,29),(29,14),-1.37567 # DEPENDENCYPART_GRANDPAR
(21,29),(29,15),-0.820056 # DEPENDENCYPART_GRANDPAR
(21,29),(29,16),-0.836919 # DEPENDENCYPART_GRANDPAR
(21,29),(29,17),-0.958616 # DEPENDENCYPART_GRANDPAR
(21,29),(29,18),-0.552343 # DEPENDENCYPART_GRANDPAR
(21,29),(29,19),-0.439047 # DEPENDENCYPART_GRANDPAR
(21,29),(29,20),-0.678047 # DEPENDENCYPART_GRANDPAR
(21,29),(29,21),-0.794899 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,29),(29,23),0.0851106 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),0.053002 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.328568 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),0.0193031 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),0.15735 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),0.196581 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),-0.0455867 # DEPENDENCYPART_GRANDPAR
(21,29),(29,32),0.199398 # DEPENDENCYPART_GRANDPAR
(21,29),(29,33),-0.0487549 # DEPENDENCYPART_GRANDPAR
(21,29),(29,35),-0.191097 # DEPENDENCYPART_GRANDPAR
(21,29),(29,36),-0.475263 # DEPENDENCYPART_GRANDPAR
(21,29),(29,37),-0.159132 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),-0.183403 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),0.0599301 # DEPENDENCYPART_GRANDPAR
(21,32),(32,25),-0.774241 # DEPENDENCYPART_GRANDPAR
(21,32),(32,27),-0.343248 # DEPENDENCYPART_GRANDPAR
(21,32),(32,30),0.117016 # DEPENDENCYPART_GRANDPAR
(21,32),(32,31),-0.273386 # DEPENDENCYPART_GRANDPAR
(21,32),(32,33),-0.199166 # DEPENDENCYPART_GRANDPAR
(21,32),(32,34),-1.0645 # DEPENDENCYPART_GRANDPAR
(21,32),(32,35),-0.281928 # DEPENDENCYPART_GRANDPAR
(21,32),(32,36),-0.664097 # DEPENDENCYPART_GRANDPAR
(21,32),(32,37),-0.466216 # DEPENDENCYPART_GRANDPAR
(21,35),(35,10),-0.818173 # DEPENDENCYPART_GRANDPAR
(21,35),(35,15),-0.821729 # DEPENDENCYPART_GRANDPAR
(21,35),(35,18),-0.552901 # DEPENDENCYPART_GRANDPAR
(21,35),(35,21),-0.791234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,35),(35,26),-0.33102 # DEPENDENCYPART_GRANDPAR
(21,35),(35,27),0.0194844 # DEPENDENCYPART_GRANDPAR
(21,35),(35,30),0.117257 # DEPENDENCYPART_GRANDPAR
(21,35),(35,31),-0.32342 # DEPENDENCYPART_GRANDPAR
(21,35),(35,32),-0.100349 # DEPENDENCYPART_GRANDPAR
(21,35),(35,33),-0.0894427 # DEPENDENCYPART_GRANDPAR
(21,35),(35,34),-0.847344 # DEPENDENCYPART_GRANDPAR
(21,35),(35,36),-0.474913 # DEPENDENCYPART_GRANDPAR
(21,35),(35,37),-0.136032 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.67801 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),0.0176092 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.185156 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),0.0668063 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),0.220677 # DEPENDENCYPART_GRANDPAR
(23,2),(2,8),-0.0149087 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),-0.00728365 # DEPENDENCYPART_GRANDPAR
(23,2),(2,14),0.105546 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.77047 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),0.0497075 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),0.419459 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.107092 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.0217009 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),0.157504 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.135667 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),-0.0929477 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),-0.0748945 # DEPENDENCYPART_GRANDPAR
(23,4),(4,14),0.0168885 # DEPENDENCYPART_GRANDPAR
(23,4),(4,15),-0.283398 # DEPENDENCYPART_GRANDPAR
(23,4),(4,16),0.0293392 # DEPENDENCYPART_GRANDPAR
(23,4),(4,17),0.0296225 # DEPENDENCYPART_GRANDPAR
(23,4),(4,18),-0.0962728 # DEPENDENCYPART_GRANDPAR
(23,4),(4,19),-0.103369 # DEPENDENCYPART_GRANDPAR
(23,4),(4,20),-0.0872056 # DEPENDENCYPART_GRANDPAR
(23,4),(4,23),-0.924418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,4),(4,24),-0.118413 # DEPENDENCYPART_GRANDPAR
(23,4),(4,29),-0.329329 # DEPENDENCYPART_GRANDPAR
(23,4),(4,30),-0.415392 # DEPENDENCYPART_GRANDPAR
(23,4),(4,37),-1.05409 # DEPENDENCYPART_GRANDPAR
(23,9),(9,1),-0.682395 # DEPENDENCYPART_GRANDPAR
(23,9),(9,2),0.0712154 # DEPENDENCYPART_GRANDPAR
(23,9),(9,4),-0.161194 # DEPENDENCYPART_GRANDPAR
(23,9),(9,6),-0.112985 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),0.286412 # DEPENDENCYPART_GRANDPAR
(23,9),(9,8),-0.085023 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.118394 # DEPENDENCYPART_GRANDPAR
(23,9),(9,12),-0.3557 # DEPENDENCYPART_GRANDPAR
(23,9),(9,14),0.1091 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),0.0598578 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),0.0585621 # DEPENDENCYPART_GRANDPAR
(23,16),(16,11),-0.0654387 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.465104 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),0.118564 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.0781928 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.088645 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),-0.00327438 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),0.0759248 # DEPENDENCYPART_GRANDPAR
(23,16),(16,24),-0.0951644 # DEPENDENCYPART_GRANDPAR
(23,16),(16,29),-0.342775 # DEPENDENCYPART_GRANDPAR
(23,16),(16,30),-0.409951 # DEPENDENCYPART_GRANDPAR
(23,16),(16,35),-0.456628 # DEPENDENCYPART_GRANDPAR
(23,17),(17,11),-0.0679458 # DEPENDENCYPART_GRANDPAR
(23,17),(17,12),-0.464427 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.282473 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),0.14823 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.0774512 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.0879033 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.00320244 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),0.0710786 # DEPENDENCYPART_GRANDPAR
(23,17),(17,24),-0.0951639 # DEPENDENCYPART_GRANDPAR
(23,17),(17,29),-0.342775 # DEPENDENCYPART_GRANDPAR
(23,17),(17,35),-0.456627 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.112017 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.120453 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),0.0774205 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-0.950541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),-0.10686 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.102771 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.0633965 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-0.96911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.0951639 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.490184 # DEPENDENCYPART_GRANDPAR
(23,21),(21,29),-0.342775 # DEPENDENCYPART_GRANDPAR
(23,21),(21,30),-0.409951 # DEPENDENCYPART_GRANDPAR
(23,21),(21,32),-0.946044 # DEPENDENCYPART_GRANDPAR
(23,21),(21,35),-0.456627 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),0.172493 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),0.0295944 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.262818 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),0.196144 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),0.272893 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),0.0311163 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),0.14281 # DEPENDENCYPART_GRANDPAR
(24,2),(2,14),0.279223 # DEPENDENCYPART_GRANDPAR
(24,4),(4,1),0.0709961 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.0541467 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),-0.173019 # DEPENDENCYPART_GRANDPAR
(24,4),(4,5),-0.14957 # DEPENDENCYPART_GRANDPAR
(24,4),(4,6),0.185932 # DEPENDENCYPART_GRANDPAR
(24,4),(4,7),0.243676 # DEPENDENCYPART_GRANDPAR
(24,4),(4,8),-0.0139668 # DEPENDENCYPART_GRANDPAR
(24,4),(4,9),0.0981589 # DEPENDENCYPART_GRANDPAR
(24,4),(4,10),0.0665044 # DEPENDENCYPART_GRANDPAR
(24,4),(4,14),0.268933 # DEPENDENCYPART_GRANDPAR
(24,4),(4,15),0.164272 # DEPENDENCYPART_GRANDPAR
(24,4),(4,16),0.221171 # DEPENDENCYPART_GRANDPAR
(24,4),(4,17),0.250541 # DEPENDENCYPART_GRANDPAR
(24,4),(4,18),0.154543 # DEPENDENCYPART_GRANDPAR
(24,4),(4,19),0.264262 # DEPENDENCYPART_GRANDPAR
(24,4),(4,20),0.0194653 # DEPENDENCYPART_GRANDPAR
(24,4),(4,23),0.189209 # DEPENDENCYPART_GRANDPAR
(24,4),(4,24),-0.885709 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,4),(4,29),-0.340546 # DEPENDENCYPART_GRANDPAR
(24,4),(4,30),-0.479614 # DEPENDENCYPART_GRANDPAR
(24,4),(4,37),-0.271443 # DEPENDENCYPART_GRANDPAR
(24,6),(6,1),0.0579062 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.0652343 # DEPENDENCYPART_GRANDPAR
(24,6),(6,3),-0.176971 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.11331 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.140447 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),0.251029 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.00324153 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),0.102384 # DEPENDENCYPART_GRANDPAR
(24,6),(6,10),0.0888688 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),0.280898 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),0.162577 # DEPENDENCYPART_GRANDPAR
