# _root_ While Mayor Norman found the market 's performance Monday reassuring , he says , he remains uneasy .
#goldHeads=16,3,4,1,6,8,6,4,10,4,13,13,0,13,16,13,16,16,
#predictedHeads=16,3,4,1,6,8,6,4,4,4,13,13,0,16,16,13,16,16,
(1,4),(1,14),(1,16),-0.112411 # DEPENDENCYPART_TRISIBL
(1,4),(1,14),(1,18),-0.0748463 # DEPENDENCYPART_TRISIBL
(1,4),(1,14),(1,19),-0.137038 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,16),(1,18),-0.0700881 # DEPENDENCYPART_TRISIBL
(1,4),(1,16),(1,19),-0.114439 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,18),(1,19),0.12001 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,8),(1,9),-0.142146 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,10),-0.0710518 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,11),-0.0174434 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,13),-0.10084 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,14),-0.0174434 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,16),-0.0980036 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,18),-0.112461 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,19),-0.149216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,9),(1,10),-0.0659978 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,11),0.0460754 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,13),-0.0843678 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,14),0.0460754 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,16),-0.0816356 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,18),-0.0862041 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,19),-0.166048 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,10),(1,11),-0.000569659 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,13),-0.0908927 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,14),-0.000569659 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,16),-0.0881445 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,18),-0.10853 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,19),-0.164421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,11),(1,13),0.0171155 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,14),-0.0217434 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,16),0.0252802 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,18),-0.111801 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,19),-0.130279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,13),(1,14),0.00571143 # DEPENDENCYPART_TRISIBL
(1,6),(1,13),(1,16),-0.0917138 # DEPENDENCYPART_TRISIBL
(1,6),(1,13),(1,18),-0.109176 # DEPENDENCYPART_TRISIBL
(1,6),(1,13),(1,19),-0.094552 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,14),(1,16),0.0252802 # DEPENDENCYPART_TRISIBL
(1,6),(1,14),(1,18),-0.111801 # DEPENDENCYPART_TRISIBL
(1,6),(1,14),(1,19),-0.130279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,16),(1,18),-0.108808 # DEPENDENCYPART_TRISIBL
(1,6),(1,16),(1,19),-0.098292 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,18),(1,19),-0.0971668 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,9),(1,10),-0.0760033 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,11),0.0430846 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,13),-0.0844699 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,14),0.0430846 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,16),-0.0817377 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,18),-0.0799055 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,19),-0.147611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,10),(1,11),-0.0035795 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,13),-0.0909948 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,14),-0.0035795 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,16),-0.0882466 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,18),-0.10183 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,19),-0.146345 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,11),(1,13),0.0165836 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,14),-0.0247849 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,16),0.0247483 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,18),-0.107895 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,19),-0.113959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,13),(1,14),0.00262767 # DEPENDENCYPART_TRISIBL
(1,8),(1,13),(1,16),-0.0920859 # DEPENDENCYPART_TRISIBL
(1,8),(1,13),(1,18),-0.103054 # DEPENDENCYPART_TRISIBL
(1,8),(1,13),(1,19),-0.0780166 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,14),(1,16),0.0247483 # DEPENDENCYPART_TRISIBL
(1,8),(1,14),(1,18),-0.107895 # DEPENDENCYPART_TRISIBL
(1,8),(1,14),(1,19),-0.113959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,16),(1,18),-0.102686 # DEPENDENCYPART_TRISIBL
(1,8),(1,16),(1,19),-0.0817565 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,18),(1,19),-0.0638503 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,10),(1,11),-0.0629466 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,13),-0.0985834 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,14),-0.0629466 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,16),-0.101578 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,18),-0.0889042 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,19),-0.100712 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,11),(1,13),-0.0950554 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,14),-0.0743167 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,16),-0.0974039 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,18),-0.106668 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,19),-0.0484459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,13),(1,14),-0.0608246 # DEPENDENCYPART_TRISIBL
(1,9),(1,13),(1,16),-0.103687 # DEPENDENCYPART_TRISIBL
(1,9),(1,13),(1,18),-0.084305 # DEPENDENCYPART_TRISIBL
(1,9),(1,13),(1,19),-0.0569457 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,14),(1,16),-0.0974039 # DEPENDENCYPART_TRISIBL
(1,9),(1,14),(1,18),-0.106668 # DEPENDENCYPART_TRISIBL
(1,9),(1,14),(1,19),-0.0484459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,16),(1,18),-0.0841995 # DEPENDENCYPART_TRISIBL
(1,9),(1,16),(1,19),-0.0594939 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,18),(1,19),-0.0693825 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,11),(1,13),-0.0700146 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,14),-0.0640452 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,16),-0.0743455 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,18),-0.103029 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,19),-0.151089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,13),(1,14),-0.0604928 # DEPENDENCYPART_TRISIBL
(1,10),(1,13),(1,16),-0.0731635 # DEPENDENCYPART_TRISIBL
(1,10),(1,13),(1,18),-0.107394 # DEPENDENCYPART_TRISIBL
(1,10),(1,13),(1,19),-0.133623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,14),(1,16),-0.0743455 # DEPENDENCYPART_TRISIBL
(1,10),(1,14),(1,18),-0.103029 # DEPENDENCYPART_TRISIBL
(1,10),(1,14),(1,19),-0.151089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,16),(1,18),-0.107391 # DEPENDENCYPART_TRISIBL
(1,10),(1,16),(1,19),-0.133589 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,18),(1,19),-0.09608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,13),(1,14),0.105189 # DEPENDENCYPART_TRISIBL
(1,11),(1,13),(1,16),-0.0814299 # DEPENDENCYPART_TRISIBL
(1,11),(1,13),(1,18),0.0848906 # DEPENDENCYPART_TRISIBL
(1,11),(1,13),(1,19),-0.0759569 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,14),(1,16),-0.0973371 # DEPENDENCYPART_TRISIBL
(1,11),(1,14),(1,18),-0.0334291 # DEPENDENCYPART_TRISIBL
(1,11),(1,14),(1,19),-0.301084 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,16),(1,18),0.080234 # DEPENDENCYPART_TRISIBL
(1,11),(1,16),(1,19),-0.0527595 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,18),(1,19),-0.339203 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,13),(1,14),(1,16),-0.164349 # DEPENDENCYPART_TRISIBL
(1,13),(1,14),(1,18),-0.0745113 # DEPENDENCYPART_TRISIBL
(1,13),(1,14),(1,19),0.00103525 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,13),(1,16),(1,18),-0.062949 # DEPENDENCYPART_TRISIBL
(1,13),(1,16),(1,19),-0.140098 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,13),(1,18),(1,19),0.0661288 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,14),(1,16),(1,18),0.080234 # DEPENDENCYPART_TRISIBL
(1,14),(1,16),(1,19),-0.0527595 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,14),(1,18),(1,19),-0.339203 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,16),(1,18),(1,19),0.0317559 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,3),(2,4),-0.149307 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,6),-0.282586 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,7),-0.0763748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,8),-0.283742 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,11),-0.143913 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,19),-0.228446 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,4),(2,6),-0.194928 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,7),-0.0191624 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,8),-0.196766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,11),0.00579967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,19),-0.219386 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,6),(2,7),-0.0220748 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,8),-0.219462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,11),-0.197121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,19),-0.209213 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,7),(2,8),-0.320015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,11),-0.134999 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,19),0.0176936 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,8),(2,11),-0.205408 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,8),(2,19),-0.180776 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,11),(2,19),-0.709417 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,3),(2,4),(2,6),-0.118811 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,7),-0.0837198 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,8),-0.118313 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,11),-0.0941778 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,19),-0.153256 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,6),(2,7),-0.0837628 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,8),-0.126455 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,11),-0.078631 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,19),-0.235227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,7),(2,8),-0.119599 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,11),-0.0889852 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,19),-0.214858 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,8),(2,11),-0.0786839 # DEPENDENCYPART_TRISIBL
(2,3),(2,8),(2,19),-0.234971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,11),(2,19),-0.16401 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,6),(2,7),-0.0912329 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,8),-0.0993208 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,11),-0.103685 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,19),-0.134075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,7),(2,8),-0.099153 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,11),-0.100699 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,19),-0.122089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,8),(2,11),-0.103685 # DEPENDENCYPART_TRISIBL
(2,4),(2,8),(2,19),-0.134076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,11),(2,19),0.0212387 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,7),(2,8),-0.208907 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,11),0.01332 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,19),-0.153308 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,8),(2,11),-0.000477978 # DEPENDENCYPART_TRISIBL
(2,6),(2,8),(2,19),-0.260441 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,11),(2,19),-0.0921216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,7),(2,8),(2,11),-0.164845 # DEPENDENCYPART_TRISIBL
(2,7),(2,8),(2,19),-0.283511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,7),(2,11),(2,19),-0.38994 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,8),(2,11),(2,19),-0.095032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,1),(2,-1),-0.133717 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,4),(3,6),-0.19492 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,7),-0.0184443 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,8),-0.196758 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,11),0.00579859 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,19),-0.218593 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,6),(3,7),-0.0213568 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,8),-0.219453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,11),-0.197122 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,19),-0.209266 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,7),(3,8),-0.320006 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,11),-0.135 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,19),0.0158182 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,8),(3,11),-0.205409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,19),-0.180829 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,11),(3,19),-0.709199 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,6),(3,7),-0.0912329 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,8),-0.0993208 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,11),-0.103685 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,19),-0.134075 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,7),(3,8),-0.099153 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,11),-0.100699 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,19),-0.122089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,8),(3,11),-0.103685 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,19),-0.134076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,11),(3,19),0.0212389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,8),-0.208907 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,11),0.01332 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,19),-0.15328 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,11),-0.000477973 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,19),-0.260413 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,11),(3,19),-0.0920944 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,8),(3,11),-0.164845 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,19),-0.283511 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,11),(3,19),-0.38994 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,11),(3,19),-0.0950047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.10801 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.220855 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,1),(3,-1),-0.146356 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,2),(3,1),(3,-1),-0.174397 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,5),(4,6),-0.209944 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,7),-0.0598588 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,8),-0.205738 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,9),-0.0748858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,10),-0.0608939 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,11),-0.106113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,12),-0.118207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,13),-0.167158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,14),-0.106113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,16),-0.144143 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,17),-0.0919794 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,18),-0.175645 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,5),(4,19),-0.190404 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,6),(4,7),-0.0572855 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,8),-0.0464258 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,9),0.0491506 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,10),-0.00849004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,11),0.0226638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,12),-0.108129 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,13),-0.100783 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,14),0.0226638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,16),-0.0835718 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,17),0.0141961 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,18),-0.0745275 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,6),(4,19),-0.0445182 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,7),(4,8),-0.185651 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,9),-0.0426468 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,10),-0.054881 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,11),-0.104865 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,12),-0.122731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,13),-0.165587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,14),-0.104865 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,16),-0.143668 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,17),-0.0326301 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,18),-0.139742 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,7),(4,19),-0.0221375 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,8),(4,9),0.0486766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,10),-0.0104803 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,11),0.0119332 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,12),-0.107942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,13),-0.100914 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,14),0.0119332 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,16),-0.0837036 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,17),0.0124549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,18),-0.0440452 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,8),(4,19),-0.0115142 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,9),(4,10),-0.119235 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,11),-0.140993 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,12),-0.126824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,13),-0.124266 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,14),-0.140993 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,16),-0.101965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,17),-0.0383159 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,18),-0.0158503 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,9),(4,19),-0.0283647 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,10),(4,11),-0.0284533 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,12),-0.123954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,13),-0.173056 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,14),-0.0284533 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,16),-0.151097 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,17),-0.101567 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,18),-0.151773 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,10),(4,19),-0.0841991 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,11),(4,12),-0.16805 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,13),-0.147126 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,14),-0.109918 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,16),-0.111934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,17),-0.177356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,18),-0.152691 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,11),(4,19),-0.142276 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,12),(4,13),-0.125255 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,14),-0.176355 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,16),-0.101882 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,17),0.0177635 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,18),-0.193102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,12),(4,19),-0.115573 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(4,4),(4,13),(4,14),0.0191852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,13),(4,16),-0.153187 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
