# _root_ Boeing has declined to say how many employees are working at its giant Renton , Wash. , plant .
#goldHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
#predictedHeads=2,0,2,3,4,8,6,9,5,9,10,18,18,16,16,18,16,11,2,
(6,9),(6,10),(6,11),-0.0701377 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,13),-0.0925309 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,14),-0.0875513 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,16),-0.0875513 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,18),-0.0780369 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,19),-0.0832534 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,20),-0.113629 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,11),(6,13),-0.0925312 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,14),-0.0875773 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,16),-0.0875773 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,18),-0.0783118 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,19),-0.0905196 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,20),-0.102093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,13),(6,14),-0.0875513 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,16),-0.0875513 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,18),-0.0781376 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,19),-0.0811567 # DEPENDENCYPART_TRISIBL
(6,9),(6,13),(6,20),-0.121064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,14),(6,16),-0.0875811 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,18),-0.0780231 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,19),-0.0802968 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,20),-0.112634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,16),(6,18),-0.0780231 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,19),-0.0802968 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,20),-0.112634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,18),(6,19),-0.0808949 # DEPENDENCYPART_TRISIBL
(6,9),(6,18),(6,20),-0.128785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,19),(6,20),-0.00906933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,11),(6,13),-0.0915578 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,14),-0.0949683 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,16),-0.0949683 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,18),-0.106163 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,19),-0.0719075 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,20),-0.100244 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,13),(6,14),-0.0946975 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,16),-0.0946975 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,18),-0.104791 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,19),-0.101226 # DEPENDENCYPART_TRISIBL
(6,10),(6,13),(6,20),-0.121149 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,14),(6,16),-0.0947597 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,18),-0.106432 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,19),-0.0993029 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,20),-0.125461 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,16),(6,18),-0.106432 # DEPENDENCYPART_TRISIBL
(6,10),(6,16),(6,19),-0.0993029 # DEPENDENCYPART_TRISIBL
(6,10),(6,16),(6,20),-0.125461 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,18),(6,19),-0.100661 # DEPENDENCYPART_TRISIBL
(6,10),(6,18),(6,20),-0.125528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,19),(6,20),-0.106603 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,13),(6,14),-0.0778658 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,16),-0.0780506 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,18),-0.0788608 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,19),-0.102439 # DEPENDENCYPART_TRISIBL
(6,11),(6,13),(6,20),-0.147192 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,14),(6,16),-0.081201 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,18),-0.0766432 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,19),-0.112885 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,20),-0.13847 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,16),(6,18),-0.0766432 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,19),-0.112885 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,20),-0.138474 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,18),(6,19),-0.0931975 # DEPENDENCYPART_TRISIBL
(6,11),(6,18),(6,20),-0.125548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,19),(6,20),-0.142255 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,14),(6,16),-0.0937127 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,18),-0.108531 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,19),-0.0737978 # DEPENDENCYPART_TRISIBL
(6,13),(6,14),(6,20),-0.0841634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,16),(6,18),-0.108531 # DEPENDENCYPART_TRISIBL
(6,13),(6,16),(6,19),-0.0737978 # DEPENDENCYPART_TRISIBL
(6,13),(6,16),(6,20),-0.0841634 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,18),(6,19),-0.0657255 # DEPENDENCYPART_TRISIBL
(6,13),(6,18),(6,20),0.0357563 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,13),(6,19),(6,20),-0.0617619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,16),(6,18),-0.142624 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,19),-0.0811649 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,20),-0.154639 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,18),(6,19),-0.0685348 # DEPENDENCYPART_TRISIBL
(6,14),(6,18),(6,20),-0.125145 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,19),(6,20),-0.117784 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,18),(6,19),-0.0685348 # DEPENDENCYPART_TRISIBL
(6,16),(6,18),(6,20),-0.119768 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,19),(6,20),-0.112407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,18),(6,19),(6,20),-0.164807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,2),(6,-1),-0.341536 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.154768 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.103877 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.0474142 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,20),-0.168187 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,10),-0.141482 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,11),-0.118374 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,20),-0.070214 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,10),(7,11),-0.0846219 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,20),-0.189539 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,11),(7,20),-0.176023 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,8),(7,9),(7,10),-0.065658 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,11),-0.0412435 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,20),-0.132264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,10),(7,11),-0.0270461 # DEPENDENCYPART_TRISIBL
(7,8),(7,10),(7,20),-0.160905 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,11),(7,20),-0.117855 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,10),(7,11),-0.0702299 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,20),-0.109882 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,11),(7,20),-0.0997275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,11),(7,20),-0.0650188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,2),-0.080982 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.0439089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,2),(7,-1),-0.266719 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,2),(7,-1),-0.0683638 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,9),(8,10),-0.150041 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,11),-0.148457 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,20),-0.092141 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,10),(8,11),-0.131116 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,10),(8,20),-0.153295 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,11),(8,20),-0.136462 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,9),(8,10),(8,11),-0.0677663 # DEPENDENCYPART_TRISIBL
(8,9),(8,10),(8,20),-0.13809 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,11),(8,20),-0.129323 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,11),(8,20),-0.105051 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,7),(8,6),0.0197616 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,3),-0.0878166 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,2),-0.073 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,1),-0.0956345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,-1),-0.0579781 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,6),(8,3),-0.0906804 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,2),-0.0885753 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,1),-0.118862 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,-1),0.0161933 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,3),(8,2),-0.103544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,3),(8,1),-0.112566 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,3),(8,-1),-0.147752 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,2),(8,1),-0.140139 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,2),(8,-1),-0.281721 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,1),(8,-1),-0.107596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,6),(8,3),-0.074078 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,2),-0.0745419 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,1),-0.0646363 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,-1),-0.0130906 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,3),(8,2),-0.0757829 # DEPENDENCYPART_TRISIBL
(8,7),(8,3),(8,1),-0.0672844 # DEPENDENCYPART_TRISIBL
(8,7),(8,3),(8,-1),-0.0435033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,2),(8,1),-0.0279145 # DEPENDENCYPART_TRISIBL
(8,7),(8,2),(8,-1),-0.0701527 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,1),(8,-1),-0.0493678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,3),(8,2),-0.0783927 # DEPENDENCYPART_TRISIBL
(8,6),(8,3),(8,1),-0.0715038 # DEPENDENCYPART_TRISIBL
(8,6),(8,3),(8,-1),-0.0679143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,2),(8,1),-0.0716091 # DEPENDENCYPART_TRISIBL
(8,6),(8,2),(8,-1),-0.072269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,1),(8,-1),-0.0723951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,3),(8,2),(8,1),-0.0523829 # DEPENDENCYPART_TRISIBL
(8,3),(8,2),(8,-1),-0.117385 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,3),(8,1),(8,-1),-0.0801377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,2),(8,1),(8,-1),-0.0119394 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,10),(9,11),-0.129271 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,12),-0.147727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,13),-0.106577 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,14),-0.0974468 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,15),-0.0125555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,16),-0.0936236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,17),-0.0125555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,18),-0.128469 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,19),0.0562623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,20),0.0481583 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,11),(9,12),-0.159473 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,13),-0.135267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,14),-0.138749 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,15),-0.0229894 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,16),-0.134926 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,17),-0.0229894 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,18),-0.156589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,19),-0.11035 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,20),-0.0888963 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,12),(9,13),-0.112818 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,14),-0.0934939 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,15),-0.0511707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,16),-0.0896707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,17),-0.0511707 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,18),-0.131228 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,19),-0.0368497 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,20),-0.163372 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,13),(9,14),-0.0766706 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,15),0.0375389 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,16),-0.0728473 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,17),0.0375389 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,18),-0.113417 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,19),0.0346655 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,20),0.0137805 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,14),(9,15),-0.110491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,16),-0.152797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,17),-0.110491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,18),-0.0956412 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,19),0.0580532 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,20),-0.0624848 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,15),(9,16),-0.0911731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,17),-0.0766322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,18),-0.226364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,19),-0.0756221 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,20),-0.139016 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,16),(9,17),-0.110491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,18),-0.0956412 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,19),0.0580532 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,16),(9,20),-0.0628064 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,17),(9,18),-0.226364 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,19),-0.0756221 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,17),(9,20),-0.139016 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,18),(9,19),-0.00755985 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,20),0.0151142 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,19),(9,20),-0.169668 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,10),(9,11),(9,12),-0.0895045 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,13),-0.089712 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,14),-0.0952808 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,15),-0.0435401 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,16),-0.0952808 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,17),-0.0435401 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,18),-0.100158 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,19),-0.0869667 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,20),-0.0944555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,12),(9,13),-0.0891494 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,14),-0.0950094 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,15),-0.0435905 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,16),-0.0950094 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,17),-0.0435905 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,18),-0.098231 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,19),-0.101264 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,20),-0.144165 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,13),(9,14),-0.09501 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,15),-0.0497094 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,16),-0.09501 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,17),-0.0497094 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,18),-0.0985087 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,19),-0.10732 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,20),-0.134832 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,14),(9,15),-0.0466601 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,16),-0.0950722 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,17),-0.0466601 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,18),-0.100143 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,19),-0.105268 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,20),-0.139906 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,15),(9,16),-0.0998854 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,17),-0.0534201 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,18),-0.0762043 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,19),-0.111054 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,20),-0.205322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,16),(9,17),-0.0466601 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,18),-0.100143 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,19),-0.105268 # DEPENDENCYPART_TRISIBL
(9,10),(9,16),(9,20),-0.139906 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,17),(9,18),-0.0762043 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,19),-0.111054 # DEPENDENCYPART_TRISIBL
(9,10),(9,17),(9,20),-0.205322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,18),(9,19),-0.113227 # DEPENDENCYPART_TRISIBL
(9,10),(9,18),(9,20),-0.143899 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,19),(9,20),-0.0382319 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,12),(9,13),-0.0570401 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,14),-0.0831018 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,15),-0.0183023 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,16),-0.0832867 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,17),-0.0183023 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,18),-0.0701325 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,19),-0.114686 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,20),-0.163264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,13),(9,14),-0.0834338 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,15),-0.00822404 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,16),-0.0836187 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,17),-0.00822404 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,18),-0.079929 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,19),-0.141544 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,20),-0.158884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,14),(9,15),-0.0153484 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,16),-0.0869469 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,17),-0.0153484 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,18),-0.0764319 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,19),-0.134605 # DEPENDENCYPART_TRISIBL
(9,11),(9,14),(9,20),-0.146059 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,15),(9,16),-0.0728043 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,17),-0.0477514 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,18),0.0154594 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,19),-0.104424 # DEPENDENCYPART_TRISIBL
(9,11),(9,15),(9,20),-0.251679 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,16),(9,17),-0.0153484 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,18),-0.0764319 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,19),-0.134605 # DEPENDENCYPART_TRISIBL
(9,11),(9,16),(9,20),-0.146062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,17),(9,18),0.0154594 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,19),-0.104424 # DEPENDENCYPART_TRISIBL
(9,11),(9,17),(9,20),-0.251679 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,18),(9,19),-0.124322 # DEPENDENCYPART_TRISIBL
(9,11),(9,18),(9,20),-0.182805 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,19),(9,20),-0.154093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,13),(9,14),-0.0908249 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,15),-0.0963768 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,16),-0.0908249 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,17),-0.0963768 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,18),-0.0990389 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,19),-0.0943357 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,20),-0.133563 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,14),(9,15),-0.0956982 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,16),-0.0910975 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,17),-0.0956982 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,18),-0.0977367 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,19),-0.0943067 # DEPENDENCYPART_TRISIBL
(9,12),(9,14),(9,20),-0.11473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,15),(9,16),-0.0916758 # DEPENDENCYPART_TRISIBL
(9,12),(9,15),(9,17),-0.0956903 # DEPENDENCYPART_TRISIBL
