# _root_ West German Economics Minister Helmut Haussmann said , `` In my view , the stock market will stabilize relatively quickly .
#goldHeads=6,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
#predictedHeads=2,6,6,6,6,7,0,7,7,17,12,10,17,16,16,17,7,17,18,19,7,
(20,7),(7,7),(7,8),0.0989238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,9),0.106109 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,10),0.101385 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,12),0.117828 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,13),0.0989238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,16),0.12046 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,17),0.103068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,18),0.103064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,19),0.0987198 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,20),-0.0645498 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,7),(7,7),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,22),-0.143974 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,7),(7,8),(7,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,10),0.0908372 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,12),0.102798 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,16),0.102798 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,17),0.103066 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,19),0.108889 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,20),-0.0647199 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,8),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,8),(7,22),-0.0585822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,9),(7,10),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,13),0.102863 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,9),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,9),(7,22),-0.0685913 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,10),(7,12),0.102826 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,13),0.103058 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,16),0.102826 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,19),0.102479 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,20),-0.0641463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,10),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,10),(7,22),-0.0779777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,12),(7,13),0.0969871 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,16),0.102687 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,19),0.102883 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,12),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,12),(7,22),-0.0327132 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,13),(7,16),0.102798 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,13),(7,17),0.103066 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,13),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,13),(7,19),0.108889 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,13),(7,20),-0.0647199 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,13),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,13),(7,22),-0.0585822 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,16),(7,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,16),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,16),(7,19),0.102883 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,16),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,16),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,16),(7,22),-0.0294679 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,17),(7,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,17),(7,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,17),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,17),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,17),(7,22),-0.0641514 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,18),(7,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,18),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,18),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,18),(7,22),-0.0641516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,19),(7,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,19),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,19),(7,22),-0.0746189 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,20),(7,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,20),(7,22),-0.0720553 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,7),(7,21),(7,22),-0.0641483 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,7),(7,6),-0.0490882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,5),-0.0490882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,4),-0.0490882 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,3),-0.0490901 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,2),-0.0446149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,1),-0.0446149 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,7),(7,7),(7,-1),-0.0283718 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,7),(7,6),(7,5),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,6),(7,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,6),(7,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,6),(7,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,6),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,6),(7,-1),-0.041475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,5),(7,4),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,5),(7,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,5),(7,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,5),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,5),(7,-1),-0.041475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,4),(7,3),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,4),(7,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,4),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,4),(7,-1),-0.041475 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,3),(7,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,3),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,3),(7,-1),-0.0414768 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,2),(7,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,7),(7,2),(7,-1),-0.0556844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,7),(7,1),(7,-1),-0.0556844 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,10),(10,11),0.102989 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,12),0.0771913 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,13),0.0967875 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,15),0.0771144 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,16),0.077006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,17),0.103003 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,18),0.102947 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,19),0.0889237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,20),-0.0646631 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,10),(10,10),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,22),0.0886068 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,10),(10,11),(10,12),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,13),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,11),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,11),(10,22),-0.0642268 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,12),(10,13),0.102505 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,12),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,12),(10,22),-0.0978675 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,13),(10,15),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,19),0.102862 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,13),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,13),(10,22),-0.0733063 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,15),(10,16),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,15),(10,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,15),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,15),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,15),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,15),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,15),(10,22),-0.0979443 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,16),(10,17),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,16),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,16),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,16),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,16),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,16),(10,22),-0.0980528 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,17),(10,18),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,17),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,17),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,17),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,17),(10,22),-0.0661125 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,18),(10,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,18),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,18),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,18),(10,22),-0.0642501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,19),(10,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,19),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,19),(10,22),-0.0760798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,20),(10,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,20),(10,22),-0.076833 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,10),(10,21),(10,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,10),(10,9),-0.03556 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,8),-0.0550842 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,7),-0.0364825 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,6),-0.0611944 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,10),(10,10),(10,-1),0.111978 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,10),(10,9),(10,8),-0.0424568 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,9),(10,7),-0.0420128 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,9),(10,6),-0.0455702 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,9),(10,-1),-0.0489854 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,8),(10,7),-0.0331851 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,8),(10,6),-0.0429264 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,8),(10,-1),-0.0808007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,7),(10,6),-0.0420112 # DEPENDENCYPART_GRANDSIBL
(20,10),(10,7),(10,-1),-0.0202197 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,10),(10,6),(10,-1),-0.050532 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,16),(16,17),0.10306 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,19),0.108068 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,20),-0.0655576 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,16),(16,16),(16,22),-0.0888432 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,16),(16,17),(16,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,17),(16,20),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,17),(16,22),-0.0641565 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,19),(16,20),-0.0641463 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,19),(16,22),-0.0775089 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,20),(16,22),-0.0774481 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,16),(16,16),(16,15),-0.0536659 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,14),-0.0125577 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,13),-0.0528603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,12),-0.0536659 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,11),-0.0483809 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,10),-0.0764664 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,9),-0.0464126 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,7),-0.0461199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,2),-0.0479237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,1),-0.0479237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,16),(16,16),(16,-1),-0.0110089 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,16),(16,15),(16,14),-0.0452965 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,13),-0.0432411 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,12),-0.0420113 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,10),-0.0420443 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,2),-0.0421582 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,1),-0.0421582 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,15),(16,-1),-0.0494924 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,14),(16,13),-0.0420179 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,12),-0.0421826 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,10),-0.0400179 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,14),(16,-1),-0.0397292 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,13),(16,12),-0.0438134 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,10),-0.0426331 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,7),-0.0420651 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,2),-0.0421373 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,1),-0.0421373 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,13),(16,-1),-0.0199105 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,12),(16,11),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,10),-0.0420443 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,2),-0.0421582 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,1),-0.0421582 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,12),(16,-1),-0.049491 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,11),(16,10),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,11),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,11),(16,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,11),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,11),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,11),(16,-1),-0.0469637 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,10),(16,9),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,10),(16,7),-0.0423114 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,10),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,10),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,10),(16,-1),-0.0361447 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,9),(16,7),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,9),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,9),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,9),(16,-1),-0.0470254 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,7),(16,2),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,7),(16,1),-0.0420111 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,7),(16,-1),-0.0429854 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,2),(16,1),-0.0423037 # DEPENDENCYPART_GRANDSIBL
(20,16),(16,2),(16,-1),-0.043141 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,16),(16,1),(16,-1),-0.043141 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,19),(19,19),(19,20),-0.0644846 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,19),(19,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,19),(19,22),-0.0263361 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,20),(19,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,20),(19,22),-0.0733332 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,21),(19,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,19),(19,19),(19,16),-0.0468294 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,19),(19,19),(19,-1),0.128967 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,19),(19,16),(19,-1),-0.0438897 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,21),(21,21),(21,22),-0.102966 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,21),(21,20),0.101553 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,21),(21,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,21),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,21),(21,-1),-0.111748 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,20),(21,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,20),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,21),(21,20),(21,-1),-0.0656629 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,21),(21,19),(21,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,21),(21,19),(21,-1),-0.0656629 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,21),(21,17),(21,-1),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,17),(17,18),0.101125 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,19),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,20),0.10307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(21,17),(17,17),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,17),(17,17),(17,22),-0.0666921 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(21,17),(17,18),(17,19),0.10307 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,18),(17,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,18),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,18),(17,22),-0.036817 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,19),(17,20),0.10307 # DEPENDENCYPART_GRANDSIBL
(21,17),(17,19),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,19),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(21,17),(17,20),(17,21),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
