# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,3,3,14,12,14,15,16,19,17,3,3,
(14,11),(14,2),(14,-1),-0.00232063 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,11),(14,1),(14,-1),-0.103197 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,9),(14,8),-0.0979158 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,7),-0.0156234 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,6),0.159689 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,5),-0.0779335 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,4),-0.0950415 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,3),-0.101049 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,2),-0.0954786 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,1),0.186899 # DEPENDENCYPART_TRISIBL
(14,10),(14,9),(14,-1),0.0404078 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,8),(14,7),-0.0232481 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,6),0.0691593 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,5),-0.0888561 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,4),-0.0951773 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,3),-0.0984473 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,2),-0.0918395 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,1),0.0872898 # DEPENDENCYPART_TRISIBL
(14,10),(14,8),(14,-1),0.00506318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,7),(14,6),0.23705 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,5),-0.088989 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,4),-0.0950407 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,3),-0.0985533 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,2),-0.0917843 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,1),0.0808043 # DEPENDENCYPART_TRISIBL
(14,10),(14,7),(14,-1),-0.00359788 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,6),(14,5),-0.0951194 # DEPENDENCYPART_TRISIBL
(14,10),(14,6),(14,4),-0.0955942 # DEPENDENCYPART_TRISIBL
(14,10),(14,6),(14,3),-0.102666 # DEPENDENCYPART_TRISIBL
(14,10),(14,6),(14,2),-0.0918337 # DEPENDENCYPART_TRISIBL
(14,10),(14,6),(14,1),0.0915983 # DEPENDENCYPART_TRISIBL
(14,10),(14,6),(14,-1),-0.0946473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,5),(14,4),-0.0968205 # DEPENDENCYPART_TRISIBL
(14,10),(14,5),(14,3),-0.0989816 # DEPENDENCYPART_TRISIBL
(14,10),(14,5),(14,2),-0.101757 # DEPENDENCYPART_TRISIBL
(14,10),(14,5),(14,1),0.0742154 # DEPENDENCYPART_TRISIBL
(14,10),(14,5),(14,-1),-0.0160277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,4),(14,3),-0.0984481 # DEPENDENCYPART_TRISIBL
(14,10),(14,4),(14,2),-0.0919148 # DEPENDENCYPART_TRISIBL
(14,10),(14,4),(14,1),0.0898517 # DEPENDENCYPART_TRISIBL
(14,10),(14,4),(14,-1),0.0382231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,3),(14,2),-0.0964879 # DEPENDENCYPART_TRISIBL
(14,10),(14,3),(14,1),0.186227 # DEPENDENCYPART_TRISIBL
(14,10),(14,3),(14,-1),0.0515202 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,2),(14,1),0.087295 # DEPENDENCYPART_TRISIBL
(14,10),(14,2),(14,-1),0.0152258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,10),(14,1),(14,-1),-0.0103504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,8),(14,7),-0.0754234 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,6),-0.0613832 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,5),-0.0720343 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,4),-0.0745582 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,3),-0.0740917 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,2),-0.0759448 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,1),-0.071557 # DEPENDENCYPART_TRISIBL
(14,9),(14,8),(14,-1),-0.0374884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,7),(14,6),-0.0480713 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,5),-0.0728213 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,4),-0.0745582 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,3),-0.0741076 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,2),-0.0758998 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,1),-0.0710614 # DEPENDENCYPART_TRISIBL
(14,9),(14,7),(14,-1),-0.0476415 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,6),(14,5),-0.072159 # DEPENDENCYPART_TRISIBL
(14,9),(14,6),(14,4),-0.0755847 # DEPENDENCYPART_TRISIBL
(14,9),(14,6),(14,3),-0.070301 # DEPENDENCYPART_TRISIBL
(14,9),(14,6),(14,2),-0.0759469 # DEPENDENCYPART_TRISIBL
(14,9),(14,6),(14,1),-0.0710612 # DEPENDENCYPART_TRISIBL
(14,9),(14,6),(14,-1),-0.0484277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,5),(14,4),-0.0745582 # DEPENDENCYPART_TRISIBL
(14,9),(14,5),(14,3),-0.0740911 # DEPENDENCYPART_TRISIBL
(14,9),(14,5),(14,2),-0.0758983 # DEPENDENCYPART_TRISIBL
(14,9),(14,5),(14,1),-0.0710677 # DEPENDENCYPART_TRISIBL
(14,9),(14,5),(14,-1),-0.0318789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,4),(14,3),-0.0740877 # DEPENDENCYPART_TRISIBL
(14,9),(14,4),(14,2),-0.0758991 # DEPENDENCYPART_TRISIBL
(14,9),(14,4),(14,1),-0.0710604 # DEPENDENCYPART_TRISIBL
(14,9),(14,4),(14,-1),-0.038421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,3),(14,2),-0.0758983 # DEPENDENCYPART_TRISIBL
(14,9),(14,3),(14,1),-0.0734505 # DEPENDENCYPART_TRISIBL
(14,9),(14,3),(14,-1),-0.0472335 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,2),(14,1),-0.0715569 # DEPENDENCYPART_TRISIBL
(14,9),(14,2),(14,-1),-0.0338926 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,9),(14,1),(14,-1),-0.0479753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,7),(14,6),0.147632 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,5),-0.0769368 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,4),-0.0641902 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,3),-0.0612477 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,2),-0.104176 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,1),-0.0848616 # DEPENDENCYPART_TRISIBL
(14,8),(14,7),(14,-1),-0.0911689 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,6),(14,5),-0.0876851 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,4),-0.0350229 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,3),-0.0360742 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,2),-0.136481 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,1),-0.067383 # DEPENDENCYPART_TRISIBL
(14,8),(14,6),(14,-1),0.0176625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,5),(14,4),-0.0638933 # DEPENDENCYPART_TRISIBL
(14,8),(14,5),(14,3),-0.056232 # DEPENDENCYPART_TRISIBL
(14,8),(14,5),(14,2),-0.106422 # DEPENDENCYPART_TRISIBL
(14,8),(14,5),(14,1),-0.0829967 # DEPENDENCYPART_TRISIBL
(14,8),(14,5),(14,-1),-0.00927343 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,4),(14,3),-0.0531227 # DEPENDENCYPART_TRISIBL
(14,8),(14,4),(14,2),-0.104047 # DEPENDENCYPART_TRISIBL
(14,8),(14,4),(14,1),-0.082741 # DEPENDENCYPART_TRISIBL
(14,8),(14,4),(14,-1),-0.0451546 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,3),(14,2),-0.10827 # DEPENDENCYPART_TRISIBL
(14,8),(14,3),(14,1),-0.0948772 # DEPENDENCYPART_TRISIBL
(14,8),(14,3),(14,-1),0.00158742 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,2),(14,1),-0.0829346 # DEPENDENCYPART_TRISIBL
(14,8),(14,2),(14,-1),-0.0936664 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,8),(14,1),(14,-1),-0.145536 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,6),(14,5),-0.103062 # DEPENDENCYPART_TRISIBL
(14,7),(14,6),(14,4),-0.0840932 # DEPENDENCYPART_TRISIBL
(14,7),(14,6),(14,3),0.0830161 # DEPENDENCYPART_TRISIBL
(14,7),(14,6),(14,2),-0.0995807 # DEPENDENCYPART_TRISIBL
(14,7),(14,6),(14,1),-0.017895 # DEPENDENCYPART_TRISIBL
(14,7),(14,6),(14,-1),-0.0588678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,5),(14,4),-0.0840877 # DEPENDENCYPART_TRISIBL
(14,7),(14,5),(14,3),-0.0145193 # DEPENDENCYPART_TRISIBL
(14,7),(14,5),(14,2),-0.0828654 # DEPENDENCYPART_TRISIBL
(14,7),(14,5),(14,1),0.0456406 # DEPENDENCYPART_TRISIBL
(14,7),(14,5),(14,-1),-0.26083 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,4),(14,3),-0.0136201 # DEPENDENCYPART_TRISIBL
(14,7),(14,4),(14,2),-0.0841138 # DEPENDENCYPART_TRISIBL
(14,7),(14,4),(14,1),0.077404 # DEPENDENCYPART_TRISIBL
(14,7),(14,4),(14,-1),-0.196519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,3),(14,2),-0.0841138 # DEPENDENCYPART_TRISIBL
(14,7),(14,3),(14,1),0.0333562 # DEPENDENCYPART_TRISIBL
(14,7),(14,3),(14,-1),-0.199584 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,2),(14,1),0.0200028 # DEPENDENCYPART_TRISIBL
(14,7),(14,2),(14,-1),-0.194619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,7),(14,1),(14,-1),-0.174467 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,6),(14,5),(14,4),-0.0968205 # DEPENDENCYPART_TRISIBL
(14,6),(14,5),(14,3),-0.0989816 # DEPENDENCYPART_TRISIBL
(14,6),(14,5),(14,2),-0.101757 # DEPENDENCYPART_TRISIBL
(14,6),(14,5),(14,1),0.0742154 # DEPENDENCYPART_TRISIBL
(14,6),(14,5),(14,-1),-0.0160277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,6),(14,4),(14,3),-0.0984481 # DEPENDENCYPART_TRISIBL
(14,6),(14,4),(14,2),-0.0919148 # DEPENDENCYPART_TRISIBL
(14,6),(14,4),(14,1),0.0898517 # DEPENDENCYPART_TRISIBL
(14,6),(14,4),(14,-1),0.0382231 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,6),(14,3),(14,2),-0.0964879 # DEPENDENCYPART_TRISIBL
(14,6),(14,3),(14,1),0.186227 # DEPENDENCYPART_TRISIBL
(14,6),(14,3),(14,-1),0.0515202 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,6),(14,2),(14,1),0.087295 # DEPENDENCYPART_TRISIBL
(14,6),(14,2),(14,-1),0.0152258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,6),(14,1),(14,-1),-0.0103504 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,5),(14,4),(14,3),-0.0732959 # DEPENDENCYPART_TRISIBL
(14,5),(14,4),(14,2),-0.0747557 # DEPENDENCYPART_TRISIBL
(14,5),(14,4),(14,1),-0.0518058 # DEPENDENCYPART_TRISIBL
(14,5),(14,4),(14,-1),-0.153116 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,5),(14,3),(14,2),-0.0751279 # DEPENDENCYPART_TRISIBL
(14,5),(14,3),(14,1),-0.0543542 # DEPENDENCYPART_TRISIBL
(14,5),(14,3),(14,-1),-0.16945 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,5),(14,2),(14,1),-0.0479794 # DEPENDENCYPART_TRISIBL
(14,5),(14,2),(14,-1),-0.122137 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,5),(14,1),(14,-1),-0.158548 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,4),(14,3),(14,2),-0.0740501 # DEPENDENCYPART_TRISIBL
(14,4),(14,3),(14,1),-0.0747965 # DEPENDENCYPART_TRISIBL
(14,4),(14,3),(14,-1),-0.160709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,4),(14,2),(14,1),-0.0746787 # DEPENDENCYPART_TRISIBL
(14,4),(14,2),(14,-1),-0.158402 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,4),(14,1),(14,-1),-0.132791 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,3),(14,2),(14,1),-0.0910959 # DEPENDENCYPART_TRISIBL
(14,3),(14,2),(14,-1),-0.124718 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,3),(14,1),(14,-1),-0.139729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,2),(14,1),(14,-1),-0.141538 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,16),(15,17),-0.123934 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,18),-0.0987802 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,19),-0.108077 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,20),-0.0855296 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,21),-0.169157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,22),-0.0775393 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,17),(15,18),-0.100844 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,19),-0.102623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,20),-0.0212098 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,21),-0.195048 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,17),(15,22),-0.0678706 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,18),(15,19),-0.14929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,20),-0.0867945 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,21),-0.2117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,18),(15,22),-0.0662414 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,19),(15,20),-0.0677593 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,21),-0.254949 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,19),(15,22),-0.116527 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,20),(15,21),-0.486622 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,20),(15,22),-0.338302 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,21),(15,22),-0.268335 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,16),(15,17),(15,18),-0.079716 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,19),-0.0622807 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,20),-0.1749 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,21),-0.10694 # DEPENDENCYPART_TRISIBL
(15,16),(15,17),(15,22),-0.166694 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,18),(15,19),-0.0618344 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,20),-0.141982 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,21),-0.104438 # DEPENDENCYPART_TRISIBL
(15,16),(15,18),(15,22),-0.137459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,19),(15,20),-0.151596 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,21),-0.104751 # DEPENDENCYPART_TRISIBL
(15,16),(15,19),(15,22),-0.122483 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,20),(15,21),-0.0757327 # DEPENDENCYPART_TRISIBL
(15,16),(15,20),(15,22),-0.120874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,16),(15,21),(15,22),-0.143703 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,18),(15,19),-0.0946234 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,20),-0.0788649 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,21),-0.0609549 # DEPENDENCYPART_TRISIBL
(15,17),(15,18),(15,22),-0.102619 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,19),(15,20),-0.0797591 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,21),-0.0611096 # DEPENDENCYPART_TRISIBL
(15,17),(15,19),(15,22),-0.109708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,20),(15,21),-0.009459 # DEPENDENCYPART_TRISIBL
(15,17),(15,20),(15,22),-0.0408827 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,17),(15,21),(15,22),-0.0794225 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,19),(15,20),-0.0991499 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,21),-0.0653209 # DEPENDENCYPART_TRISIBL
(15,18),(15,19),(15,22),-0.137447 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,20),(15,21),-0.0443064 # DEPENDENCYPART_TRISIBL
(15,18),(15,20),(15,22),-0.121696 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,18),(15,21),(15,22),-0.112343 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,20),(15,21),-0.0407345 # DEPENDENCYPART_TRISIBL
(15,19),(15,20),(15,22),-0.109372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,19),(15,21),(15,22),-0.12134 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,20),(15,21),(15,22),0.0560683 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,14),(15,13),0.0375522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,12),-0.0964814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,11),-0.145736 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,10),-0.132765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,9),-0.0958806 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,8),0.0109218 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,7),-0.0280715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,6),-0.132765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,5),-0.116546 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,3),-0.115501 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,1),-0.145736 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,-1),-0.138911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,13),(15,12),-0.0862868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,11),-0.0382266 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,10),-0.0175544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,9),-0.0560392 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,8),-0.100928 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,7),-0.0226205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,6),-0.0175544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,5),-0.112964 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,3),-0.0958422 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,1),-0.0382266 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,13),(15,-1),-0.0120227 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,12),(15,11),-0.198685 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,10),-0.0673732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,9),-0.095295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,8),-0.0419841 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,7),-0.0804198 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,6),-0.0673732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,5),-0.141733 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,3),-0.111172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,1),-0.198685 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,12),(15,-1),-0.110265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,11),(15,10),-0.27643 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,9),-0.111088 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,8),0.000540888 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,7),-0.125328 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,6),-0.27643 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,5),-0.147113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,3),-0.115555 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,1),-0.115722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,11),(15,-1),-0.134033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,10),(15,9),-0.084661 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,8),-0.126394 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,7),-0.124598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,6),-0.128924 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,5),-0.218326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,3),-0.166239 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,1),-0.116636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,10),(15,-1),-0.109769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,9),(15,8),-0.073225 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,7),-0.07434 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,6),-0.0874323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,5),-0.129406 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,3),-0.118595 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,1),-0.134956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,-1),-0.0908574 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,8),(15,7),-0.00261259 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,6),-0.0189139 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,5),-0.112574 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,3),-0.0837247 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,1),-0.0314422 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,-1),-0.0320862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,7),(15,6),-0.142001 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,5),-0.146049 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,3),-0.0815356 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,1),-0.108819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,7),(15,-1),-0.226794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,6),(15,5),-0.218326 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,3),-0.166239 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,1),-0.116636 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,-1),-0.109769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,5),(15,3),-0.132193 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,1),-0.138068 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,5),(15,-1),-0.0481361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,3),(15,1),-0.110257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,3),(15,-1),-0.0724461 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,1),(15,-1),-0.134033 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,13),(15,12),-0.0795406 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,11),-0.0582969 # DEPENDENCYPART_TRISIBL
