# _root_ At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .
#goldHeads=6,3,1,6,6,0,9,9,6,11,6,11,12,15,13,6,18,6,18,19,22,20,6,
#predictedHeads=6,3,1,6,6,0,9,9,6,11,6,6,18,15,13,18,18,12,18,19,22,20,6,
(18,20),(20,20),(20,11),-0.0602705 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,9),-0.0676006 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,4),-0.0514466 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,1),-0.0554886 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,20),(20,20),(20,-1),-0.0463607 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,20),(20,19),(20,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,16),-0.064479 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,13),-0.0641534 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,4),-0.064479 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,1),-0.0641549 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,19),(20,-1),-0.075076 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,17),(20,16),-0.0642012 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,15),-0.0641517 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,13),-0.0641896 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,11),-0.0641517 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,9),-0.0643401 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,4),-0.0642012 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,1),-0.0642063 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,17),(20,-1),-0.0477619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,16),(20,15),-0.0641752 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,13),-0.065259 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,11),-0.0641752 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,9),-0.0556771 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,1),-0.0655689 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,16),(20,-1),-0.0553972 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,15),(20,13),-0.0644484 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,15),(20,11),-0.0641462 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,15),(20,9),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,15),(20,4),-0.0641685 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,15),(20,1),-0.0644488 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,15),(20,-1),-0.0889143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,13),(20,11),-0.0641458 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,13),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,13),(20,4),-0.064767 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,13),(20,1),-0.0642259 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,13),(20,-1),-0.0820737 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,11),(20,9),-0.0641464 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,11),(20,4),-0.0641685 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,11),(20,1),-0.0644488 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,11),(20,-1),-0.0889143 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,9),(20,4),-0.0643623 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,9),(20,1),-0.0644849 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,9),(20,-1),-0.0670293 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,4),(20,1),-0.0655689 # DEPENDENCYPART_GRANDSIBL
(18,20),(20,4),(20,-1),-0.0553972 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,20),(20,1),(20,-1),-0.0768041 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,22),-0.0420306 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,21),(21,21),(21,24),0.163014 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,21),(21,22),(21,24),-0.078429 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,21),(21,21),(21,-1),0.044908 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,22),(22,22),(22,23),-0.0508254 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,24),0.0493372 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,22),(22,23),(22,24),-0.0520023 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,22),(22,21),0.128283 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,20),0.0998827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,19),0.169879 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,17),-0.064237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,15),-0.0501262 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,14),-0.0693969 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,7),-0.0672209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(18,22),(22,22),(22,-1),-0.0877623 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,22),(22,21),(22,20),0.100228 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,19),0.104795 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,17),-0.0645855 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,15),-0.0646113 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,14),-0.0648667 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,7),-0.0641639 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,21),(22,-1),-0.0193059 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,20),(22,19),0.103028 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,20),(22,-1),-0.0749309 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,19),(22,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,15),-0.064156 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,7),-0.0641748 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,19),(22,-1),0.000362007 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,17),(22,15),-0.064362 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,14),-0.0641666 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,7),-0.0641659 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,17),(22,-1),-0.075352 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,15),(22,14),-0.0648667 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,7),-0.0641639 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,15),(22,-1),-0.0351971 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,14),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(18,22),(22,14),(22,-1),-0.0893805 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,22),(22,7),(22,-1),-0.0403314 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(18,23),(23,23),(23,24),0.142809 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(18,23),(23,23),(23,-1),0.176948 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,17),(17,17),(17,18),0.102973 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,17),(17,17),(17,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,17),(17,17),(17,22),-0.0645094 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,17),(17,17),(17,24),-0.0690271 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,17),(17,18),(17,19),-0.0641457 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,17),(17,18),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,17),(17,18),(17,24),-0.0642453 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,17),(17,19),(17,22),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,17),(17,19),(17,24),-0.0670313 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,17),(17,22),(17,24),-0.0709539 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,17),(17,17),(17,15),-0.0351189 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,17),(17,17),(17,-1),-0.00612664 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,17),(17,15),(17,-1),-0.0480387 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,20),(20,21),0.00807509 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,22),0.0208761 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,23),-0.0628733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,24),-0.0139626 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,21),(20,22),-0.0445877 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,21),(20,23),-0.0468902 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,21),(20,24),0.00877437 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,22),(20,23),-0.0468902 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,22),(20,24),0.00711907 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,23),(20,24),-0.0843245 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,20),(20,19),0.0983912 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,20),(20,17),-0.0272723 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,15),-0.0707844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,13),-0.00382311 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,11),-0.0707844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,9),-0.0263493 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,1),-0.00789291 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,20),(20,-1),-0.073322 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,19),(20,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,16),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,13),-0.0641565 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,1),-0.0641565 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,20),(20,19),(20,-1),-0.051496 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,20),(20,17),(20,16),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,15),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,13),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,11),-0.0641483 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,9),-0.0644868 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,4),-0.0641475 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,1),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,17),(20,-1),-0.0556937 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,16),(20,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,13),-0.0671271 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,1),-0.0671273 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,16),(20,-1),-0.068354 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,15),(20,13),-0.064597 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,15),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,15),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,15),(20,4),-0.064159 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,15),(20,1),-0.064599 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,15),(20,-1),-0.0752092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,13),(20,11),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,13),(20,9),-0.064342 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,13),(20,4),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,13),(20,1),-0.0641513 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,13),(20,-1),-0.0184332 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,11),(20,9),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,11),(20,4),-0.064159 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,11),(20,1),-0.064599 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,11),(20,-1),-0.0752092 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,9),(20,4),-0.0644126 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,9),(20,1),-0.0664791 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,9),(20,-1),-0.022158 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,4),(20,1),-0.0671273 # DEPENDENCYPART_GRANDSIBL
(19,20),(20,4),(20,-1),-0.068354 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,20),(20,1),(20,-1),-0.0227343 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,21),(21,21),(21,22),0.00320997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,21),(21,21),(21,24),0.223682 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,21),(21,22),(21,24),-0.0440214 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,21),(21,21),(21,-1),-0.141266 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,22),(22,22),(22,23),-0.0439711 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,24),0.231994 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,22),(22,23),(22,24),-0.0447693 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,22),(22,21),0.112467 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,20),0.0860885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,19),0.0986753 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,22),(22,22),(22,17),-0.0656941 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,15),-0.0682423 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,14),-0.0641644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,7),-0.0660271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,22),(22,-1),-0.139708 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,22),(22,21),(22,20),0.101467 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,21),(22,19),0.10307 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,21),(22,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,21),(22,15),-0.0641564 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,21),(22,14),-0.064271 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,21),(22,7),-0.0647767 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,21),(22,-1),-0.0687239 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,20),(22,19),0.102568 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,20),(22,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,20),(22,15),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,20),(22,14),-0.0641584 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,20),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,20),(22,-1),-0.077252 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,19),(22,17),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,19),(22,15),-0.0646427 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,19),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,19),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(19,22),(22,19),(22,-1),-0.0787233 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(19,22),(22,17),(22,15),-0.0641471 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,17),(22,14),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,17),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,17),(22,-1),-0.119276 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,15),(22,14),-0.064271 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,15),(22,7),-0.0647767 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,15),(22,-1),-0.0691185 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,14),(22,7),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(19,22),(22,14),(22,-1),-0.0480493 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(19,22),(22,7),(22,-1),-0.0380823 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,1),(1,2),0.0837836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,3),0.0837836 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,4),0.0896371 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,5),0.120077 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,6),0.0894935 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,7),0.0696393 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,9),0.120077 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,11),0.112417 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,12),0.105019 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,1),(1,1),(1,24),0.00246473 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,1),(1,2),(1,3),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,5),0.103058 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,7),0.103034 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,9),0.103058 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,12),0.102996 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,2),(1,24),-0.0831054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,3),(1,4),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,5),0.103058 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,7),0.103034 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,9),0.103058 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,12),0.102996 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,3),(1,24),-0.0831054 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,4),(1,5),0.102915 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,6),0.103006 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,7),0.102912 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,9),0.102915 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,11),0.102132 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,12),0.101871 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,4),(1,24),-0.0592558 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,5),(1,6),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,7),0.103061 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,11),0.10299 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,5),(1,24),-0.0513882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,6),(1,7),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,6),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,6),(1,11),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,6),(1,12),0.102989 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,6),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,6),(1,24),-0.0791628 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,7),(1,9),0.10307 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,7),(1,11),0.102923 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,7),(1,12),0.103056 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,7),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,7),(1,24),-0.0931261 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,9),(1,11),0.10299 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,9),(1,12),0.103066 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,9),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,9),(1,24),-0.0504425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,11),(1,12),0.103 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,11),(1,23),-0.0641653 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,11),(1,24),-0.0564516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,12),(1,23),-0.0641457 # DEPENDENCYPART_GRANDSIBL
(20,1),(1,12),(1,24),-0.0428071 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,23),(1,24),-0.0642732 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(20,1),(1,1),(1,-1),-0.1435 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,4),(4,4),(4,24),-0.0987499 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,4),(4,4),(4,-1),-0.0739319 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(20,9),(9,9),(9,10),0.0885045 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,11),0.138491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,12),0.0989644 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,13),0.121569 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,15),0.138491 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,16),0.0888964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,17),0.12092 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,18),0.11367 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(20,9),(9,9),(9,19),0.0768648 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
