# _root_ Bear Stearns 's chief economist , Lawrence Kudlow , in the Sept. 29 issue of the firm 's Global Spectator :
#goldHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
#predictedHeads=2,5,2,5,0,5,8,5,5,5,14,14,14,10,14,17,20,17,20,15,5,
(17,13),(17,12),(17,-1),-0.163585 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,11),(17,-1),0.0141923 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,11),(17,-1),0.00187066 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,19),(18,20),-0.168752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,19),(18,22),-0.385853 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,20),(18,22),-0.381279 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,19),(18,20),(18,22),-0.157862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,22),-0.229869 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,18),(19,17),-0.146616 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,16),-0.129262 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.316597 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,17),(19,16),-0.13404 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,17),(19,-1),-0.259476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,16),(19,-1),-0.175223 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,17),(19,16),-0.0631269 # DEPENDENCYPART_TRISIBL
(19,18),(19,17),(19,-1),-0.186918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,18),(19,16),(19,-1),-0.153093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,17),(19,16),(19,-1),-0.0994309 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,21),(20,22),-0.310344 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(20,20),(20,19),(20,18),-0.0368732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,17),-0.0956185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,16),-0.0913897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,14),-0.10981 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,13),-0.124052 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,12),-0.216386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,11),-0.0913897 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,7),-0.210916 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,5),-0.114382 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,4),-0.0626429 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,2),-0.212165 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,19),(20,-1),-0.214836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,18),(20,17),-0.146629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,16),-0.12929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,14),-0.159097 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,13),-0.0967064 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,12),-0.249362 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,11),-0.12929 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,7),-0.247301 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,5),-0.160077 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,4),-0.129802 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,2),-0.247347 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,18),(20,-1),-0.313745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,17),(20,16),-0.134067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,14),-0.0982429 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,13),-0.0782942 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,12),-0.080154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,11),-0.134067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,7),-0.0814089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,5),-0.0977409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,4),-0.110383 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,2),-0.0814734 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,17),(20,-1),-0.256623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,16),(20,14),-0.193436 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,13),-0.139102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,12),-0.146539 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,11),-0.157254 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,7),-0.144117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,5),-0.19442 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,4),-0.184384 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,2),-0.144163 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,16),(20,-1),-0.17207 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,14),(20,13),-0.0783298 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,12),-0.0859564 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,11),-0.139742 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,7),-0.0872113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,5),-0.0958201 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,4),-0.117484 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,2),-0.0872758 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,14),(20,-1),-0.265154 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,13),(20,12),-0.170156 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,11),-0.166661 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,7),-0.168537 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,5),-0.110976 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,4),-0.138075 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,2),-0.168535 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,13),(20,-1),-0.260327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,12),(20,11),-0.098425 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,12),(20,7),-0.212686 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,12),(20,5),-0.114279 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,12),(20,4),-0.0627119 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,12),(20,2),-0.213935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,12),(20,-1),-0.212627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,11),(20,7),-0.144117 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,11),(20,5),-0.19442 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,11),(20,4),-0.184384 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,11),(20,2),-0.144163 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,11),(20,-1),-0.17207 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,7),(20,5),-0.111458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,7),(20,4),-0.0626744 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,7),(20,2),-0.216116 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,7),(20,-1),-0.211146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,5),(20,4),-0.117826 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,5),(20,2),-0.0852609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,5),(20,-1),-0.267408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,4),(20,2),-0.158567 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(20,20),(20,4),(20,-1),-0.19406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,20),(20,2),(20,-1),-0.207742 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,18),(20,17),-0.0512552 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,16),0.018656 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,14),-0.0534946 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,13),-0.0632344 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,12),-0.0389741 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,11),0.018656 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,7),-0.0276331 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,5),-0.0510643 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,4),-0.0256959 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,2),-0.0374859 # DEPENDENCYPART_TRISIBL
(20,19),(20,18),(20,-1),-0.170556 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,17),(20,16),-0.0429758 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,14),0.0569544 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,13),-0.0397748 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,12),-0.0486292 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,11),-0.0429758 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,7),-0.0372439 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,5),0.0599398 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,4),0.045277 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,2),-0.0470967 # DEPENDENCYPART_TRISIBL
(20,19),(20,17),(20,-1),-0.199948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,16),(20,14),-0.059987 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,13),-0.0643151 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,12),-0.086349 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,11),0.00741768 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,7),-0.0750079 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,5),-0.0575559 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,4),-0.0280132 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,2),-0.0848607 # DEPENDENCYPART_TRISIBL
(20,19),(20,16),(20,-1),-0.0601691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,14),(20,13),-0.0397747 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,12),-0.0517357 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,11),-0.0429588 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,7),-0.0403504 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,5),0.0507152 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,4),0.0433796 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,2),-0.0502032 # DEPENDENCYPART_TRISIBL
(20,19),(20,14),(20,-1),-0.202819 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,13),(20,12),-0.00732596 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,11),0.0287262 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,7),0.00365169 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,5),-0.042388 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,4),-0.00507381 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,2),-0.00620112 # DEPENDENCYPART_TRISIBL
(20,19),(20,13),(20,-1),-0.197017 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,12),(20,11),0.038212 # DEPENDENCYPART_TRISIBL
(20,19),(20,12),(20,7),-0.0726111 # DEPENDENCYPART_TRISIBL
(20,19),(20,12),(20,5),0.0186515 # DEPENDENCYPART_TRISIBL
(20,19),(20,12),(20,4),0.0168722 # DEPENDENCYPART_TRISIBL
(20,19),(20,12),(20,2),-0.0810258 # DEPENDENCYPART_TRISIBL
(20,19),(20,12),(20,-1),-0.0975355 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,11),(20,7),-0.0750079 # DEPENDENCYPART_TRISIBL
(20,19),(20,11),(20,5),-0.0575559 # DEPENDENCYPART_TRISIBL
(20,19),(20,11),(20,4),-0.0280132 # DEPENDENCYPART_TRISIBL
(20,19),(20,11),(20,2),-0.0848607 # DEPENDENCYPART_TRISIBL
(20,19),(20,11),(20,-1),-0.0601691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,7),(20,5),0.0186514 # DEPENDENCYPART_TRISIBL
(20,19),(20,7),(20,4),0.0168722 # DEPENDENCYPART_TRISIBL
(20,19),(20,7),(20,2),-0.0796053 # DEPENDENCYPART_TRISIBL
(20,19),(20,7),(20,-1),-0.0998067 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,5),(20,4),0.043743 # DEPENDENCYPART_TRISIBL
(20,19),(20,5),(20,2),-0.0503001 # DEPENDENCYPART_TRISIBL
(20,19),(20,5),(20,-1),-0.200479 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,4),(20,2),-0.0950096 # DEPENDENCYPART_TRISIBL
(20,19),(20,4),(20,-1),-0.136053 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,19),(20,2),(20,-1),-0.0939403 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,17),(20,16),-0.0631269 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,14),-0.0866821 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,13),-0.075905 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,12),-0.0814696 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,11),-0.0631269 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,7),-0.0814695 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,5),-0.0866251 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,4),-0.0791443 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,2),-0.081474 # DEPENDENCYPART_TRISIBL
(20,18),(20,17),(20,-1),-0.186918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,16),(20,14),-0.0775492 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,13),-0.0752818 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,12),-0.081084 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,11),-0.0762616 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,7),-0.081084 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,5),-0.0775225 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,4),-0.0748114 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,2),-0.0810884 # DEPENDENCYPART_TRISIBL
(20,18),(20,16),(20,-1),-0.153093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,14),(20,13),-0.075905 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,12),-0.0814696 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,11),-0.0629789 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,7),-0.0814695 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,5),-0.0866241 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,4),-0.0791443 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,2),-0.081474 # DEPENDENCYPART_TRISIBL
(20,18),(20,14),(20,-1),-0.187062 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,13),(20,12),-0.081088 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,11),-0.0762388 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,7),-0.081088 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,5),-0.0778378 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,4),-0.0747394 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,2),-0.0810924 # DEPENDENCYPART_TRISIBL
(20,18),(20,13),(20,-1),-0.154948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,12),(20,11),-0.0799069 # DEPENDENCYPART_TRISIBL
(20,18),(20,12),(20,7),-0.0973975 # DEPENDENCYPART_TRISIBL
(20,18),(20,12),(20,5),-0.0792511 # DEPENDENCYPART_TRISIBL
(20,18),(20,12),(20,4),-0.0726946 # DEPENDENCYPART_TRISIBL
(20,18),(20,12),(20,2),-0.0974042 # DEPENDENCYPART_TRISIBL
(20,18),(20,12),(20,-1),-0.189359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,11),(20,7),-0.081084 # DEPENDENCYPART_TRISIBL
(20,18),(20,11),(20,5),-0.0775225 # DEPENDENCYPART_TRISIBL
(20,18),(20,11),(20,4),-0.0748114 # DEPENDENCYPART_TRISIBL
(20,18),(20,11),(20,2),-0.0810884 # DEPENDENCYPART_TRISIBL
(20,18),(20,11),(20,-1),-0.153093 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,7),(20,5),-0.0792511 # DEPENDENCYPART_TRISIBL
(20,18),(20,7),(20,4),-0.0726946 # DEPENDENCYPART_TRISIBL
(20,18),(20,7),(20,2),-0.0974042 # DEPENDENCYPART_TRISIBL
(20,18),(20,7),(20,-1),-0.189359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,5),(20,4),-0.0791443 # DEPENDENCYPART_TRISIBL
(20,18),(20,5),(20,2),-0.081474 # DEPENDENCYPART_TRISIBL
(20,18),(20,5),(20,-1),-0.186898 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,4),(20,2),-0.0812587 # DEPENDENCYPART_TRISIBL
(20,18),(20,4),(20,-1),-0.158008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,18),(20,2),(20,-1),-0.189359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,16),(20,14),-0.0972429 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,13),-0.0633631 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,12),-0.0199633 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,11),0.0164491 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,7),-0.0176192 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,5),-0.0948195 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,4),0.0269941 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,2),-0.0181542 # DEPENDENCYPART_TRISIBL
(20,17),(20,16),(20,-1),-0.0994035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,14),(20,13),-0.0713972 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,12),0.0646064 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,11),0.00349111 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,7),0.0672855 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,5),-0.0239795 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,4),0.0657911 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,2),0.0667505 # DEPENDENCYPART_TRISIBL
(20,17),(20,14),(20,-1),-0.0805078 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,13),(20,12),0.000325002 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,11),0.0407406 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,7),0.00377598 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,5),-0.0796419 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,4),0.00386563 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,2),0.00323677 # DEPENDENCYPART_TRISIBL
(20,17),(20,13),(20,-1),-0.0962305 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,12),(20,11),0.0564769 # DEPENDENCYPART_TRISIBL
(20,17),(20,12),(20,7),0.0525965 # DEPENDENCYPART_TRISIBL
(20,17),(20,12),(20,5),-0.0901486 # DEPENDENCYPART_TRISIBL
(20,17),(20,12),(20,4),0.0204941 # DEPENDENCYPART_TRISIBL
(20,17),(20,12),(20,2),0.0520615 # DEPENDENCYPART_TRISIBL
(20,17),(20,12),(20,-1),-0.127797 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,11),(20,7),-0.0176192 # DEPENDENCYPART_TRISIBL
(20,17),(20,11),(20,5),-0.0948195 # DEPENDENCYPART_TRISIBL
(20,17),(20,11),(20,4),0.0269941 # DEPENDENCYPART_TRISIBL
(20,17),(20,11),(20,2),-0.0181542 # DEPENDENCYPART_TRISIBL
(20,17),(20,11),(20,-1),-0.0994035 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,7),(20,5),-0.0901486 # DEPENDENCYPART_TRISIBL
(20,17),(20,7),(20,4),0.0205 # DEPENDENCYPART_TRISIBL
(20,17),(20,7),(20,2),0.0523187 # DEPENDENCYPART_TRISIBL
(20,17),(20,7),(20,-1),-0.126756 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,5),(20,4),0.0649118 # DEPENDENCYPART_TRISIBL
(20,17),(20,5),(20,2),0.0667486 # DEPENDENCYPART_TRISIBL
(20,17),(20,5),(20,-1),-0.0783798 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,4),(20,2),0.0532822 # DEPENDENCYPART_TRISIBL
(20,17),(20,4),(20,-1),-0.156265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,17),(20,2),(20,-1),-0.126776 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,14),(20,13),-0.104466 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,12),-0.133005 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,11),-0.217221 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,7),-0.132193 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,5),-0.118173 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,4),-0.134468 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,2),-0.132193 # DEPENDENCYPART_TRISIBL
(20,16),(20,14),(20,-1),-0.154913 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,13),(20,12),-0.130473 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,11),-0.206059 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,7),-0.128857 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,5),-0.10532 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,4),-0.124363 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,2),-0.128857 # DEPENDENCYPART_TRISIBL
(20,16),(20,13),(20,-1),-0.172958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,12),(20,11),-0.230191 # DEPENDENCYPART_TRISIBL
(20,16),(20,12),(20,7),-0.13838 # DEPENDENCYPART_TRISIBL
(20,16),(20,12),(20,5),-0.103857 # DEPENDENCYPART_TRISIBL
(20,16),(20,12),(20,4),-0.133025 # DEPENDENCYPART_TRISIBL
(20,16),(20,12),(20,2),-0.13838 # DEPENDENCYPART_TRISIBL
(20,16),(20,12),(20,-1),-0.172862 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,11),(20,7),-0.124689 # DEPENDENCYPART_TRISIBL
(20,16),(20,11),(20,5),-0.10517 # DEPENDENCYPART_TRISIBL
(20,16),(20,11),(20,4),-0.124805 # DEPENDENCYPART_TRISIBL
(20,16),(20,11),(20,2),-0.124689 # DEPENDENCYPART_TRISIBL
(20,16),(20,11),(20,-1),-0.166568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,7),(20,5),-0.103857 # DEPENDENCYPART_TRISIBL
(20,16),(20,7),(20,4),-0.133025 # DEPENDENCYPART_TRISIBL
(20,16),(20,7),(20,2),-0.13838 # DEPENDENCYPART_TRISIBL
(20,16),(20,7),(20,-1),-0.172502 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,5),(20,4),-0.134468 # DEPENDENCYPART_TRISIBL
(20,16),(20,5),(20,2),-0.132193 # DEPENDENCYPART_TRISIBL
(20,16),(20,5),(20,-1),-0.154913 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,4),(20,2),-0.12789 # DEPENDENCYPART_TRISIBL
(20,16),(20,4),(20,-1),-0.130321 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,16),(20,2),(20,-1),-0.172502 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,13),(20,12),-0.0181133 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,11),0.0320204 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,7),-0.0146623 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,5),-0.0874545 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,4),0.00434297 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,2),-0.0152015 # DEPENDENCYPART_TRISIBL
(20,14),(20,13),(20,-1),-0.0974887 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(20,14),(20,12),(20,11),0.0419696 # DEPENDENCYPART_TRISIBL
(20,14),(20,12),(20,7),0.0309005 # DEPENDENCYPART_TRISIBL
(20,14),(20,12),(20,5),-0.0979612 # DEPENDENCYPART_TRISIBL
