# _root_ New Jersey Turnpike Authority 's 7.20 % issue of 2018 was off 3\/4 at 98 1\/2 bid , yielding 7.32 % , up 0.07 percentage point from late Friday .
#goldHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
#predictedHeads=4,4,4,8,4,7,8,11,8,9,0,11,12,11,16,17,14,11,11,21,19,19,19,26,26,23,23,29,27,11,
(17,13),(17,4),(17,1),-0.0129585 # DEPENDENCYPART_TRISIBL
(17,13),(17,4),(17,-1),-0.11782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,13),(17,1),(17,-1),-0.115965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,10),(17,9),-0.0801271 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,8),-0.0657357 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,6),-0.0125101 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,4),0.0128928 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,1),-0.011837 # DEPENDENCYPART_TRISIBL
(17,12),(17,10),(17,-1),-0.083111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,9),(17,8),-0.0897914 # DEPENDENCYPART_TRISIBL
(17,12),(17,9),(17,6),-0.0570275 # DEPENDENCYPART_TRISIBL
(17,12),(17,9),(17,4),-0.0596281 # DEPENDENCYPART_TRISIBL
(17,12),(17,9),(17,1),-0.0835546 # DEPENDENCYPART_TRISIBL
(17,12),(17,9),(17,-1),-0.0945422 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,8),(17,6),-0.0282354 # DEPENDENCYPART_TRISIBL
(17,12),(17,8),(17,4),-0.0192242 # DEPENDENCYPART_TRISIBL
(17,12),(17,8),(17,1),-0.0423135 # DEPENDENCYPART_TRISIBL
(17,12),(17,8),(17,-1),-0.162535 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,6),(17,4),0.0128928 # DEPENDENCYPART_TRISIBL
(17,12),(17,6),(17,1),-0.011837 # DEPENDENCYPART_TRISIBL
(17,12),(17,6),(17,-1),-0.083111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,4),(17,1),-0.0274355 # DEPENDENCYPART_TRISIBL
(17,12),(17,4),(17,-1),-0.0739353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,1),(17,-1),-0.085265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,9),(17,8),-0.101664 # DEPENDENCYPART_TRISIBL
(17,10),(17,9),(17,6),-0.114708 # DEPENDENCYPART_TRISIBL
(17,10),(17,9),(17,4),-0.0575202 # DEPENDENCYPART_TRISIBL
(17,10),(17,9),(17,1),-0.0551232 # DEPENDENCYPART_TRISIBL
(17,10),(17,9),(17,-1),-0.093436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,8),(17,6),-0.129182 # DEPENDENCYPART_TRISIBL
(17,10),(17,8),(17,4),-0.0198248 # DEPENDENCYPART_TRISIBL
(17,10),(17,8),(17,1),-0.0174777 # DEPENDENCYPART_TRISIBL
(17,10),(17,8),(17,-1),-0.167794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,6),(17,4),-0.0675903 # DEPENDENCYPART_TRISIBL
(17,10),(17,6),(17,1),-0.0651932 # DEPENDENCYPART_TRISIBL
(17,10),(17,6),(17,-1),-0.115656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,4),(17,1),-0.00345571 # DEPENDENCYPART_TRISIBL
(17,10),(17,4),(17,-1),-0.167182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,10),(17,1),(17,-1),-0.165327 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,9),(17,8),(17,6),-0.0783565 # DEPENDENCYPART_TRISIBL
(17,9),(17,8),(17,4),-0.101944 # DEPENDENCYPART_TRISIBL
(17,9),(17,8),(17,1),-0.105154 # DEPENDENCYPART_TRISIBL
(17,9),(17,8),(17,-1),-0.135789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,9),(17,6),(17,4),-0.0919336 # DEPENDENCYPART_TRISIBL
(17,9),(17,6),(17,1),-0.095032 # DEPENDENCYPART_TRISIBL
(17,9),(17,6),(17,-1),-0.144804 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,9),(17,4),(17,1),-0.100276 # DEPENDENCYPART_TRISIBL
(17,9),(17,4),(17,-1),-0.148678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,9),(17,1),(17,-1),-0.148682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,8),(17,6),(17,4),-0.0543323 # DEPENDENCYPART_TRISIBL
(17,8),(17,6),(17,1),-0.0182098 # DEPENDENCYPART_TRISIBL
(17,8),(17,6),(17,-1),-0.1374 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,8),(17,4),(17,1),0.00926813 # DEPENDENCYPART_TRISIBL
(17,8),(17,4),(17,-1),-0.157102 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,8),(17,1),(17,-1),-0.157129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,6),(17,4),(17,1),-0.0034583 # DEPENDENCYPART_TRISIBL
(17,6),(17,4),(17,-1),-0.171807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,6),(17,1),(17,-1),-0.169953 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,4),(17,1),(17,-1),-0.0864762 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,21),-0.191611 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,22),-0.137808 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,23),-0.0239994 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,24),-0.164107 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,25),-0.174893 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,26),-0.188067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,27),0.00116987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,28),-0.0978456 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,29),-0.0820103 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,30),-0.175002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,20),(19,31),-0.0943261 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,21),(19,22),-0.0814488 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,23),0.0684462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,24),-0.144576 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,25),-0.0708956 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,26),-0.0784756 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,27),0.0958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,28),0.0452172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,29),-0.0356234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,30),-0.209726 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,21),(19,31),-0.0478112 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,22),(19,23),-0.0801646 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,24),-0.199857 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,25),-0.237149 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,26),-0.244798 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,27),-0.170327 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,28),-0.135965 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,29),-0.0983276 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,30),-0.22779 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,22),(19,31),-0.415453 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,23),(19,24),-0.170841 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,25),-0.12967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,26),-0.142236 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,27),0.0726154 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,28),-0.140481 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,29),-0.0859716 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,30),-0.26062 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,23),(19,31),-0.107642 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,24),(19,25),-0.174891 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,26),-0.188066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,27),0.00116987 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,28),-0.0978456 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,29),-0.0820103 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,30),-0.175002 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,24),(19,31),-0.096502 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,25),(19,26),-0.0971275 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,25),(19,27),0.0741264 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,25),(19,28),0.0541715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,25),(19,29),-0.0324494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,25),(19,30),-0.195238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,25),(19,31),-0.0518741 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,26),(19,27),0.0701084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,26),(19,28),0.0521793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,26),(19,29),-0.0292641 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,26),(19,30),-0.18061 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,26),(19,31),-0.0154029 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,27),(19,28),-0.106622 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,27),(19,29),-0.105692 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,27),(19,30),-0.194673 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,27),(19,31),-0.11249 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,28),(19,29),-0.0781765 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,28),(19,30),-0.149518 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,28),(19,31),-0.121613 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,29),(19,30),-0.145279 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,29),(19,31),-0.063124 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,30),(19,31),-0.296443 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,20),(19,21),(19,22),-0.0766641 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,23),-0.0688343 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,24),-0.0917567 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,25),-0.113861 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,26),-0.11392 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,27),-0.0798872 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,28),-0.094989 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,29),-0.0964553 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,30),-0.110111 # DEPENDENCYPART_TRISIBL
(19,20),(19,21),(19,31),-0.117704 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,22),(19,23),-0.022183 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,24),-0.0396279 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,25),-0.111513 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,26),-0.111589 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,27),-0.0827536 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,28),-0.0922205 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,29),-0.103247 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,30),-0.102101 # DEPENDENCYPART_TRISIBL
(19,20),(19,22),(19,31),-0.252178 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,23),(19,24),-0.0907237 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,25),-0.105074 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,26),-0.105129 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,27),-0.093387 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,28),-0.0924433 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,29),-0.0965071 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,30),-0.10827 # DEPENDENCYPART_TRISIBL
(19,20),(19,23),(19,31),-0.112139 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,24),(19,25),-0.100994 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,26),-0.101049 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,27),-0.0915598 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,28),-0.0959083 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,29),-0.0971246 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,30),-0.104549 # DEPENDENCYPART_TRISIBL
(19,20),(19,24),(19,31),-0.153107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,25),(19,26),-0.110307 # DEPENDENCYPART_TRISIBL
(19,20),(19,25),(19,27),-0.0813618 # DEPENDENCYPART_TRISIBL
(19,20),(19,25),(19,28),-0.0948927 # DEPENDENCYPART_TRISIBL
(19,20),(19,25),(19,29),-0.0964157 # DEPENDENCYPART_TRISIBL
(19,20),(19,25),(19,30),-0.109168 # DEPENDENCYPART_TRISIBL
(19,20),(19,25),(19,31),-0.14672 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,26),(19,27),-0.0813562 # DEPENDENCYPART_TRISIBL
(19,20),(19,26),(19,28),-0.0948927 # DEPENDENCYPART_TRISIBL
(19,20),(19,26),(19,29),-0.0964157 # DEPENDENCYPART_TRISIBL
(19,20),(19,26),(19,30),-0.109168 # DEPENDENCYPART_TRISIBL
(19,20),(19,26),(19,31),-0.147951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,27),(19,28),-0.0936619 # DEPENDENCYPART_TRISIBL
(19,20),(19,27),(19,29),-0.0959891 # DEPENDENCYPART_TRISIBL
(19,20),(19,27),(19,30),-0.0763238 # DEPENDENCYPART_TRISIBL
(19,20),(19,27),(19,31),-0.146967 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,28),(19,29),-0.0965952 # DEPENDENCYPART_TRISIBL
(19,20),(19,28),(19,30),-0.089124 # DEPENDENCYPART_TRISIBL
(19,20),(19,28),(19,31),-0.15561 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,29),(19,30),-0.0775371 # DEPENDENCYPART_TRISIBL
(19,20),(19,29),(19,31),-0.151466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,20),(19,30),(19,31),-0.150219 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,22),(19,23),-0.0378261 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,24),-0.0955703 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,25),-0.224769 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,26),-0.225544 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,27),-0.0685209 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,28),-0.0757554 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,29),-0.124005 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,30),-0.105928 # DEPENDENCYPART_TRISIBL
(19,21),(19,22),(19,31),-0.184127 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,23),(19,24),-0.103751 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,25),-0.167436 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,26),-0.168211 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,27),-0.0186209 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,28),-0.0980062 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,29),-0.122616 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,30),-0.124814 # DEPENDENCYPART_TRISIBL
(19,21),(19,23),(19,31),-0.0839299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,24),(19,25),-0.164944 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,26),-0.165718 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,27),-0.0528531 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,28),-0.100815 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,29),-0.113776 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,30),-0.0885834 # DEPENDENCYPART_TRISIBL
(19,21),(19,24),(19,31),-0.0860541 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,25),(19,26),-0.1694 # DEPENDENCYPART_TRISIBL
(19,21),(19,25),(19,27),-0.0979651 # DEPENDENCYPART_TRISIBL
(19,21),(19,25),(19,28),-0.103561 # DEPENDENCYPART_TRISIBL
(19,21),(19,25),(19,29),-0.121105 # DEPENDENCYPART_TRISIBL
(19,21),(19,25),(19,30),-0.121639 # DEPENDENCYPART_TRISIBL
(19,21),(19,25),(19,31),-0.0555675 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,26),(19,27),-0.0979651 # DEPENDENCYPART_TRISIBL
(19,21),(19,26),(19,28),-0.103561 # DEPENDENCYPART_TRISIBL
(19,21),(19,26),(19,29),-0.121105 # DEPENDENCYPART_TRISIBL
(19,21),(19,26),(19,30),-0.121639 # DEPENDENCYPART_TRISIBL
(19,21),(19,26),(19,31),-0.0559951 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,27),(19,28),-0.103996 # DEPENDENCYPART_TRISIBL
(19,21),(19,27),(19,29),-0.110204 # DEPENDENCYPART_TRISIBL
(19,21),(19,27),(19,30),-0.118074 # DEPENDENCYPART_TRISIBL
(19,21),(19,27),(19,31),-0.06241 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,28),(19,29),-0.116746 # DEPENDENCYPART_TRISIBL
(19,21),(19,28),(19,30),-0.0852831 # DEPENDENCYPART_TRISIBL
(19,21),(19,28),(19,31),-0.0218905 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,29),(19,30),-0.0974894 # DEPENDENCYPART_TRISIBL
(19,21),(19,29),(19,31),-0.0860276 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,21),(19,30),(19,31),-0.123641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,23),(19,24),-0.0446981 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,25),0.0151408 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,26),0.0128845 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,27),-0.106254 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,28),-0.0855474 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,29),-0.0247872 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,30),-0.0247777 # DEPENDENCYPART_TRISIBL
(19,22),(19,23),(19,31),-0.048064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,24),(19,25),-0.0560764 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,26),-0.0581647 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,27),-0.0991907 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,28),-0.0710631 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,29),-0.0517215 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,30),-0.0808125 # DEPENDENCYPART_TRISIBL
(19,22),(19,24),(19,31),-0.0809557 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,25),(19,26),-0.106554 # DEPENDENCYPART_TRISIBL
(19,22),(19,25),(19,27),-0.1146 # DEPENDENCYPART_TRISIBL
(19,22),(19,25),(19,28),-0.0647165 # DEPENDENCYPART_TRISIBL
(19,22),(19,25),(19,29),-0.0653352 # DEPENDENCYPART_TRISIBL
(19,22),(19,25),(19,30),-0.0602592 # DEPENDENCYPART_TRISIBL
(19,22),(19,25),(19,31),-0.0455072 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,26),(19,27),-0.114474 # DEPENDENCYPART_TRISIBL
(19,22),(19,26),(19,28),-0.0647165 # DEPENDENCYPART_TRISIBL
(19,22),(19,26),(19,29),-0.0653352 # DEPENDENCYPART_TRISIBL
(19,22),(19,26),(19,30),-0.0602671 # DEPENDENCYPART_TRISIBL
(19,22),(19,26),(19,31),-0.0467637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,27),(19,28),-0.0706484 # DEPENDENCYPART_TRISIBL
(19,22),(19,27),(19,29),-0.044126 # DEPENDENCYPART_TRISIBL
(19,22),(19,27),(19,30),0.00563135 # DEPENDENCYPART_TRISIBL
(19,22),(19,27),(19,31),-0.0427212 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,28),(19,29),-0.0544839 # DEPENDENCYPART_TRISIBL
(19,22),(19,28),(19,30),-0.0285714 # DEPENDENCYPART_TRISIBL
(19,22),(19,28),(19,31),-0.0321644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,29),(19,30),-0.115719 # DEPENDENCYPART_TRISIBL
(19,22),(19,29),(19,31),-0.103008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,22),(19,30),(19,31),-0.255114 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,24),(19,25),-0.101932 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,26),-0.103832 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,27),-0.0611384 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,28),-0.0855016 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,29),-0.100191 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,30),-0.0952942 # DEPENDENCYPART_TRISIBL
(19,23),(19,24),(19,31),-0.129745 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,25),(19,26),-0.131633 # DEPENDENCYPART_TRISIBL
(19,23),(19,25),(19,27),-0.0241322 # DEPENDENCYPART_TRISIBL
(19,23),(19,25),(19,28),-0.0951034 # DEPENDENCYPART_TRISIBL
(19,23),(19,25),(19,29),-0.102383 # DEPENDENCYPART_TRISIBL
(19,23),(19,25),(19,30),-0.0891863 # DEPENDENCYPART_TRISIBL
(19,23),(19,25),(19,31),-0.138558 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,26),(19,27),-0.0246499 # DEPENDENCYPART_TRISIBL
(19,23),(19,26),(19,28),-0.0951034 # DEPENDENCYPART_TRISIBL
(19,23),(19,26),(19,29),-0.102383 # DEPENDENCYPART_TRISIBL
(19,23),(19,26),(19,30),-0.0894581 # DEPENDENCYPART_TRISIBL
(19,23),(19,26),(19,31),-0.140781 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,27),(19,28),-0.0809063 # DEPENDENCYPART_TRISIBL
(19,23),(19,27),(19,29),-0.101781 # DEPENDENCYPART_TRISIBL
(19,23),(19,27),(19,30),-0.0893524 # DEPENDENCYPART_TRISIBL
(19,23),(19,27),(19,31),-0.105992 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,28),(19,29),-0.100825 # DEPENDENCYPART_TRISIBL
(19,23),(19,28),(19,30),-0.0895217 # DEPENDENCYPART_TRISIBL
(19,23),(19,28),(19,31),-0.143682 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,29),(19,30),-0.0651217 # DEPENDENCYPART_TRISIBL
(19,23),(19,29),(19,31),-0.126477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,23),(19,30),(19,31),-0.17024 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,24),(19,25),(19,26),-0.110307 # DEPENDENCYPART_TRISIBL
(19,24),(19,25),(19,27),-0.0813618 # DEPENDENCYPART_TRISIBL
(19,24),(19,25),(19,28),-0.0948927 # DEPENDENCYPART_TRISIBL
(19,24),(19,25),(19,29),-0.0964157 # DEPENDENCYPART_TRISIBL
(19,24),(19,25),(19,30),-0.109168 # DEPENDENCYPART_TRISIBL
(19,24),(19,25),(19,31),-0.146318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,24),(19,26),(19,27),-0.0813562 # DEPENDENCYPART_TRISIBL
(19,24),(19,26),(19,28),-0.0948927 # DEPENDENCYPART_TRISIBL
(19,24),(19,26),(19,29),-0.0964157 # DEPENDENCYPART_TRISIBL
(19,24),(19,26),(19,30),-0.109168 # DEPENDENCYPART_TRISIBL
(19,24),(19,26),(19,31),-0.147549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,24),(19,27),(19,28),-0.0936619 # DEPENDENCYPART_TRISIBL
(19,24),(19,27),(19,29),-0.0959891 # DEPENDENCYPART_TRISIBL
(19,24),(19,27),(19,30),-0.0763238 # DEPENDENCYPART_TRISIBL
(19,24),(19,27),(19,31),-0.146571 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,24),(19,28),(19,29),-0.0965952 # DEPENDENCYPART_TRISIBL
(19,24),(19,28),(19,30),-0.089124 # DEPENDENCYPART_TRISIBL
(19,24),(19,28),(19,31),-0.155214 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,24),(19,29),(19,30),-0.0775371 # DEPENDENCYPART_TRISIBL
(19,24),(19,29),(19,31),-0.15107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
