# _root_ Thomas G. Dahlen , Big Bear 's executive vice president , said the chain is still reviewing its product list to avoid such problems .
#goldHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
#predictedHeads=3,3,12,3,6,10,6,10,10,3,3,0,14,15,12,15,15,20,20,17,17,21,24,22,12,
(15,15),(15,9),(15,6),-0.0154797 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,4),0.217536 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,3),-0.0197529 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,2),-0.0199692 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,1),-0.0126866 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,9),(15,-1),0.217044 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,8),(15,6),-0.0536203 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,4),0.0355004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,3),-0.0578935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,2),-0.0581098 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,1),-0.051416 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,8),(15,-1),-0.0343549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,6),(15,4),0.175136 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,3),-0.114317 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,2),-0.114737 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,1),-0.10131 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,6),(15,-1),0.157181 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,4),(15,3),-0.0921368 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,2),-0.0923583 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,1),-0.0859935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,4),(15,-1),-0.0936614 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,3),(15,2),-0.114384 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,3),(15,1),-0.100958 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,3),(15,-1),0.151699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,2),(15,1),-0.0961813 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,2),(15,-1),0.14956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,1),(15,-1),0.150564 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,13),(15,12),-0.0597829 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,11),-0.00786159 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,10),-0.188712 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,9),-0.180242 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,8),-0.0180112 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,6),-0.118716 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,4),-0.00786159 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,3),-0.118714 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,2),-0.118725 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,1),-0.118717 # DEPENDENCYPART_TRISIBL
(15,14),(15,13),(15,-1),0.0216365 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,12),(15,11),0.0033302 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,10),-0.182393 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,9),-0.173923 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,8),-0.0305797 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,6),-0.109089 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,4),0.0033302 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,3),-0.109087 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,2),-0.109098 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,1),-0.10909 # DEPENDENCYPART_TRISIBL
(15,14),(15,12),(15,-1),-0.0295423 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,11),(15,10),-0.245219 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,9),-0.234285 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,8),-0.0421462 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,6),-0.195625 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,4),0.015021 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,3),-0.195622 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,2),-0.195633 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,1),-0.195625 # DEPENDENCYPART_TRISIBL
(15,14),(15,11),(15,-1),-0.180896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,10),(15,9),-0.176459 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,8),-0.0218895 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,6),-0.103373 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,4),-0.0204029 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,3),-0.103371 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,2),-0.103382 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,1),-0.103375 # DEPENDENCYPART_TRISIBL
(15,14),(15,10),(15,-1),-0.0478596 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,9),(15,8),-0.0242027 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,6),-0.0936109 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,4),-0.0204014 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,3),-0.0936092 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,2),-0.0936201 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,1),-0.0936133 # DEPENDENCYPART_TRISIBL
(15,14),(15,9),(15,-1),-0.0379913 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,8),(15,6),-0.0790373 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,4),0.00198335 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,3),-0.0790356 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,2),-0.0790465 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,1),-0.0790387 # DEPENDENCYPART_TRISIBL
(15,14),(15,8),(15,-1),-0.0795421 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,6),(15,4),0.0174906 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,3),-0.132473 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,2),-0.13249 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,1),-0.132478 # DEPENDENCYPART_TRISIBL
(15,14),(15,6),(15,-1),-0.0355443 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,4),(15,3),-0.195622 # DEPENDENCYPART_TRISIBL
(15,14),(15,4),(15,2),-0.195633 # DEPENDENCYPART_TRISIBL
(15,14),(15,4),(15,1),-0.195625 # DEPENDENCYPART_TRISIBL
(15,14),(15,4),(15,-1),-0.180896 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,3),(15,2),-0.13249 # DEPENDENCYPART_TRISIBL
(15,14),(15,3),(15,1),-0.132478 # DEPENDENCYPART_TRISIBL
(15,14),(15,3),(15,-1),-0.0355442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,2),(15,1),-0.13248 # DEPENDENCYPART_TRISIBL
(15,14),(15,2),(15,-1),-0.0355442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,1),(15,-1),-0.0354354 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,12),(15,11),-0.0200866 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,10),-0.102852 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,9),-0.102768 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,8),-0.114931 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,6),-0.109616 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,4),-0.0200866 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,3),-0.109615 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,2),-0.109615 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,1),-0.109615 # DEPENDENCYPART_TRISIBL
(15,13),(15,12),(15,-1),-0.0991057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,11),(15,10),-0.148581 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,9),-0.14843 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,8),-0.108116 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,6),-0.112787 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,4),-0.0282715 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,3),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,2),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,1),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,11),(15,-1),-0.0666819 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,10),(15,9),-0.109226 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,8),-0.12232 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,6),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,4),-0.0219752 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,3),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,2),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,1),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,10),(15,-1),-0.0922911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,9),(15,8),-0.122312 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,6),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,4),-0.0219752 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,3),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,2),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,1),-0.111905 # DEPENDENCYPART_TRISIBL
(15,13),(15,9),(15,-1),-0.0921367 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,8),(15,6),-0.112095 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,4),-0.0087408 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,3),-0.112095 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,2),-0.112095 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,1),-0.112095 # DEPENDENCYPART_TRISIBL
(15,13),(15,8),(15,-1),-0.0557834 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,6),(15,4),-0.0153296 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,3),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,2),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,1),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,6),(15,-1),-0.105472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,4),(15,3),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,4),(15,2),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,4),(15,1),-0.112786 # DEPENDENCYPART_TRISIBL
(15,13),(15,4),(15,-1),-0.0666819 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,3),(15,2),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,3),(15,1),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,3),(15,-1),-0.105472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,2),(15,1),-0.124983 # DEPENDENCYPART_TRISIBL
(15,13),(15,2),(15,-1),-0.105472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,13),(15,1),(15,-1),-0.105472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,11),(15,10),-0.0898956 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,9),-0.0890814 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,8),-0.0627302 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,6),-0.095916 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,4),-0.0771756 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,3),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,2),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,1),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,11),(15,-1),-0.109687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,10),(15,9),-0.082573 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,8),-0.0609965 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,6),-0.091347 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,4),-0.0776015 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,3),-0.0913466 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,2),-0.0913466 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,1),-0.0913466 # DEPENDENCYPART_TRISIBL
(15,12),(15,10),(15,-1),-0.100057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,9),(15,8),-0.0609965 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,6),-0.0913464 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,4),-0.0776015 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,3),-0.0913461 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,2),-0.0913461 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,1),-0.0913461 # DEPENDENCYPART_TRISIBL
(15,12),(15,9),(15,-1),-0.100023 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,8),(15,6),-0.0906301 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,4),-0.0771895 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,3),-0.0906298 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,2),-0.0906298 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,1),-0.0906298 # DEPENDENCYPART_TRISIBL
(15,12),(15,8),(15,-1),-0.0983857 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,6),(15,4),-0.0827884 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,3),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,2),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,1),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,6),(15,-1),-0.088651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,4),(15,3),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,2),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,1),-0.0959157 # DEPENDENCYPART_TRISIBL
(15,12),(15,4),(15,-1),-0.109687 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,3),(15,2),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,3),(15,1),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,3),(15,-1),-0.0886509 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,2),(15,1),-0.0954731 # DEPENDENCYPART_TRISIBL
(15,12),(15,2),(15,-1),-0.0886509 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,12),(15,1),(15,-1),-0.0886515 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,10),(15,9),-0.123196 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,8),-0.0843403 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,6),-0.138041 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,4),0.0996895 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,3),-0.137911 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,2),-0.137914 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,1),-0.138955 # DEPENDENCYPART_TRISIBL
(15,11),(15,10),(15,-1),0.0900081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,9),(15,8),-0.0843403 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,6),-0.138041 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,4),0.0939199 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,3),-0.137911 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,2),-0.137914 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,1),-0.138955 # DEPENDENCYPART_TRISIBL
(15,11),(15,9),(15,-1),0.0942919 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,8),(15,6),-0.117852 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,4),0.212112 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,3),-0.117722 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,2),-0.117725 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,1),-0.118282 # DEPENDENCYPART_TRISIBL
(15,11),(15,8),(15,-1),0.0616621 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,6),(15,4),0.094509 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,3),-0.104444 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,2),-0.10445 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,1),-0.105078 # DEPENDENCYPART_TRISIBL
(15,11),(15,6),(15,-1),0.0736628 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,4),(15,3),-0.132203 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,2),-0.132205 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,1),-0.132762 # DEPENDENCYPART_TRISIBL
(15,11),(15,4),(15,-1),-0.0751523 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,3),(15,2),-0.10444 # DEPENDENCYPART_TRISIBL
(15,11),(15,3),(15,1),-0.105068 # DEPENDENCYPART_TRISIBL
(15,11),(15,3),(15,-1),0.0628164 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,2),(15,1),-0.105068 # DEPENDENCYPART_TRISIBL
(15,11),(15,2),(15,-1),0.0628109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,11),(15,1),(15,-1),0.0617293 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,9),(15,8),-0.032999 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,6),-0.079034 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,4),-0.0164605 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,3),-0.0790323 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,2),-0.0790432 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,1),-0.0790364 # DEPENDENCYPART_TRISIBL
(15,10),(15,9),(15,-1),-0.0305609 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,8),(15,6),-0.0752312 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,4),0.00458199 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,3),-0.0752295 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,2),-0.0752403 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,1),-0.0752325 # DEPENDENCYPART_TRISIBL
(15,10),(15,8),(15,-1),-0.0711785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,6),(15,4),0.0200451 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,3),-0.128271 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,2),-0.128288 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,1),-0.128276 # DEPENDENCYPART_TRISIBL
(15,10),(15,6),(15,-1),-0.0492964 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,4),(15,3),-0.191669 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,2),-0.19168 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,1),-0.191672 # DEPENDENCYPART_TRISIBL
(15,10),(15,4),(15,-1),-0.181749 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,3),(15,2),-0.128288 # DEPENDENCYPART_TRISIBL
(15,10),(15,3),(15,1),-0.128276 # DEPENDENCYPART_TRISIBL
(15,10),(15,3),(15,-1),-0.0492963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,2),(15,1),-0.128278 # DEPENDENCYPART_TRISIBL
(15,10),(15,2),(15,-1),-0.0492963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,10),(15,1),(15,-1),-0.0491874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,8),(15,6),-0.0768324 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,4),0.00842838 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,3),-0.0768307 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,2),-0.0768415 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,1),-0.0768338 # DEPENDENCYPART_TRISIBL
(15,9),(15,8),(15,-1),-0.053339 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,6),(15,4),0.0207223 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,3),-0.135734 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,2),-0.13575 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,1),-0.135738 # DEPENDENCYPART_TRISIBL
(15,9),(15,6),(15,-1),-0.00837845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,4),(15,3),-0.197968 # DEPENDENCYPART_TRISIBL
(15,9),(15,4),(15,2),-0.197978 # DEPENDENCYPART_TRISIBL
(15,9),(15,4),(15,1),-0.19797 # DEPENDENCYPART_TRISIBL
(15,9),(15,4),(15,-1),-0.158971 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,3),(15,2),-0.13575 # DEPENDENCYPART_TRISIBL
(15,9),(15,3),(15,1),-0.135738 # DEPENDENCYPART_TRISIBL
(15,9),(15,3),(15,-1),-0.00837836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,2),(15,1),-0.13574 # DEPENDENCYPART_TRISIBL
(15,9),(15,2),(15,-1),-0.00837836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,9),(15,1),(15,-1),-0.00826949 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,6),(15,4),-0.0805925 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,3),-0.0525328 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,2),-0.0525328 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,1),-0.0525676 # DEPENDENCYPART_TRISIBL
(15,8),(15,6),(15,-1),-0.160383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,4),(15,3),-0.0730165 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,2),-0.0730165 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,1),-0.0730341 # DEPENDENCYPART_TRISIBL
(15,8),(15,4),(15,-1),-0.262482 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,3),(15,2),-0.0525328 # DEPENDENCYPART_TRISIBL
(15,8),(15,3),(15,1),-0.0525676 # DEPENDENCYPART_TRISIBL
(15,8),(15,3),(15,-1),-0.160383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,2),(15,1),-0.0525676 # DEPENDENCYPART_TRISIBL
(15,8),(15,2),(15,-1),-0.160383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,8),(15,1),(15,-1),-0.160383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,4),(15,3),-0.165663 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,2),-0.165668 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,1),-0.168839 # DEPENDENCYPART_TRISIBL
(15,6),(15,4),(15,-1),-0.067286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,3),(15,2),-0.176824 # DEPENDENCYPART_TRISIBL
(15,6),(15,3),(15,1),-0.181752 # DEPENDENCYPART_TRISIBL
(15,6),(15,3),(15,-1),-0.0655879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,2),(15,1),-0.181922 # DEPENDENCYPART_TRISIBL
(15,6),(15,2),(15,-1),-0.06643 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,6),(15,1),(15,-1),-0.0612985 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,4),(15,3),(15,2),-0.10444 # DEPENDENCYPART_TRISIBL
(15,4),(15,3),(15,1),-0.105068 # DEPENDENCYPART_TRISIBL
(15,4),(15,3),(15,-1),0.0628164 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,4),(15,2),(15,1),-0.105068 # DEPENDENCYPART_TRISIBL
(15,4),(15,2),(15,-1),0.0628109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,4),(15,1),(15,-1),0.0617293 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,3),(15,2),(15,1),-0.181417 # DEPENDENCYPART_TRISIBL
(15,3),(15,2),(15,-1),-0.064836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,3),(15,1),(15,-1),-0.0597046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,2),(15,1),(15,-1),-0.0427095 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,17),(16,20),-0.141046 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,21),-0.11781 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,26),-0.297114 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,20),(16,21),-0.0843918 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,20),(16,26),-0.174167 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
