# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,4,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(22,19),(22,17),(22,3),-0.0911871 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,2),-0.0776903 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,1),-0.0319812 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,-1),-0.167963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,16),(22,15),-0.104588 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,14),0.0455936 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,13),-0.0912956 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,12),-0.0608521 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,11),-0.0945733 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,10),-0.1073 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,9),0.0455989 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,8),-0.0912956 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,7),-0.0468368 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,6),-0.010566 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,5),-0.0994686 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,4),0.0471773 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,3),-0.0910949 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,1),-0.0238448 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,-1),-0.192161 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,15),(22,14),0.0452496 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,13),-0.091296 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,12),-0.0610067 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,11),-0.0945737 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,10),-0.107835 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,9),0.045255 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,8),-0.091296 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,7),-0.0468402 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,6),-0.0102736 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,5),-0.0994614 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,4),0.0468333 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,3),-0.0910953 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,1),-0.0200656 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,-1),-0.20347 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,14),(22,13),-0.0912956 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,12),-0.0608521 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,11),-0.0945733 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,10),-0.107297 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,9),0.0374791 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,8),-0.0912956 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,7),-0.0468368 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,6),-0.0108717 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,5),-0.0994614 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,4),0.038811 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,3),-0.0910949 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,1),-0.0294937 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,-1),-0.198753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,13),(22,12),-0.0608809 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,11),-0.0945997 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,10),-0.107576 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,9),0.0450949 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,8),-0.091322 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,7),-0.0468359 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,6),-0.010321 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,5),-0.099468 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,4),0.0466732 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,3),-0.0911214 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,2),-0.0776848 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,1),-0.0274566 # DEPENDENCYPART_TRISIBL
(22,19),(22,13),(22,-1),-0.193796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,12),(22,11),-0.0945755 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,10),-0.110309 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,9),0.0455591 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,8),-0.0912978 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,7),-0.0468372 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,6),-0.0104834 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,5),-0.0994614 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,4),0.0471374 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,3),-0.0910971 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,1),-0.0231872 # DEPENDENCYPART_TRISIBL
(22,19),(22,12),(22,-1),-0.192146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,11),(22,10),-0.107541 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,9),0.0450977 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,8),-0.091322 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,7),-0.0468359 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,6),-0.010321 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,5),-0.0994678 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,4),0.0466761 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,3),-0.0911214 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,2),-0.0776848 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,1),-0.0271602 # DEPENDENCYPART_TRISIBL
(22,19),(22,11),(22,-1),-0.193787 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,10),(22,9),0.0450354 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,8),-0.0913069 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,7),-0.0473971 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,6),-0.010304 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,5),-0.0995112 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,4),0.0466137 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,3),-0.0911063 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,1),-0.0540125 # DEPENDENCYPART_TRISIBL
(22,19),(22,10),(22,-1),-0.207563 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,9),(22,8),-0.0912956 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,7),-0.0468368 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,6),-0.0108717 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,5),-0.0994614 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,4),0.038811 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,3),-0.0910949 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,1),-0.0294937 # DEPENDENCYPART_TRISIBL
(22,19),(22,9),(22,-1),-0.198753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,8),(22,7),-0.0468359 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,6),-0.010321 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,5),-0.099468 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,4),0.0466732 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,3),-0.0911214 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,2),-0.0776848 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,1),-0.0274566 # DEPENDENCYPART_TRISIBL
(22,19),(22,8),(22,-1),-0.193796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,7),(22,6),0.105167 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,5),-0.138973 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,4),0.294666 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,3),-0.125517 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,2),-0.0779634 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,1),-0.140384 # DEPENDENCYPART_TRISIBL
(22,19),(22,7),(22,-1),0.0537921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,6),(22,5),-0.0994723 # DEPENDENCYPART_TRISIBL
(22,19),(22,6),(22,4),0.0465941 # DEPENDENCYPART_TRISIBL
(22,19),(22,6),(22,3),-0.091554 # DEPENDENCYPART_TRISIBL
(22,19),(22,6),(22,2),-0.0776791 # DEPENDENCYPART_TRISIBL
(22,19),(22,6),(22,1),0.0229059 # DEPENDENCYPART_TRISIBL
(22,19),(22,6),(22,-1),-0.200097 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,5),(22,4),0.0470595 # DEPENDENCYPART_TRISIBL
(22,19),(22,5),(22,3),-0.0910949 # DEPENDENCYPART_TRISIBL
(22,19),(22,5),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,5),(22,1),-0.0250013 # DEPENDENCYPART_TRISIBL
(22,19),(22,5),(22,-1),-0.192586 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,4),(22,3),-0.0910949 # DEPENDENCYPART_TRISIBL
(22,19),(22,4),(22,2),-0.077679 # DEPENDENCYPART_TRISIBL
(22,19),(22,4),(22,1),-0.0299576 # DEPENDENCYPART_TRISIBL
(22,19),(22,4),(22,-1),-0.198753 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,3),(22,2),-0.0776848 # DEPENDENCYPART_TRISIBL
(22,19),(22,3),(22,1),-0.0271595 # DEPENDENCYPART_TRISIBL
(22,19),(22,3),(22,-1),-0.193785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,2),(22,1),-0.0233331 # DEPENDENCYPART_TRISIBL
(22,19),(22,2),(22,-1),-0.192519 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,1),(22,-1),-0.188891 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,17),(22,16),-0.0712696 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,15),-0.0985065 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,14),-0.104693 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,13),-0.0728648 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,12),-0.00263532 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,11),-0.0728795 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,10),-0.0107575 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,9),-0.104693 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,8),-0.0728648 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,7),0.0626658 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,6),-0.090061 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,5),-0.104553 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,4),-0.104928 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,3),-0.0729412 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,2),0.0230558 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,1),0.109633 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,-1),-0.0414129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,16),(22,15),-0.0888176 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,14),-0.10409 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,13),-0.0727768 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,12),0.00996568 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,11),-0.072779 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,10),0.0235639 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,9),-0.104089 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,8),-0.0727768 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,7),0.139149 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,6),-0.089213 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,5),-0.102688 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,4),-0.104325 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,3),-0.0728526 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,2),-0.0318849 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,1),0.176745 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,-1),-0.0370284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,15),(22,14),-0.104147 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,13),-0.0727768 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,12),0.0159705 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,11),-0.072779 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,10),0.00553279 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,9),-0.104147 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,8),-0.0727768 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,7),0.457621 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,6),-0.089221 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,5),-0.104414 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,4),-0.104382 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,3),-0.0728526 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,2),-0.0377137 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,1),0.165114 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,-1),-0.00754817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,14),(22,13),-0.0755121 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,12),0.00656876 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,11),-0.0746693 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,10),0.0149696 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,9),-0.10869 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,8),-0.0755121 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,7),0.0950708 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,6),-0.0911926 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,5),-0.102688 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,4),-0.10916 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,3),-0.0747428 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,2),-0.0320914 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,1),0.398878 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,-1),0.0944202 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,13),(22,12),0.00995899 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,11),-0.0728334 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,10),0.0574192 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,9),-0.104091 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,8),-0.072831 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,7),0.0506375 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,6),-0.0893402 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,5),-0.103267 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,4),-0.104326 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,3),-0.0729069 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,2),-0.0319193 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,1),0.151799 # DEPENDENCYPART_TRISIBL
(22,18),(22,13),(22,-1),0.0248168 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,12),(22,11),-0.072779 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,10),0.0193538 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,9),-0.104089 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,8),-0.0727768 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,7),0.1261 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,6),-0.0892106 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,5),-0.102688 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,4),-0.104325 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,3),-0.0728526 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,2),-0.0318825 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,1),0.174751 # DEPENDENCYPART_TRISIBL
(22,18),(22,12),(22,-1),-0.0776821 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,11),(22,10),0.0568222 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,9),-0.10409 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,8),-0.0728311 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,7),0.0523845 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,6),-0.089405 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,5),-0.103128 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,4),-0.104326 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,3),-0.072907 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,2),-0.0319193 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,1),0.148439 # DEPENDENCYPART_TRISIBL
(22,18),(22,11),(22,-1),0.0115905 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,10),(22,9),-0.108146 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,8),-0.0792398 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,7),0.4785 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,6),-0.0907755 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,5),-0.107325 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,4),-0.108382 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,3),-0.0793155 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,2),-0.00037716 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,1),0.177244 # DEPENDENCYPART_TRISIBL
(22,18),(22,10),(22,-1),0.0845736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,9),(22,8),-0.0755121 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,7),0.0950708 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,6),-0.0911926 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,5),-0.102688 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,4),-0.10916 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,3),-0.0747428 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,2),-0.0320914 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,1),0.398623 # DEPENDENCYPART_TRISIBL
(22,18),(22,9),(22,-1),0.0946773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,8),(22,7),0.0506375 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,6),-0.0893402 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,5),-0.103267 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,4),-0.104326 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,3),-0.0729069 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,2),-0.0319193 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,1),0.151799 # DEPENDENCYPART_TRISIBL
(22,18),(22,8),(22,-1),0.0248168 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,7),(22,6),-0.09475 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,5),-0.103931 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,4),-0.111652 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,3),-0.0729389 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,2),-0.0341922 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,1),0.164057 # DEPENDENCYPART_TRISIBL
(22,18),(22,7),(22,-1),-0.149578 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,6),(22,5),-0.102786 # DEPENDENCYPART_TRISIBL
(22,18),(22,6),(22,4),-0.104462 # DEPENDENCYPART_TRISIBL
(22,18),(22,6),(22,3),-0.0734595 # DEPENDENCYPART_TRISIBL
(22,18),(22,6),(22,2),-0.0318825 # DEPENDENCYPART_TRISIBL
(22,18),(22,6),(22,1),0.272178 # DEPENDENCYPART_TRISIBL
(22,18),(22,6),(22,-1),0.00442113 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,5),(22,4),-0.104347 # DEPENDENCYPART_TRISIBL
(22,18),(22,5),(22,3),-0.0730035 # DEPENDENCYPART_TRISIBL
(22,18),(22,5),(22,2),-0.0318825 # DEPENDENCYPART_TRISIBL
(22,18),(22,5),(22,1),0.195749 # DEPENDENCYPART_TRISIBL
(22,18),(22,5),(22,-1),0.0167801 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,4),(22,3),-0.0747428 # DEPENDENCYPART_TRISIBL
(22,18),(22,4),(22,2),-0.0320914 # DEPENDENCYPART_TRISIBL
(22,18),(22,4),(22,1),0.401953 # DEPENDENCYPART_TRISIBL
(22,18),(22,4),(22,-1),0.0925111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,3),(22,2),-0.0319193 # DEPENDENCYPART_TRISIBL
(22,18),(22,3),(22,1),0.151659 # DEPENDENCYPART_TRISIBL
(22,18),(22,3),(22,-1),0.00754027 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,2),(22,1),0.173465 # DEPENDENCYPART_TRISIBL
(22,18),(22,2),(22,-1),0.0185206 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,1),(22,-1),-0.132915 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,16),(22,15),-0.0740046 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,14),-0.054644 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,13),-0.0854272 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,12),-0.045453 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,11),-0.0834928 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,10),-0.0653155 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,9),-0.0546431 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,8),-0.0854272 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,7),-0.0149614 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,6),-0.0642445 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,5),-0.0714149 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,4),-0.0546821 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,3),-0.0839878 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,1),-0.108288 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,-1),-0.0294076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,15),(22,14),-0.0552704 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,13),-0.0854247 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,12),-0.049892 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,11),-0.0834902 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,10),-0.0695392 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,9),-0.0552696 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,8),-0.0854247 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,7),-0.016792 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,6),-0.0650361 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,5),-0.0711627 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,4),-0.0553079 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,3),-0.0839852 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,2),-0.0734611 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,1),-0.110401 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,-1),-0.033061 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,14),(22,13),-0.0854261 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,12),-0.0454909 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,11),-0.0834911 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,10),-0.0656152 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,9),-0.054663 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,8),-0.0854261 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,7),-0.0139738 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,6),-0.0642403 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,5),-0.0711488 # DEPENDENCYPART_TRISIBL
