# _root_ The new expiration date is the date on which DIG 's financing commitments , which total about $ 240 million , are to expire .
#goldHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
#predictedHeads=4,4,4,5,0,7,5,24,8,13,10,13,22,13,16,13,18,16,18,18,13,7,22,23,5,
(5,21),(13,20),0.0781272 # DEPENDENCYPART_HEADBIGRAM
(5,21),(16,20),0.10753 # DEPENDENCYPART_HEADBIGRAM
(5,21),(17,20),0.0789656 # DEPENDENCYPART_HEADBIGRAM
(5,21),(18,20),0.214454 # DEPENDENCYPART_HEADBIGRAM
(5,21),(19,20),0.0936198 # DEPENDENCYPART_HEADBIGRAM
(5,21),(22,20),0.182769 # DEPENDENCYPART_HEADBIGRAM
(5,21),(24,20),0.171869 # DEPENDENCYPART_HEADBIGRAM
(5,22),(5,21),0.0408013 # DEPENDENCYPART_HEADBIGRAM
(5,22),(7,21),0.155985 # DEPENDENCYPART_HEADBIGRAM
(5,22),(10,21),0.117624 # DEPENDENCYPART_HEADBIGRAM
(5,22),(12,21),0.12602 # DEPENDENCYPART_HEADBIGRAM
(5,22),(13,21),0.126519 # DEPENDENCYPART_HEADBIGRAM
(5,22),(16,21),0.0821103 # DEPENDENCYPART_HEADBIGRAM
(5,22),(18,21),0.0789006 # DEPENDENCYPART_HEADBIGRAM
(5,22),(20,21),0.0411582 # DEPENDENCYPART_HEADBIGRAM
(5,22),(22,21),0.170968 # DEPENDENCYPART_HEADBIGRAM
(5,22),(24,21),0.173645 # DEPENDENCYPART_HEADBIGRAM
(5,23),(0,22),-0.0658727 # DEPENDENCYPART_HEADBIGRAM
(5,23),(5,22),0.0676897 # DEPENDENCYPART_HEADBIGRAM
(5,23),(7,22),0.0712561 # DEPENDENCYPART_HEADBIGRAM
(5,23),(12,22),0.0714151 # DEPENDENCYPART_HEADBIGRAM
(5,23),(13,22),0.0706718 # DEPENDENCYPART_HEADBIGRAM
(5,23),(16,22),0.0704167 # DEPENDENCYPART_HEADBIGRAM
(5,23),(17,22),0.0704717 # DEPENDENCYPART_HEADBIGRAM
(5,23),(18,22),0.0704746 # DEPENDENCYPART_HEADBIGRAM
(5,23),(19,22),0.0704048 # DEPENDENCYPART_HEADBIGRAM
(5,23),(20,22),0.0716451 # DEPENDENCYPART_HEADBIGRAM
(5,25),(16,24),0.0756373 # DEPENDENCYPART_HEADBIGRAM
(5,25),(18,24),0.0749155 # DEPENDENCYPART_HEADBIGRAM
(5,25),(22,24),0.0835819 # DEPENDENCYPART_HEADBIGRAM
(5,25),(23,24),0.0846582 # DEPENDENCYPART_HEADBIGRAM
(6,8),(3,7),-0.0784041 # DEPENDENCYPART_HEADBIGRAM
(6,8),(4,7),-0.0784041 # DEPENDENCYPART_HEADBIGRAM
(6,8),(5,7),-0.0588914 # DEPENDENCYPART_HEADBIGRAM
(6,8),(8,7),0.194275 # DEPENDENCYPART_HEADBIGRAM
(6,8),(10,7),0.168075 # DEPENDENCYPART_HEADBIGRAM
(6,8),(11,7),0.168688 # DEPENDENCYPART_HEADBIGRAM
(6,8),(12,7),0.16859 # DEPENDENCYPART_HEADBIGRAM
(6,8),(13,7),0.170515 # DEPENDENCYPART_HEADBIGRAM
(6,8),(16,7),0.171195 # DEPENDENCYPART_HEADBIGRAM
(6,8),(22,7),0.173602 # DEPENDENCYPART_HEADBIGRAM
(7,2),(2,1),-0.0446195 # DEPENDENCYPART_HEADBIGRAM
(7,2),(3,1),-0.0848697 # DEPENDENCYPART_HEADBIGRAM
(7,2),(4,1),-0.087807 # DEPENDENCYPART_HEADBIGRAM
(7,2),(5,1),-0.0838654 # DEPENDENCYPART_HEADBIGRAM
(7,2),(7,1),0.2184 # DEPENDENCYPART_HEADBIGRAM
(7,3),(1,2),-0.206415 # DEPENDENCYPART_HEADBIGRAM
(7,3),(3,2),-0.0567203 # DEPENDENCYPART_HEADBIGRAM
(7,3),(4,2),-0.0720105 # DEPENDENCYPART_HEADBIGRAM
(7,3),(5,2),-0.099465 # DEPENDENCYPART_HEADBIGRAM
(7,3),(7,2),0.00822719 # DEPENDENCYPART_HEADBIGRAM
(7,4),(2,3),-0.226805 # DEPENDENCYPART_HEADBIGRAM
(7,4),(4,3),-0.0939396 # DEPENDENCYPART_HEADBIGRAM
(7,4),(5,3),-0.07627 # DEPENDENCYPART_HEADBIGRAM
(7,4),(7,3),0.0553411 # DEPENDENCYPART_HEADBIGRAM
(7,4),(13,3),0.101826 # DEPENDENCYPART_HEADBIGRAM
(7,6),(0,5),-0.114661 # DEPENDENCYPART_HEADBIGRAM
(7,6),(4,5),-0.2599 # DEPENDENCYPART_HEADBIGRAM
(7,6),(8,5),0.135185 # DEPENDENCYPART_HEADBIGRAM
(7,6),(10,5),0.0846391 # DEPENDENCYPART_HEADBIGRAM
(7,6),(12,5),0.0660931 # DEPENDENCYPART_HEADBIGRAM
(7,6),(13,5),0.0734096 # DEPENDENCYPART_HEADBIGRAM
(7,6),(16,5),0.0929933 # DEPENDENCYPART_HEADBIGRAM
(7,6),(18,5),0.0791031 # DEPENDENCYPART_HEADBIGRAM
(7,6),(22,5),0.0739935 # DEPENDENCYPART_HEADBIGRAM
(7,6),(24,5),0.0925454 # DEPENDENCYPART_HEADBIGRAM
(7,8),(3,7),0.00965413 # DEPENDENCYPART_HEADBIGRAM
(7,8),(4,7),-0.000774636 # DEPENDENCYPART_HEADBIGRAM
(7,8),(5,7),0.000958234 # DEPENDENCYPART_HEADBIGRAM
(7,8),(8,7),-0.0160284 # DEPENDENCYPART_HEADBIGRAM
(7,8),(10,7),0.285548 # DEPENDENCYPART_HEADBIGRAM
(7,8),(11,7),0.302361 # DEPENDENCYPART_HEADBIGRAM
(7,8),(12,7),0.364335 # DEPENDENCYPART_HEADBIGRAM
(7,8),(13,7),0.1233 # DEPENDENCYPART_HEADBIGRAM
(7,8),(16,7),0.270883 # DEPENDENCYPART_HEADBIGRAM
(7,8),(22,7),0.292705 # DEPENDENCYPART_HEADBIGRAM
(7,9),(3,8),-0.067165 # DEPENDENCYPART_HEADBIGRAM
(7,9),(4,8),-0.0680746 # DEPENDENCYPART_HEADBIGRAM
(7,9),(5,8),-0.0491463 # DEPENDENCYPART_HEADBIGRAM
(7,9),(6,8),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(7,9),(7,8),0.07129 # DEPENDENCYPART_HEADBIGRAM
(7,9),(12,8),0.187633 # DEPENDENCYPART_HEADBIGRAM
(7,9),(16,8),0.17522 # DEPENDENCYPART_HEADBIGRAM
(7,9),(18,8),0.174295 # DEPENDENCYPART_HEADBIGRAM
(7,9),(22,8),0.17456 # DEPENDENCYPART_HEADBIGRAM
(7,9),(24,8),0.181738 # DEPENDENCYPART_HEADBIGRAM
(7,10),(5,9),-0.0613293 # DEPENDENCYPART_HEADBIGRAM
(7,10),(7,9),0.0698264 # DEPENDENCYPART_HEADBIGRAM
(7,10),(8,9),0.0709704 # DEPENDENCYPART_HEADBIGRAM
(7,10),(10,9),0.16112 # DEPENDENCYPART_HEADBIGRAM
(7,10),(11,9),0.173449 # DEPENDENCYPART_HEADBIGRAM
(7,10),(12,9),0.17377 # DEPENDENCYPART_HEADBIGRAM
(7,10),(13,9),0.173771 # DEPENDENCYPART_HEADBIGRAM
(7,10),(16,9),0.16905 # DEPENDENCYPART_HEADBIGRAM
(7,10),(18,9),0.174283 # DEPENDENCYPART_HEADBIGRAM
(7,10),(22,9),0.169061 # DEPENDENCYPART_HEADBIGRAM
(7,11),(5,10),-0.0736662 # DEPENDENCYPART_HEADBIGRAM
(7,11),(7,10),0.0794542 # DEPENDENCYPART_HEADBIGRAM
(7,11),(8,10),0.00320205 # DEPENDENCYPART_HEADBIGRAM
(7,11),(9,10),0.0495356 # DEPENDENCYPART_HEADBIGRAM
(7,11),(11,10),0.172299 # DEPENDENCYPART_HEADBIGRAM
(7,11),(12,10),0.172044 # DEPENDENCYPART_HEADBIGRAM
(7,11),(13,10),0.172037 # DEPENDENCYPART_HEADBIGRAM
(7,11),(16,10),0.169576 # DEPENDENCYPART_HEADBIGRAM
(7,11),(18,10),0.172218 # DEPENDENCYPART_HEADBIGRAM
(7,11),(22,10),0.17413 # DEPENDENCYPART_HEADBIGRAM
(7,12),(5,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(7,12),(7,11),0.0979504 # DEPENDENCYPART_HEADBIGRAM
(7,12),(8,11),0.0719808 # DEPENDENCYPART_HEADBIGRAM
(7,12),(9,11),0.055102 # DEPENDENCYPART_HEADBIGRAM
(7,12),(10,11),0.0685864 # DEPENDENCYPART_HEADBIGRAM
(7,12),(12,11),0.18427 # DEPENDENCYPART_HEADBIGRAM
(7,12),(13,11),0.175557 # DEPENDENCYPART_HEADBIGRAM
(7,12),(16,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(7,12),(22,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(7,13),(3,12),-0.0629824 # DEPENDENCYPART_HEADBIGRAM
(7,13),(5,12),-0.0612601 # DEPENDENCYPART_HEADBIGRAM
(7,13),(7,12),0.0683135 # DEPENDENCYPART_HEADBIGRAM
(7,13),(8,12),0.0808835 # DEPENDENCYPART_HEADBIGRAM
(7,13),(9,12),0.0761483 # DEPENDENCYPART_HEADBIGRAM
(7,13),(10,12),0.0611192 # DEPENDENCYPART_HEADBIGRAM
(7,13),(13,12),0.185467 # DEPENDENCYPART_HEADBIGRAM
(7,13),(16,12),0.17138 # DEPENDENCYPART_HEADBIGRAM
(7,13),(18,12),0.174279 # DEPENDENCYPART_HEADBIGRAM
(7,13),(22,12),0.168761 # DEPENDENCYPART_HEADBIGRAM
(7,14),(5,13),-0.0642654 # DEPENDENCYPART_HEADBIGRAM
(7,14),(7,13),0.0752385 # DEPENDENCYPART_HEADBIGRAM
(7,14),(8,13),0.126355 # DEPENDENCYPART_HEADBIGRAM
(7,14),(9,13),0.108582 # DEPENDENCYPART_HEADBIGRAM
(7,14),(10,13),0.106973 # DEPENDENCYPART_HEADBIGRAM
(7,14),(12,13),0.0672816 # DEPENDENCYPART_HEADBIGRAM
(7,14),(16,13),0.16332 # DEPENDENCYPART_HEADBIGRAM
(7,14),(18,13),0.165316 # DEPENDENCYPART_HEADBIGRAM
(7,14),(22,13),0.160837 # DEPENDENCYPART_HEADBIGRAM
(7,14),(24,13),0.173626 # DEPENDENCYPART_HEADBIGRAM
(7,16),(5,15),-0.0610845 # DEPENDENCYPART_HEADBIGRAM
(7,16),(8,15),0.0511541 # DEPENDENCYPART_HEADBIGRAM
(7,16),(12,15),0.0699362 # DEPENDENCYPART_HEADBIGRAM
(7,16),(13,15),0.0741697 # DEPENDENCYPART_HEADBIGRAM
(7,16),(16,15),0.223728 # DEPENDENCYPART_HEADBIGRAM
(7,16),(17,15),0.170708 # DEPENDENCYPART_HEADBIGRAM
(7,16),(18,15),0.167152 # DEPENDENCYPART_HEADBIGRAM
(7,16),(20,15),0.16715 # DEPENDENCYPART_HEADBIGRAM
(7,16),(22,15),0.17163 # DEPENDENCYPART_HEADBIGRAM
(7,16),(24,15),0.171996 # DEPENDENCYPART_HEADBIGRAM
(7,17),(0,16),-0.111161 # DEPENDENCYPART_HEADBIGRAM
(7,17),(5,16),-0.0617411 # DEPENDENCYPART_HEADBIGRAM
(7,17),(7,16),0.0694595 # DEPENDENCYPART_HEADBIGRAM
(7,17),(8,16),0.0828602 # DEPENDENCYPART_HEADBIGRAM
(7,17),(10,16),0.0721307 # DEPENDENCYPART_HEADBIGRAM
(7,17),(12,16),0.0723466 # DEPENDENCYPART_HEADBIGRAM
(7,17),(13,16),0.0845302 # DEPENDENCYPART_HEADBIGRAM
(7,17),(17,16),0.174293 # DEPENDENCYPART_HEADBIGRAM
(7,17),(18,16),0.174291 # DEPENDENCYPART_HEADBIGRAM
(7,17),(22,16),0.177603 # DEPENDENCYPART_HEADBIGRAM
(7,18),(5,17),-0.0611789 # DEPENDENCYPART_HEADBIGRAM
(7,18),(7,17),0.0656066 # DEPENDENCYPART_HEADBIGRAM
(7,18),(12,17),0.0715689 # DEPENDENCYPART_HEADBIGRAM
(7,18),(13,17),0.0723461 # DEPENDENCYPART_HEADBIGRAM
(7,18),(16,17),0.0723317 # DEPENDENCYPART_HEADBIGRAM
(7,18),(18,17),0.203509 # DEPENDENCYPART_HEADBIGRAM
(7,18),(19,17),0.174292 # DEPENDENCYPART_HEADBIGRAM
(7,18),(20,17),0.174273 # DEPENDENCYPART_HEADBIGRAM
(7,18),(22,17),0.174268 # DEPENDENCYPART_HEADBIGRAM
(7,18),(24,17),0.173848 # DEPENDENCYPART_HEADBIGRAM
(7,21),(13,20),0.0590091 # DEPENDENCYPART_HEADBIGRAM
(7,21),(16,20),0.0883557 # DEPENDENCYPART_HEADBIGRAM
(7,21),(17,20),0.131792 # DEPENDENCYPART_HEADBIGRAM
(7,21),(18,20),0.0733286 # DEPENDENCYPART_HEADBIGRAM
(7,21),(19,20),0.0862448 # DEPENDENCYPART_HEADBIGRAM
(7,21),(22,20),0.169963 # DEPENDENCYPART_HEADBIGRAM
(7,21),(24,20),0.167512 # DEPENDENCYPART_HEADBIGRAM
(7,22),(5,21),-0.0627201 # DEPENDENCYPART_HEADBIGRAM
(7,22),(7,21),0.046457 # DEPENDENCYPART_HEADBIGRAM
(7,22),(10,21),0.130328 # DEPENDENCYPART_HEADBIGRAM
(7,22),(12,21),0.125582 # DEPENDENCYPART_HEADBIGRAM
(7,22),(13,21),0.115712 # DEPENDENCYPART_HEADBIGRAM
(7,22),(16,21),0.0944083 # DEPENDENCYPART_HEADBIGRAM
(7,22),(18,21),0.0788996 # DEPENDENCYPART_HEADBIGRAM
(7,22),(20,21),0.0396444 # DEPENDENCYPART_HEADBIGRAM
(7,22),(22,21),0.142705 # DEPENDENCYPART_HEADBIGRAM
(7,22),(24,21),0.172977 # DEPENDENCYPART_HEADBIGRAM
(7,23),(0,22),-0.0655943 # DEPENDENCYPART_HEADBIGRAM
(7,23),(5,22),-0.0610921 # DEPENDENCYPART_HEADBIGRAM
(7,23),(7,22),0.0697324 # DEPENDENCYPART_HEADBIGRAM
(7,23),(12,22),0.0714163 # DEPENDENCYPART_HEADBIGRAM
(7,23),(13,22),0.0701071 # DEPENDENCYPART_HEADBIGRAM
(7,23),(16,22),0.0713801 # DEPENDENCYPART_HEADBIGRAM
(7,23),(17,22),0.070472 # DEPENDENCYPART_HEADBIGRAM
(7,23),(18,22),0.0704746 # DEPENDENCYPART_HEADBIGRAM
(7,23),(19,22),0.0704746 # DEPENDENCYPART_HEADBIGRAM
(7,23),(20,22),0.0717149 # DEPENDENCYPART_HEADBIGRAM
(7,25),(16,24),0.0814244 # DEPENDENCYPART_HEADBIGRAM
(7,25),(18,24),0.074934 # DEPENDENCYPART_HEADBIGRAM
(7,25),(22,24),0.0893646 # DEPENDENCYPART_HEADBIGRAM
(7,25),(23,24),0.0964955 # DEPENDENCYPART_HEADBIGRAM
(8,4),(2,3),-0.227018 # DEPENDENCYPART_HEADBIGRAM
(8,4),(4,3),-0.0161974 # DEPENDENCYPART_HEADBIGRAM
(8,4),(5,3),-0.0854223 # DEPENDENCYPART_HEADBIGRAM
(8,4),(7,3),-0.0865568 # DEPENDENCYPART_HEADBIGRAM
(8,4),(13,3),0.0953643 # DEPENDENCYPART_HEADBIGRAM
(8,5),(0,4),-0.205645 # DEPENDENCYPART_HEADBIGRAM
(8,5),(3,4),-0.192999 # DEPENDENCYPART_HEADBIGRAM
(8,5),(5,4),-0.11524 # DEPENDENCYPART_HEADBIGRAM
(8,5),(7,4),-0.083804 # DEPENDENCYPART_HEADBIGRAM
(8,5),(8,4),0.071604 # DEPENDENCYPART_HEADBIGRAM
(8,5),(12,4),0.11242 # DEPENDENCYPART_HEADBIGRAM
(8,5),(13,4),0.0979729 # DEPENDENCYPART_HEADBIGRAM
(8,5),(16,4),0.0959527 # DEPENDENCYPART_HEADBIGRAM
(8,5),(18,4),0.0982411 # DEPENDENCYPART_HEADBIGRAM
(8,5),(22,4),0.0973216 # DEPENDENCYPART_HEADBIGRAM
(8,6),(0,5),-0.161633 # DEPENDENCYPART_HEADBIGRAM
(8,6),(4,5),-0.188676 # DEPENDENCYPART_HEADBIGRAM
(8,6),(8,5),0.0978984 # DEPENDENCYPART_HEADBIGRAM
(8,6),(10,5),0.11699 # DEPENDENCYPART_HEADBIGRAM
(8,6),(12,5),0.078598 # DEPENDENCYPART_HEADBIGRAM
(8,6),(13,5),0.0785709 # DEPENDENCYPART_HEADBIGRAM
(8,6),(16,5),0.0918988 # DEPENDENCYPART_HEADBIGRAM
(8,6),(18,5),0.0919302 # DEPENDENCYPART_HEADBIGRAM
(8,6),(22,5),0.0918988 # DEPENDENCYPART_HEADBIGRAM
(8,6),(24,5),0.0918353 # DEPENDENCYPART_HEADBIGRAM
(8,7),(5,6),-0.190669 # DEPENDENCYPART_HEADBIGRAM
(8,7),(7,6),-0.0295859 # DEPENDENCYPART_HEADBIGRAM
(8,7),(8,6),0.0746481 # DEPENDENCYPART_HEADBIGRAM
(8,7),(10,6),0.0573896 # DEPENDENCYPART_HEADBIGRAM
(8,7),(13,6),0.0896246 # DEPENDENCYPART_HEADBIGRAM
(8,9),(3,8),-0.115625 # DEPENDENCYPART_HEADBIGRAM
(8,9),(4,8),-0.119782 # DEPENDENCYPART_HEADBIGRAM
(8,9),(5,8),-0.10383 # DEPENDENCYPART_HEADBIGRAM
(8,9),(6,8),-0.0954074 # DEPENDENCYPART_HEADBIGRAM
(8,9),(7,8),-0.141198 # DEPENDENCYPART_HEADBIGRAM
(8,9),(12,8),0.320898 # DEPENDENCYPART_HEADBIGRAM
(8,9),(16,8),0.241142 # DEPENDENCYPART_HEADBIGRAM
(8,9),(18,8),0.261014 # DEPENDENCYPART_HEADBIGRAM
(8,9),(22,8),0.137903 # DEPENDENCYPART_HEADBIGRAM
(8,9),(24,8),0.219516 # DEPENDENCYPART_HEADBIGRAM
(8,10),(5,9),-0.0617951 # DEPENDENCYPART_HEADBIGRAM
(8,10),(7,9),-0.0610951 # DEPENDENCYPART_HEADBIGRAM
(8,10),(8,9),0.0339156 # DEPENDENCYPART_HEADBIGRAM
(8,10),(10,9),0.161769 # DEPENDENCYPART_HEADBIGRAM
(8,10),(11,9),0.171367 # DEPENDENCYPART_HEADBIGRAM
(8,10),(12,9),0.17413 # DEPENDENCYPART_HEADBIGRAM
(8,10),(13,9),0.174129 # DEPENDENCYPART_HEADBIGRAM
(8,10),(16,9),0.173942 # DEPENDENCYPART_HEADBIGRAM
(8,10),(18,9),0.173952 # DEPENDENCYPART_HEADBIGRAM
(8,10),(22,9),0.174283 # DEPENDENCYPART_HEADBIGRAM
(8,11),(5,10),-0.0682677 # DEPENDENCYPART_HEADBIGRAM
(8,11),(7,10),-0.0682931 # DEPENDENCYPART_HEADBIGRAM
(8,11),(8,10),0.054205 # DEPENDENCYPART_HEADBIGRAM
(8,11),(9,10),0.0495434 # DEPENDENCYPART_HEADBIGRAM
(8,11),(11,10),0.190188 # DEPENDENCYPART_HEADBIGRAM
(8,11),(12,10),0.172864 # DEPENDENCYPART_HEADBIGRAM
(8,11),(13,10),0.172408 # DEPENDENCYPART_HEADBIGRAM
(8,11),(16,10),0.172199 # DEPENDENCYPART_HEADBIGRAM
(8,11),(18,10),0.172292 # DEPENDENCYPART_HEADBIGRAM
(8,11),(22,10),0.174158 # DEPENDENCYPART_HEADBIGRAM
(8,12),(5,11),-0.0610861 # DEPENDENCYPART_HEADBIGRAM
(8,12),(7,11),-0.0733987 # DEPENDENCYPART_HEADBIGRAM
(8,12),(8,11),0.0695565 # DEPENDENCYPART_HEADBIGRAM
(8,12),(9,11),0.055102 # DEPENDENCYPART_HEADBIGRAM
(8,12),(10,11),0.0642313 # DEPENDENCYPART_HEADBIGRAM
(8,12),(12,11),0.172226 # DEPENDENCYPART_HEADBIGRAM
(8,12),(13,11),0.176223 # DEPENDENCYPART_HEADBIGRAM
(8,12),(16,11),0.174183 # DEPENDENCYPART_HEADBIGRAM
(8,12),(22,11),0.174183 # DEPENDENCYPART_HEADBIGRAM
(8,13),(3,12),-0.0671095 # DEPENDENCYPART_HEADBIGRAM
(8,13),(5,12),-0.0625076 # DEPENDENCYPART_HEADBIGRAM
(8,13),(7,12),-0.0672231 # DEPENDENCYPART_HEADBIGRAM
(8,13),(8,12),0.0487086 # DEPENDENCYPART_HEADBIGRAM
(8,13),(9,12),0.0724494 # DEPENDENCYPART_HEADBIGRAM
(8,13),(10,12),0.0797069 # DEPENDENCYPART_HEADBIGRAM
(8,13),(13,12),0.269939 # DEPENDENCYPART_HEADBIGRAM
(8,13),(16,12),0.188781 # DEPENDENCYPART_HEADBIGRAM
(8,13),(18,12),0.174295 # DEPENDENCYPART_HEADBIGRAM
(8,13),(22,12),0.174106 # DEPENDENCYPART_HEADBIGRAM
(8,15),(3,14),-0.0707934 # DEPENDENCYPART_HEADBIGRAM
(8,15),(4,14),-0.0766588 # DEPENDENCYPART_HEADBIGRAM
(8,15),(5,14),-0.0854636 # DEPENDENCYPART_HEADBIGRAM
(8,15),(7,14),-0.0766588 # DEPENDENCYPART_HEADBIGRAM
(8,15),(10,14),0.0328303 # DEPENDENCYPART_HEADBIGRAM
(8,15),(12,14),0.0683127 # DEPENDENCYPART_HEADBIGRAM
(8,15),(13,14),0.0514059 # DEPENDENCYPART_HEADBIGRAM
(8,15),(16,14),0.165851 # DEPENDENCYPART_HEADBIGRAM
(8,15),(18,14),0.170922 # DEPENDENCYPART_HEADBIGRAM
(8,15),(22,14),0.167768 # DEPENDENCYPART_HEADBIGRAM
(8,16),(5,15),-0.0613273 # DEPENDENCYPART_HEADBIGRAM
(8,16),(8,15),0.0597483 # DEPENDENCYPART_HEADBIGRAM
(8,16),(12,15),0.0699305 # DEPENDENCYPART_HEADBIGRAM
(8,16),(13,15),0.0708298 # DEPENDENCYPART_HEADBIGRAM
(8,16),(16,15),0.170129 # DEPENDENCYPART_HEADBIGRAM
(8,16),(17,15),0.170708 # DEPENDENCYPART_HEADBIGRAM
(8,16),(18,15),0.167152 # DEPENDENCYPART_HEADBIGRAM
(8,16),(20,15),0.167152 # DEPENDENCYPART_HEADBIGRAM
(8,16),(22,15),0.170344 # DEPENDENCYPART_HEADBIGRAM
(8,16),(24,15),0.170064 # DEPENDENCYPART_HEADBIGRAM
(8,18),(5,17),-0.0610847 # DEPENDENCYPART_HEADBIGRAM
(8,18),(7,17),-0.0612239 # DEPENDENCYPART_HEADBIGRAM
(8,18),(12,17),0.0721256 # DEPENDENCYPART_HEADBIGRAM
(8,18),(13,17),0.0716599 # DEPENDENCYPART_HEADBIGRAM
(8,18),(16,17),0.0690213 # DEPENDENCYPART_HEADBIGRAM
(8,18),(18,17),0.179801 # DEPENDENCYPART_HEADBIGRAM
(8,18),(19,17),0.17429 # DEPENDENCYPART_HEADBIGRAM
(8,18),(20,17),0.174046 # DEPENDENCYPART_HEADBIGRAM
(8,18),(22,17),0.17379 # DEPENDENCYPART_HEADBIGRAM
(8,18),(24,17),0.174077 # DEPENDENCYPART_HEADBIGRAM
(8,25),(16,24),0.0748519 # DEPENDENCYPART_HEADBIGRAM
(8,25),(18,24),0.074934 # DEPENDENCYPART_HEADBIGRAM
(8,25),(22,24),0.0828081 # DEPENDENCYPART_HEADBIGRAM
(8,25),(23,24),0.0115801 # DEPENDENCYPART_HEADBIGRAM
(9,10),(5,9),-0.0679238 # DEPENDENCYPART_HEADBIGRAM
(9,10),(7,9),-0.0614001 # DEPENDENCYPART_HEADBIGRAM
(9,10),(8,9),-0.0632675 # DEPENDENCYPART_HEADBIGRAM
(9,10),(10,9),0.169534 # DEPENDENCYPART_HEADBIGRAM
(9,10),(11,9),0.173027 # DEPENDENCYPART_HEADBIGRAM
(9,10),(12,9),0.174178 # DEPENDENCYPART_HEADBIGRAM
(9,10),(13,9),0.174178 # DEPENDENCYPART_HEADBIGRAM
(9,10),(16,9),0.173408 # DEPENDENCYPART_HEADBIGRAM
(9,10),(18,9),0.173493 # DEPENDENCYPART_HEADBIGRAM
(9,10),(22,9),0.17421 # DEPENDENCYPART_HEADBIGRAM
(9,11),(5,10),-0.0743121 # DEPENDENCYPART_HEADBIGRAM
(9,11),(7,10),-0.0743121 # DEPENDENCYPART_HEADBIGRAM
(9,11),(8,10),-0.0743183 # DEPENDENCYPART_HEADBIGRAM
(9,11),(9,10),-0.00217487 # DEPENDENCYPART_HEADBIGRAM
(9,11),(11,10),0.178327 # DEPENDENCYPART_HEADBIGRAM
(9,11),(12,10),0.172698 # DEPENDENCYPART_HEADBIGRAM
(9,11),(13,10),0.1718 # DEPENDENCYPART_HEADBIGRAM
(9,11),(16,10),0.168201 # DEPENDENCYPART_HEADBIGRAM
(9,11),(18,10),0.168201 # DEPENDENCYPART_HEADBIGRAM
(9,11),(22,10),0.174019 # DEPENDENCYPART_HEADBIGRAM
(9,12),(5,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(9,12),(7,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(9,12),(8,11),-0.0610809 # DEPENDENCYPART_HEADBIGRAM
(9,12),(9,11),0.0724458 # DEPENDENCYPART_HEADBIGRAM
(9,12),(10,11),0.055102 # DEPENDENCYPART_HEADBIGRAM
(9,12),(12,11),0.173543 # DEPENDENCYPART_HEADBIGRAM
(9,12),(13,11),0.174294 # DEPENDENCYPART_HEADBIGRAM
(9,12),(16,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(9,12),(22,11),0.174295 # DEPENDENCYPART_HEADBIGRAM
(9,13),(3,12),-0.0622875 # DEPENDENCYPART_HEADBIGRAM
(9,13),(5,12),-0.0622875 # DEPENDENCYPART_HEADBIGRAM
(9,13),(7,12),-0.0623954 # DEPENDENCYPART_HEADBIGRAM
(9,13),(8,12),-0.0624017 # DEPENDENCYPART_HEADBIGRAM
(9,13),(9,12),0.0692161 # DEPENDENCYPART_HEADBIGRAM
(9,13),(10,12),0.0797568 # DEPENDENCYPART_HEADBIGRAM
(9,13),(13,12),0.224978 # DEPENDENCYPART_HEADBIGRAM
(9,13),(16,12),0.188968 # DEPENDENCYPART_HEADBIGRAM
(9,13),(18,12),0.174295 # DEPENDENCYPART_HEADBIGRAM
(9,13),(22,12),0.174294 # DEPENDENCYPART_HEADBIGRAM
(10,5),(0,4),-0.205631 # DEPENDENCYPART_HEADBIGRAM
(10,5),(3,4),-0.183786 # DEPENDENCYPART_HEADBIGRAM
(10,5),(5,4),-0.117984 # DEPENDENCYPART_HEADBIGRAM
(10,5),(7,4),-0.0745871 # DEPENDENCYPART_HEADBIGRAM
(10,5),(8,4),-0.0614184 # DEPENDENCYPART_HEADBIGRAM
(10,5),(12,4),0.0982607 # DEPENDENCYPART_HEADBIGRAM
(10,5),(13,4),0.0979211 # DEPENDENCYPART_HEADBIGRAM
(10,5),(16,4),0.0982479 # DEPENDENCYPART_HEADBIGRAM
(10,5),(18,4),0.098098 # DEPENDENCYPART_HEADBIGRAM
(10,5),(22,4),0.0982555 # DEPENDENCYPART_HEADBIGRAM
(10,6),(0,5),-0.185479 # DEPENDENCYPART_HEADBIGRAM
(10,6),(4,5),-0.173452 # DEPENDENCYPART_HEADBIGRAM
(10,6),(8,5),-0.0931546 # DEPENDENCYPART_HEADBIGRAM
(10,6),(10,5),0.111631 # DEPENDENCYPART_HEADBIGRAM
(10,6),(12,5),0.0978446 # DEPENDENCYPART_HEADBIGRAM
(10,6),(13,5),0.107214 # DEPENDENCYPART_HEADBIGRAM
(10,6),(16,5),0.0874151 # DEPENDENCYPART_HEADBIGRAM
(10,6),(18,5),0.0901511 # DEPENDENCYPART_HEADBIGRAM
