# _root_ `` It seems computers as hobbies have waned , '' says Ian Brightman , Beseler 's chairman and chief executive officer .
#goldHeads=3,3,11,7,4,5,3,7,3,3,0,13,11,13,17,15,13,17,21,21,18,11,
#predictedHeads=11,3,11,3,3,7,5,7,11,11,0,13,11,13,17,15,13,17,21,21,18,11,
(17,13),(17,20),-0.0426545 # DEPENDENCYPART_SIBL
(17,13),(17,21),-0.0181508 # DEPENDENCYPART_SIBL
(17,14),(17,15),0.0701605 # DEPENDENCYPART_SIBL
(17,14),(17,16),0.141694 # DEPENDENCYPART_SIBL
(17,14),(17,18),-0.0430718 # DEPENDENCYPART_SIBL
(17,14),(17,19),-0.0599921 # DEPENDENCYPART_SIBL
(17,14),(17,20),-0.0395097 # DEPENDENCYPART_SIBL
(17,14),(17,21),-0.0611295 # DEPENDENCYPART_SIBL
(17,15),(17,16),-0.0162726 # DEPENDENCYPART_SIBL
(17,15),(17,18),0.0254921 # DEPENDENCYPART_SIBL
(17,15),(17,19),-0.0541372 # DEPENDENCYPART_SIBL
(17,15),(17,20),-0.0426545 # DEPENDENCYPART_SIBL
(17,15),(17,21),-0.0181508 # DEPENDENCYPART_SIBL
(17,16),(17,18),0.104238 # DEPENDENCYPART_SIBL
(17,16),(17,19),-0.0328105 # DEPENDENCYPART_SIBL
(17,16),(17,20),-0.0292623 # DEPENDENCYPART_SIBL
(17,16),(17,21),-0.0723638 # DEPENDENCYPART_SIBL
(17,18),(17,19),0.0280062 # DEPENDENCYPART_SIBL
(17,18),(17,20),0.0478642 # DEPENDENCYPART_SIBL
(17,18),(17,21),-0.0584996 # DEPENDENCYPART_SIBL
(17,19),(17,20),-0.100775 # DEPENDENCYPART_SIBL
(17,19),(17,21),-0.0592408 # DEPENDENCYPART_SIBL
(17,20),(17,21),-0.0664983 # DEPENDENCYPART_SIBL
(18,19),(18,20),-0.529909 # DEPENDENCYPART_SIBL
(18,19),(18,21),-0.657551 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.624859 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.0773837 # DEPENDENCYPART_SIBL
(21,1),(21,3),0.157222 # DEPENDENCYPART_SIBL
(21,1),(21,4),0.163646 # DEPENDENCYPART_SIBL
(21,1),(21,5),0.032267 # DEPENDENCYPART_SIBL
(21,1),(21,8),0.102151 # DEPENDENCYPART_SIBL
(21,1),(21,9),0.0470617 # DEPENDENCYPART_SIBL
(21,1),(21,12),0.145986 # DEPENDENCYPART_SIBL
(21,1),(21,13),0.146112 # DEPENDENCYPART_SIBL
(21,1),(21,15),0.146112 # DEPENDENCYPART_SIBL
(21,1),(21,17),0.0684683 # DEPENDENCYPART_SIBL
(21,1),(21,19),-0.00625611 # DEPENDENCYPART_SIBL
(21,1),(21,20),0.151875 # DEPENDENCYPART_SIBL
(21,3),(21,4),0.169171 # DEPENDENCYPART_SIBL
(21,3),(21,5),0.0228915 # DEPENDENCYPART_SIBL
(21,3),(21,8),0.0715741 # DEPENDENCYPART_SIBL
(21,3),(21,9),0.364111 # DEPENDENCYPART_SIBL
(21,3),(21,12),0.154945 # DEPENDENCYPART_SIBL
(21,3),(21,13),0.154986 # DEPENDENCYPART_SIBL
(21,3),(21,15),0.154986 # DEPENDENCYPART_SIBL
(21,3),(21,17),0.0794712 # DEPENDENCYPART_SIBL
(21,3),(21,19),-0.0473298 # DEPENDENCYPART_SIBL
(21,3),(21,20),0.0593516 # DEPENDENCYPART_SIBL
(21,4),(21,5),0.145944 # DEPENDENCYPART_SIBL
(21,4),(21,8),0.0319328 # DEPENDENCYPART_SIBL
(21,4),(21,9),0.0863157 # DEPENDENCYPART_SIBL
(21,4),(21,12),-0.0508796 # DEPENDENCYPART_SIBL
(21,4),(21,13),-0.050812 # DEPENDENCYPART_SIBL
(21,4),(21,15),-0.050812 # DEPENDENCYPART_SIBL
(21,4),(21,17),-0.0799334 # DEPENDENCYPART_SIBL
(21,4),(21,19),-0.206591 # DEPENDENCYPART_SIBL
(21,4),(21,20),-0.106517 # DEPENDENCYPART_SIBL
(21,5),(21,8),-0.00207426 # DEPENDENCYPART_SIBL
(21,5),(21,9),0.448261 # DEPENDENCYPART_SIBL
(21,5),(21,12),0.00795584 # DEPENDENCYPART_SIBL
(21,5),(21,13),0.00799157 # DEPENDENCYPART_SIBL
(21,5),(21,15),0.00799157 # DEPENDENCYPART_SIBL
(21,5),(21,17),-0.0636882 # DEPENDENCYPART_SIBL
(21,5),(21,19),0.0101935 # DEPENDENCYPART_SIBL
(21,5),(21,20),0.110204 # DEPENDENCYPART_SIBL
(21,8),(21,9),0.279768 # DEPENDENCYPART_SIBL
(21,8),(21,12),0.0637784 # DEPENDENCYPART_SIBL
(21,8),(21,13),0.0638141 # DEPENDENCYPART_SIBL
(21,8),(21,15),0.0638141 # DEPENDENCYPART_SIBL
(21,8),(21,17),-0.00159259 # DEPENDENCYPART_SIBL
(21,8),(21,19),-0.159027 # DEPENDENCYPART_SIBL
(21,8),(21,20),-0.0627779 # DEPENDENCYPART_SIBL
(21,9),(21,12),0.0830757 # DEPENDENCYPART_SIBL
(21,9),(21,13),0.0831253 # DEPENDENCYPART_SIBL
(21,9),(21,15),0.0831253 # DEPENDENCYPART_SIBL
(21,9),(21,17),-0.0137118 # DEPENDENCYPART_SIBL
(21,9),(21,19),-0.0896859 # DEPENDENCYPART_SIBL
(21,9),(21,20),0.0432013 # DEPENDENCYPART_SIBL
(21,12),(21,13),0.107872 # DEPENDENCYPART_SIBL
(21,12),(21,15),0.107872 # DEPENDENCYPART_SIBL
(21,12),(21,17),0.126713 # DEPENDENCYPART_SIBL
(21,12),(21,19),-0.108002 # DEPENDENCYPART_SIBL
(21,12),(21,20),0.00807368 # DEPENDENCYPART_SIBL
(21,13),(21,15),0.11074 # DEPENDENCYPART_SIBL
(21,13),(21,17),0.12809 # DEPENDENCYPART_SIBL
(21,13),(21,19),-0.107933 # DEPENDENCYPART_SIBL
(21,13),(21,20),0.00812395 # DEPENDENCYPART_SIBL
(21,15),(21,17),0.12809 # DEPENDENCYPART_SIBL
(21,15),(21,19),-0.107933 # DEPENDENCYPART_SIBL
(21,15),(21,20),0.00812395 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.207146 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.0618847 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.154099 # DEPENDENCYPART_SIBL
(0,3),(3,1),0.762169 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.189005 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.0415742 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.142845 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.829218 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),0.332258 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),-0.301107 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.505114 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),-0.137207 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),0.259103 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),0.922509 # DEPENDENCYPART_GRANDPAR
(0,3),(3,14),-0.0788684 # DEPENDENCYPART_GRANDPAR
(0,3),(3,17),0.134507 # DEPENDENCYPART_GRANDPAR
(0,3),(3,18),-0.383614 # DEPENDENCYPART_GRANDPAR
(0,3),(3,21),0.384751 # DEPENDENCYPART_GRANDPAR
(0,3),(3,22),0.860375 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),0.816412 # DEPENDENCYPART_GRANDPAR
(0,7),(7,2),-0.0279163 # DEPENDENCYPART_GRANDPAR
(0,7),(7,3),0.390366 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),-0.147599 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),-0.448262 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),-0.973219 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),-0.00560433 # DEPENDENCYPART_GRANDPAR
(0,7),(7,9),0.441168 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),-0.271376 # DEPENDENCYPART_GRANDPAR
(0,7),(7,11),0.191866 # DEPENDENCYPART_GRANDPAR
(0,7),(7,12),-0.0384321 # DEPENDENCYPART_GRANDPAR
(0,7),(7,13),0.80312 # DEPENDENCYPART_GRANDPAR
(0,7),(7,14),-0.142814 # DEPENDENCYPART_GRANDPAR
(0,7),(7,17),0.101318 # DEPENDENCYPART_GRANDPAR
(0,7),(7,18),-0.305998 # DEPENDENCYPART_GRANDPAR
(0,7),(7,21),0.36495 # DEPENDENCYPART_GRANDPAR
(0,7),(7,22),0.988789 # DEPENDENCYPART_GRANDPAR
(0,11),(11,1),0.689087 # DEPENDENCYPART_GRANDPAR
(0,11),(11,2),0.114565 # DEPENDENCYPART_GRANDPAR
(0,11),(11,3),0.553867 # DEPENDENCYPART_GRANDPAR
(0,11),(11,4),-0.360563 # DEPENDENCYPART_GRANDPAR
(0,11),(11,5),-0.766457 # DEPENDENCYPART_GRANDPAR
(0,11),(11,6),-1.20118 # DEPENDENCYPART_GRANDPAR
(0,11),(11,7),0.367086 # DEPENDENCYPART_GRANDPAR
(0,11),(11,8),-0.556067 # DEPENDENCYPART_GRANDPAR
(0,11),(11,9),0.59524 # DEPENDENCYPART_GRANDPAR
(0,11),(11,10),0.400849 # DEPENDENCYPART_GRANDPAR
(0,11),(11,12),0.0126752 # DEPENDENCYPART_GRANDPAR
(0,11),(11,13),0.854228 # DEPENDENCYPART_GRANDPAR
(0,11),(11,14),0.0666177 # DEPENDENCYPART_GRANDPAR
(0,11),(11,15),0.325761 # DEPENDENCYPART_GRANDPAR
(0,11),(11,16),-0.786324 # DEPENDENCYPART_GRANDPAR
(0,11),(11,17),-0.0296944 # DEPENDENCYPART_GRANDPAR
(0,11),(11,18),-0.524714 # DEPENDENCYPART_GRANDPAR
(0,11),(11,19),-1.08997 # DEPENDENCYPART_GRANDPAR
(0,11),(11,21),0.220246 # DEPENDENCYPART_GRANDPAR
(0,11),(11,22),1.18391 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.24616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.47894 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.512802 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.563566 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.620124 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.445446 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.25007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),-0.167471 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.383373 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.506666 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.489314 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),-0.422518 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.518332 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),-0.367872 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),-0.349871 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),-0.592992 # DEPENDENCYPART_GRANDPAR
(1,3),(3,13),-0.757642 # DEPENDENCYPART_GRANDPAR
(1,3),(3,14),-0.450481 # DEPENDENCYPART_GRANDPAR
(1,3),(3,17),-0.536092 # DEPENDENCYPART_GRANDPAR
(1,3),(3,18),-0.0169807 # DEPENDENCYPART_GRANDPAR
(1,3),(3,21),-0.494421 # DEPENDENCYPART_GRANDPAR
(1,3),(3,22),-0.895591 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.22366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.406383 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.446013 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.60804 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.558075 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.458325 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.568347 # DEPENDENCYPART_GRANDPAR
(1,4),(4,9),-0.331211 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),-0.309467 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-0.549643 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),-0.78813 # DEPENDENCYPART_GRANDPAR
(1,4),(4,14),-0.413819 # DEPENDENCYPART_GRANDPAR
(1,4),(4,17),-0.579218 # DEPENDENCYPART_GRANDPAR
(1,4),(4,18),-0.0813038 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.17982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.416602 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.345171 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.666833 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.523819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),0.190317 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.0423555 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),0.0470818 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.175511 # DEPENDENCYPART_GRANDPAR
(2,3),(3,8),-0.111495 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),-0.319579 # DEPENDENCYPART_GRANDPAR
(2,3),(3,10),-0.2245 # DEPENDENCYPART_GRANDPAR
(2,3),(3,11),-0.221797 # DEPENDENCYPART_GRANDPAR
(2,3),(3,13),-0.301643 # DEPENDENCYPART_GRANDPAR
(2,3),(3,14),-0.501295 # DEPENDENCYPART_GRANDPAR
(2,3),(3,17),-0.312453 # DEPENDENCYPART_GRANDPAR
(2,3),(3,18),-0.370928 # DEPENDENCYPART_GRANDPAR
(2,3),(3,21),-0.287963 # DEPENDENCYPART_GRANDPAR
(2,3),(3,22),-0.34062 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.796483 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.79783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.0615598 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),-0.122623 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),0.00689804 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.209758 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),-0.157518 # DEPENDENCYPART_GRANDPAR
(2,4),(4,9),-0.253309 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.162085 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),-0.165812 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.308501 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),-0.435024 # DEPENDENCYPART_GRANDPAR
(2,4),(4,17),-0.325484 # DEPENDENCYPART_GRANDPAR
(2,4),(4,18),-0.411984 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.787397 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.764252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.271916 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.105267 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),0.0623725 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.0186547 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),0.00873641 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.190594 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.0358152 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.0235017 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.159407 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.372309 # DEPENDENCYPART_GRANDPAR
(2,5),(5,18),-0.38528 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.796483 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.79783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,4),0.120434 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.0276772 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.214309 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.146979 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),-0.285535 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-0.162026 # DEPENDENCYPART_GRANDPAR
(2,6),(6,11),-0.165399 # DEPENDENCYPART_GRANDPAR
(2,7),(7,1),-0.632863 # DEPENDENCYPART_GRANDPAR
(2,7),(7,2),-0.619673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,7),(7,3),-0.00161413 # DEPENDENCYPART_GRANDPAR
(2,7),(7,4),0.164588 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),-0.037351 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),0.0227975 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),0.00881414 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.407597 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-0.285542 # DEPENDENCYPART_GRANDPAR
(2,7),(7,11),-0.236893 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),-0.301885 # DEPENDENCYPART_GRANDPAR
(2,7),(7,13),-0.328728 # DEPENDENCYPART_GRANDPAR
(2,7),(7,14),-0.589313 # DEPENDENCYPART_GRANDPAR
(2,7),(7,17),-0.280681 # DEPENDENCYPART_GRANDPAR
(2,7),(7,18),-0.392462 # DEPENDENCYPART_GRANDPAR
(2,7),(7,21),-0.253785 # DEPENDENCYPART_GRANDPAR
(2,7),(7,22),-0.305472 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.110892 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.26029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),0.109902 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.499226 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.11383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),0.213445 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.141038 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.481341 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.0219037 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.64622 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.374996 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.722797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.0742635 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.147926 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),0.268023 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.0278889 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),-0.200768 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),-0.233342 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.225527 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.521631 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),-0.27924 # DEPENDENCYPART_GRANDPAR
(3,4),(4,17),-0.415567 # DEPENDENCYPART_GRANDPAR
(3,4),(4,18),-0.217816 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.697671 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.450431 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.394343 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.517282 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.0695828 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),0.490932 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),0.151391 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.141312 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.149629 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.135022 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),-0.314173 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.219785 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.162745 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.646217 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.374993 # DEPENDENCYPART_GRANDPAR
(3,6),(6,4),0.515716 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.0353706 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),0.23088 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.0499499 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.277976 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.265886 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),-0.257707 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-0.191391 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-0.178763 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-0.778878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.601716 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),-0.0896881 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.0886577 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),0.219793 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.299956 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.236146 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.201332 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.553429 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.407259 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.378429 # DEPENDENCYPART_GRANDPAR
(3,7),(7,17),-0.199932 # DEPENDENCYPART_GRANDPAR
(3,7),(7,18),-0.0907078 # DEPENDENCYPART_GRANDPAR
(3,7),(7,21),-0.332041 # DEPENDENCYPART_GRANDPAR
(3,7),(7,22),0.136527 # DEPENDENCYPART_GRANDPAR
(3,8),(8,1),-0.51008 # DEPENDENCYPART_GRANDPAR
(3,8),(8,2),-0.255693 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-0.813948 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,4),0.507422 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),-0.0818561 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),-0.190503 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),0.267372 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-0.282863 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.309354 # DEPENDENCYPART_GRANDPAR
(3,8),(8,11),-0.335493 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.704551 # DEPENDENCYPART_GRANDPAR
(3,8),(8,13),-0.558381 # DEPENDENCYPART_GRANDPAR
(3,8),(8,14),-0.361336 # DEPENDENCYPART_GRANDPAR
(3,8),(8,15),-0.764208 # DEPENDENCYPART_GRANDPAR
(3,8),(8,17),-0.416205 # DEPENDENCYPART_GRANDPAR
(3,8),(8,18),-0.328874 # DEPENDENCYPART_GRANDPAR
(3,8),(8,21),-0.577958 # DEPENDENCYPART_GRANDPAR
(3,8),(8,22),-0.00530464 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.101654 # DEPENDENCYPART_GRANDPAR
(3,10),(10,5),-0.0985326 # DEPENDENCYPART_GRANDPAR
(3,10),(10,7),0.267273 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),-0.338308 # DEPENDENCYPART_GRANDPAR
(3,11),(11,1),-0.456031 # DEPENDENCYPART_GRANDPAR
(3,11),(11,2),-0.362499 # DEPENDENCYPART_GRANDPAR
(3,11),(11,3),-0.798015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,11),(11,4),0.451682 # DEPENDENCYPART_GRANDPAR
(3,11),(11,5),-0.167093 # DEPENDENCYPART_GRANDPAR
(3,11),(11,6),-0.242554 # DEPENDENCYPART_GRANDPAR
(3,11),(11,7),0.451807 # DEPENDENCYPART_GRANDPAR
(3,11),(11,8),-0.0422039 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.429483 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.363803 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.727316 # DEPENDENCYPART_GRANDPAR
(3,11),(11,13),-0.581145 # DEPENDENCYPART_GRANDPAR
(3,11),(11,14),-0.347547 # DEPENDENCYPART_GRANDPAR
(3,11),(11,15),-0.786972 # DEPENDENCYPART_GRANDPAR
(3,11),(11,16),-0.950709 # DEPENDENCYPART_GRANDPAR
(3,11),(11,17),-0.430111 # DEPENDENCYPART_GRANDPAR
(3,11),(11,18),-0.151614 # DEPENDENCYPART_GRANDPAR
(3,11),(11,19),-0.849675 # DEPENDENCYPART_GRANDPAR
(3,11),(11,21),-0.563909 # DEPENDENCYPART_GRANDPAR
(3,11),(11,22),-0.0642057 # DEPENDENCYPART_GRANDPAR
(3,13),(13,1),-0.709376 # DEPENDENCYPART_GRANDPAR
(3,13),(13,3),-0.666846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,13),(13,4),0.648185 # DEPENDENCYPART_GRANDPAR
(3,13),(13,5),0.0732026 # DEPENDENCYPART_GRANDPAR
(3,13),(13,6),-0.0483709 # DEPENDENCYPART_GRANDPAR
(3,13),(13,7),0.377999 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),0.119161 # DEPENDENCYPART_GRANDPAR
(3,13),(13,9),-0.118263 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.117731 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.171127 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.516409 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.346903 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.659218 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),-1.1001 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.332866 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.217726 # DEPENDENCYPART_GRANDPAR
(3,13),(13,19),-0.826844 # DEPENDENCYPART_GRANDPAR
(3,13),(13,20),-0.801568 # DEPENDENCYPART_GRANDPAR
(3,13),(13,21),-0.455311 # DEPENDENCYPART_GRANDPAR
(3,13),(13,22),0.142932 # DEPENDENCYPART_GRANDPAR
(3,17),(17,8),0.150437 # DEPENDENCYPART_GRANDPAR
(3,17),(17,12),-0.508637 # DEPENDENCYPART_GRANDPAR
(3,17),(17,13),-0.362165 # DEPENDENCYPART_GRANDPAR
(3,17),(17,14),-0.0304466 # DEPENDENCYPART_GRANDPAR
(3,17),(17,15),-0.567992 # DEPENDENCYPART_GRANDPAR
(3,17),(17,16),-0.638935 # DEPENDENCYPART_GRANDPAR
(3,17),(17,18),-0.234296 # DEPENDENCYPART_GRANDPAR
(3,17),(17,19),-0.888298 # DEPENDENCYPART_GRANDPAR
(3,17),(17,20),-0.800512 # DEPENDENCYPART_GRANDPAR
