# _root_ `` The MMI has gone better , '' shouted one trader at about 3:15 London time , as the U.S. Major Markets Index contract suddenly indicated a turnabout .
#goldHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,16,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
#predictedHeads=9,3,4,9,4,5,9,9,0,11,9,9,16,13,16,12,9,9,24,24,24,24,24,26,26,18,28,26,9,
(13,18),(18,22),-0.622931 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.706827 # DEPENDENCYPART_GRANDPAR
(13,18),(18,24),-0.456168 # DEPENDENCYPART_GRANDPAR
(13,18),(18,25),-0.297269 # DEPENDENCYPART_GRANDPAR
(13,18),(18,26),-0.30762 # DEPENDENCYPART_GRANDPAR
(13,18),(18,28),-0.495494 # DEPENDENCYPART_GRANDPAR
(13,18),(18,29),-0.860732 # DEPENDENCYPART_GRANDPAR
(13,25),(25,23),-0.80527 # DEPENDENCYPART_GRANDPAR
(13,25),(25,24),-0.480956 # DEPENDENCYPART_GRANDPAR
(13,25),(25,28),-0.750863 # DEPENDENCYPART_GRANDPAR
(13,26),(26,1),-1.12641 # DEPENDENCYPART_GRANDPAR
(13,26),(26,3),-1.38479 # DEPENDENCYPART_GRANDPAR
(13,26),(26,4),-1.05987 # DEPENDENCYPART_GRANDPAR
(13,26),(26,5),-1.0934 # DEPENDENCYPART_GRANDPAR
(13,26),(26,6),-1.03017 # DEPENDENCYPART_GRANDPAR
(13,26),(26,7),-1.01297 # DEPENDENCYPART_GRANDPAR
(13,26),(26,8),-1.06874 # DEPENDENCYPART_GRANDPAR
(13,26),(26,9),-1.05741 # DEPENDENCYPART_GRANDPAR
(13,26),(26,10),-0.935817 # DEPENDENCYPART_GRANDPAR
(13,26),(26,11),-1.04485 # DEPENDENCYPART_GRANDPAR
(13,26),(26,12),-0.72203 # DEPENDENCYPART_GRANDPAR
(13,26),(26,13),-1.36248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,26),(26,14),-0.449784 # DEPENDENCYPART_GRANDPAR
(13,26),(26,15),-0.198458 # DEPENDENCYPART_GRANDPAR
(13,26),(26,16),-0.225737 # DEPENDENCYPART_GRANDPAR
(13,26),(26,17),-0.402196 # DEPENDENCYPART_GRANDPAR
(13,26),(26,18),-0.830342 # DEPENDENCYPART_GRANDPAR
(13,26),(26,19),-0.567384 # DEPENDENCYPART_GRANDPAR
(13,26),(26,20),-0.500743 # DEPENDENCYPART_GRANDPAR
(13,26),(26,21),-0.570697 # DEPENDENCYPART_GRANDPAR
(13,26),(26,22),-0.68013 # DEPENDENCYPART_GRANDPAR
(13,26),(26,23),-0.730291 # DEPENDENCYPART_GRANDPAR
(13,26),(26,24),-0.514572 # DEPENDENCYPART_GRANDPAR
(13,26),(26,25),-0.583393 # DEPENDENCYPART_GRANDPAR
(13,26),(26,27),-0.938244 # DEPENDENCYPART_GRANDPAR
(13,26),(26,28),-0.5873 # DEPENDENCYPART_GRANDPAR
(13,26),(26,29),-0.98916 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.497575 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.458323 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.380126 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.388723 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),-0.354336 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),-0.769638 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.474511 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.373076 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),-0.427192 # DEPENDENCYPART_GRANDPAR
(14,4),(4,12),-0.237741 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.230571 # DEPENDENCYPART_GRANDPAR
(14,4),(4,17),-0.948319 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-1.00222 # DEPENDENCYPART_GRANDPAR
(14,4),(4,26),-1.09698 # DEPENDENCYPART_GRANDPAR
(14,4),(4,29),-1.3267 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.481859 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.408836 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.436261 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.395218 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.436549 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.631929 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.41478 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.380681 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.652917 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.432665 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.271564 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.685211 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.873119 # DEPENDENCYPART_GRANDPAR
(14,6),(6,29),-1.32535 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.232632 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.256758 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.286756 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.266279 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.385991 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.351504 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.142078 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.69626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,16),-0.691078 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.461741 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.419632 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.398582 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.333129 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.436387 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.398457 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.449732 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.40134 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.391177 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.396214 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.281548 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.247229 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.70864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.729468 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.770125 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-1.1105 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.852089 # DEPENDENCYPART_GRANDPAR
(14,11),(11,24),-1.01264 # DEPENDENCYPART_GRANDPAR
(14,11),(11,26),-1.10944 # DEPENDENCYPART_GRANDPAR
(14,11),(11,28),-1.06848 # DEPENDENCYPART_GRANDPAR
(14,11),(11,29),-1.34829 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.432681 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.365532 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.256683 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.72463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.694405 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.806845 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-1.03986 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.872433 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-1.10247 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-1.15079 # DEPENDENCYPART_GRANDPAR
(14,12),(12,23),-1.2562 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-1.04794 # DEPENDENCYPART_GRANDPAR
(14,12),(12,26),-1.16395 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.277913 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.71088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.651405 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.716029 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-1.00597 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.83933 # DEPENDENCYPART_GRANDPAR
(14,13),(13,25),-1.04136 # DEPENDENCYPART_GRANDPAR
(14,13),(13,26),-1.08734 # DEPENDENCYPART_GRANDPAR
(14,13),(13,29),-1.32549 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.979516 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.697293 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-1.29066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,1),-0.933263 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-1.08078 # DEPENDENCYPART_GRANDPAR
(14,16),(16,3),-0.966816 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-0.891694 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.824919 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-1.09304 # DEPENDENCYPART_GRANDPAR
(14,16),(16,8),-0.884459 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-1.11108 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-1.01024 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.694196 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.710231 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-1.32341 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.189033 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.489218 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.469814 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.577959 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.584269 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.608564 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.743072 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.386502 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.614574 # DEPENDENCYPART_GRANDPAR
(14,16),(16,26),-0.618191 # DEPENDENCYPART_GRANDPAR
(14,16),(16,28),-0.449017 # DEPENDENCYPART_GRANDPAR
(14,16),(16,29),-0.815477 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.137057 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.604513 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.536815 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.648003 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.552842 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.548778 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.703324 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.327625 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),-0.499049 # DEPENDENCYPART_GRANDPAR
(14,18),(18,26),-0.571636 # DEPENDENCYPART_GRANDPAR
(14,18),(18,28),-0.408449 # DEPENDENCYPART_GRANDPAR
(14,18),(18,29),-0.95638 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.350854 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.510307 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.279143 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.107842 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.20978 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.258107 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.0958195 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.170443 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.0900909 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.411607 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.0749953 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.0370048 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),0.0345125 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.61925 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.587081 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-1.2602 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.683431 # DEPENDENCYPART_GRANDPAR
(15,11),(11,24),-1.02249 # DEPENDENCYPART_GRANDPAR
(15,11),(11,26),-0.979514 # DEPENDENCYPART_GRANDPAR
(15,11),(11,28),-1.22806 # DEPENDENCYPART_GRANDPAR
(15,11),(11,29),-1.60979 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.190421 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.231431 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.51602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.506514 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-1.13098 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.641947 # DEPENDENCYPART_GRANDPAR
(15,13),(13,25),-0.819428 # DEPENDENCYPART_GRANDPAR
(15,13),(13,26),-0.930513 # DEPENDENCYPART_GRANDPAR
(15,13),(13,29),-1.56093 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.464583 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.420523 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.649621 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.621826 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.335608 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.347683 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.51445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.483053 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-1.1368 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.698223 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.629781 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.288475 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.203747 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.567034 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.313745 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.238942 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.359197 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.35401 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.492169 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.588207 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.107746 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.238057 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.664661 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),-0.405746 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-0.264652 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.432562 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.62356 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.106948 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.302707 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),0.0230732 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.717698 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.502441 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.330059 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.718794 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.0388676 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.274771 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),0.0633198 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),-0.257792 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.17956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,17),-0.561924 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),-0.977159 # DEPENDENCYPART_GRANDPAR
(16,5),(5,24),-0.419053 # DEPENDENCYPART_GRANDPAR
(16,5),(5,25),-0.611232 # DEPENDENCYPART_GRANDPAR
(16,5),(5,26),-0.59155 # DEPENDENCYPART_GRANDPAR
(16,5),(5,28),-0.839259 # DEPENDENCYPART_GRANDPAR
(16,5),(5,29),-1.0705 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.521003 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.571214 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.242612 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.256672 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.250056 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.743102 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.454529 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.328521 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.624242 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.0248059 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.326012 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-1.13801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,18),-0.855884 # DEPENDENCYPART_GRANDPAR
(16,6),(6,29),-1.02197 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.0373793 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.482471 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.0294843 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.689687 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-0.35637 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),0.15614 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.603129 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.327884 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.242618 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),0.136508 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.339729 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),0.177306 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),-0.204861 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.1602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,1),-0.512375 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.748546 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.340579 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.192543 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.240355 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.0439204 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.519146 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.429879 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.338277 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.720745 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.184831 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),0.0581462 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.140145 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.0914739 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.31379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.690014 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.944247 # DEPENDENCYPART_GRANDPAR
(16,11),(11,24),-0.553573 # DEPENDENCYPART_GRANDPAR
(16,11),(11,26),-0.659967 # DEPENDENCYPART_GRANDPAR
(16,11),(11,28),-0.973769 # DEPENDENCYPART_GRANDPAR
(16,11),(11,29),-1.12651 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.439671 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.208672 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.0567285 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.336337 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.0994249 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.24325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.522514 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.833202 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.487526 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.570852 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.400622 # DEPENDENCYPART_GRANDPAR
(16,12),(12,24),-0.481379 # DEPENDENCYPART_GRANDPAR
(16,12),(12,26),-0.616551 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.0597375 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.338332 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.0275707 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.17849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.511826 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.834687 # DEPENDENCYPART_GRANDPAR
(16,13),(13,25),-0.564989 # DEPENDENCYPART_GRANDPAR
(16,13),(13,26),-0.564997 # DEPENDENCYPART_GRANDPAR
(16,13),(13,29),-1.03165 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-0.232522 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),0.112742 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.488624 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.187497 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.0580158 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),0.186169 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.0596676 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.15103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.513079 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.884702 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.188515 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.07953 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0226504 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.51986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.167897 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.29998 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.0378794 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.170969 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.215379 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),0.31505 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),0.308915 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.0291124 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.0125406 # DEPENDENCYPART_GRANDPAR
(16,18),(18,28),-0.214563 # DEPENDENCYPART_GRANDPAR
(16,18),(18,29),-0.70117 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0222886 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),0.106748 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),0.112039 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.178606 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.110303 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.0945655 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.196867 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.174205 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),0.149658 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),0.212374 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),0.228518 # DEPENDENCYPART_GRANDPAR
(16,22),(22,25),-0.216798 # DEPENDENCYPART_GRANDPAR
(16,22),(22,28),-0.339465 # DEPENDENCYPART_GRANDPAR
(16,23),(23,2),-1.03898 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.666803 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.162874 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),0.144536 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),0.233597 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),0.147878 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),0.130387 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),-0.194349 # DEPENDENCYPART_GRANDPAR
(16,23),(23,28),-0.322006 # DEPENDENCYPART_GRANDPAR
(16,24),(24,1),-1.07449 # DEPENDENCYPART_GRANDPAR
(16,24),(24,2),-1.25462 # DEPENDENCYPART_GRANDPAR
(16,24),(24,10),-1.2424 # DEPENDENCYPART_GRANDPAR
(16,24),(24,14),-0.758937 # DEPENDENCYPART_GRANDPAR
(16,24),(24,15),-0.750006 # DEPENDENCYPART_GRANDPAR
(16,24),(24,19),-0.233309 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),-0.00515439 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),0.0761793 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),-0.0217195 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),0.174746 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.204368 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),-0.0629882 # DEPENDENCYPART_GRANDPAR
(16,24),(24,28),-0.277369 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),0.211911 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),0.359811 # DEPENDENCYPART_GRANDPAR
(16,25),(25,28),-0.159994 # DEPENDENCYPART_GRANDPAR
(16,26),(26,1),-0.92542 # DEPENDENCYPART_GRANDPAR
(16,26),(26,3),-0.743842 # DEPENDENCYPART_GRANDPAR
(16,26),(26,4),-0.710732 # DEPENDENCYPART_GRANDPAR
(16,26),(26,5),-0.729296 # DEPENDENCYPART_GRANDPAR
(16,26),(26,6),-0.481685 # DEPENDENCYPART_GRANDPAR
(16,26),(26,7),-1.19677 # DEPENDENCYPART_GRANDPAR
(16,26),(26,8),-0.834042 # DEPENDENCYPART_GRANDPAR
(16,26),(26,9),-0.808022 # DEPENDENCYPART_GRANDPAR
(16,26),(26,10),-1.14514 # DEPENDENCYPART_GRANDPAR
(16,26),(26,11),-0.624989 # DEPENDENCYPART_GRANDPAR
