# _root_ That move , along with the return to the Manpower name , could bolster the company 's prospects during possibly difficult times for temporary help .
#goldHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,21,22,19,22,25,23,13,
#predictedHeads=2,13,13,13,4,7,5,7,11,11,8,13,0,13,16,18,16,14,14,22,22,19,22,25,23,13,
(16,11),(16,19),-0.103518 # DEPENDENCYPART_SIBL
(16,11),(16,20),-0.061368 # DEPENDENCYPART_SIBL
(16,11),(16,22),0.00325772 # DEPENDENCYPART_SIBL
(16,11),(16,23),-0.0499575 # DEPENDENCYPART_SIBL
(16,11),(16,25),-0.0513783 # DEPENDENCYPART_SIBL
(16,15),(16,17),0.381502 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.140832 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.351872 # DEPENDENCYPART_SIBL
(16,15),(16,20),-0.160922 # DEPENDENCYPART_SIBL
(16,15),(16,22),-0.15669 # DEPENDENCYPART_SIBL
(16,15),(16,23),-0.337202 # DEPENDENCYPART_SIBL
(16,15),(16,25),-0.112641 # DEPENDENCYPART_SIBL
(16,17),(16,18),-0.0147168 # DEPENDENCYPART_SIBL
(16,17),(16,19),0.254232 # DEPENDENCYPART_SIBL
(16,17),(16,20),0.0604031 # DEPENDENCYPART_SIBL
(16,17),(16,22),-6.42774e-05 # DEPENDENCYPART_SIBL
(16,17),(16,23),0.162816 # DEPENDENCYPART_SIBL
(16,17),(16,25),-0.055674 # DEPENDENCYPART_SIBL
(16,18),(16,19),0.0586258 # DEPENDENCYPART_SIBL
(16,18),(16,20),-0.00174583 # DEPENDENCYPART_SIBL
(16,18),(16,22),-0.231712 # DEPENDENCYPART_SIBL
(16,18),(16,23),-0.000877342 # DEPENDENCYPART_SIBL
(16,18),(16,25),-0.113343 # DEPENDENCYPART_SIBL
(16,19),(16,20),0.075757 # DEPENDENCYPART_SIBL
(16,19),(16,22),0.0445258 # DEPENDENCYPART_SIBL
(16,19),(16,23),0.110075 # DEPENDENCYPART_SIBL
(16,19),(16,25),0.0295387 # DEPENDENCYPART_SIBL
(16,20),(16,22),0.122769 # DEPENDENCYPART_SIBL
(16,20),(16,23),0.0422961 # DEPENDENCYPART_SIBL
(16,20),(16,25),0.0486398 # DEPENDENCYPART_SIBL
(16,22),(16,23),0.0318484 # DEPENDENCYPART_SIBL
(16,22),(16,25),-0.12908 # DEPENDENCYPART_SIBL
(16,23),(16,25),0.120157 # DEPENDENCYPART_SIBL
(18,5),(18,7),-0.0229672 # DEPENDENCYPART_SIBL
(18,5),(18,8),0.130678 # DEPENDENCYPART_SIBL
(18,5),(18,9),-0.202841 # DEPENDENCYPART_SIBL
(18,5),(18,10),-0.0167324 # DEPENDENCYPART_SIBL
(18,5),(18,11),-0.053972 # DEPENDENCYPART_SIBL
(18,5),(18,15),-0.202841 # DEPENDENCYPART_SIBL
(18,5),(18,16),-0.0461619 # DEPENDENCYPART_SIBL
(18,5),(18,17),-0.00119603 # DEPENDENCYPART_SIBL
(18,5),(18,19),-0.107325 # DEPENDENCYPART_SIBL
(18,5),(18,20),-0.0165997 # DEPENDENCYPART_SIBL
(18,5),(18,21),-0.0292925 # DEPENDENCYPART_SIBL
(18,5),(18,22),-0.0179242 # DEPENDENCYPART_SIBL
(18,5),(18,23),-0.0631565 # DEPENDENCYPART_SIBL
(18,5),(18,25),-0.0545076 # DEPENDENCYPART_SIBL
(18,7),(18,8),-0.0250702 # DEPENDENCYPART_SIBL
(18,7),(18,9),-0.496639 # DEPENDENCYPART_SIBL
(18,7),(18,10),-0.0511043 # DEPENDENCYPART_SIBL
(18,7),(18,11),-0.119207 # DEPENDENCYPART_SIBL
(18,7),(18,15),-0.496639 # DEPENDENCYPART_SIBL
(18,7),(18,16),-0.122294 # DEPENDENCYPART_SIBL
(18,7),(18,17),-0.0619723 # DEPENDENCYPART_SIBL
(18,7),(18,19),-0.123323 # DEPENDENCYPART_SIBL
(18,7),(18,20),-0.00197194 # DEPENDENCYPART_SIBL
(18,7),(18,21),-0.00882223 # DEPENDENCYPART_SIBL
(18,7),(18,22),-0.00273097 # DEPENDENCYPART_SIBL
(18,7),(18,23),-0.0321759 # DEPENDENCYPART_SIBL
(18,7),(18,25),0.00165886 # DEPENDENCYPART_SIBL
(18,8),(18,9),-0.193211 # DEPENDENCYPART_SIBL
(18,8),(18,10),0.0797186 # DEPENDENCYPART_SIBL
(18,8),(18,11),0.00221399 # DEPENDENCYPART_SIBL
(18,8),(18,15),-0.193211 # DEPENDENCYPART_SIBL
(18,8),(18,16),0.0114248 # DEPENDENCYPART_SIBL
(18,8),(18,17),0.0325381 # DEPENDENCYPART_SIBL
(18,8),(18,19),-0.11602 # DEPENDENCYPART_SIBL
(18,8),(18,20),-0.00983585 # DEPENDENCYPART_SIBL
(18,8),(18,21),-0.0662241 # DEPENDENCYPART_SIBL
(18,8),(18,22),-0.0438556 # DEPENDENCYPART_SIBL
(18,8),(18,23),-0.0859249 # DEPENDENCYPART_SIBL
(18,8),(18,25),-0.022564 # DEPENDENCYPART_SIBL
(18,9),(18,10),0.0837951 # DEPENDENCYPART_SIBL
(18,9),(18,11),0.129288 # DEPENDENCYPART_SIBL
(18,9),(18,15),-0.661733 # DEPENDENCYPART_SIBL
(18,9),(18,16),0.00487183 # DEPENDENCYPART_SIBL
(18,9),(18,17),0.00190214 # DEPENDENCYPART_SIBL
(18,9),(18,19),0.0337542 # DEPENDENCYPART_SIBL
(18,9),(18,20),0.0276091 # DEPENDENCYPART_SIBL
(18,9),(18,21),0.00302671 # DEPENDENCYPART_SIBL
(18,9),(18,22),-0.0560082 # DEPENDENCYPART_SIBL
(18,9),(18,23),0.127977 # DEPENDENCYPART_SIBL
(18,9),(18,25),-0.0155814 # DEPENDENCYPART_SIBL
(18,10),(18,11),0.0156492 # DEPENDENCYPART_SIBL
(18,10),(18,15),-0.363231 # DEPENDENCYPART_SIBL
(18,10),(18,16),0.0105004 # DEPENDENCYPART_SIBL
(18,10),(18,17),-0.00509703 # DEPENDENCYPART_SIBL
(18,10),(18,19),-0.0811386 # DEPENDENCYPART_SIBL
(18,10),(18,20),-0.0724963 # DEPENDENCYPART_SIBL
(18,10),(18,21),-0.0918094 # DEPENDENCYPART_SIBL
(18,10),(18,22),-0.0317611 # DEPENDENCYPART_SIBL
(18,10),(18,23),-0.0254566 # DEPENDENCYPART_SIBL
(18,10),(18,25),-0.0138361 # DEPENDENCYPART_SIBL
(18,11),(18,15),-0.488133 # DEPENDENCYPART_SIBL
(18,11),(18,16),-0.118989 # DEPENDENCYPART_SIBL
(18,11),(18,17),-0.0534016 # DEPENDENCYPART_SIBL
(18,11),(18,19),-0.129604 # DEPENDENCYPART_SIBL
(18,11),(18,20),0.00304039 # DEPENDENCYPART_SIBL
(18,11),(18,21),-0.00304502 # DEPENDENCYPART_SIBL
(18,11),(18,22),-0.00358282 # DEPENDENCYPART_SIBL
(18,11),(18,23),-0.0385435 # DEPENDENCYPART_SIBL
(18,11),(18,25),0.00381876 # DEPENDENCYPART_SIBL
(18,15),(18,16),0.00487183 # DEPENDENCYPART_SIBL
(18,15),(18,17),0.00190214 # DEPENDENCYPART_SIBL
(18,15),(18,19),0.0337542 # DEPENDENCYPART_SIBL
(18,15),(18,20),0.0276091 # DEPENDENCYPART_SIBL
(18,15),(18,21),0.00302671 # DEPENDENCYPART_SIBL
(18,15),(18,22),-0.0560082 # DEPENDENCYPART_SIBL
(18,15),(18,23),0.127977 # DEPENDENCYPART_SIBL
(18,15),(18,25),-0.0155814 # DEPENDENCYPART_SIBL
(18,16),(18,17),0.00653663 # DEPENDENCYPART_SIBL
(18,16),(18,19),-0.195551 # DEPENDENCYPART_SIBL
(18,16),(18,20),-0.0574319 # DEPENDENCYPART_SIBL
(18,16),(18,21),-0.0869126 # DEPENDENCYPART_SIBL
(18,16),(18,22),-0.0251373 # DEPENDENCYPART_SIBL
(18,16),(18,23),-0.0468353 # DEPENDENCYPART_SIBL
(18,16),(18,25),-0.0632199 # DEPENDENCYPART_SIBL
(18,17),(18,19),-0.0108964 # DEPENDENCYPART_SIBL
(18,17),(18,20),0.0378568 # DEPENDENCYPART_SIBL
(18,17),(18,21),-0.00711026 # DEPENDENCYPART_SIBL
(18,17),(18,22),0.00780211 # DEPENDENCYPART_SIBL
(18,17),(18,23),0.0346522 # DEPENDENCYPART_SIBL
(18,17),(18,25),-0.0177264 # DEPENDENCYPART_SIBL
(18,19),(18,20),0.0305039 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.0342668 # DEPENDENCYPART_SIBL
(18,19),(18,22),-0.00738994 # DEPENDENCYPART_SIBL
(18,19),(18,23),0.0330468 # DEPENDENCYPART_SIBL
(18,19),(18,25),0.00364062 # DEPENDENCYPART_SIBL
(18,20),(18,21),-0.0199876 # DEPENDENCYPART_SIBL
(18,20),(18,22),0.154809 # DEPENDENCYPART_SIBL
(18,20),(18,23),0.0230406 # DEPENDENCYPART_SIBL
(18,20),(18,25),0.0614009 # DEPENDENCYPART_SIBL
(18,21),(18,22),-0.0108865 # DEPENDENCYPART_SIBL
(18,21),(18,23),-0.0335876 # DEPENDENCYPART_SIBL
(18,21),(18,25),-0.0354932 # DEPENDENCYPART_SIBL
(18,22),(18,23),0.0205546 # DEPENDENCYPART_SIBL
(18,22),(18,25),-0.088174 # DEPENDENCYPART_SIBL
(18,23),(18,25),0.10839 # DEPENDENCYPART_SIBL
(19,2),(19,16),-0.247093 # DEPENDENCYPART_SIBL
(19,2),(19,17),0.0500542 # DEPENDENCYPART_SIBL
(19,2),(19,18),-0.174212 # DEPENDENCYPART_SIBL
(19,2),(19,20),-0.0704444 # DEPENDENCYPART_SIBL
(19,2),(19,21),-0.0271075 # DEPENDENCYPART_SIBL
(19,2),(19,22),-0.0881556 # DEPENDENCYPART_SIBL
(19,2),(19,23),-0.051284 # DEPENDENCYPART_SIBL
(19,2),(19,24),-0.0319854 # DEPENDENCYPART_SIBL
(19,2),(19,25),-0.0422492 # DEPENDENCYPART_SIBL
(19,2),(19,26),0.0231434 # DEPENDENCYPART_SIBL
(19,16),(19,17),0.0675143 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.17434 # DEPENDENCYPART_SIBL
(19,16),(19,20),-0.0713006 # DEPENDENCYPART_SIBL
(19,16),(19,21),-0.0424054 # DEPENDENCYPART_SIBL
(19,16),(19,22),-0.0744102 # DEPENDENCYPART_SIBL
(19,16),(19,23),0.0341065 # DEPENDENCYPART_SIBL
(19,16),(19,24),-0.0464542 # DEPENDENCYPART_SIBL
(19,16),(19,25),-0.053897 # DEPENDENCYPART_SIBL
(19,16),(19,26),0.0309127 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.00509198 # DEPENDENCYPART_SIBL
(19,17),(19,20),0.0921987 # DEPENDENCYPART_SIBL
(19,17),(19,21),0.0927159 # DEPENDENCYPART_SIBL
(19,17),(19,22),0.0294026 # DEPENDENCYPART_SIBL
(19,17),(19,23),0.172962 # DEPENDENCYPART_SIBL
(19,17),(19,24),0.0927072 # DEPENDENCYPART_SIBL
(19,17),(19,25),0.0786247 # DEPENDENCYPART_SIBL
(19,17),(19,26),0.368638 # DEPENDENCYPART_SIBL
(19,18),(19,20),-0.070924 # DEPENDENCYPART_SIBL
(19,18),(19,21),-0.0607006 # DEPENDENCYPART_SIBL
(19,18),(19,22),-0.143113 # DEPENDENCYPART_SIBL
(19,18),(19,23),-0.0132874 # DEPENDENCYPART_SIBL
(19,18),(19,24),-0.0584823 # DEPENDENCYPART_SIBL
(19,18),(19,25),-0.0686225 # DEPENDENCYPART_SIBL
(19,18),(19,26),0.0394287 # DEPENDENCYPART_SIBL
(19,20),(19,21),-0.151315 # DEPENDENCYPART_SIBL
(19,20),(19,22),-0.294492 # DEPENDENCYPART_SIBL
(19,20),(19,23),0.0784225 # DEPENDENCYPART_SIBL
(19,20),(19,24),-0.122474 # DEPENDENCYPART_SIBL
(19,20),(19,25),-0.323757 # DEPENDENCYPART_SIBL
(19,20),(19,26),0.000486828 # DEPENDENCYPART_SIBL
(19,21),(19,22),-0.452397 # DEPENDENCYPART_SIBL
(19,21),(19,23),-0.0760041 # DEPENDENCYPART_SIBL
(19,21),(19,24),-0.301594 # DEPENDENCYPART_SIBL
(19,21),(19,25),-0.451181 # DEPENDENCYPART_SIBL
(19,21),(19,26),-0.0396336 # DEPENDENCYPART_SIBL
(19,22),(19,23),-0.00341986 # DEPENDENCYPART_SIBL
(19,22),(19,24),-0.297073 # DEPENDENCYPART_SIBL
(19,22),(19,25),-0.718883 # DEPENDENCYPART_SIBL
(19,22),(19,26),-0.12616 # DEPENDENCYPART_SIBL
(19,23),(19,24),-0.0769768 # DEPENDENCYPART_SIBL
(19,23),(19,25),-0.0817083 # DEPENDENCYPART_SIBL
(19,23),(19,26),0.0808539 # DEPENDENCYPART_SIBL
(19,24),(19,25),-0.457181 # DEPENDENCYPART_SIBL
(19,24),(19,26),-0.0809641 # DEPENDENCYPART_SIBL
(19,25),(19,26),-0.0649382 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.144246 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.00987169 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0766997 # DEPENDENCYPART_SIBL
(20,18),(20,23),0.0046382 # DEPENDENCYPART_SIBL
(20,18),(20,24),-0.00671411 # DEPENDENCYPART_SIBL
(20,18),(20,25),-0.0440788 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.0478988 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.0134899 # DEPENDENCYPART_SIBL
(20,19),(20,23),-0.00884182 # DEPENDENCYPART_SIBL
(20,19),(20,24),0.040217 # DEPENDENCYPART_SIBL
(20,19),(20,25),0.057635 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.0503853 # DEPENDENCYPART_SIBL
(20,21),(20,23),0.11485 # DEPENDENCYPART_SIBL
(20,21),(20,24),-0.00111267 # DEPENDENCYPART_SIBL
(20,21),(20,25),-0.0110532 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.0659341 # DEPENDENCYPART_SIBL
(20,22),(20,24),0.120671 # DEPENDENCYPART_SIBL
(20,22),(20,25),-0.119268 # DEPENDENCYPART_SIBL
(20,23),(20,24),0.156457 # DEPENDENCYPART_SIBL
(20,23),(20,25),0.177728 # DEPENDENCYPART_SIBL
(20,24),(20,25),-0.00542369 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0500669 # DEPENDENCYPART_SIBL
(21,18),(21,23),0.00264762 # DEPENDENCYPART_SIBL
(21,18),(21,25),0.0124627 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0405515 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.0216911 # DEPENDENCYPART_SIBL
(21,23),(21,25),0.173621 # DEPENDENCYPART_SIBL
(22,3),(22,4),0.244424 # DEPENDENCYPART_SIBL
(22,3),(22,7),0.0754023 # DEPENDENCYPART_SIBL
(22,3),(22,16),0.0300793 # DEPENDENCYPART_SIBL
(22,3),(22,18),0.107999 # DEPENDENCYPART_SIBL
(22,3),(22,19),0.138673 # DEPENDENCYPART_SIBL
(22,3),(22,20),0.0341945 # DEPENDENCYPART_SIBL
(22,3),(22,21),0.0254279 # DEPENDENCYPART_SIBL
(22,3),(22,23),-0.0747978 # DEPENDENCYPART_SIBL
(22,3),(22,24),0.0309874 # DEPENDENCYPART_SIBL
(22,3),(22,25),-0.0668625 # DEPENDENCYPART_SIBL
(22,3),(22,26),0.108426 # DEPENDENCYPART_SIBL
(22,4),(22,7),0.0133943 # DEPENDENCYPART_SIBL
(22,4),(22,16),-0.00259906 # DEPENDENCYPART_SIBL
(22,4),(22,18),0.0738569 # DEPENDENCYPART_SIBL
(22,4),(22,19),0.0148449 # DEPENDENCYPART_SIBL
(22,4),(22,20),0.00200325 # DEPENDENCYPART_SIBL
(22,4),(22,21),-0.0209397 # DEPENDENCYPART_SIBL
(22,4),(22,23),0.0275655 # DEPENDENCYPART_SIBL
(22,4),(22,24),0.104342 # DEPENDENCYPART_SIBL
(22,4),(22,25),-0.0062656 # DEPENDENCYPART_SIBL
(22,4),(22,26),0.0862609 # DEPENDENCYPART_SIBL
(22,7),(22,16),-0.179637 # DEPENDENCYPART_SIBL
(22,7),(22,18),-0.1095 # DEPENDENCYPART_SIBL
(22,7),(22,19),0.0690918 # DEPENDENCYPART_SIBL
(22,7),(22,20),-0.0518798 # DEPENDENCYPART_SIBL
(22,7),(22,21),-0.188265 # DEPENDENCYPART_SIBL
(22,7),(22,23),-0.0805673 # DEPENDENCYPART_SIBL
(22,7),(22,24),0.0227384 # DEPENDENCYPART_SIBL
(22,7),(22,25),-0.0586701 # DEPENDENCYPART_SIBL
(22,7),(22,26),-0.034366 # DEPENDENCYPART_SIBL
(22,16),(22,18),-0.049732 # DEPENDENCYPART_SIBL
(22,16),(22,19),0.120347 # DEPENDENCYPART_SIBL
(22,16),(22,20),0.0688582 # DEPENDENCYPART_SIBL
(22,16),(22,21),-0.103713 # DEPENDENCYPART_SIBL
(22,16),(22,23),-0.100475 # DEPENDENCYPART_SIBL
(22,16),(22,24),-0.0597607 # DEPENDENCYPART_SIBL
(22,16),(22,25),-0.128786 # DEPENDENCYPART_SIBL
(22,16),(22,26),-0.0908459 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.223378 # DEPENDENCYPART_SIBL
(22,18),(22,20),0.0656512 # DEPENDENCYPART_SIBL
(22,18),(22,21),-0.123978 # DEPENDENCYPART_SIBL
(22,18),(22,23),-0.00210614 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.0158302 # DEPENDENCYPART_SIBL
(22,18),(22,25),-0.0453952 # DEPENDENCYPART_SIBL
(22,18),(22,26),-0.0138511 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.00694964 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.0255962 # DEPENDENCYPART_SIBL
(22,19),(22,23),-0.0161431 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.0815727 # DEPENDENCYPART_SIBL
(22,19),(22,25),-0.0208397 # DEPENDENCYPART_SIBL
(22,19),(22,26),0.0543809 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.046424 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0172763 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0806353 # DEPENDENCYPART_SIBL
(22,20),(22,25),-0.026343 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.000100313 # DEPENDENCYPART_SIBL
(22,21),(22,23),-0.0707669 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.00683374 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.0163715 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.150829 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.216152 # DEPENDENCYPART_SIBL
(22,23),(22,25),0.166145 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.177666 # DEPENDENCYPART_SIBL
(22,24),(22,25),-0.0299869 # DEPENDENCYPART_SIBL
(22,24),(22,26),0.00947633 # DEPENDENCYPART_SIBL
(22,25),(22,26),0.0327586 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0158999 # DEPENDENCYPART_SIBL
(23,20),(23,24),-0.0449554 # DEPENDENCYPART_SIBL
(23,20),(23,25),-0.132412 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.106827 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.141228 # DEPENDENCYPART_SIBL
(23,24),(23,25),-0.566736 # DEPENDENCYPART_SIBL
(25,16),(25,18),0.0736895 # DEPENDENCYPART_SIBL
(25,16),(25,20),0.179044 # DEPENDENCYPART_SIBL
(25,16),(25,21),0.0165773 # DEPENDENCYPART_SIBL
(25,16),(25,22),0.0923071 # DEPENDENCYPART_SIBL
(25,16),(25,23),0.109732 # DEPENDENCYPART_SIBL
(25,16),(25,24),0.0334914 # DEPENDENCYPART_SIBL
(25,18),(25,20),0.0712683 # DEPENDENCYPART_SIBL
(25,18),(25,21),-0.0966625 # DEPENDENCYPART_SIBL
(25,18),(25,22),-0.252131 # DEPENDENCYPART_SIBL
(25,18),(25,23),0.0762911 # DEPENDENCYPART_SIBL
(25,18),(25,24),-0.0839977 # DEPENDENCYPART_SIBL
(25,20),(25,21),-0.000855407 # DEPENDENCYPART_SIBL
(25,20),(25,22),0.0443838 # DEPENDENCYPART_SIBL
(25,20),(25,23),0.0575032 # DEPENDENCYPART_SIBL
(25,20),(25,24),0.0135994 # DEPENDENCYPART_SIBL
(25,21),(25,22),0.10811 # DEPENDENCYPART_SIBL
(25,21),(25,23),-0.025225 # DEPENDENCYPART_SIBL
(25,21),(25,24),-0.0425214 # DEPENDENCYPART_SIBL
(25,22),(25,23),0.203311 # DEPENDENCYPART_SIBL
(25,22),(25,24),0.0766992 # DEPENDENCYPART_SIBL
(25,23),(25,24),-0.106382 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.209444 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.0384342 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),0.434744 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),-0.49608 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.320312 # DEPENDENCYPART_GRANDPAR
(0,2),(2,8),-0.00608137 # DEPENDENCYPART_GRANDPAR
(0,2),(2,11),-0.217629 # DEPENDENCYPART_GRANDPAR
(0,2),(2,12),-0.395447 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),0.483304 # DEPENDENCYPART_GRANDPAR
(0,2),(2,26),1.63217 # DEPENDENCYPART_GRANDPAR
(0,13),(13,1),0.173792 # DEPENDENCYPART_GRANDPAR
(0,13),(13,2),0.472523 # DEPENDENCYPART_GRANDPAR
(0,13),(13,3),0.372321 # DEPENDENCYPART_GRANDPAR
(0,13),(13,4),0.0978826 # DEPENDENCYPART_GRANDPAR
(0,13),(13,5),-0.880935 # DEPENDENCYPART_GRANDPAR
(0,13),(13,6),-1.45399 # DEPENDENCYPART_GRANDPAR
(0,13),(13,7),-0.398229 # DEPENDENCYPART_GRANDPAR
(0,13),(13,8),-0.356747 # DEPENDENCYPART_GRANDPAR
(0,13),(13,9),-1.24801 # DEPENDENCYPART_GRANDPAR
(0,13),(13,10),-0.793725 # DEPENDENCYPART_GRANDPAR
(0,13),(13,11),-0.328894 # DEPENDENCYPART_GRANDPAR
(0,13),(13,12),-0.0615594 # DEPENDENCYPART_GRANDPAR
(0,13),(13,14),0.336724 # DEPENDENCYPART_GRANDPAR
(0,13),(13,16),-0.46033 # DEPENDENCYPART_GRANDPAR
(0,13),(13,17),-1.11088 # DEPENDENCYPART_GRANDPAR
(0,13),(13,18),0.0747513 # DEPENDENCYPART_GRANDPAR
(0,13),(13,19),-0.464066 # DEPENDENCYPART_GRANDPAR
(0,13),(13,20),-0.199867 # DEPENDENCYPART_GRANDPAR
(0,13),(13,22),0.240601 # DEPENDENCYPART_GRANDPAR
(0,13),(13,23),-0.465921 # DEPENDENCYPART_GRANDPAR
(0,13),(13,26),1.82423 # DEPENDENCYPART_GRANDPAR
(0,14),(14,2),0.32566 # DEPENDENCYPART_GRANDPAR
(0,14),(14,3),0.605273 # DEPENDENCYPART_GRANDPAR
(0,14),(14,4),0.0791825 # DEPENDENCYPART_GRANDPAR
(0,14),(14,5),-0.891581 # DEPENDENCYPART_GRANDPAR
(0,14),(14,7),-0.554409 # DEPENDENCYPART_GRANDPAR
(0,14),(14,8),-0.532509 # DEPENDENCYPART_GRANDPAR
(0,14),(14,11),-0.467582 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),0.171392 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),0.388943 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-1.18852 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.615051 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),-1.17058 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.0296163 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),-0.488809 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.431152 # DEPENDENCYPART_GRANDPAR
(0,14),(14,21),-0.145346 # DEPENDENCYPART_GRANDPAR
(0,14),(14,22),0.119715 # DEPENDENCYPART_GRANDPAR
(0,14),(14,23),-0.440662 # DEPENDENCYPART_GRANDPAR
(0,14),(14,24),-0.64825 # DEPENDENCYPART_GRANDPAR
(0,14),(14,25),-0.240744 # DEPENDENCYPART_GRANDPAR
(0,14),(14,26),1.75787 # DEPENDENCYPART_GRANDPAR
(1,3),(3,2),0.249454 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.364206 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.42504 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),0.21271 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.591939 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.500483 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.94703 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.797719 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.47584 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-0.878635 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),-0.944256 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),-0.538819 # DEPENDENCYPART_GRANDPAR
(1,4),(4,14),-0.477181 # DEPENDENCYPART_GRANDPAR
(1,4),(4,19),-0.815765 # DEPENDENCYPART_GRANDPAR
(1,4),(4,26),-1.5445 # DEPENDENCYPART_GRANDPAR
(1,5),(5,2),0.120357 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),-0.606294 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.30341 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.91891 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.655728 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.442475 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.485572 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),-0.739248 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),-0.916021 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),-0.561858 # DEPENDENCYPART_GRANDPAR
(1,5),(5,14),-0.433219 # DEPENDENCYPART_GRANDPAR
(1,5),(5,26),-1.45995 # DEPENDENCYPART_GRANDPAR
(1,13),(13,1),-1.22611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,13),(13,2),0.477231 # DEPENDENCYPART_GRANDPAR
(1,13),(13,3),-0.435514 # DEPENDENCYPART_GRANDPAR
(1,13),(13,4),-0.119294 # DEPENDENCYPART_GRANDPAR
(1,13),(13,5),-0.185858 # DEPENDENCYPART_GRANDPAR
(1,13),(13,6),-1.01245 # DEPENDENCYPART_GRANDPAR
(1,13),(13,7),-0.352834 # DEPENDENCYPART_GRANDPAR
(1,13),(13,8),-0.254214 # DEPENDENCYPART_GRANDPAR
(1,13),(13,9),-0.875093 # DEPENDENCYPART_GRANDPAR
(1,13),(13,10),-0.286207 # DEPENDENCYPART_GRANDPAR
(1,13),(13,11),-0.500831 # DEPENDENCYPART_GRANDPAR
(1,13),(13,12),-0.513532 # DEPENDENCYPART_GRANDPAR
(1,13),(13,14),0.236412 # DEPENDENCYPART_GRANDPAR
(1,13),(13,16),-0.860827 # DEPENDENCYPART_GRANDPAR
(1,13),(13,17),-0.932186 # DEPENDENCYPART_GRANDPAR
(1,13),(13,18),-0.551599 # DEPENDENCYPART_GRANDPAR
