# _root_ Gitano , which makes budget-priced apparel sold mainly through mass merchandisers like K mart and Wal-Mart , said the Regatta acquisition will enhance its strategy to expand into department stores .
#goldHeads=18,1,4,1,6,4,6,7,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
#predictedHeads=18,1,4,1,6,4,6,9,7,11,9,11,14,12,14,15,1,0,21,21,22,18,22,25,23,25,26,27,30,28,18,
(12,14),(14,5),-0.850105 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-1.16872 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.591395 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.924744 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-1.04109 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.636077 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.779352 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.453265 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.418323 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),0.299308 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.0959115 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.410491 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.0329602 # DEPENDENCYPART_GRANDPAR
(12,14),(14,25),-0.77435 # DEPENDENCYPART_GRANDPAR
(12,14),(14,30),-0.455749 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.743939 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.465923 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-1.08404 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.700615 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.228841 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-1.12679 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-1.08683 # DEPENDENCYPART_GRANDPAR
(12,15),(15,30),-0.76481 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.787639 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),1.05128 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),0.30362 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.0946924 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.777075 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.409326 # DEPENDENCYPART_GRANDPAR
(12,18),(18,1),-1.13974 # DEPENDENCYPART_GRANDPAR
(12,18),(18,2),-1.28109 # DEPENDENCYPART_GRANDPAR
(12,18),(18,3),-0.414985 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.741429 # DEPENDENCYPART_GRANDPAR
(12,18),(18,5),-0.871052 # DEPENDENCYPART_GRANDPAR
(12,18),(18,6),-1.12154 # DEPENDENCYPART_GRANDPAR
(12,18),(18,7),-0.758542 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.717401 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),-0.652754 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-0.877561 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),-1.04167 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-0.7704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),0.560916 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),0.847703 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.150537 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.600826 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.130862 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.308443 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.864176 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.324496 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),0.048741 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.852637 # DEPENDENCYPART_GRANDPAR
(12,18),(18,25),-0.680581 # DEPENDENCYPART_GRANDPAR
(12,18),(18,26),-0.406608 # DEPENDENCYPART_GRANDPAR
(12,18),(18,27),-1.45495 # DEPENDENCYPART_GRANDPAR
(12,18),(18,28),-0.493461 # DEPENDENCYPART_GRANDPAR
(12,18),(18,31),-1.3962 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),-0.476364 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.0346774 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.429901 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.816463 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-0.753071 # DEPENDENCYPART_GRANDPAR
(12,21),(21,26),-0.368391 # DEPENDENCYPART_GRANDPAR
(12,22),(22,1),-1.10937 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-1.19903 # DEPENDENCYPART_GRANDPAR
(12,22),(22,3),-0.375716 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.723188 # DEPENDENCYPART_GRANDPAR
(12,22),(22,6),-1.08389 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-0.746286 # DEPENDENCYPART_GRANDPAR
(12,22),(22,8),-0.691006 # DEPENDENCYPART_GRANDPAR
(12,22),(22,9),-0.604875 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),-0.839909 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),-1.01043 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.871214 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,13),0.441684 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),0.719034 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.0511285 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.729498 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),0.0135943 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.320659 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.831353 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-1.0696 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.579619 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.8081 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-1.16143 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.918077 # DEPENDENCYPART_GRANDPAR
(12,22),(22,26),-0.635236 # DEPENDENCYPART_GRANDPAR
(12,22),(22,27),-1.41205 # DEPENDENCYPART_GRANDPAR
(12,22),(22,28),-0.726984 # DEPENDENCYPART_GRANDPAR
(12,22),(22,30),-0.567788 # DEPENDENCYPART_GRANDPAR
(12,22),(22,31),-1.54984 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-1.36596 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-1.3539 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-1.51809 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-1.17784 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-1.35247 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-1.3658 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-1.23383 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.940451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.389055 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.175572 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.391874 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.707068 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.48104 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.569272 # DEPENDENCYPART_GRANDPAR
(13,14),(14,25),-0.872874 # DEPENDENCYPART_GRANDPAR
(13,14),(14,30),-0.61017 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0978257 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.931123 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),0.0300317 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),-0.280112 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.664721 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.720427 # DEPENDENCYPART_GRANDPAR
(13,15),(15,25),-0.690131 # DEPENDENCYPART_GRANDPAR
(13,15),(15,30),-0.411015 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.940028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.217388 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.389609 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.706401 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.261714 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.480428 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.287717 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.352926 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.258066 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.378737 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),-0.475798 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.294217 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.213242 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.137982 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.224875 # DEPENDENCYPART_GRANDPAR
(14,1),(1,14),-1.48293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,1),(1,15),-0.857011 # DEPENDENCYPART_GRANDPAR
(14,1),(1,17),-0.81773 # DEPENDENCYPART_GRANDPAR
(14,1),(1,31),-1.46537 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.0338336 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),0.0114257 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.484187 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.196574 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.381011 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.305495 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.338012 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.198533 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.480463 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.134517 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.433986 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),-0.16204 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.161925 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.229641 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),-0.169941 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.231967 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.719804 # DEPENDENCYPART_GRANDPAR
(14,6),(6,22),-0.801643 # DEPENDENCYPART_GRANDPAR
(14,6),(6,26),-1.02197 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.497258 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.499792 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.486023 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.365776 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.280272 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.1701 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),-0.298315 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-1.35896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,15),-0.7649 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.667287 # DEPENDENCYPART_GRANDPAR
(14,9),(9,18),-0.983731 # DEPENDENCYPART_GRANDPAR
(14,9),(9,22),-0.805793 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.299095 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.243614 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.202675 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.492967 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.36173 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.478667 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.265021 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.292479 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.253068 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.344824 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.222386 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.385375 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.37005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.758973 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.678381 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.695386 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.952563 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.780066 # DEPENDENCYPART_GRANDPAR
(14,11),(11,26),-0.969285 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.33942 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.349208 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.418557 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.36863 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.35896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.76521 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.667288 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.98378 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.42482 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.805882 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.48482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.857639 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.793144 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.818357 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.245195 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.739896 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),0.118934 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),0.22231 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.448396 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.51538 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.371686 # DEPENDENCYPART_GRANDPAR
(14,15),(15,30),0.0151069 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.97581 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.687403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,17),0.0891451 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.486826 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.129234 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),0.0503506 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-0.837684 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.689855 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-0.833575 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.757966 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.932965 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.974043 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-0.77215 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.724665 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.747354 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.854857 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.750693 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.838778 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.829995 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.876706 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.356009 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.187513 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.254726 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.251239 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.200849 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),0.214021 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.0343811 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.282311 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),-0.35011 # DEPENDENCYPART_GRANDPAR
(14,18),(18,26),-0.478729 # DEPENDENCYPART_GRANDPAR
(14,18),(18,27),-0.363071 # DEPENDENCYPART_GRANDPAR
(14,18),(18,28),-0.533281 # DEPENDENCYPART_GRANDPAR
(14,18),(18,31),-0.82761 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.0636401 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.316827 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),0.0858684 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.189902 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.381688 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),-0.589818 # DEPENDENCYPART_GRANDPAR
(14,22),(22,1),-0.82746 # DEPENDENCYPART_GRANDPAR
(14,22),(22,2),-0.638226 # DEPENDENCYPART_GRANDPAR
(14,22),(22,3),-0.816514 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-0.759437 # DEPENDENCYPART_GRANDPAR
(14,22),(22,6),-0.958625 # DEPENDENCYPART_GRANDPAR
(14,22),(22,7),-0.780008 # DEPENDENCYPART_GRANDPAR
(14,22),(22,8),-0.718169 # DEPENDENCYPART_GRANDPAR
(14,22),(22,9),-0.71377 # DEPENDENCYPART_GRANDPAR
(14,22),(22,10),-0.839439 # DEPENDENCYPART_GRANDPAR
(14,22),(22,11),-0.740597 # DEPENDENCYPART_GRANDPAR
(14,22),(22,12),-0.814856 # DEPENDENCYPART_GRANDPAR
(14,22),(22,13),-0.819771 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-0.922771 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,15),-0.528882 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),-0.229461 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.290224 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.517636 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.245879 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.355723 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),0.185212 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.282329 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.598707 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.519405 # DEPENDENCYPART_GRANDPAR
(14,22),(22,26),-0.686276 # DEPENDENCYPART_GRANDPAR
(14,22),(22,27),-0.366768 # DEPENDENCYPART_GRANDPAR
(14,22),(22,28),-0.748127 # DEPENDENCYPART_GRANDPAR
(14,22),(22,30),-0.190809 # DEPENDENCYPART_GRANDPAR
(14,22),(22,31),-0.898777 # DEPENDENCYPART_GRANDPAR
(14,25),(25,19),0.0849702 # DEPENDENCYPART_GRANDPAR
(14,25),(25,20),-0.179001 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),0.467894 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),-0.33564 # DEPENDENCYPART_GRANDPAR
(14,25),(25,26),-0.570939 # DEPENDENCYPART_GRANDPAR
(14,25),(25,27),-0.483415 # DEPENDENCYPART_GRANDPAR
(14,25),(25,28),-0.632838 # DEPENDENCYPART_GRANDPAR
(14,25),(25,30),-0.0923417 # DEPENDENCYPART_GRANDPAR
(14,30),(30,20),-0.274593 # DEPENDENCYPART_GRANDPAR
(14,30),(30,21),0.25709 # DEPENDENCYPART_GRANDPAR
(14,30),(30,24),-0.30038 # DEPENDENCYPART_GRANDPAR
(14,30),(30,25),-0.319404 # DEPENDENCYPART_GRANDPAR
(14,30),(30,27),-0.480136 # DEPENDENCYPART_GRANDPAR
(14,30),(30,28),-0.57531 # DEPENDENCYPART_GRANDPAR
(14,30),(30,29),-0.489572 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.830909 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.490864 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.108498 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0991728 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.149638 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.383958 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-0.600629 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.05871 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.721291 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.73464 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.90188 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.635981 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.459611 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.800575 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.818994 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.608102 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.808834 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.790705 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.765536 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.425491 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.968006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.902156 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.278019 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.587071 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.240793 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.303988 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),0.286171 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.424183 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.384026 # DEPENDENCYPART_GRANDPAR
(15,18),(18,26),-0.701923 # DEPENDENCYPART_GRANDPAR
(15,18),(18,27),-0.822879 # DEPENDENCYPART_GRANDPAR
(15,18),(18,28),-0.556209 # DEPENDENCYPART_GRANDPAR
(15,18),(18,31),-1.28502 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.464382 # DEPENDENCYPART_GRANDPAR
(15,21),(21,16),1.17172 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.352441 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.54123 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.363806 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.595211 # DEPENDENCYPART_GRANDPAR
(15,21),(21,26),-0.970494 # DEPENDENCYPART_GRANDPAR
(15,22),(22,1),-0.560574 # DEPENDENCYPART_GRANDPAR
(15,22),(22,2),-0.988204 # DEPENDENCYPART_GRANDPAR
(15,22),(22,3),-0.682764 # DEPENDENCYPART_GRANDPAR
(15,22),(22,4),-0.714741 # DEPENDENCYPART_GRANDPAR
(15,22),(22,6),-0.589912 # DEPENDENCYPART_GRANDPAR
(15,22),(22,7),-0.446146 # DEPENDENCYPART_GRANDPAR
(15,22),(22,8),-0.772417 # DEPENDENCYPART_GRANDPAR
(15,22),(22,9),-0.772192 # DEPENDENCYPART_GRANDPAR
(15,22),(22,10),-0.562032 # DEPENDENCYPART_GRANDPAR
(15,22),(22,11),-0.772808 # DEPENDENCYPART_GRANDPAR
(15,22),(22,12),-0.753566 # DEPENDENCYPART_GRANDPAR
(15,22),(22,13),-0.725482 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-0.385437 # DEPENDENCYPART_GRANDPAR
(15,22),(22,15),-1.06054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,22),(22,16),0.883201 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),-0.250205 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.126727 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.878896 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.0752846 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.397462 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.279536 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.827958 # DEPENDENCYPART_GRANDPAR
(15,22),(22,25),-0.479938 # DEPENDENCYPART_GRANDPAR
(15,22),(22,26),-0.92317 # DEPENDENCYPART_GRANDPAR
(15,22),(22,27),-0.684274 # DEPENDENCYPART_GRANDPAR
(15,22),(22,28),-0.780236 # DEPENDENCYPART_GRANDPAR
(15,22),(22,30),-0.899375 # DEPENDENCYPART_GRANDPAR
(15,22),(22,31),-1.36431 # DEPENDENCYPART_GRANDPAR
(15,23),(23,3),-0.601439 # DEPENDENCYPART_GRANDPAR
(15,23),(23,4),-0.691418 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.814723 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.163184 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.373112 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.850809 # DEPENDENCYPART_GRANDPAR
(15,23),(23,25),-0.352101 # DEPENDENCYPART_GRANDPAR
(15,23),(23,26),-0.690121 # DEPENDENCYPART_GRANDPAR
(15,23),(23,27),-0.862621 # DEPENDENCYPART_GRANDPAR
(15,23),(23,28),-0.656021 # DEPENDENCYPART_GRANDPAR
(15,23),(23,30),-0.816182 # DEPENDENCYPART_GRANDPAR
(15,23),(23,31),-1.29549 # DEPENDENCYPART_GRANDPAR
(15,25),(25,19),-0.577268 # DEPENDENCYPART_GRANDPAR
(15,25),(25,20),0.343617 # DEPENDENCYPART_GRANDPAR
(15,25),(25,21),-0.234175 # DEPENDENCYPART_GRANDPAR
(15,25),(25,24),-0.68876 # DEPENDENCYPART_GRANDPAR
(15,25),(25,26),-0.994528 # DEPENDENCYPART_GRANDPAR
(15,25),(25,27),-1.14702 # DEPENDENCYPART_GRANDPAR
(15,25),(25,28),-0.942866 # DEPENDENCYPART_GRANDPAR
(15,25),(25,30),-1.01954 # DEPENDENCYPART_GRANDPAR
(15,30),(30,20),0.348259 # DEPENDENCYPART_GRANDPAR
(15,30),(30,21),-0.211865 # DEPENDENCYPART_GRANDPAR
(15,30),(30,24),-0.650836 # DEPENDENCYPART_GRANDPAR
