# _root_ At its low , shortly before Wall Street opened , it was off more than 130 points .
#goldHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
#predictedHeads=12,3,1,12,6,12,8,9,6,12,12,0,12,16,16,17,13,12,
(1,12),(12,5),-0.475169 # DEPENDENCYPART_GRANDPAR
(1,12),(12,6),-0.305773 # DEPENDENCYPART_GRANDPAR
(1,12),(12,7),-0.939488 # DEPENDENCYPART_GRANDPAR
(1,12),(12,8),-0.498161 # DEPENDENCYPART_GRANDPAR
(1,12),(12,9),-0.0680204 # DEPENDENCYPART_GRANDPAR
(1,12),(12,10),-0.78629 # DEPENDENCYPART_GRANDPAR
(1,12),(12,11),-0.673042 # DEPENDENCYPART_GRANDPAR
(1,12),(12,13),-0.525172 # DEPENDENCYPART_GRANDPAR
(1,12),(12,14),-0.698571 # DEPENDENCYPART_GRANDPAR
(1,12),(12,15),-1.05306 # DEPENDENCYPART_GRANDPAR
(1,12),(12,16),-0.823824 # DEPENDENCYPART_GRANDPAR
(1,12),(12,17),-0.781926 # DEPENDENCYPART_GRANDPAR
(1,12),(12,18),-1.45904 # DEPENDENCYPART_GRANDPAR
(1,14),(14,1),-0.720429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,14),(14,4),-0.235601 # DEPENDENCYPART_GRANDPAR
(1,14),(14,5),-0.130889 # DEPENDENCYPART_GRANDPAR
(1,14),(14,6),-0.119073 # DEPENDENCYPART_GRANDPAR
(1,14),(14,8),-0.369055 # DEPENDENCYPART_GRANDPAR
(1,14),(14,9),0.153379 # DEPENDENCYPART_GRANDPAR
(1,14),(14,10),-0.504463 # DEPENDENCYPART_GRANDPAR
(1,14),(14,11),-0.641736 # DEPENDENCYPART_GRANDPAR
(1,14),(14,12),0.0823452 # DEPENDENCYPART_GRANDPAR
(1,14),(14,13),-0.511209 # DEPENDENCYPART_GRANDPAR
(1,14),(14,15),-0.853577 # DEPENDENCYPART_GRANDPAR
(1,14),(14,16),-0.874441 # DEPENDENCYPART_GRANDPAR
(1,14),(14,17),-0.84883 # DEPENDENCYPART_GRANDPAR
(1,14),(14,18),-1.35365 # DEPENDENCYPART_GRANDPAR
(1,15),(15,13),-0.743943 # DEPENDENCYPART_GRANDPAR
(1,15),(15,14),-0.693308 # DEPENDENCYPART_GRANDPAR
(1,15),(15,16),-0.833643 # DEPENDENCYPART_GRANDPAR
(1,15),(15,17),-0.760909 # DEPENDENCYPART_GRANDPAR
(1,15),(15,18),-1.34413 # DEPENDENCYPART_GRANDPAR
(1,17),(17,1),-0.666484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,17),(17,2),0.956532 # DEPENDENCYPART_GRANDPAR
(1,17),(17,3),0.823294 # DEPENDENCYPART_GRANDPAR
(1,17),(17,4),-0.0161909 # DEPENDENCYPART_GRANDPAR
(1,17),(17,5),-0.220863 # DEPENDENCYPART_GRANDPAR
(1,17),(17,6),-0.14649 # DEPENDENCYPART_GRANDPAR
(1,17),(17,8),-0.174558 # DEPENDENCYPART_GRANDPAR
(1,17),(17,9),0.353778 # DEPENDENCYPART_GRANDPAR
(1,17),(17,13),-0.54709 # DEPENDENCYPART_GRANDPAR
(1,17),(17,14),-0.497672 # DEPENDENCYPART_GRANDPAR
(1,17),(17,15),-0.791818 # DEPENDENCYPART_GRANDPAR
(1,17),(17,16),-0.704516 # DEPENDENCYPART_GRANDPAR
(1,17),(17,18),-1.12908 # DEPENDENCYPART_GRANDPAR
(1,18),(18,17),-0.808682 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.65011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.562928 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-0.939856 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-0.797966 # DEPENDENCYPART_GRANDPAR
(2,1),(1,6),-0.809726 # DEPENDENCYPART_GRANDPAR
(2,1),(1,8),-1.0379 # DEPENDENCYPART_GRANDPAR
(2,1),(1,9),-0.863939 # DEPENDENCYPART_GRANDPAR
(2,1),(1,10),-0.875855 # DEPENDENCYPART_GRANDPAR
(2,1),(1,12),-0.941199 # DEPENDENCYPART_GRANDPAR
(2,1),(1,14),-1.00433 # DEPENDENCYPART_GRANDPAR
(2,1),(1,15),-1.01083 # DEPENDENCYPART_GRANDPAR
(2,1),(1,17),-1.27934 # DEPENDENCYPART_GRANDPAR
(2,1),(1,18),-1.12891 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.685171 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-1.1533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.441397 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.391615 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),-0.44602 # DEPENDENCYPART_GRANDPAR
(2,3),(3,8),-0.498443 # DEPENDENCYPART_GRANDPAR
(2,3),(3,9),-0.384954 # DEPENDENCYPART_GRANDPAR
(2,3),(3,10),-0.377396 # DEPENDENCYPART_GRANDPAR
(2,3),(3,12),-0.441628 # DEPENDENCYPART_GRANDPAR
(2,3),(3,13),-0.75034 # DEPENDENCYPART_GRANDPAR
(2,3),(3,14),-0.63915 # DEPENDENCYPART_GRANDPAR
(2,3),(3,15),-0.513569 # DEPENDENCYPART_GRANDPAR
(2,3),(3,18),-0.714138 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-1.18174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),-0.133115 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.665222 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-1.19645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.0321435 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.482958 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.456997 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.509105 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.592305 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.380728 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.395186 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.467124 # DEPENDENCYPART_GRANDPAR
(2,5),(5,13),-0.770464 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.545993 # DEPENDENCYPART_GRANDPAR
(2,5),(5,15),-0.570583 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.981792 # DEPENDENCYPART_GRANDPAR
(2,5),(5,17),-0.7028 # DEPENDENCYPART_GRANDPAR
(2,5),(5,18),-0.727372 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.299296 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.20857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,1),(1,4),-0.461467 # DEPENDENCYPART_GRANDPAR
(3,1),(1,5),-0.441939 # DEPENDENCYPART_GRANDPAR
(3,1),(1,6),-0.342225 # DEPENDENCYPART_GRANDPAR
(3,1),(1,8),-0.647386 # DEPENDENCYPART_GRANDPAR
(3,1),(1,9),-0.796021 # DEPENDENCYPART_GRANDPAR
(3,1),(1,10),-0.641347 # DEPENDENCYPART_GRANDPAR
(3,1),(1,12),-0.774776 # DEPENDENCYPART_GRANDPAR
(3,1),(1,14),-0.762362 # DEPENDENCYPART_GRANDPAR
(3,1),(1,15),-0.681276 # DEPENDENCYPART_GRANDPAR
(3,1),(1,17),-1.16481 # DEPENDENCYPART_GRANDPAR
(3,1),(1,18),-0.825211 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.12515 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.21027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.465623 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.448782 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.709957 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.859858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,1),-0.544871 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.725433 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.742532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),-0.0459037 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.00802963 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.16541 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.171186 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.323684 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.0345741 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.301434 # DEPENDENCYPART_GRANDPAR
(3,5),(5,13),0.0386083 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.357255 # DEPENDENCYPART_GRANDPAR
(3,5),(5,15),-0.278106 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),-0.821646 # DEPENDENCYPART_GRANDPAR
(3,5),(5,17),-0.535171 # DEPENDENCYPART_GRANDPAR
(3,5),(5,18),-0.422875 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.492612 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.696985 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-0.873078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),-0.151065 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),0.0389594 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.0937031 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.0851579 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.269261 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.143509 # DEPENDENCYPART_GRANDPAR
(3,6),(6,11),-0.188151 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.220323 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.0377703 # DEPENDENCYPART_GRANDPAR
(3,6),(6,14),-0.349764 # DEPENDENCYPART_GRANDPAR
(3,6),(6,15),-0.41392 # DEPENDENCYPART_GRANDPAR
(3,6),(6,17),-0.644666 # DEPENDENCYPART_GRANDPAR
(3,6),(6,18),-0.446645 # DEPENDENCYPART_GRANDPAR
(3,8),(8,2),-0.713523 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-0.701919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,4),-0.0217342 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),0.0468842 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),0.120267 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.117438 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-0.379615 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.0637605 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.348304 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-0.592529 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.712869 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-0.890093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),-0.27235 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),-0.0289632 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),0.0554444 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.219638 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.215123 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.113588 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.170777 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.365559 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),0.029661 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),-0.382835 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.419404 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),-0.645471 # DEPENDENCYPART_GRANDPAR
(3,9),(9,17),-0.598253 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),-0.548997 # DEPENDENCYPART_GRANDPAR
(3,12),(12,1),-0.600373 # DEPENDENCYPART_GRANDPAR
(3,12),(12,2),-0.71491 # DEPENDENCYPART_GRANDPAR
(3,12),(12,3),-0.894427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,12),(12,4),-0.261111 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),-0.0593573 # DEPENDENCYPART_GRANDPAR
(3,12),(12,6),0.0453705 # DEPENDENCYPART_GRANDPAR
(3,12),(12,7),-0.233863 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.234249 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-0.373667 # DEPENDENCYPART_GRANDPAR
(3,12),(12,10),-0.440991 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.147126 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),0.16655 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.418393 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-0.431953 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.623144 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.66008 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.489292 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),-0.226047 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.260749 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.24898 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.352067 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.0654801 # DEPENDENCYPART_GRANDPAR
(3,13),(13,16),-0.586462 # DEPENDENCYPART_GRANDPAR
(3,13),(13,17),-0.505046 # DEPENDENCYPART_GRANDPAR
(3,13),(13,18),-0.339799 # DEPENDENCYPART_GRANDPAR
(3,14),(14,1),-0.486324 # DEPENDENCYPART_GRANDPAR
(3,14),(14,4),-0.105634 # DEPENDENCYPART_GRANDPAR
(3,14),(14,5),0.0490335 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),0.126986 # DEPENDENCYPART_GRANDPAR
(3,14),(14,8),-0.247757 # DEPENDENCYPART_GRANDPAR
(3,14),(14,9),-0.322003 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),-0.285514 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.241981 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),-0.295563 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),-0.0751536 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-0.334724 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),-0.705061 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.708869 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.469715 # DEPENDENCYPART_GRANDPAR
(3,15),(15,13),-0.273664 # DEPENDENCYPART_GRANDPAR
(3,15),(15,14),-0.481855 # DEPENDENCYPART_GRANDPAR
(3,15),(15,16),-0.518487 # DEPENDENCYPART_GRANDPAR
(3,15),(15,17),-0.473474 # DEPENDENCYPART_GRANDPAR
(3,15),(15,18),-0.307598 # DEPENDENCYPART_GRANDPAR
(3,18),(18,17),-0.734295 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),0.183555 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.134 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.74146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.449372 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),0.206713 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.205375 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.74906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.436804 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.786798 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.852884 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.746987 # DEPENDENCYPART_GRANDPAR
(4,3),(3,10),-0.756911 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-0.730927 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-1.05424 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-0.847418 # DEPENDENCYPART_GRANDPAR
(4,3),(3,15),-0.981887 # DEPENDENCYPART_GRANDPAR
(4,3),(3,18),-0.921941 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.24517 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.210469 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.171139 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.49371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.496523 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.66619 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.686948 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-1.006 # DEPENDENCYPART_GRANDPAR
(5,1),(1,12),-1.018 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-0.991444 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-0.80986 # DEPENDENCYPART_GRANDPAR
(5,1),(1,17),-0.728624 # DEPENDENCYPART_GRANDPAR
(5,1),(1,18),-1.2156 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.209989 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.076506 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.0400521 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.46872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,1),0.175517 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.224608 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.0453437 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.45722 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.547009 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.644535 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.631782 # DEPENDENCYPART_GRANDPAR
(5,3),(3,10),-0.989561 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.957217 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-1.00408 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.986436 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-0.858342 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-1.19625 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.164999 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.0550243 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.205834 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.625198 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.527302 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.503343 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-1.13871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.132596 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0924162 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0996293 # DEPENDENCYPART_GRANDPAR
(5,6),(6,10),-0.55092 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.488766 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.461779 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.426974 # DEPENDENCYPART_GRANDPAR
(5,6),(6,14),-0.508233 # DEPENDENCYPART_GRANDPAR
(5,6),(6,15),-0.448583 # DEPENDENCYPART_GRANDPAR
(5,6),(6,17),-0.212639 # DEPENDENCYPART_GRANDPAR
(5,6),(6,18),-0.813651 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.610166 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.516898 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-1.03431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.0224422 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),-0.137482 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.154576 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.40405 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.502928 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.176089 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.610166 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.516898 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.62147 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-1.05482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.037232 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.0884967 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.150415 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.396078 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.498851 # DEPENDENCYPART_GRANDPAR
(5,9),(9,1),-0.272251 # DEPENDENCYPART_GRANDPAR
(5,9),(9,2),-0.609796 # DEPENDENCYPART_GRANDPAR
(5,9),(9,3),-0.507469 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.458972 # DEPENDENCYPART_GRANDPAR
(5,9),(9,5),-1.04182 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,9),(9,6),-0.0089039 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.0798485 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.0370953 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.469231 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.343514 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.537429 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.370477 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.47268 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.411212 # DEPENDENCYPART_GRANDPAR
(5,9),(9,16),-0.558836 # DEPENDENCYPART_GRANDPAR
(5,9),(9,17),-0.0588927 # DEPENDENCYPART_GRANDPAR
(5,9),(9,18),-0.850678 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.276885 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-0.60985 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.50969 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.44447 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-1.09854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),-0.0387763 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.115041 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.0771889 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.164367 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.644186 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.464304 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.238785 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.511035 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.440611 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.539149 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.123586 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.793073 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.135563 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.608211 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.443555 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.646889 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.341663 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.705585 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.20189 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),-0.846535 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.216887 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.479755 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-1.09477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),-0.0446371 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.207958 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),-0.207499 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.613557 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.632064 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.532814 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.466735 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.404239 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.694162 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),-0.276364 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.838694 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.749077 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.808147 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.469315 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.00670183 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.682833 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.225176 # DEPENDENCYPART_GRANDPAR
(5,16),(16,6),-0.133068 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.604582 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.549715 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.56108 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.440795 # DEPENDENCYPART_GRANDPAR
(5,17),(17,1),-0.161751 # DEPENDENCYPART_GRANDPAR
(5,17),(17,2),-0.617333 # DEPENDENCYPART_GRANDPAR
(5,17),(17,3),-0.58082 # DEPENDENCYPART_GRANDPAR
(5,17),(17,4),-0.585132 # DEPENDENCYPART_GRANDPAR
(5,17),(17,5),-0.978869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,17),(17,6),0.063399 # DEPENDENCYPART_GRANDPAR
(5,17),(17,8),0.00655969 # DEPENDENCYPART_GRANDPAR
(5,17),(17,9),0.0612043 # DEPENDENCYPART_GRANDPAR
(5,17),(17,13),-0.427854 # DEPENDENCYPART_GRANDPAR
(5,17),(17,14),-0.472847 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.300865 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.487001 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.725647 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),-0.220027 # DEPENDENCYPART_GRANDPAR
