# _root_ En xifres globals , a Catalunya han mort 240 persones durant els cinc primers mesos de l' any , la xifra més alta des_de 1994 segons dades de la Prefectura_de_Trànsit_de_Barcelona .
#goldHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
#predictedHeads=8,1,2,1,8,5,8,0,10,8,8,15,12,15,11,15,18,16,21,21,10,23,21,23,24,8,26,27,30,28,8,
(18,16),(18,28),-0.0726795 # DEPENDENCYPART_SIBL
(18,16),(18,30),-0.0713861 # DEPENDENCYPART_SIBL
(18,16),(18,31),-0.0208919 # DEPENDENCYPART_SIBL
(18,17),(18,19),0.063342 # DEPENDENCYPART_SIBL
(18,17),(18,21),0.0397354 # DEPENDENCYPART_SIBL
(18,17),(18,22),0.236103 # DEPENDENCYPART_SIBL
(18,17),(18,23),0.0554743 # DEPENDENCYPART_SIBL
(18,17),(18,24),-0.0859032 # DEPENDENCYPART_SIBL
(18,17),(18,25),0.197351 # DEPENDENCYPART_SIBL
(18,17),(18,26),-0.135604 # DEPENDENCYPART_SIBL
(18,17),(18,27),0.0371648 # DEPENDENCYPART_SIBL
(18,17),(18,28),0.256458 # DEPENDENCYPART_SIBL
(18,17),(18,30),0.0359015 # DEPENDENCYPART_SIBL
(18,17),(18,31),0.0625149 # DEPENDENCYPART_SIBL
(18,19),(18,21),0.181759 # DEPENDENCYPART_SIBL
(18,19),(18,22),-0.0742358 # DEPENDENCYPART_SIBL
(18,19),(18,23),-0.0598898 # DEPENDENCYPART_SIBL
(18,19),(18,24),-0.0438304 # DEPENDENCYPART_SIBL
(18,19),(18,25),0.000685162 # DEPENDENCYPART_SIBL
(18,19),(18,26),-0.117862 # DEPENDENCYPART_SIBL
(18,19),(18,27),0.28371 # DEPENDENCYPART_SIBL
(18,19),(18,28),-0.097303 # DEPENDENCYPART_SIBL
(18,19),(18,30),0.263722 # DEPENDENCYPART_SIBL
(18,19),(18,31),-0.0589504 # DEPENDENCYPART_SIBL
(18,21),(18,22),0.00427816 # DEPENDENCYPART_SIBL
(18,21),(18,23),0.00241412 # DEPENDENCYPART_SIBL
(18,21),(18,24),-0.0400371 # DEPENDENCYPART_SIBL
(18,21),(18,25),0.000426385 # DEPENDENCYPART_SIBL
(18,21),(18,26),-0.0750284 # DEPENDENCYPART_SIBL
(18,21),(18,27),-0.0318353 # DEPENDENCYPART_SIBL
(18,21),(18,28),0.00933227 # DEPENDENCYPART_SIBL
(18,21),(18,30),-0.0336134 # DEPENDENCYPART_SIBL
(18,21),(18,31),-0.0209999 # DEPENDENCYPART_SIBL
(18,22),(18,23),-0.0853026 # DEPENDENCYPART_SIBL
(18,22),(18,24),0.0657972 # DEPENDENCYPART_SIBL
(18,22),(18,25),0.0507249 # DEPENDENCYPART_SIBL
(18,22),(18,26),0.0374752 # DEPENDENCYPART_SIBL
(18,22),(18,27),-0.0118986 # DEPENDENCYPART_SIBL
(18,22),(18,28),0.00162536 # DEPENDENCYPART_SIBL
(18,22),(18,30),-0.012807 # DEPENDENCYPART_SIBL
(18,22),(18,31),0.0240955 # DEPENDENCYPART_SIBL
(18,23),(18,24),0.00656092 # DEPENDENCYPART_SIBL
(18,23),(18,25),-0.00233699 # DEPENDENCYPART_SIBL
(18,23),(18,26),-0.0271107 # DEPENDENCYPART_SIBL
(18,23),(18,27),-0.0722964 # DEPENDENCYPART_SIBL
(18,23),(18,28),0.00857319 # DEPENDENCYPART_SIBL
(18,23),(18,30),-0.0753201 # DEPENDENCYPART_SIBL
(18,23),(18,31),-0.0132918 # DEPENDENCYPART_SIBL
(18,24),(18,25),0.0697959 # DEPENDENCYPART_SIBL
(18,24),(18,26),0.0487886 # DEPENDENCYPART_SIBL
(18,24),(18,27),0.0242376 # DEPENDENCYPART_SIBL
(18,24),(18,28),0.0257379 # DEPENDENCYPART_SIBL
(18,24),(18,30),0.0254671 # DEPENDENCYPART_SIBL
(18,24),(18,31),0.0954757 # DEPENDENCYPART_SIBL
(18,25),(18,26),-0.00441671 # DEPENDENCYPART_SIBL
(18,25),(18,27),-0.0510815 # DEPENDENCYPART_SIBL
(18,25),(18,28),0.0354953 # DEPENDENCYPART_SIBL
(18,25),(18,30),-0.0527368 # DEPENDENCYPART_SIBL
(18,25),(18,31),0.0500053 # DEPENDENCYPART_SIBL
(18,26),(18,27),0.00307399 # DEPENDENCYPART_SIBL
(18,26),(18,28),0.00282907 # DEPENDENCYPART_SIBL
(18,26),(18,30),0.00450744 # DEPENDENCYPART_SIBL
(18,26),(18,31),0.137649 # DEPENDENCYPART_SIBL
(18,27),(18,28),0.0233328 # DEPENDENCYPART_SIBL
(18,27),(18,30),-0.00886831 # DEPENDENCYPART_SIBL
(18,27),(18,31),0.014064 # DEPENDENCYPART_SIBL
(18,28),(18,30),0.0184943 # DEPENDENCYPART_SIBL
(18,28),(18,31),0.0292044 # DEPENDENCYPART_SIBL
(18,30),(18,31),-0.0136132 # DEPENDENCYPART_SIBL
(21,1),(21,11),0.00656994 # DEPENDENCYPART_SIBL
(21,1),(21,16),-0.0461479 # DEPENDENCYPART_SIBL
(21,1),(21,17),0.0713481 # DEPENDENCYPART_SIBL
(21,1),(21,19),0.00061523 # DEPENDENCYPART_SIBL
(21,1),(21,20),0.17312 # DEPENDENCYPART_SIBL
(21,1),(21,22),0.0667999 # DEPENDENCYPART_SIBL
(21,1),(21,23),0.0319129 # DEPENDENCYPART_SIBL
(21,1),(21,24),-0.0660524 # DEPENDENCYPART_SIBL
(21,1),(21,25),0.0373107 # DEPENDENCYPART_SIBL
(21,1),(21,26),-0.0540742 # DEPENDENCYPART_SIBL
(21,1),(21,27),0.00967614 # DEPENDENCYPART_SIBL
(21,1),(21,28),-0.0829951 # DEPENDENCYPART_SIBL
(21,1),(21,30),0.00845248 # DEPENDENCYPART_SIBL
(21,1),(21,31),0.0740349 # DEPENDENCYPART_SIBL
(21,11),(21,16),-0.109306 # DEPENDENCYPART_SIBL
(21,11),(21,17),-0.0326604 # DEPENDENCYPART_SIBL
(21,11),(21,19),-0.0561166 # DEPENDENCYPART_SIBL
(21,11),(21,20),-0.00375576 # DEPENDENCYPART_SIBL
(21,11),(21,22),0.0739252 # DEPENDENCYPART_SIBL
(21,11),(21,23),0.0127786 # DEPENDENCYPART_SIBL
(21,11),(21,24),-0.0234968 # DEPENDENCYPART_SIBL
(21,11),(21,25),0.0577902 # DEPENDENCYPART_SIBL
(21,11),(21,26),-0.0275424 # DEPENDENCYPART_SIBL
(21,11),(21,27),0.0364696 # DEPENDENCYPART_SIBL
(21,11),(21,28),-0.0333207 # DEPENDENCYPART_SIBL
(21,11),(21,30),0.038583 # DEPENDENCYPART_SIBL
(21,11),(21,31),0.0314527 # DEPENDENCYPART_SIBL
(21,16),(21,17),0.00361265 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.113058 # DEPENDENCYPART_SIBL
(21,16),(21,20),0.0238502 # DEPENDENCYPART_SIBL
(21,16),(21,22),0.0398375 # DEPENDENCYPART_SIBL
(21,16),(21,23),-0.0389301 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.0212127 # DEPENDENCYPART_SIBL
(21,16),(21,25),0.0259354 # DEPENDENCYPART_SIBL
(21,16),(21,26),-0.0264522 # DEPENDENCYPART_SIBL
(21,16),(21,27),-0.0045705 # DEPENDENCYPART_SIBL
(21,16),(21,28),-0.0436261 # DEPENDENCYPART_SIBL
(21,16),(21,30),-0.00344105 # DEPENDENCYPART_SIBL
(21,16),(21,31),-0.0171097 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.00616858 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.754447 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.150432 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.077492 # DEPENDENCYPART_SIBL
(21,17),(21,24),0.00644677 # DEPENDENCYPART_SIBL
(21,17),(21,25),0.130528 # DEPENDENCYPART_SIBL
(21,17),(21,26),-0.0461827 # DEPENDENCYPART_SIBL
(21,17),(21,27),0.163021 # DEPENDENCYPART_SIBL
(21,17),(21,28),0.335816 # DEPENDENCYPART_SIBL
(21,17),(21,30),0.161757 # DEPENDENCYPART_SIBL
(21,17),(21,31),0.0410092 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.0132012 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.119507 # DEPENDENCYPART_SIBL
(21,19),(21,23),0.126198 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.00863203 # DEPENDENCYPART_SIBL
(21,19),(21,25),0.0635413 # DEPENDENCYPART_SIBL
(21,19),(21,26),-0.00348374 # DEPENDENCYPART_SIBL
(21,19),(21,27),-0.0160502 # DEPENDENCYPART_SIBL
(21,19),(21,28),0.0152234 # DEPENDENCYPART_SIBL
(21,19),(21,30),-0.0213554 # DEPENDENCYPART_SIBL
(21,19),(21,31),-0.289169 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.0743833 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0247717 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.0343148 # DEPENDENCYPART_SIBL
(21,20),(21,25),0.0558753 # DEPENDENCYPART_SIBL
(21,20),(21,26),-0.0789533 # DEPENDENCYPART_SIBL
(21,20),(21,27),0.053624 # DEPENDENCYPART_SIBL
(21,20),(21,28),0.184035 # DEPENDENCYPART_SIBL
(21,20),(21,30),0.0680411 # DEPENDENCYPART_SIBL
(21,20),(21,31),-0.0263709 # DEPENDENCYPART_SIBL
(21,22),(21,23),-0.0917707 # DEPENDENCYPART_SIBL
(21,22),(21,24),0.0492465 # DEPENDENCYPART_SIBL
(21,22),(21,25),0.0104263 # DEPENDENCYPART_SIBL
(21,22),(21,26),0.018233 # DEPENDENCYPART_SIBL
(21,22),(21,27),0.00855708 # DEPENDENCYPART_SIBL
(21,22),(21,28),-0.0216483 # DEPENDENCYPART_SIBL
(21,22),(21,30),0.00764991 # DEPENDENCYPART_SIBL
(21,22),(21,31),0.0279337 # DEPENDENCYPART_SIBL
(21,23),(21,24),0.0111039 # DEPENDENCYPART_SIBL
(21,23),(21,25),-0.00727837 # DEPENDENCYPART_SIBL
(21,23),(21,26),-0.025333 # DEPENDENCYPART_SIBL
(21,23),(21,27),0.000163207 # DEPENDENCYPART_SIBL
(21,23),(21,28),0.0112711 # DEPENDENCYPART_SIBL
(21,23),(21,30),-0.00285911 # DEPENDENCYPART_SIBL
(21,23),(21,31),0.0154491 # DEPENDENCYPART_SIBL
(21,24),(21,25),0.0504415 # DEPENDENCYPART_SIBL
(21,24),(21,26),0.0366926 # DEPENDENCYPART_SIBL
(21,24),(21,27),0.0542313 # DEPENDENCYPART_SIBL
(21,24),(21,28),-0.0100845 # DEPENDENCYPART_SIBL
(21,24),(21,30),0.0554623 # DEPENDENCYPART_SIBL
(21,24),(21,31),0.125413 # DEPENDENCYPART_SIBL
(21,25),(21,26),-0.00925809 # DEPENDENCYPART_SIBL
(21,25),(21,27),-0.0166595 # DEPENDENCYPART_SIBL
(21,25),(21,28),0.0256896 # DEPENDENCYPART_SIBL
(21,25),(21,30),-0.0183134 # DEPENDENCYPART_SIBL
(21,25),(21,31),0.0667538 # DEPENDENCYPART_SIBL
(21,26),(21,27),0.027248 # DEPENDENCYPART_SIBL
(21,26),(21,28),-0.043059 # DEPENDENCYPART_SIBL
(21,26),(21,30),0.028683 # DEPENDENCYPART_SIBL
(21,26),(21,31),0.160117 # DEPENDENCYPART_SIBL
(21,27),(21,28),0.0389866 # DEPENDENCYPART_SIBL
(21,27),(21,30),0.0341307 # DEPENDENCYPART_SIBL
(21,27),(21,31),0.0547517 # DEPENDENCYPART_SIBL
(21,28),(21,30),0.0209168 # DEPENDENCYPART_SIBL
(21,28),(21,31),0.0299888 # DEPENDENCYPART_SIBL
(21,30),(21,31),0.0270693 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.124719 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.0360273 # DEPENDENCYPART_SIBL
(22,20),(22,24),-0.0642585 # DEPENDENCYPART_SIBL
(22,20),(22,25),0.0232458 # DEPENDENCYPART_SIBL
(22,20),(22,26),-0.0736168 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.00684946 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0385212 # DEPENDENCYPART_SIBL
(22,21),(22,25),-0.00456438 # DEPENDENCYPART_SIBL
(22,21),(22,26),-0.0227918 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0299169 # DEPENDENCYPART_SIBL
(22,23),(22,25),-0.0222969 # DEPENDENCYPART_SIBL
(22,23),(22,26),0.0182599 # DEPENDENCYPART_SIBL
(22,24),(22,25),0.0157241 # DEPENDENCYPART_SIBL
(22,24),(22,26),0.021848 # DEPENDENCYPART_SIBL
(22,25),(22,26),0.0340877 # DEPENDENCYPART_SIBL
(23,16),(23,19),0.0109621 # DEPENDENCYPART_SIBL
(23,16),(23,20),0.0565439 # DEPENDENCYPART_SIBL
(23,16),(23,21),0.129191 # DEPENDENCYPART_SIBL
(23,16),(23,22),-0.15523 # DEPENDENCYPART_SIBL
(23,16),(23,24),-0.0114146 # DEPENDENCYPART_SIBL
(23,16),(23,25),-0.00110119 # DEPENDENCYPART_SIBL
(23,16),(23,26),0.00877959 # DEPENDENCYPART_SIBL
(23,16),(23,27),-0.00618125 # DEPENDENCYPART_SIBL
(23,16),(23,28),0.0368315 # DEPENDENCYPART_SIBL
(23,16),(23,31),-0.0263176 # DEPENDENCYPART_SIBL
(23,19),(23,20),0.181588 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.273457 # DEPENDENCYPART_SIBL
(23,19),(23,22),0.0271039 # DEPENDENCYPART_SIBL
(23,19),(23,24),0.142786 # DEPENDENCYPART_SIBL
(23,19),(23,25),0.0895847 # DEPENDENCYPART_SIBL
(23,19),(23,26),0.163049 # DEPENDENCYPART_SIBL
(23,19),(23,27),0.14597 # DEPENDENCYPART_SIBL
(23,19),(23,28),0.194085 # DEPENDENCYPART_SIBL
(23,19),(23,31),-0.14244 # DEPENDENCYPART_SIBL
(23,20),(23,21),-0.00546873 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.249756 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.104499 # DEPENDENCYPART_SIBL
(23,20),(23,25),0.0893261 # DEPENDENCYPART_SIBL
(23,20),(23,26),0.112489 # DEPENDENCYPART_SIBL
(23,20),(23,27),0.163498 # DEPENDENCYPART_SIBL
(23,20),(23,28),0.325492 # DEPENDENCYPART_SIBL
(23,20),(23,31),0.0296646 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0510363 # DEPENDENCYPART_SIBL
(23,21),(23,24),-0.0172213 # DEPENDENCYPART_SIBL
(23,21),(23,25),-0.0119871 # DEPENDENCYPART_SIBL
(23,21),(23,26),0.00668868 # DEPENDENCYPART_SIBL
(23,21),(23,27),0.0170841 # DEPENDENCYPART_SIBL
(23,21),(23,28),0.0432053 # DEPENDENCYPART_SIBL
(23,21),(23,31),-0.00189454 # DEPENDENCYPART_SIBL
(23,22),(23,24),-0.129603 # DEPENDENCYPART_SIBL
(23,22),(23,25),-0.109358 # DEPENDENCYPART_SIBL
(23,22),(23,26),-0.151874 # DEPENDENCYPART_SIBL
(23,22),(23,27),-0.0364728 # DEPENDENCYPART_SIBL
(23,22),(23,28),-0.105552 # DEPENDENCYPART_SIBL
(23,22),(23,31),-0.00750175 # DEPENDENCYPART_SIBL
(23,24),(23,25),0.0202517 # DEPENDENCYPART_SIBL
(23,24),(23,26),-0.00748686 # DEPENDENCYPART_SIBL
(23,24),(23,27),0.00835407 # DEPENDENCYPART_SIBL
(23,24),(23,28),-0.118915 # DEPENDENCYPART_SIBL
(23,24),(23,31),0.0301421 # DEPENDENCYPART_SIBL
(23,25),(23,26),0.124229 # DEPENDENCYPART_SIBL
(23,25),(23,27),-0.00882694 # DEPENDENCYPART_SIBL
(23,25),(23,28),0.115648 # DEPENDENCYPART_SIBL
(23,25),(23,31),0.0744848 # DEPENDENCYPART_SIBL
(23,26),(23,27),0.0141118 # DEPENDENCYPART_SIBL
(23,26),(23,28),-0.0989455 # DEPENDENCYPART_SIBL
(23,26),(23,31),0.111101 # DEPENDENCYPART_SIBL
(23,27),(23,28),0.0220571 # DEPENDENCYPART_SIBL
(23,27),(23,31),0.0604279 # DEPENDENCYPART_SIBL
(23,28),(23,31),-0.0592135 # DEPENDENCYPART_SIBL
(24,12),(24,20),-0.155292 # DEPENDENCYPART_SIBL
(24,12),(24,22),0.14961 # DEPENDENCYPART_SIBL
(24,12),(24,23),0.162756 # DEPENDENCYPART_SIBL
(24,12),(24,25),0.157939 # DEPENDENCYPART_SIBL
(24,12),(24,26),0.0546304 # DEPENDENCYPART_SIBL
(24,12),(24,27),0.0653575 # DEPENDENCYPART_SIBL
(24,12),(24,28),0.15581 # DEPENDENCYPART_SIBL
(24,20),(24,22),0.119 # DEPENDENCYPART_SIBL
(24,20),(24,23),0.131731 # DEPENDENCYPART_SIBL
(24,20),(24,25),0.127528 # DEPENDENCYPART_SIBL
(24,20),(24,26),0.0430233 # DEPENDENCYPART_SIBL
(24,20),(24,27),0.0648852 # DEPENDENCYPART_SIBL
(24,20),(24,28),0.0739655 # DEPENDENCYPART_SIBL
(24,22),(24,23),0.117824 # DEPENDENCYPART_SIBL
(24,22),(24,25),-0.00840565 # DEPENDENCYPART_SIBL
(24,22),(24,26),0.15394 # DEPENDENCYPART_SIBL
(24,22),(24,27),-0.103685 # DEPENDENCYPART_SIBL
(24,22),(24,28),0.189851 # DEPENDENCYPART_SIBL
(24,23),(24,25),0.0868247 # DEPENDENCYPART_SIBL
(24,23),(24,26),0.0354191 # DEPENDENCYPART_SIBL
(24,23),(24,27),0.030442 # DEPENDENCYPART_SIBL
(24,23),(24,28),0.00912434 # DEPENDENCYPART_SIBL
(24,25),(24,26),-0.0517518 # DEPENDENCYPART_SIBL
(24,25),(24,27),-0.383061 # DEPENDENCYPART_SIBL
(24,25),(24,28),0.0137846 # DEPENDENCYPART_SIBL
(24,26),(24,27),-0.0436743 # DEPENDENCYPART_SIBL
(24,26),(24,28),-0.0183241 # DEPENDENCYPART_SIBL
(24,27),(24,28),0.0166558 # DEPENDENCYPART_SIBL
(25,24),(25,26),0.314975 # DEPENDENCYPART_SIBL
(25,24),(25,27),0.18319 # DEPENDENCYPART_SIBL
(25,24),(25,28),0.254749 # DEPENDENCYPART_SIBL
(25,24),(25,31),0.0925717 # DEPENDENCYPART_SIBL
(25,26),(25,27),0.0680072 # DEPENDENCYPART_SIBL
(25,26),(25,28),0.024936 # DEPENDENCYPART_SIBL
(25,26),(25,31),0.213894 # DEPENDENCYPART_SIBL
(25,27),(25,28),0.053806 # DEPENDENCYPART_SIBL
(25,27),(25,31),0.0810084 # DEPENDENCYPART_SIBL
(25,28),(25,31),0.0880117 # DEPENDENCYPART_SIBL
(26,20),(26,22),0.111629 # DEPENDENCYPART_SIBL
(26,20),(26,24),0.120783 # DEPENDENCYPART_SIBL
(26,20),(26,25),0.0717368 # DEPENDENCYPART_SIBL
(26,20),(26,27),0.0841334 # DEPENDENCYPART_SIBL
(26,20),(26,28),0.0122594 # DEPENDENCYPART_SIBL
(26,22),(26,24),0.377897 # DEPENDENCYPART_SIBL
(26,22),(26,25),0.126001 # DEPENDENCYPART_SIBL
(26,22),(26,27),-0.073135 # DEPENDENCYPART_SIBL
(26,22),(26,28),0.165416 # DEPENDENCYPART_SIBL
(26,24),(26,25),0.0407639 # DEPENDENCYPART_SIBL
(26,24),(26,27),0.0673395 # DEPENDENCYPART_SIBL
(26,24),(26,28),0.00684328 # DEPENDENCYPART_SIBL
(26,25),(26,27),0.0326221 # DEPENDENCYPART_SIBL
(26,25),(26,28),-0.0414192 # DEPENDENCYPART_SIBL
(26,27),(26,28),-0.0525057 # DEPENDENCYPART_SIBL
(27,23),(27,24),-0.0688455 # DEPENDENCYPART_SIBL
(27,23),(27,25),-0.0540462 # DEPENDENCYPART_SIBL
(27,23),(27,28),-0.0946483 # DEPENDENCYPART_SIBL
(27,23),(27,30),-0.0455297 # DEPENDENCYPART_SIBL
(27,23),(27,31),-0.032524 # DEPENDENCYPART_SIBL
(27,24),(27,25),0.037827 # DEPENDENCYPART_SIBL
(27,24),(27,28),0.275261 # DEPENDENCYPART_SIBL
(27,24),(27,30),0.322423 # DEPENDENCYPART_SIBL
(27,24),(27,31),0.22744 # DEPENDENCYPART_SIBL
(27,25),(27,28),-0.0291244 # DEPENDENCYPART_SIBL
(27,25),(27,30),-0.00669209 # DEPENDENCYPART_SIBL
(27,25),(27,31),0.00741463 # DEPENDENCYPART_SIBL
(27,28),(27,30),-0.0137103 # DEPENDENCYPART_SIBL
(27,28),(27,31),-0.0126358 # DEPENDENCYPART_SIBL
(27,30),(27,31),-0.0206111 # DEPENDENCYPART_SIBL
(0,1),(1,2),0.765908 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),0.0644484 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),-0.0592072 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),0.523891 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),-0.289243 # DEPENDENCYPART_GRANDPAR
(0,1),(1,19),-0.307611 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),1.1815 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),-0.516002 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),0.267601 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),-0.142594 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),0.250631 # DEPENDENCYPART_GRANDPAR
(0,7),(7,9),-0.190372 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),0.243876 # DEPENDENCYPART_GRANDPAR
(0,7),(7,11),-0.0302022 # DEPENDENCYPART_GRANDPAR
(0,7),(7,15),-0.168077 # DEPENDENCYPART_GRANDPAR
(0,7),(7,26),0.688884 # DEPENDENCYPART_GRANDPAR
(0,7),(7,31),2.81106 # DEPENDENCYPART_GRANDPAR
(0,8),(8,1),1.17592 # DEPENDENCYPART_GRANDPAR
(0,8),(8,2),0.948708 # DEPENDENCYPART_GRANDPAR
(0,8),(8,3),-0.0476554 # DEPENDENCYPART_GRANDPAR
(0,8),(8,4),-0.520111 # DEPENDENCYPART_GRANDPAR
(0,8),(8,5),0.261427 # DEPENDENCYPART_GRANDPAR
(0,8),(8,6),-0.126113 # DEPENDENCYPART_GRANDPAR
(0,8),(8,7),0.991116 # DEPENDENCYPART_GRANDPAR
(0,8),(8,9),-0.171354 # DEPENDENCYPART_GRANDPAR
(0,8),(8,10),0.273037 # DEPENDENCYPART_GRANDPAR
(0,8),(8,11),0.0277989 # DEPENDENCYPART_GRANDPAR
(0,8),(8,14),-0.132184 # DEPENDENCYPART_GRANDPAR
(0,8),(8,15),-0.137055 # DEPENDENCYPART_GRANDPAR
(0,8),(8,16),-0.271079 # DEPENDENCYPART_GRANDPAR
(0,8),(8,18),0.0310688 # DEPENDENCYPART_GRANDPAR
(0,8),(8,19),-0.374575 # DEPENDENCYPART_GRANDPAR
(0,8),(8,21),-0.0533633 # DEPENDENCYPART_GRANDPAR
(0,8),(8,22),-0.0472605 # DEPENDENCYPART_GRANDPAR
(0,8),(8,23),-0.0111605 # DEPENDENCYPART_GRANDPAR
(0,8),(8,24),0.0348407 # DEPENDENCYPART_GRANDPAR
(0,8),(8,25),-0.0927117 # DEPENDENCYPART_GRANDPAR
(0,8),(8,26),0.747163 # DEPENDENCYPART_GRANDPAR
(0,8),(8,27),0.271487 # DEPENDENCYPART_GRANDPAR
(0,8),(8,28),-0.150646 # DEPENDENCYPART_GRANDPAR
(0,8),(8,30),0.188231 # DEPENDENCYPART_GRANDPAR
(0,8),(8,31),2.85486 # DEPENDENCYPART_GRANDPAR
(0,10),(10,1),1.36832 # DEPENDENCYPART_GRANDPAR
(0,10),(10,3),0.00627212 # DEPENDENCYPART_GRANDPAR
(0,10),(10,4),-0.301667 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),0.447878 # DEPENDENCYPART_GRANDPAR
(0,10),(10,7),1.00307 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),0.302135 # DEPENDENCYPART_GRANDPAR
(0,10),(10,9),-0.278281 # DEPENDENCYPART_GRANDPAR
(0,10),(10,11),-0.102156 # DEPENDENCYPART_GRANDPAR
(0,10),(10,14),-0.318816 # DEPENDENCYPART_GRANDPAR
(0,10),(10,15),-0.290769 # DEPENDENCYPART_GRANDPAR
(0,10),(10,16),-0.304794 # DEPENDENCYPART_GRANDPAR
(0,10),(10,18),-0.188284 # DEPENDENCYPART_GRANDPAR
(0,10),(10,19),-0.247328 # DEPENDENCYPART_GRANDPAR
(0,10),(10,21),-0.230111 # DEPENDENCYPART_GRANDPAR
(0,10),(10,22),0.152779 # DEPENDENCYPART_GRANDPAR
(0,10),(10,23),-0.219373 # DEPENDENCYPART_GRANDPAR
(0,10),(10,24),-0.103772 # DEPENDENCYPART_GRANDPAR
(0,10),(10,25),-0.222413 # DEPENDENCYPART_GRANDPAR
(0,10),(10,26),0.57142 # DEPENDENCYPART_GRANDPAR
(0,10),(10,27),0.064103 # DEPENDENCYPART_GRANDPAR
(0,10),(10,28),-0.184361 # DEPENDENCYPART_GRANDPAR
(0,10),(10,31),2.84023 # DEPENDENCYPART_GRANDPAR
(1,2),(2,3),0.5418 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.38628 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.429654 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.7556 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.200669 # DEPENDENCYPART_GRANDPAR
(1,2),(2,8),0.276846 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.312218 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.663971 # DEPENDENCYPART_GRANDPAR
(1,2),(2,11),-0.322123 # DEPENDENCYPART_GRANDPAR
(1,2),(2,15),-0.618758 # DEPENDENCYPART_GRANDPAR
(1,2),(2,16),-0.747282 # DEPENDENCYPART_GRANDPAR
(1,2),(2,21),-1.15105 # DEPENDENCYPART_GRANDPAR
(1,2),(2,31),-1.85486 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.10845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,4),-0.423805 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.508054 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),-0.336028 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),0.424991 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-1.03556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,3),0.57919 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.30188 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.590461 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.203199 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),-0.30821 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.411794 # DEPENDENCYPART_GRANDPAR
(1,5),(5,19),-0.634909 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-1.07657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,4),-0.338081 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),-0.368413 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),-0.24257 # DEPENDENCYPART_GRANDPAR
(2,3),(3,1),-0.744396 # DEPENDENCYPART_GRANDPAR
