# _root_ On hi ha varietat de flora , però , el Seneci_del_Cap és rebutjat tant pels animals de pastura com per les abelles .
#goldHeads=3,3,13,3,4,5,8,13,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
#predictedHeads=3,3,0,3,4,5,8,3,8,11,13,13,0,15,13,15,16,17,15,15,22,20,13,
(3,15),(15,23),-1.10627 # DEPENDENCYPART_GRANDPAR
(3,20),(20,17),-0.498307 # DEPENDENCYPART_GRANDPAR
(3,20),(20,19),-0.507186 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),-1.51616 # DEPENDENCYPART_GRANDPAR
(3,20),(20,22),-0.0396645 # DEPENDENCYPART_GRANDPAR
(3,20),(20,23),-1.12052 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.44252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.390331 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.4428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.390334 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-0.917933 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.235055 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),0.169757 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.61721 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.554018 # DEPENDENCYPART_GRANDPAR
(4,3),(3,6),-0.90707 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.897349 # DEPENDENCYPART_GRANDPAR
(4,3),(3,8),-0.653282 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-1.07409 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-0.775557 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.872973 # DEPENDENCYPART_GRANDPAR
(4,3),(3,15),-0.990649 # DEPENDENCYPART_GRANDPAR
(4,3),(3,20),-1.04817 # DEPENDENCYPART_GRANDPAR
(4,3),(3,23),-2.25953 # DEPENDENCYPART_GRANDPAR
(4,5),(5,6),0.345183 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.0142573 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),0.349848 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.162479 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),0.387386 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),0.215572 # DEPENDENCYPART_GRANDPAR
(4,5),(5,13),0.074877 # DEPENDENCYPART_GRANDPAR
(4,5),(5,15),-0.197287 # DEPENDENCYPART_GRANDPAR
(4,5),(5,19),0.0973182 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.465644 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-1.06201 # DEPENDENCYPART_GRANDPAR
(4,6),(6,5),0.351851 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),0.077848 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),0.119641 # DEPENDENCYPART_GRANDPAR
(4,6),(6,9),-0.0988885 # DEPENDENCYPART_GRANDPAR
(4,6),(6,11),0.0409566 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),0.057629 # DEPENDENCYPART_GRANDPAR
(4,6),(6,13),-0.113632 # DEPENDENCYPART_GRANDPAR
(4,8),(8,5),0.299744 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),-0.0342033 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.103479 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.175245 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),0.0915162 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),0.0459837 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.0701399 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.247883 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-0.111054 # DEPENDENCYPART_GRANDPAR
(4,8),(8,23),-1.55043 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),0.11162 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-0.704297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),0.351866 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),0.23275 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),0.224716 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),0.0560131 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),0.0592447 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),0.0580892 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.113172 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.260345 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.187522 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-1.09135 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.670793 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-1.23735 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-0.633007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,7),0.314224 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),0.0630345 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),0.137487 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.312657 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),0.130931 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),0.0820522 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),-0.241346 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.0282979 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.24756 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),-0.0294226 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),0.297609 # DEPENDENCYPART_GRANDPAR
(4,12),(12,20),-0.142657 # DEPENDENCYPART_GRANDPAR
(4,12),(12,23),-1.31496 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-1.08547 # DEPENDENCYPART_GRANDPAR
(4,13),(13,2),-0.664913 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-1.23207 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-0.633981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),0.383339 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),0.0835726 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),0.205486 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),0.0755202 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),0.028749 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.29986 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),0.127616 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),0.258112 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.198199 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),0.00315723 # DEPENDENCYPART_GRANDPAR
(4,13),(13,16),-0.255217 # DEPENDENCYPART_GRANDPAR
(4,13),(13,17),-0.0469341 # DEPENDENCYPART_GRANDPAR
(4,13),(13,18),-0.253181 # DEPENDENCYPART_GRANDPAR
(4,13),(13,19),0.270598 # DEPENDENCYPART_GRANDPAR
(4,13),(13,20),-0.0964508 # DEPENDENCYPART_GRANDPAR
(4,13),(13,22),-0.358848 # DEPENDENCYPART_GRANDPAR
(4,13),(13,23),-1.38812 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),0.095844 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),0.294497 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),-0.0808926 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.0685264 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.147529 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.370743 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-0.0747852 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),0.037711 # DEPENDENCYPART_GRANDPAR
(4,14),(14,20),-0.271062 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),-0.149608 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),0.180671 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),0.073399 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),-0.00605305 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.368925 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),-0.130297 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),-0.354968 # DEPENDENCYPART_GRANDPAR
(4,15),(15,19),0.0766748 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.300709 # DEPENDENCYPART_GRANDPAR
(4,15),(15,23),-1.49651 # DEPENDENCYPART_GRANDPAR
(4,17),(17,14),-0.0236537 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),-0.0721514 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),0.0973182 # DEPENDENCYPART_GRANDPAR
(4,17),(17,20),-0.32725 # DEPENDENCYPART_GRANDPAR
(4,20),(20,17),-0.0294009 # DEPENDENCYPART_GRANDPAR
(4,20),(20,19),0.203417 # DEPENDENCYPART_GRANDPAR
(4,20),(20,21),-0.861273 # DEPENDENCYPART_GRANDPAR
(4,20),(20,22),-0.528061 # DEPENDENCYPART_GRANDPAR
(4,20),(20,23),-1.4574 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-1.36661 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-1.38844 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.368595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),-0.0403383 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.347422 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.0615518 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.341589 # DEPENDENCYPART_GRANDPAR
(5,6),(6,12),-0.0459801 # DEPENDENCYPART_GRANDPAR
(5,6),(6,13),-0.0566702 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.602785 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.928522 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.225567 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),0.0245026 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.173267 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.102954 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.0457628 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.716722 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.210933 # DEPENDENCYPART_GRANDPAR
(5,8),(8,23),-1.27948 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.00604468 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-1.25443 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.368569 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,7),0.101434 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.073205 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),0.0802204 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.750544 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0666296 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.0773197 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.830503 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.33923 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-1.35713 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-1.47619 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-1.49877 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-1.30013 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),0.340654 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.121522 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),0.31944 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.801696 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.0379022 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.0805111 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.622234 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.0461311 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.149512 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),-0.244961 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.336391 # DEPENDENCYPART_GRANDPAR
(5,12),(12,20),-0.476386 # DEPENDENCYPART_GRANDPAR
(5,12),(12,23),-1.13085 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-1.35373 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-1.47279 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),-1.49579 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-1.29606 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.582973 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),0.865484 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),0.267571 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),-0.111731 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),0.246357 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.825487 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.0482024 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.203716 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.598526 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.0314043 # DEPENDENCYPART_GRANDPAR
(5,13),(13,16),-0.146391 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.281376 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),0.336158 # DEPENDENCYPART_GRANDPAR
(5,13),(13,19),-0.33594 # DEPENDENCYPART_GRANDPAR
(5,13),(13,20),-0.447229 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),-0.00191872 # DEPENDENCYPART_GRANDPAR
(5,13),(13,23),-1.17234 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),-0.513334 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),0.0461021 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),0.10802 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.27899 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.355178 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.488863 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),0.125013 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),-0.625377 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-0.733778 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),-1.26444 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),-0.667652 # DEPENDENCYPART_GRANDPAR
(5,19),(19,22),-0.165728 # DEPENDENCYPART_GRANDPAR
(5,19),(19,23),-1.34079 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.42354 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.324511 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.975304 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.262694 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.0755614 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.415233 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),0.37341 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.87327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.850859 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.807756 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-1.13146 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.886455 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-1.02348 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-1.09079 # DEPENDENCYPART_GRANDPAR
(6,3),(3,20),-1.38265 # DEPENDENCYPART_GRANDPAR
(6,3),(3,23),-2.10555 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.81701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.771682 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.757206 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-1.05228 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-1.21462 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.754723 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.896357 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-1.00775 # DEPENDENCYPART_GRANDPAR
(6,5),(5,19),-0.96418 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.420296 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.00262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.145193 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.230644 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.316531 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.0657598 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.221494 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.470007 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.210638 # DEPENDENCYPART_GRANDPAR
(6,8),(8,23),-1.39547 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.153334 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.384344 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.275419 # DEPENDENCYPART_GRANDPAR
(6,11),(11,7),0.277988 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),0.0745144 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.00260952 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.185281 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.0498031 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.260675 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.480886 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-0.285644 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-1.11075 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.907871 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-1.27613 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.534445 # DEPENDENCYPART_GRANDPAR
(6,12),(12,7),0.341685 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.0967759 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),0.0610878 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.570285 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.287396 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0807755 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.47171 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.13637 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.50899 # DEPENDENCYPART_GRANDPAR
(6,12),(12,17),-0.244237 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.0865314 # DEPENDENCYPART_GRANDPAR
(6,12),(12,20),-0.483666 # DEPENDENCYPART_GRANDPAR
(6,12),(12,23),-1.16725 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),-1.10487 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),-0.901991 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),-1.27084 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),-0.528337 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),-0.565324 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-0.893144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),0.232947 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),-0.0842902 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.0476506 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.557488 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.290711 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),0.140822 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.428563 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.104915 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.516646 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.261748 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.502605 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.113543 # DEPENDENCYPART_GRANDPAR
(6,13),(13,20),-0.43746 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.49241 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-1.24041 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.101418 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.283564 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.47969 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.690137 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.749782 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.739011 # DEPENDENCYPART_GRANDPAR
(8,5),(5,13),-0.807413 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.937583 # DEPENDENCYPART_GRANDPAR
(8,5),(5,19),-0.789358 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.453487 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.411525 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.110015 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.179499 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.47517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.7141 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.713666 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.736583 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.814704 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.983797 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.03418 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.778888 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.04475 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.729225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.15115 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.158469 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.0292661 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.062436 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.1273 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.246406 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.11012 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.10005 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.19143 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.07464 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.05141 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.903123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),0.154896 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.376062 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.0814937 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.102422 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.199965 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.186034 # DEPENDENCYPART_GRANDPAR
(8,12),(12,16),-0.439044 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.209231 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.0230776 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.220331 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.419989 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-1.1075 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-1.09743 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-1.18924 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-1.07206 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.926935 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-1.05927 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-1.04811 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.862078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.130172 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),-0.356513 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.119608 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.0427037 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.162644 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.158044 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),-0.421708 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-0.22864 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.508094 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.0157547 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.178943 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-0.519963 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.461838 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.990322 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.699099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),0.0611085 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0676069 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.232536 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),-0.481188 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.151918 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.220171 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.276755 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.225145 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.0622075 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.00642759 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.0376894 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),-0.468438 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.218474 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.553531 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.169562 # DEPENDENCYPART_GRANDPAR
