# _root_ La velocitat màxima calculada és d' entre 30 i 60 quilòmetres per hora , de_forma_que el trajecte entre la frontera i Escaldes-Engordany podria fer -se entre 22 i 29 minuts , incloent -hi la durada de les parades .
#goldHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,24,24,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
#predictedHeads=2,5,2,2,0,5,8,11,8,8,6,11,12,5,5,17,24,17,20,18,20,20,24,5,24,24,30,27,27,26,32,24,32,35,32,35,38,36,5,
(23,26),(26,28),-0.312148 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.425704 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.133004 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.339423 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),0.17081 # DEPENDENCYPART_GRANDPAR
(23,26),(26,36),-0.589092 # DEPENDENCYPART_GRANDPAR
(23,27),(27,6),-0.737747 # DEPENDENCYPART_GRANDPAR
(23,27),(27,7),-0.923743 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.0423662 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.355305 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.442221 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.123545 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.36105 # DEPENDENCYPART_GRANDPAR
(23,27),(27,32),0.177755 # DEPENDENCYPART_GRANDPAR
(23,27),(27,35),0.0362171 # DEPENDENCYPART_GRANDPAR
(23,27),(27,36),-0.333264 # DEPENDENCYPART_GRANDPAR
(23,27),(27,38),-0.164658 # DEPENDENCYPART_GRANDPAR
(23,29),(29,26),-0.0405918 # DEPENDENCYPART_GRANDPAR
(23,29),(29,27),-0.239377 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.114378 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),-0.348567 # DEPENDENCYPART_GRANDPAR
(23,29),(29,32),0.185269 # DEPENDENCYPART_GRANDPAR
(23,29),(29,35),0.0453835 # DEPENDENCYPART_GRANDPAR
(23,30),(30,23),-0.558261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,30),(30,24),0.649768 # DEPENDENCYPART_GRANDPAR
(23,30),(30,26),0.129042 # DEPENDENCYPART_GRANDPAR
(23,30),(30,27),-0.255067 # DEPENDENCYPART_GRANDPAR
(23,30),(30,28),-0.0932516 # DEPENDENCYPART_GRANDPAR
(23,30),(30,29),-0.278661 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),-0.530922 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),0.143135 # DEPENDENCYPART_GRANDPAR
(23,30),(30,33),-0.717211 # DEPENDENCYPART_GRANDPAR
(23,30),(30,35),-0.0721418 # DEPENDENCYPART_GRANDPAR
(23,30),(30,36),-0.419521 # DEPENDENCYPART_GRANDPAR
(23,31),(31,30),-0.220657 # DEPENDENCYPART_GRANDPAR
(23,32),(32,2),-1.62836 # DEPENDENCYPART_GRANDPAR
(23,32),(32,5),-1.94424 # DEPENDENCYPART_GRANDPAR
(23,32),(32,15),-1.22937 # DEPENDENCYPART_GRANDPAR
(23,32),(32,17),-1.34562 # DEPENDENCYPART_GRANDPAR
(23,32),(32,20),-1.05427 # DEPENDENCYPART_GRANDPAR
(23,32),(32,22),-1.42033 # DEPENDENCYPART_GRANDPAR
(23,32),(32,23),-0.747209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,32),(32,24),0.443265 # DEPENDENCYPART_GRANDPAR
(23,32),(32,26),-0.23258 # DEPENDENCYPART_GRANDPAR
(23,32),(32,27),-0.386675 # DEPENDENCYPART_GRANDPAR
(23,32),(32,28),-0.419491 # DEPENDENCYPART_GRANDPAR
(23,32),(32,29),-0.413133 # DEPENDENCYPART_GRANDPAR
(23,32),(32,30),-0.131059 # DEPENDENCYPART_GRANDPAR
(23,32),(32,31),0.0354807 # DEPENDENCYPART_GRANDPAR
(23,32),(32,33),-0.516918 # DEPENDENCYPART_GRANDPAR
(23,32),(32,35),0.00970858 # DEPENDENCYPART_GRANDPAR
(23,32),(32,36),-0.557408 # DEPENDENCYPART_GRANDPAR
(23,32),(32,38),-0.194742 # DEPENDENCYPART_GRANDPAR
(23,32),(32,39),-0.863658 # DEPENDENCYPART_GRANDPAR
(23,35),(35,26),0.132267 # DEPENDENCYPART_GRANDPAR
(23,35),(35,32),0.475544 # DEPENDENCYPART_GRANDPAR
(23,35),(35,33),-0.435706 # DEPENDENCYPART_GRANDPAR
(23,35),(35,34),-0.067729 # DEPENDENCYPART_GRANDPAR
(23,35),(35,36),-0.402042 # DEPENDENCYPART_GRANDPAR
(23,35),(35,38),-0.229846 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.0423219 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),0.435407 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),0.5877 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.0559041 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),0.00987015 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),0.171834 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),0.296131 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),0.149601 # DEPENDENCYPART_GRANDPAR
(24,2),(2,10),-0.0153113 # DEPENDENCYPART_GRANDPAR
(24,2),(2,11),-0.00518878 # DEPENDENCYPART_GRANDPAR
(24,2),(2,12),-0.193232 # DEPENDENCYPART_GRANDPAR
(24,2),(2,15),0.421787 # DEPENDENCYPART_GRANDPAR
(24,2),(2,17),0.323634 # DEPENDENCYPART_GRANDPAR
(24,2),(2,18),0.461234 # DEPENDENCYPART_GRANDPAR
(24,4),(4,1),-0.112545 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.677898 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),0.381211 # DEPENDENCYPART_GRANDPAR
(24,4),(4,5),-0.124686 # DEPENDENCYPART_GRANDPAR
(24,4),(4,6),-0.0468066 # DEPENDENCYPART_GRANDPAR
(24,4),(4,7),0.0430124 # DEPENDENCYPART_GRANDPAR
(24,4),(4,9),-0.0310312 # DEPENDENCYPART_GRANDPAR
(24,4),(4,11),-0.169902 # DEPENDENCYPART_GRANDPAR
(24,5),(5,1),-0.328396 # DEPENDENCYPART_GRANDPAR
(24,5),(5,2),-0.621933 # DEPENDENCYPART_GRANDPAR
(24,5),(5,3),0.50585 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),0.668184 # DEPENDENCYPART_GRANDPAR
(24,5),(5,6),-0.326847 # DEPENDENCYPART_GRANDPAR
(24,5),(5,7),-0.237077 # DEPENDENCYPART_GRANDPAR
(24,5),(5,8),0.153367 # DEPENDENCYPART_GRANDPAR
(24,5),(5,9),-0.132843 # DEPENDENCYPART_GRANDPAR
(24,5),(5,10),-0.141097 # DEPENDENCYPART_GRANDPAR
(24,5),(5,11),-0.278412 # DEPENDENCYPART_GRANDPAR
(24,5),(5,12),-0.360565 # DEPENDENCYPART_GRANDPAR
(24,5),(5,13),-0.417331 # DEPENDENCYPART_GRANDPAR
(24,5),(5,14),0.254328 # DEPENDENCYPART_GRANDPAR
(24,5),(5,15),0.540499 # DEPENDENCYPART_GRANDPAR
(24,5),(5,17),0.053414 # DEPENDENCYPART_GRANDPAR
(24,5),(5,18),0.0523238 # DEPENDENCYPART_GRANDPAR
(24,5),(5,20),0.132367 # DEPENDENCYPART_GRANDPAR
(24,5),(5,21),0.11273 # DEPENDENCYPART_GRANDPAR
(24,5),(5,23),-0.0679148 # DEPENDENCYPART_GRANDPAR
(24,5),(5,24),-1.75037 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,5),(5,27),-0.98462 # DEPENDENCYPART_GRANDPAR
(24,5),(5,28),-1.09014 # DEPENDENCYPART_GRANDPAR
(24,5),(5,29),-1.14552 # DEPENDENCYPART_GRANDPAR
(24,5),(5,31),-1.10051 # DEPENDENCYPART_GRANDPAR
(24,5),(5,32),-0.916779 # DEPENDENCYPART_GRANDPAR
(24,5),(5,39),-1.6752 # DEPENDENCYPART_GRANDPAR
(24,11),(11,2),-0.735186 # DEPENDENCYPART_GRANDPAR
(24,11),(11,4),0.521976 # DEPENDENCYPART_GRANDPAR
(24,11),(11,5),-0.373907 # DEPENDENCYPART_GRANDPAR
(24,11),(11,6),-0.214847 # DEPENDENCYPART_GRANDPAR
(24,11),(11,7),-0.480574 # DEPENDENCYPART_GRANDPAR
(24,11),(11,8),0.163516 # DEPENDENCYPART_GRANDPAR
(24,11),(11,9),-0.138675 # DEPENDENCYPART_GRANDPAR
(24,11),(11,10),-0.184475 # DEPENDENCYPART_GRANDPAR
(24,11),(11,12),-0.209414 # DEPENDENCYPART_GRANDPAR
(24,11),(11,13),-0.168332 # DEPENDENCYPART_GRANDPAR
(24,11),(11,14),-0.180893 # DEPENDENCYPART_GRANDPAR
(24,11),(11,15),0.402315 # DEPENDENCYPART_GRANDPAR
(24,11),(11,17),0.30814 # DEPENDENCYPART_GRANDPAR
(24,11),(11,18),0.444753 # DEPENDENCYPART_GRANDPAR
(24,11),(11,20),0.387636 # DEPENDENCYPART_GRANDPAR
(24,11),(11,21),0.372082 # DEPENDENCYPART_GRANDPAR
(24,11),(11,22),0.432214 # DEPENDENCYPART_GRANDPAR
(24,11),(11,23),0.112059 # DEPENDENCYPART_GRANDPAR
(24,11),(11,24),-1.34009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,11),(11,27),-0.703823 # DEPENDENCYPART_GRANDPAR
(24,11),(11,29),-0.864436 # DEPENDENCYPART_GRANDPAR
(24,11),(11,30),-0.554379 # DEPENDENCYPART_GRANDPAR
(24,12),(12,9),-0.0118692 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.0304541 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.353472 # DEPENDENCYPART_GRANDPAR
(24,12),(12,13),-0.25015 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),0.340823 # DEPENDENCYPART_GRANDPAR
(24,12),(12,15),0.282702 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),-0.172256 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),-0.0930897 # DEPENDENCYPART_GRANDPAR
(24,15),(15,18),0.0975998 # DEPENDENCYPART_GRANDPAR
(24,15),(15,28),-0.816926 # DEPENDENCYPART_GRANDPAR
(24,16),(16,18),0.233262 # DEPENDENCYPART_GRANDPAR
(24,16),(16,19),-0.555763 # DEPENDENCYPART_GRANDPAR
(24,17),(17,5),-0.346196 # DEPENDENCYPART_GRANDPAR
(24,17),(17,6),-0.174244 # DEPENDENCYPART_GRANDPAR
(24,17),(17,7),-0.411652 # DEPENDENCYPART_GRANDPAR
(24,17),(17,12),-0.467187 # DEPENDENCYPART_GRANDPAR
(24,17),(17,14),-0.352471 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),0.112153 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),0.338557 # DEPENDENCYPART_GRANDPAR
(24,17),(17,18),0.465098 # DEPENDENCYPART_GRANDPAR
(24,17),(17,20),0.403762 # DEPENDENCYPART_GRANDPAR
(24,17),(17,21),0.396445 # DEPENDENCYPART_GRANDPAR
(24,17),(17,22),0.448341 # DEPENDENCYPART_GRANDPAR
(24,17),(17,23),0.127669 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-1.33868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,17),(17,26),-0.296164 # DEPENDENCYPART_GRANDPAR
(24,17),(17,30),-0.552972 # DEPENDENCYPART_GRANDPAR
(24,17),(17,35),-0.541724 # DEPENDENCYPART_GRANDPAR
(24,18),(18,16),0.030603 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),-0.617344 # DEPENDENCYPART_GRANDPAR
(24,18),(18,20),0.225373 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),0.0867682 # DEPENDENCYPART_GRANDPAR
(24,18),(18,22),0.272358 # DEPENDENCYPART_GRANDPAR
(24,18),(18,23),-0.0151529 # DEPENDENCYPART_GRANDPAR
(24,18),(18,24),-1.46537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,18),(18,26),-0.53593 # DEPENDENCYPART_GRANDPAR
(24,18),(18,28),-0.94446 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),0.304302 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),0.172602 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),0.344551 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.314601 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),0.396712 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),0.452865 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),0.13143 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-1.3387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,26),-0.296216 # DEPENDENCYPART_GRANDPAR
(24,20),(20,27),-0.702429 # DEPENDENCYPART_GRANDPAR
(24,20),(20,29),-0.863043 # DEPENDENCYPART_GRANDPAR
(24,20),(20,30),-0.552986 # DEPENDENCYPART_GRANDPAR
(24,20),(20,32),-0.505473 # DEPENDENCYPART_GRANDPAR
(24,20),(20,35),-0.541738 # DEPENDENCYPART_GRANDPAR
(24,20),(20,36),-0.283673 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.000169421 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.330256 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.128818 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-0.674749 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),0.577269 # DEPENDENCYPART_GRANDPAR
(24,23),(23,5),-0.425138 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),-0.373649 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),0.394849 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),-0.0165901 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),0.00302675 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),0.0539176 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.119804 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.0957299 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.73295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,26),-0.68926 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.971245 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-1.06912 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-1.13214 # DEPENDENCYPART_GRANDPAR
(24,23),(23,30),-0.859019 # DEPENDENCYPART_GRANDPAR
(24,23),(23,31),-1.08273 # DEPENDENCYPART_GRANDPAR
(24,23),(23,32),-0.899358 # DEPENDENCYPART_GRANDPAR
(24,23),(23,35),-0.847772 # DEPENDENCYPART_GRANDPAR
(24,23),(23,39),-1.65783 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.454808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),0.450119 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.104171 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),0.0440587 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.270671 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),0.226565 # DEPENDENCYPART_GRANDPAR
(24,26),(26,31),0.0703103 # DEPENDENCYPART_GRANDPAR
(24,26),(26,32),0.257204 # DEPENDENCYPART_GRANDPAR
(24,26),(26,36),-0.149225 # DEPENDENCYPART_GRANDPAR
(24,27),(27,6),-0.375145 # DEPENDENCYPART_GRANDPAR
(24,27),(27,7),-0.506386 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),0.225616 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.0683285 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.327916 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),0.19203 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.0263454 # DEPENDENCYPART_GRANDPAR
(24,27),(27,32),0.211598 # DEPENDENCYPART_GRANDPAR
(24,27),(27,35),0.19662 # DEPENDENCYPART_GRANDPAR
(24,27),(27,36),0.0517023 # DEPENDENCYPART_GRANDPAR
(24,27),(27,38),0.0868818 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),0.22739 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),0.023694 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),0.201197 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),-0.0138624 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),0.219112 # DEPENDENCYPART_GRANDPAR
(24,29),(29,35),0.205786 # DEPENDENCYPART_GRANDPAR
(24,30),(30,23),-0.882937 # DEPENDENCYPART_GRANDPAR
(24,30),(30,24),-0.259093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,30),(30,26),0.414778 # DEPENDENCYPART_GRANDPAR
(24,30),(30,27),0.0192336 # DEPENDENCYPART_GRANDPAR
(24,30),(30,28),0.25862 # DEPENDENCYPART_GRANDPAR
(24,30),(30,29),-0.138429 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.203856 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),0.166339 # DEPENDENCYPART_GRANDPAR
(24,30),(30,33),-0.318357 # DEPENDENCYPART_GRANDPAR
(24,30),(30,35),0.0827432 # DEPENDENCYPART_GRANDPAR
(24,30),(30,36),-0.0803579 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),0.11822 # DEPENDENCYPART_GRANDPAR
(24,32),(32,2),-1.6628 # DEPENDENCYPART_GRANDPAR
(24,32),(32,5),-1.41713 # DEPENDENCYPART_GRANDPAR
(24,32),(32,15),-0.774781 # DEPENDENCYPART_GRANDPAR
(24,32),(32,17),-1.01371 # DEPENDENCYPART_GRANDPAR
(24,32),(32,20),-0.933024 # DEPENDENCYPART_GRANDPAR
(24,32),(32,22),-0.890262 # DEPENDENCYPART_GRANDPAR
(24,32),(32,23),-1.27632 # DEPENDENCYPART_GRANDPAR
(24,32),(32,24),-0.485513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,32),(32,26),0.0425995 # DEPENDENCYPART_GRANDPAR
(24,32),(32,27),-0.119991 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),-0.110061 # DEPENDENCYPART_GRANDPAR
(24,32),(32,29),-0.280518 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),0.186886 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),0.44687 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.0750418 # DEPENDENCYPART_GRANDPAR
(24,32),(32,35),0.191066 # DEPENDENCYPART_GRANDPAR
(24,32),(32,36),-0.131074 # DEPENDENCYPART_GRANDPAR
(24,32),(32,38),0.0777523 # DEPENDENCYPART_GRANDPAR
(24,32),(32,39),-0.573392 # DEPENDENCYPART_GRANDPAR
(24,33),(33,31),0.16849 # DEPENDENCYPART_GRANDPAR
(24,33),(33,32),0.439382 # DEPENDENCYPART_GRANDPAR
(24,33),(33,35),0.0781401 # DEPENDENCYPART_GRANDPAR
(24,33),(33,36),-0.0302169 # DEPENDENCYPART_GRANDPAR
(24,35),(35,26),0.418003 # DEPENDENCYPART_GRANDPAR
(24,35),(35,32),0.516277 # DEPENDENCYPART_GRANDPAR
(24,35),(35,33),-0.0472109 # DEPENDENCYPART_GRANDPAR
(24,35),(35,34),0.343882 # DEPENDENCYPART_GRANDPAR
(24,35),(35,36),-0.0628791 # DEPENDENCYPART_GRANDPAR
(24,35),(35,38),0.0161764 # DEPENDENCYPART_GRANDPAR
(24,36),(36,34),0.111461 # DEPENDENCYPART_GRANDPAR
(24,36),(36,38),0.0904766 # DEPENDENCYPART_GRANDPAR
(26,24),(24,2),-0.13397 # DEPENDENCYPART_GRANDPAR
(26,24),(24,4),-0.204302 # DEPENDENCYPART_GRANDPAR
(26,24),(24,5),-0.216195 # DEPENDENCYPART_GRANDPAR
(26,24),(24,9),-0.205457 # DEPENDENCYPART_GRANDPAR
(26,24),(24,11),-0.307149 # DEPENDENCYPART_GRANDPAR
(26,24),(24,12),-0.159765 # DEPENDENCYPART_GRANDPAR
(26,24),(24,14),-0.36775 # DEPENDENCYPART_GRANDPAR
(26,24),(24,15),0.00519856 # DEPENDENCYPART_GRANDPAR
(26,24),(24,16),-0.21027 # DEPENDENCYPART_GRANDPAR
(26,24),(24,17),-0.1858 # DEPENDENCYPART_GRANDPAR
(26,24),(24,18),-0.0296247 # DEPENDENCYPART_GRANDPAR
(26,24),(24,19),-0.314154 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.143933 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),-0.260699 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.348803 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.374017 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.0765076 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.80956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.106699 # DEPENDENCYPART_GRANDPAR
(26,24),(24,28),-0.807324 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-1.08958 # DEPENDENCYPART_GRANDPAR
(26,24),(24,30),-0.93405 # DEPENDENCYPART_GRANDPAR
(26,24),(24,31),-1.39901 # DEPENDENCYPART_GRANDPAR
(26,24),(24,32),-1.15357 # DEPENDENCYPART_GRANDPAR
(26,24),(24,33),-1.17094 # DEPENDENCYPART_GRANDPAR
(26,24),(24,35),-1.0317 # DEPENDENCYPART_GRANDPAR
(26,24),(24,36),-1.44954 # DEPENDENCYPART_GRANDPAR
(26,24),(24,39),-1.76617 # DEPENDENCYPART_GRANDPAR
(26,27),(27,6),-1.02698 # DEPENDENCYPART_GRANDPAR
(26,27),(27,7),-0.878205 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.968071 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),0.0836044 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),-0.263917 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),0.0299733 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.464955 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),-0.142187 # DEPENDENCYPART_GRANDPAR
(26,27),(27,35),-0.0495611 # DEPENDENCYPART_GRANDPAR
(26,27),(27,36),-0.56132 # DEPENDENCYPART_GRANDPAR
(26,27),(27,38),-0.201789 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.968873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,27),0.745462 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),0.0346841 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.459591 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.13947 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),-0.0448503 # DEPENDENCYPART_GRANDPAR
(26,30),(30,23),-1.13967 # DEPENDENCYPART_GRANDPAR
(26,30),(30,24),-1.28584 # DEPENDENCYPART_GRANDPAR
(26,30),(30,26),-0.922931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,30),(30,27),0.610093 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),0.00513964 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),-0.362953 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),-0.396917 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.00801248 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),-0.297391 # DEPENDENCYPART_GRANDPAR
(26,30),(30,35),-0.107505 # DEPENDENCYPART_GRANDPAR
(26,30),(30,36),-0.304101 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.0690166 # DEPENDENCYPART_GRANDPAR
(26,32),(32,2),-1.09891 # DEPENDENCYPART_GRANDPAR
(26,32),(32,5),-1.09995 # DEPENDENCYPART_GRANDPAR
(26,32),(32,15),-0.920284 # DEPENDENCYPART_GRANDPAR
(26,32),(32,17),-1.14442 # DEPENDENCYPART_GRANDPAR
(26,32),(32,20),-1.10646 # DEPENDENCYPART_GRANDPAR
(26,32),(32,22),-1.31063 # DEPENDENCYPART_GRANDPAR
(26,32),(32,23),-1.23251 # DEPENDENCYPART_GRANDPAR
(26,32),(32,24),-1.37892 # DEPENDENCYPART_GRANDPAR
(26,32),(32,26),-0.911844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,32),(32,27),0.647689 # DEPENDENCYPART_GRANDPAR
(26,32),(32,28),0.110125 # DEPENDENCYPART_GRANDPAR
(26,32),(32,29),-0.332458 # DEPENDENCYPART_GRANDPAR
(26,32),(32,30),-0.013207 # DEPENDENCYPART_GRANDPAR
(26,32),(32,31),-0.233106 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),-0.294791 # DEPENDENCYPART_GRANDPAR
(26,32),(32,35),-0.0725793 # DEPENDENCYPART_GRANDPAR
(26,32),(32,36),-0.675244 # DEPENDENCYPART_GRANDPAR
(26,32),(32,38),-0.227153 # DEPENDENCYPART_GRANDPAR
(26,32),(32,39),-0.948195 # DEPENDENCYPART_GRANDPAR
(26,36),(36,34),-0.569125 # DEPENDENCYPART_GRANDPAR
(26,36),(36,38),-0.304515 # DEPENDENCYPART_GRANDPAR
(27,6),(6,4),-0.484608 # DEPENDENCYPART_GRANDPAR
(27,6),(6,5),-0.52507 # DEPENDENCYPART_GRANDPAR
(27,6),(6,7),-0.787985 # DEPENDENCYPART_GRANDPAR
(27,6),(6,8),-0.726733 # DEPENDENCYPART_GRANDPAR
(27,6),(6,9),-0.743575 # DEPENDENCYPART_GRANDPAR
(27,6),(6,10),-0.687063 # DEPENDENCYPART_GRANDPAR
(27,6),(6,11),-0.353497 # DEPENDENCYPART_GRANDPAR
(27,6),(6,12),-0.770851 # DEPENDENCYPART_GRANDPAR
(27,6),(6,14),-0.408619 # DEPENDENCYPART_GRANDPAR
(27,6),(6,15),-0.459692 # DEPENDENCYPART_GRANDPAR
(27,6),(6,18),-0.628175 # DEPENDENCYPART_GRANDPAR
(27,7),(7,5),-0.553054 # DEPENDENCYPART_GRANDPAR
(27,7),(7,6),-0.798568 # DEPENDENCYPART_GRANDPAR
(27,7),(7,8),-0.766141 # DEPENDENCYPART_GRANDPAR
(27,7),(7,9),-0.75079 # DEPENDENCYPART_GRANDPAR
(27,7),(7,10),-0.72603 # DEPENDENCYPART_GRANDPAR
(27,7),(7,11),-0.377275 # DEPENDENCYPART_GRANDPAR
(27,7),(7,12),-0.754125 # DEPENDENCYPART_GRANDPAR
(27,7),(7,14),-0.348321 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),-0.541741 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.345249 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.6901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.761932 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.685137 # DEPENDENCYPART_GRANDPAR
(27,26),(26,30),-0.967618 # DEPENDENCYPART_GRANDPAR
