# _root_ By the market 's close , volume on the New York exchange totaled more than 416 million , the fourth highest on record .
#goldHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,20,22,13,
#predictedHeads=13,3,5,3,1,13,13,7,12,12,12,8,0,17,17,17,13,17,20,17,20,21,22,13,
(15,16),(15,22),-0.0508341 # DEPENDENCYPART_SIBL
(15,16),(15,23),-0.539206 # DEPENDENCYPART_SIBL
(15,17),(15,18),-0.0182054 # DEPENDENCYPART_SIBL
(15,17),(15,19),-0.237747 # DEPENDENCYPART_SIBL
(15,17),(15,20),-0.28402 # DEPENDENCYPART_SIBL
(15,17),(15,21),-0.193107 # DEPENDENCYPART_SIBL
(15,17),(15,22),-0.00466791 # DEPENDENCYPART_SIBL
(15,17),(15,23),-0.525533 # DEPENDENCYPART_SIBL
(15,18),(15,19),-0.0633584 # DEPENDENCYPART_SIBL
(15,18),(15,20),0.145288 # DEPENDENCYPART_SIBL
(15,18),(15,21),0.113341 # DEPENDENCYPART_SIBL
(15,18),(15,22),0.378703 # DEPENDENCYPART_SIBL
(15,18),(15,23),0.00386648 # DEPENDENCYPART_SIBL
(15,19),(15,20),-0.168925 # DEPENDENCYPART_SIBL
(15,19),(15,21),-0.189673 # DEPENDENCYPART_SIBL
(15,19),(15,22),-0.115594 # DEPENDENCYPART_SIBL
(15,19),(15,23),-0.495926 # DEPENDENCYPART_SIBL
(15,20),(15,21),-0.181331 # DEPENDENCYPART_SIBL
(15,20),(15,22),-0.0978865 # DEPENDENCYPART_SIBL
(15,20),(15,23),-0.461317 # DEPENDENCYPART_SIBL
(15,21),(15,22),0.0758692 # DEPENDENCYPART_SIBL
(15,21),(15,23),-0.415762 # DEPENDENCYPART_SIBL
(15,22),(15,23),-0.167697 # DEPENDENCYPART_SIBL
(16,8),(16,14),-0.0849877 # DEPENDENCYPART_SIBL
(16,8),(16,15),0.0635238 # DEPENDENCYPART_SIBL
(16,8),(16,17),-0.0303064 # DEPENDENCYPART_SIBL
(16,8),(16,18),-0.0566843 # DEPENDENCYPART_SIBL
(16,8),(16,19),-0.0410048 # DEPENDENCYPART_SIBL
(16,8),(16,20),-0.000401192 # DEPENDENCYPART_SIBL
(16,8),(16,21),0.00730309 # DEPENDENCYPART_SIBL
(16,8),(16,22),0.00654276 # DEPENDENCYPART_SIBL
(16,8),(16,23),0.00565482 # DEPENDENCYPART_SIBL
(16,14),(16,15),1.24785 # DEPENDENCYPART_SIBL
(16,14),(16,17),0.116319 # DEPENDENCYPART_SIBL
(16,14),(16,18),-0.0137597 # DEPENDENCYPART_SIBL
(16,14),(16,19),-0.0433007 # DEPENDENCYPART_SIBL
(16,14),(16,20),0.0403252 # DEPENDENCYPART_SIBL
(16,14),(16,21),-0.00726865 # DEPENDENCYPART_SIBL
(16,14),(16,22),0.041361 # DEPENDENCYPART_SIBL
(16,14),(16,23),0.0167395 # DEPENDENCYPART_SIBL
(16,15),(16,17),0.110697 # DEPENDENCYPART_SIBL
(16,15),(16,18),-0.052991 # DEPENDENCYPART_SIBL
(16,15),(16,19),-0.009686 # DEPENDENCYPART_SIBL
(16,15),(16,20),0.0595165 # DEPENDENCYPART_SIBL
(16,15),(16,21),0.0485481 # DEPENDENCYPART_SIBL
(16,15),(16,22),0.0169902 # DEPENDENCYPART_SIBL
(16,15),(16,23),0.0424162 # DEPENDENCYPART_SIBL
(16,17),(16,18),0.0146337 # DEPENDENCYPART_SIBL
(16,17),(16,19),-0.0658269 # DEPENDENCYPART_SIBL
(16,17),(16,20),-0.111898 # DEPENDENCYPART_SIBL
(16,17),(16,21),-0.0661136 # DEPENDENCYPART_SIBL
(16,17),(16,22),-0.0254969 # DEPENDENCYPART_SIBL
(16,17),(16,23),-0.0323699 # DEPENDENCYPART_SIBL
(16,18),(16,19),0.200659 # DEPENDENCYPART_SIBL
(16,18),(16,20),0.438661 # DEPENDENCYPART_SIBL
(16,18),(16,21),0.308368 # DEPENDENCYPART_SIBL
(16,18),(16,22),0.227452 # DEPENDENCYPART_SIBL
(16,18),(16,23),0.602671 # DEPENDENCYPART_SIBL
(16,19),(16,20),-0.00940804 # DEPENDENCYPART_SIBL
(16,19),(16,21),-0.0628755 # DEPENDENCYPART_SIBL
(16,19),(16,22),-0.04512 # DEPENDENCYPART_SIBL
(16,19),(16,23),-0.0224179 # DEPENDENCYPART_SIBL
(16,20),(16,21),-0.00726517 # DEPENDENCYPART_SIBL
(16,20),(16,22),0.0490841 # DEPENDENCYPART_SIBL
(16,20),(16,23),0.0491763 # DEPENDENCYPART_SIBL
(16,21),(16,22),0.0753914 # DEPENDENCYPART_SIBL
(16,21),(16,23),-0.0181316 # DEPENDENCYPART_SIBL
(16,22),(16,23),0.10232 # DEPENDENCYPART_SIBL
(17,1),(17,8),-0.0720854 # DEPENDENCYPART_SIBL
(17,1),(17,14),-0.0814446 # DEPENDENCYPART_SIBL
(17,1),(17,15),0.070708 # DEPENDENCYPART_SIBL
(17,1),(17,16),0.140784 # DEPENDENCYPART_SIBL
(17,1),(17,18),-0.0218887 # DEPENDENCYPART_SIBL
(17,1),(17,19),-0.0276639 # DEPENDENCYPART_SIBL
(17,1),(17,20),0.0357909 # DEPENDENCYPART_SIBL
(17,1),(17,21),0.0333394 # DEPENDENCYPART_SIBL
(17,1),(17,23),0.0267399 # DEPENDENCYPART_SIBL
(17,8),(17,14),-0.077452 # DEPENDENCYPART_SIBL
(17,8),(17,15),0.0643503 # DEPENDENCYPART_SIBL
(17,8),(17,16),0.130899 # DEPENDENCYPART_SIBL
(17,8),(17,18),0.00439701 # DEPENDENCYPART_SIBL
(17,8),(17,19),-0.0100965 # DEPENDENCYPART_SIBL
(17,8),(17,20),0.0317735 # DEPENDENCYPART_SIBL
(17,8),(17,21),0.0393539 # DEPENDENCYPART_SIBL
(17,8),(17,23),0.02985 # DEPENDENCYPART_SIBL
(17,14),(17,15),1.30237 # DEPENDENCYPART_SIBL
(17,14),(17,16),0.398929 # DEPENDENCYPART_SIBL
(17,14),(17,18),-0.00575422 # DEPENDENCYPART_SIBL
(17,14),(17,19),-0.0488505 # DEPENDENCYPART_SIBL
(17,14),(17,20),0.0371547 # DEPENDENCYPART_SIBL
(17,14),(17,21),-0.0116886 # DEPENDENCYPART_SIBL
(17,14),(17,23),0.012381 # DEPENDENCYPART_SIBL
(17,15),(17,16),0.289572 # DEPENDENCYPART_SIBL
(17,15),(17,18),0.00381933 # DEPENDENCYPART_SIBL
(17,15),(17,19),0.017371 # DEPENDENCYPART_SIBL
(17,15),(17,20),0.0877669 # DEPENDENCYPART_SIBL
(17,15),(17,21),0.0767497 # DEPENDENCYPART_SIBL
(17,15),(17,23),0.0617021 # DEPENDENCYPART_SIBL
(17,16),(17,18),0.0754078 # DEPENDENCYPART_SIBL
(17,16),(17,19),0.0497688 # DEPENDENCYPART_SIBL
(17,16),(17,20),0.073632 # DEPENDENCYPART_SIBL
(17,16),(17,21),0.0565929 # DEPENDENCYPART_SIBL
(17,16),(17,23),0.23761 # DEPENDENCYPART_SIBL
(17,18),(17,19),0.193093 # DEPENDENCYPART_SIBL
(17,18),(17,20),0.428365 # DEPENDENCYPART_SIBL
(17,18),(17,21),0.300731 # DEPENDENCYPART_SIBL
(17,18),(17,23),0.582771 # DEPENDENCYPART_SIBL
(17,19),(17,20),-0.0107506 # DEPENDENCYPART_SIBL
(17,19),(17,21),-0.062913 # DEPENDENCYPART_SIBL
(17,19),(17,23),-0.0266919 # DEPENDENCYPART_SIBL
(17,20),(17,21),0.000843183 # DEPENDENCYPART_SIBL
(17,20),(17,23),0.0596974 # DEPENDENCYPART_SIBL
(17,21),(17,23),-0.0223826 # DEPENDENCYPART_SIBL
(18,17),(18,19),-0.0080061 # DEPENDENCYPART_SIBL
(20,16),(20,17),0.0173667 # DEPENDENCYPART_SIBL
(20,16),(20,18),0.16496 # DEPENDENCYPART_SIBL
(20,16),(20,19),-0.0391271 # DEPENDENCYPART_SIBL
(20,16),(20,21),0.0511297 # DEPENDENCYPART_SIBL
(20,16),(20,22),0.00916193 # DEPENDENCYPART_SIBL
(20,16),(20,23),0.0387632 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.159445 # DEPENDENCYPART_SIBL
(20,17),(20,19),-0.0401958 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.0725501 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.0281128 # DEPENDENCYPART_SIBL
(20,17),(20,23),0.0593941 # DEPENDENCYPART_SIBL
(20,18),(20,19),0.104199 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0157546 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0746518 # DEPENDENCYPART_SIBL
(20,18),(20,23),-0.129956 # DEPENDENCYPART_SIBL
(20,19),(20,21),0.24742 # DEPENDENCYPART_SIBL
(20,19),(20,22),0.132761 # DEPENDENCYPART_SIBL
(20,19),(20,23),0.17234 # DEPENDENCYPART_SIBL
(20,21),(20,22),0.133009 # DEPENDENCYPART_SIBL
(20,21),(20,23),-0.0243993 # DEPENDENCYPART_SIBL
(20,22),(20,23),0.0602692 # DEPENDENCYPART_SIBL
(21,1),(21,8),-0.101693 # DEPENDENCYPART_SIBL
(21,1),(21,14),-0.0491007 # DEPENDENCYPART_SIBL
(21,1),(21,15),-0.109166 # DEPENDENCYPART_SIBL
(21,1),(21,16),0.00172467 # DEPENDENCYPART_SIBL
(21,1),(21,17),-0.0183306 # DEPENDENCYPART_SIBL
(21,1),(21,18),0.134083 # DEPENDENCYPART_SIBL
(21,1),(21,19),0.0349702 # DEPENDENCYPART_SIBL
(21,1),(21,20),0.001168 # DEPENDENCYPART_SIBL
(21,1),(21,22),-0.0938904 # DEPENDENCYPART_SIBL
(21,1),(21,23),-0.0157504 # DEPENDENCYPART_SIBL
(21,1),(21,24),0.00344478 # DEPENDENCYPART_SIBL
(21,8),(21,14),-0.0474247 # DEPENDENCYPART_SIBL
(21,8),(21,15),-0.119931 # DEPENDENCYPART_SIBL
(21,8),(21,16),0.000116571 # DEPENDENCYPART_SIBL
(21,8),(21,17),-0.0204775 # DEPENDENCYPART_SIBL
(21,8),(21,18),0.205014 # DEPENDENCYPART_SIBL
(21,8),(21,19),0.0363232 # DEPENDENCYPART_SIBL
(21,8),(21,20),-0.0194791 # DEPENDENCYPART_SIBL
(21,8),(21,22),-0.0475623 # DEPENDENCYPART_SIBL
(21,8),(21,23),-0.0191801 # DEPENDENCYPART_SIBL
(21,8),(21,24),-0.0131412 # DEPENDENCYPART_SIBL
(21,14),(21,15),0.538288 # DEPENDENCYPART_SIBL
(21,14),(21,16),0.0280127 # DEPENDENCYPART_SIBL
(21,14),(21,17),0.0261992 # DEPENDENCYPART_SIBL
(21,14),(21,18),0.0375485 # DEPENDENCYPART_SIBL
(21,14),(21,19),-0.0499028 # DEPENDENCYPART_SIBL
(21,14),(21,20),-0.0473494 # DEPENDENCYPART_SIBL
(21,14),(21,22),0.00611746 # DEPENDENCYPART_SIBL
(21,14),(21,23),0.00156684 # DEPENDENCYPART_SIBL
(21,14),(21,24),-0.0233536 # DEPENDENCYPART_SIBL
(21,15),(21,16),0.0483129 # DEPENDENCYPART_SIBL
(21,15),(21,17),0.0280343 # DEPENDENCYPART_SIBL
(21,15),(21,18),0.191721 # DEPENDENCYPART_SIBL
(21,15),(21,19),0.107702 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.0262383 # DEPENDENCYPART_SIBL
(21,15),(21,22),-0.0721059 # DEPENDENCYPART_SIBL
(21,15),(21,23),-0.0334352 # DEPENDENCYPART_SIBL
(21,15),(21,24),-0.0350989 # DEPENDENCYPART_SIBL
(21,16),(21,17),-0.0708688 # DEPENDENCYPART_SIBL
(21,16),(21,18),-0.0609191 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.145551 # DEPENDENCYPART_SIBL
(21,16),(21,20),0.0664003 # DEPENDENCYPART_SIBL
(21,16),(21,22),-0.0173202 # DEPENDENCYPART_SIBL
(21,16),(21,23),0.0164851 # DEPENDENCYPART_SIBL
(21,16),(21,24),-0.07604 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.066154 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.146405 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0555906 # DEPENDENCYPART_SIBL
(21,17),(21,22),-0.0673941 # DEPENDENCYPART_SIBL
(21,17),(21,23),0.0235987 # DEPENDENCYPART_SIBL
(21,17),(21,24),-0.0516001 # DEPENDENCYPART_SIBL
(21,18),(21,19),-0.00722005 # DEPENDENCYPART_SIBL
(21,18),(21,20),0.0819597 # DEPENDENCYPART_SIBL
(21,18),(21,22),-0.0083205 # DEPENDENCYPART_SIBL
(21,18),(21,23),-0.0399856 # DEPENDENCYPART_SIBL
(21,18),(21,24),0.0173443 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0229138 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.345161 # DEPENDENCYPART_SIBL
(21,19),(21,23),0.190353 # DEPENDENCYPART_SIBL
(21,19),(21,24),0.0348366 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.00225652 # DEPENDENCYPART_SIBL
(21,20),(21,23),0.0123396 # DEPENDENCYPART_SIBL
(21,20),(21,24),-0.042008 # DEPENDENCYPART_SIBL
(21,22),(21,23),0.045826 # DEPENDENCYPART_SIBL
(21,22),(21,24),-0.0115842 # DEPENDENCYPART_SIBL
(21,23),(21,24),-0.0401933 # DEPENDENCYPART_SIBL
(22,19),(22,20),0.0554868 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.0309475 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.00790893 # DEPENDENCYPART_SIBL
(22,19),(22,24),-0.119872 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.00720742 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.114311 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.0730788 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.015247 # DEPENDENCYPART_SIBL
(22,21),(22,24),-0.0234269 # DEPENDENCYPART_SIBL
(22,23),(22,24),-0.0109878 # DEPENDENCYPART_SIBL
(23,19),(23,20),0.164761 # DEPENDENCYPART_SIBL
(23,19),(23,21),0.195249 # DEPENDENCYPART_SIBL
(23,19),(23,22),-0.0504367 # DEPENDENCYPART_SIBL
(23,19),(23,24),-0.0908682 # DEPENDENCYPART_SIBL
(23,20),(23,21),-0.0515458 # DEPENDENCYPART_SIBL
(23,20),(23,22),-0.0244212 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.0265135 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0151374 # DEPENDENCYPART_SIBL
(23,21),(23,24),0.087406 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.0159554 # DEPENDENCYPART_SIBL
(0,1),(1,2),-0.559693 # DEPENDENCYPART_GRANDPAR
(0,1),(1,3),-0.335609 # DEPENDENCYPART_GRANDPAR
(0,1),(1,4),-0.404258 # DEPENDENCYPART_GRANDPAR
(0,1),(1,5),-0.134235 # DEPENDENCYPART_GRANDPAR
(0,1),(1,6),0.29187 # DEPENDENCYPART_GRANDPAR
(0,1),(1,7),0.286798 # DEPENDENCYPART_GRANDPAR
(0,1),(1,8),-0.202875 # DEPENDENCYPART_GRANDPAR
(0,1),(1,13),0.598239 # DEPENDENCYPART_GRANDPAR
(0,1),(1,15),-0.849249 # DEPENDENCYPART_GRANDPAR
(0,1),(1,24),1.1465 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.722597 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),-0.518845 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),-0.397356 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.141676 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.296804 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),0.392885 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.077797 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),-0.47331 # DEPENDENCYPART_GRANDPAR
(0,5),(5,11),-0.237188 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),-0.308724 # DEPENDENCYPART_GRANDPAR
(0,5),(5,13),0.646005 # DEPENDENCYPART_GRANDPAR
(0,5),(5,14),-0.0327568 # DEPENDENCYPART_GRANDPAR
(0,5),(5,15),-0.682242 # DEPENDENCYPART_GRANDPAR
(0,5),(5,16),-0.635365 # DEPENDENCYPART_GRANDPAR
(0,5),(5,18),0.184172 # DEPENDENCYPART_GRANDPAR
(0,5),(5,20),-0.350148 # DEPENDENCYPART_GRANDPAR
(0,5),(5,21),-0.0839339 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),-0.173642 # DEPENDENCYPART_GRANDPAR
(0,5),(5,23),-0.337988 # DEPENDENCYPART_GRANDPAR
(0,5),(5,24),1.4277 # DEPENDENCYPART_GRANDPAR
(0,7),(7,1),0.767179 # DEPENDENCYPART_GRANDPAR
(0,7),(7,2),-0.490107 # DEPENDENCYPART_GRANDPAR
(0,7),(7,3),-0.416612 # DEPENDENCYPART_GRANDPAR
(0,7),(7,4),0.145084 # DEPENDENCYPART_GRANDPAR
(0,7),(7,5),-0.0938167 # DEPENDENCYPART_GRANDPAR
(0,7),(7,6),0.941242 # DEPENDENCYPART_GRANDPAR
(0,7),(7,8),0.0862821 # DEPENDENCYPART_GRANDPAR
(0,7),(7,9),-0.998016 # DEPENDENCYPART_GRANDPAR
(0,7),(7,10),-0.391964 # DEPENDENCYPART_GRANDPAR
(0,7),(7,11),-0.155881 # DEPENDENCYPART_GRANDPAR
(0,7),(7,12),-0.195805 # DEPENDENCYPART_GRANDPAR
(0,7),(7,13),0.721763 # DEPENDENCYPART_GRANDPAR
(0,7),(7,14),0.0476655 # DEPENDENCYPART_GRANDPAR
(0,7),(7,15),-0.597557 # DEPENDENCYPART_GRANDPAR
(0,7),(7,16),-0.566243 # DEPENDENCYPART_GRANDPAR
(0,7),(7,17),-0.370515 # DEPENDENCYPART_GRANDPAR
(0,7),(7,18),0.203028 # DEPENDENCYPART_GRANDPAR
(0,7),(7,20),-0.240915 # DEPENDENCYPART_GRANDPAR
(0,7),(7,22),-0.165157 # DEPENDENCYPART_GRANDPAR
(0,7),(7,23),-0.222573 # DEPENDENCYPART_GRANDPAR
(0,7),(7,24),1.55869 # DEPENDENCYPART_GRANDPAR
(0,13),(13,1),0.969316 # DEPENDENCYPART_GRANDPAR
(0,13),(13,3),-0.236357 # DEPENDENCYPART_GRANDPAR
(0,13),(13,4),-0.115886 # DEPENDENCYPART_GRANDPAR
(0,13),(13,5),0.0534435 # DEPENDENCYPART_GRANDPAR
(0,13),(13,6),0.819899 # DEPENDENCYPART_GRANDPAR
(0,13),(13,7),0.547503 # DEPENDENCYPART_GRANDPAR
(0,13),(13,8),-0.122738 # DEPENDENCYPART_GRANDPAR
(0,13),(13,9),-1.27123 # DEPENDENCYPART_GRANDPAR
(0,13),(13,10),-0.3892 # DEPENDENCYPART_GRANDPAR
(0,13),(13,11),-0.194526 # DEPENDENCYPART_GRANDPAR
(0,13),(13,12),-0.24015 # DEPENDENCYPART_GRANDPAR
(0,13),(13,14),0.116157 # DEPENDENCYPART_GRANDPAR
(0,13),(13,15),-0.648933 # DEPENDENCYPART_GRANDPAR
(0,13),(13,16),-0.32712 # DEPENDENCYPART_GRANDPAR
(0,13),(13,17),-0.092508 # DEPENDENCYPART_GRANDPAR
(0,13),(13,18),0.436544 # DEPENDENCYPART_GRANDPAR
(0,13),(13,19),-0.734914 # DEPENDENCYPART_GRANDPAR
(0,13),(13,20),-0.0244072 # DEPENDENCYPART_GRANDPAR
(0,13),(13,21),0.21536 # DEPENDENCYPART_GRANDPAR
(0,13),(13,22),-0.0141749 # DEPENDENCYPART_GRANDPAR
(0,13),(13,23),-0.131141 # DEPENDENCYPART_GRANDPAR
(0,13),(13,24),1.67403 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-0.848044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,1),-0.762891 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),0.685373 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-1.09652 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.553355 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.399332 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.129863 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),0.0275953 # DEPENDENCYPART_GRANDPAR
(1,3),(3,13),0.280861 # DEPENDENCYPART_GRANDPAR
(1,3),(3,24),-1.69405 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-0.851798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,6),-0.45461 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.0110703 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.785651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.623343 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),1.326 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),-0.348443 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.351173 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),0.140796 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),0.217841 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.604994 # DEPENDENCYPART_GRANDPAR
(1,5),(5,11),-0.254373 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),0.0362209 # DEPENDENCYPART_GRANDPAR
(1,5),(5,13),0.3028 # DEPENDENCYPART_GRANDPAR
(1,5),(5,14),-0.765915 # DEPENDENCYPART_GRANDPAR
(1,5),(5,15),-0.538877 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.891025 # DEPENDENCYPART_GRANDPAR
(1,5),(5,18),-0.346115 # DEPENDENCYPART_GRANDPAR
(1,5),(5,20),-0.672147 # DEPENDENCYPART_GRANDPAR
(1,5),(5,21),-0.273684 # DEPENDENCYPART_GRANDPAR
(1,5),(5,22),-0.756482 # DEPENDENCYPART_GRANDPAR
(1,5),(5,23),-1.14687 # DEPENDENCYPART_GRANDPAR
(1,5),(5,24),-1.6817 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),0.000220879 # DEPENDENCYPART_GRANDPAR
(1,7),(7,1),-0.77717 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,7),(7,2),0.608445 # DEPENDENCYPART_GRANDPAR
(1,7),(7,3),1.30072 # DEPENDENCYPART_GRANDPAR
(1,7),(7,4),-0.375676 # DEPENDENCYPART_GRANDPAR
(1,7),(7,5),0.566136 # DEPENDENCYPART_GRANDPAR
(1,7),(7,6),-0.37213 # DEPENDENCYPART_GRANDPAR
(1,7),(7,8),0.132617 # DEPENDENCYPART_GRANDPAR
(1,7),(7,9),-0.109339 # DEPENDENCYPART_GRANDPAR
(1,7),(7,10),-0.609945 # DEPENDENCYPART_GRANDPAR
(1,7),(7,11),-0.259342 # DEPENDENCYPART_GRANDPAR
(1,7),(7,12),0.0527818 # DEPENDENCYPART_GRANDPAR
(1,7),(7,13),0.320912 # DEPENDENCYPART_GRANDPAR
(1,7),(7,14),-0.755509 # DEPENDENCYPART_GRANDPAR
(1,7),(7,15),-0.52583 # DEPENDENCYPART_GRANDPAR
(1,7),(7,16),-0.892275 # DEPENDENCYPART_GRANDPAR
(1,7),(7,17),-0.681974 # DEPENDENCYPART_GRANDPAR
(1,7),(7,18),-0.392298 # DEPENDENCYPART_GRANDPAR
(1,7),(7,20),-0.628961 # DEPENDENCYPART_GRANDPAR
(1,7),(7,22),-0.841706 # DEPENDENCYPART_GRANDPAR
(1,7),(7,23),-1.12782 # DEPENDENCYPART_GRANDPAR
(1,7),(7,24),-1.6492 # DEPENDENCYPART_GRANDPAR
(1,8),(8,5),0.455307 # DEPENDENCYPART_GRANDPAR
(1,8),(8,6),-0.526636 # DEPENDENCYPART_GRANDPAR
(1,8),(8,7),0.0927774 # DEPENDENCYPART_GRANDPAR
(1,8),(8,9),-0.384008 # DEPENDENCYPART_GRANDPAR
(1,8),(8,10),-0.860083 # DEPENDENCYPART_GRANDPAR
(1,8),(8,11),-0.346792 # DEPENDENCYPART_GRANDPAR
(1,8),(8,12),-0.0278097 # DEPENDENCYPART_GRANDPAR
(1,8),(8,13),0.0196649 # DEPENDENCYPART_GRANDPAR
(1,8),(8,14),-0.967255 # DEPENDENCYPART_GRANDPAR
(1,8),(8,15),-0.760264 # DEPENDENCYPART_GRANDPAR
(1,8),(8,16),-1.02547 # DEPENDENCYPART_GRANDPAR
(1,8),(8,17),-0.801532 # DEPENDENCYPART_GRANDPAR
(1,8),(8,18),-0.533449 # DEPENDENCYPART_GRANDPAR
(1,8),(8,21),-0.40346 # DEPENDENCYPART_GRANDPAR
(1,8),(8,24),-1.99179 # DEPENDENCYPART_GRANDPAR
(1,13),(13,1),-0.945181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,13),(13,3),0.923852 # DEPENDENCYPART_GRANDPAR
(1,13),(13,4),-0.910141 # DEPENDENCYPART_GRANDPAR
(1,13),(13,5),0.143763 # DEPENDENCYPART_GRANDPAR
(1,13),(13,6),-0.77825 # DEPENDENCYPART_GRANDPAR
(1,13),(13,7),-0.17181 # DEPENDENCYPART_GRANDPAR
(1,13),(13,8),-0.215057 # DEPENDENCYPART_GRANDPAR
(1,13),(13,9),-0.65696 # DEPENDENCYPART_GRANDPAR
(1,13),(13,10),-0.978468 # DEPENDENCYPART_GRANDPAR
(1,13),(13,11),-0.730155 # DEPENDENCYPART_GRANDPAR
(1,13),(13,12),-0.306265 # DEPENDENCYPART_GRANDPAR
(1,13),(13,14),-1.00268 # DEPENDENCYPART_GRANDPAR
(1,13),(13,15),-0.759227 # DEPENDENCYPART_GRANDPAR
(1,13),(13,16),-1.0396 # DEPENDENCYPART_GRANDPAR
(1,13),(13,17),-0.790896 # DEPENDENCYPART_GRANDPAR
(1,13),(13,18),-0.644638 # DEPENDENCYPART_GRANDPAR
(1,13),(13,19),-1.09047 # DEPENDENCYPART_GRANDPAR
(1,13),(13,20),-0.693033 # DEPENDENCYPART_GRANDPAR
(1,13),(13,21),-0.356451 # DEPENDENCYPART_GRANDPAR
(1,13),(13,22),-0.952574 # DEPENDENCYPART_GRANDPAR
(1,13),(13,23),-1.19843 # DEPENDENCYPART_GRANDPAR
(1,13),(13,24),-2.04406 # DEPENDENCYPART_GRANDPAR
(1,15),(15,14),-1.16333 # DEPENDENCYPART_GRANDPAR
(1,15),(15,16),-1.04183 # DEPENDENCYPART_GRANDPAR
(1,15),(15,17),-0.817869 # DEPENDENCYPART_GRANDPAR
(1,15),(15,18),-0.438271 # DEPENDENCYPART_GRANDPAR
(1,15),(15,19),-1.06652 # DEPENDENCYPART_GRANDPAR
(1,15),(15,20),-0.707306 # DEPENDENCYPART_GRANDPAR
(1,15),(15,21),-0.371895 # DEPENDENCYPART_GRANDPAR
(1,15),(15,22),-1.01179 # DEPENDENCYPART_GRANDPAR
(1,15),(15,23),-1.31271 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.87587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.803511 # DEPENDENCYPART_GRANDPAR
(2,1),(1,4),-1.21746 # DEPENDENCYPART_GRANDPAR
(2,1),(1,5),-1.26649 # DEPENDENCYPART_GRANDPAR
(2,1),(1,6),-1.17474 # DEPENDENCYPART_GRANDPAR
(2,1),(1,7),-1.27858 # DEPENDENCYPART_GRANDPAR
