# _root_ Commodities : Dow Jones futures index 129.63 , up 0.25 ; spot index 129.84 , off 0.25 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,1,13,1,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(16,5),(5,5),(5,11),0.115781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,13),0.140028 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,14),0.138603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,15),0.096186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,16),-0.125032 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,5),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,19),-0.162474 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,6),(5,7),0.118679 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,8),0.129111 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,9),0.118551 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,10),0.118679 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,11),0.119049 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,13),0.129809 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,15),0.129111 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,6),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,6),(5,19),-0.076681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,7),(5,8),0.117836 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,9),0.113356 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,10),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,13),0.123477 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,14),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,15),0.117836 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,7),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,7),(5,19),-0.102516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,8),(5,9),0.11633 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,10),0.119027 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,13),0.130475 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,14),0.119027 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,15),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,16),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,8),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,8),(5,19),-0.125192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,9),(5,10),0.119116 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,11),0.118915 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,13),0.118506 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,14),0.119116 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,15),0.118252 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,9),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,9),(5,19),-0.146799 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,10),(5,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,13),0.123477 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,14),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,15),0.117836 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,10),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,10),(5,19),-0.102516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,11),(5,13),0.11863 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,14),0.119153 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,15),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,11),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,11),(5,19),-0.129321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,13),(5,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,13),(5,15),0.129111 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,13),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,13),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,13),(5,19),-0.076681 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,14),(5,15),0.117836 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,14),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,14),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,14),(5,19),-0.102516 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,15),(5,16),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,15),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,15),(5,19),-0.125192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,16),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,16),(5,19),-0.144729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,18),(5,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,5),(5,4),-0.0570921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,3),-0.0567722 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,2),-0.0498217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,1),-0.0567747 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,5),(5,5),(5,-1),-0.0435273 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,5),(5,4),(5,3),-0.036851 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,4),(5,2),-0.0420888 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,4),(5,1),-0.0365054 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,4),(5,-1),-0.0757209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,3),(5,2),-0.0420888 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,3),(5,1),-0.0361598 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,3),(5,-1),-0.0760698 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,2),(5,1),-0.042702 # DEPENDENCYPART_GRANDSIBL
(16,5),(5,2),(5,-1),-0.0460279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,5),(5,1),(5,-1),-0.0757269 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,6),(6,7),0.140237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,8),0.096186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,9),0.119206 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,10),0.140237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,11),0.115781 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,12),0.136401 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,13),0.138183 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,14),0.140237 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,15),0.096186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,16),-0.125032 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,6),(6,6),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,19),-0.168028 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,6),(6,7),(6,8),0.117591 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,9),0.113356 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,10),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,12),0.126089 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,13),0.126089 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,14),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,15),0.117591 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,7),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,7),(6,19),-0.103505 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,8),(6,9),0.116094 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,10),0.119027 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,12),0.130475 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,13),0.130475 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,14),0.119027 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,15),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,16),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,8),(6,17),-0.125792 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,8),(6,19),-0.125192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,9),(6,10),0.119123 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,11),0.118914 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,12),0.118505 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,13),0.118489 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,14),0.119123 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,15),0.118027 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,9),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,9),(6,19),-0.146798 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,10),(6,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,12),0.126089 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,13),0.126089 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,14),0.118423 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,15),0.117591 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,10),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,10),(6,19),-0.103505 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,11),(6,12),0.118634 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,13),0.11863 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,14),0.119152 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,15),0.119164 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,11),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,11),(6,19),-0.129321 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,12),(6,13),0.129809 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,12),(6,14),0.118606 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,12),(6,15),0.129194 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,12),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,12),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,12),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,12),(6,19),-0.0803478 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,13),(6,14),0.118642 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,13),(6,15),0.129121 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,13),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,13),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,13),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,13),(6,19),-0.0785157 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,14),(6,15),0.117591 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,14),(6,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,14),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,14),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,14),(6,19),-0.103505 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,15),(6,16),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,15),(6,17),-0.125792 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,15),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,15),(6,19),-0.125192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,16),(6,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,16),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,16),(6,19),-0.144729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,6),(6,17),(6,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,17),(6,19),-0.103505 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,18),(6,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,6),(6,5),-0.0537027 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,4),-0.0571469 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,3),-0.0568271 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,2),-0.0498217 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,1),-0.0568296 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,6),(6,6),(6,-1),-0.0481755 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,6),(6,5),(6,4),-0.0331841 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,5),(6,3),-0.0335075 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,5),(6,2),-0.0420888 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,5),(6,1),-0.0331619 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,5),(6,-1),-0.0759961 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,4),(6,3),-0.0369742 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,4),(6,2),-0.0420888 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,4),(6,1),-0.0366286 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,4),(6,-1),-0.0757758 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,3),(6,2),-0.0420888 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,3),(6,1),-0.036283 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,3),(6,-1),-0.0761247 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,2),(6,1),-0.042702 # DEPENDENCYPART_GRANDSIBL
(16,6),(6,2),(6,-1),-0.0460279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,6),(6,1),(6,-1),-0.0757818 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,12),(12,13),0.140034 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,14),0.138114 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,15),0.096186 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,16),-0.125032 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,12),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,19),-0.166283 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,13),(12,14),0.118679 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,15),0.129121 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,13),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,13),(12,19),-0.0766831 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,14),(12,15),0.117836 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,14),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,14),(12,19),-0.102997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,16),-0.125398 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,15),(12,17),-0.125568 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,15),(12,19),-0.125192 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,16),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,16),(12,19),-0.144729 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,17),(12,19),-0.102997 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,12),(12,11),-0.0496668 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,10),0.000992709 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,9),-0.0463902 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,8),-0.0370037 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,7),0.000992709 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,12),(12,12),(12,-1),-0.0477798 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,12),(12,11),(12,10),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,9),-0.0420392 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,8),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,7),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,11),(12,-1),-0.0460279 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,10),(12,9),-0.0375024 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,8),-0.0455349 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,7),-0.0425638 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,10),(12,-1),-0.0181733 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,9),(12,8),-0.0420537 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,7),-0.0423122 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,9),(12,-1),-0.0396673 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,8),(12,7),-0.0433174 # DEPENDENCYPART_GRANDSIBL
(16,12),(12,8),(12,-1),-0.0461834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,12),(12,7),(12,-1),-0.0181733 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,15),(15,15),(15,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,19),-0.162517 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,16),(15,19),-0.126654 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,15),(15,15),(15,-1),-0.068773 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,17),(17,18),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,19),0.0676665 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,18),(17,19),-0.0419988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,17),(17,16),0.132394 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,17),(17,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,12),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,17),(17,-1),-0.0624528 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,16),(17,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,12),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(16,17),(17,16),(17,-1),-0.11173 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,17),(17,14),(17,13),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,14),(17,-1),-0.13425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,13),(17,12),-0.124885 # DEPENDENCYPART_GRANDSIBL
(16,17),(17,13),(17,-1),-0.117752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,17),(17,12),(17,-1),-0.117752 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(16,18),(18,18),(18,19),-0.135322 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(16,18),(18,18),(18,-1),-0.216213 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,12),(12,13),0.0898878 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,14),0.174455 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,15),0.106428 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,16),0.12266 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,17),-0.129096 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,12),(12,19),-0.28678 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,13),(12,14),0.117805 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,13),(12,15),0.117674 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,13),(12,16),0.119164 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,13),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,13),(12,19),-0.119227 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,14),(12,15),0.118868 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,14),(12,16),0.118085 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,14),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,14),(12,19),-0.0790044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,15),(12,16),0.11916 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,15),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,15),(12,19),-0.131945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,16),(12,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,16),(12,19),-0.125769 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,17),(12,19),-0.0790044 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,12),(12,11),-0.0437889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,10),-0.0335199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,9),-0.0503082 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,8),-0.0367844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,7),-0.0335199 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,12),(12,12),(12,-1),0.00853235 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,12),(12,11),(12,10),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,9),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,8),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,7),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,11),(12,-1),-0.0430777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
