# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(19,11),(19,16),0.255224 # DEPENDENCYPART_SIBL
(19,11),(19,17),0.0677863 # DEPENDENCYPART_SIBL
(19,11),(19,18),0.0624729 # DEPENDENCYPART_SIBL
(19,11),(19,20),0.0751036 # DEPENDENCYPART_SIBL
(19,11),(19,21),0.599441 # DEPENDENCYPART_SIBL
(19,14),(19,16),0.201759 # DEPENDENCYPART_SIBL
(19,14),(19,17),-0.0204251 # DEPENDENCYPART_SIBL
(19,14),(19,18),-0.0106547 # DEPENDENCYPART_SIBL
(19,14),(19,20),0.00590579 # DEPENDENCYPART_SIBL
(19,14),(19,21),-0.0431808 # DEPENDENCYPART_SIBL
(19,16),(19,17),-0.0159743 # DEPENDENCYPART_SIBL
(19,16),(19,18),-0.0159624 # DEPENDENCYPART_SIBL
(19,16),(19,20),0.0464884 # DEPENDENCYPART_SIBL
(19,16),(19,21),-0.0133033 # DEPENDENCYPART_SIBL
(19,17),(19,18),-0.00871862 # DEPENDENCYPART_SIBL
(19,17),(19,20),0.018024 # DEPENDENCYPART_SIBL
(19,17),(19,21),-0.0800503 # DEPENDENCYPART_SIBL
(19,18),(19,20),0.0610285 # DEPENDENCYPART_SIBL
(19,18),(19,21),-0.0152235 # DEPENDENCYPART_SIBL
(19,20),(19,21),0.697468 # DEPENDENCYPART_SIBL
(20,18),(20,19),-0.0115419 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0620853 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0674562 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.0192443 # DEPENDENCYPART_SIBL
(0,3),(3,1),0.914973 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.187218 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.137625 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),-0.29998 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),0.25468 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),-0.155257 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),0.511867 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.471384 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),-0.124807 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),-0.129324 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),-0.06575 # DEPENDENCYPART_GRANDPAR
(0,3),(3,14),-0.0384667 # DEPENDENCYPART_GRANDPAR
(0,3),(3,15),-0.958861 # DEPENDENCYPART_GRANDPAR
(0,3),(3,16),-0.89256 # DEPENDENCYPART_GRANDPAR
(0,3),(3,20),-0.07638 # DEPENDENCYPART_GRANDPAR
(0,3),(3,21),0.449545 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),0.689087 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),-0.131493 # DEPENDENCYPART_GRANDPAR
(0,9),(9,3),0.32213 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),-0.137217 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),-0.432362 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),0.601253 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),0.509488 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),0.716116 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),0.277126 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),0.0532562 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),-0.169831 # DEPENDENCYPART_GRANDPAR
(0,9),(9,13),-0.294352 # DEPENDENCYPART_GRANDPAR
(0,9),(9,14),0.212837 # DEPENDENCYPART_GRANDPAR
(0,9),(9,15),-0.970156 # DEPENDENCYPART_GRANDPAR
(0,9),(9,16),-0.868604 # DEPENDENCYPART_GRANDPAR
(0,9),(9,18),-0.314955 # DEPENDENCYPART_GRANDPAR
(0,9),(9,19),-0.718142 # DEPENDENCYPART_GRANDPAR
(0,9),(9,20),0.200522 # DEPENDENCYPART_GRANDPAR
(0,9),(9,21),0.551383 # DEPENDENCYPART_GRANDPAR
(0,14),(14,1),0.649546 # DEPENDENCYPART_GRANDPAR
(0,14),(14,2),0.0628948 # DEPENDENCYPART_GRANDPAR
(0,14),(14,3),-0.00329052 # DEPENDENCYPART_GRANDPAR
(0,14),(14,4),-0.193604 # DEPENDENCYPART_GRANDPAR
(0,14),(14,5),-0.455705 # DEPENDENCYPART_GRANDPAR
(0,14),(14,6),0.552058 # DEPENDENCYPART_GRANDPAR
(0,14),(14,7),0.498258 # DEPENDENCYPART_GRANDPAR
(0,14),(14,8),0.610241 # DEPENDENCYPART_GRANDPAR
(0,14),(14,9),0.0726924 # DEPENDENCYPART_GRANDPAR
(0,14),(14,10),0.172571 # DEPENDENCYPART_GRANDPAR
(0,14),(14,11),-0.700809 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),-1.12439 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),-0.247991 # DEPENDENCYPART_GRANDPAR
(0,14),(14,15),-0.709062 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.868566 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),-0.710837 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.301487 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),-0.769694 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.0697968 # DEPENDENCYPART_GRANDPAR
(0,14),(14,21),0.601127 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.20235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,4),-0.400076 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.642244 # DEPENDENCYPART_GRANDPAR
(1,2),(2,6),-0.301018 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.214968 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.386617 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.343751 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-0.229847 # DEPENDENCYPART_GRANDPAR
(1,3),(3,1),-1.21379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,3),(3,2),-0.0899686 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),-0.355119 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),-0.560817 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.377577 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),-0.23641 # DEPENDENCYPART_GRANDPAR
(1,3),(3,8),-0.695137 # DEPENDENCYPART_GRANDPAR
(1,3),(3,9),-0.488347 # DEPENDENCYPART_GRANDPAR
(1,3),(3,10),-0.420309 # DEPENDENCYPART_GRANDPAR
(1,3),(3,11),-0.634464 # DEPENDENCYPART_GRANDPAR
(1,3),(3,12),-0.171092 # DEPENDENCYPART_GRANDPAR
(1,3),(3,14),-0.433519 # DEPENDENCYPART_GRANDPAR
(1,3),(3,15),-0.8119 # DEPENDENCYPART_GRANDPAR
(1,3),(3,16),-0.704068 # DEPENDENCYPART_GRANDPAR
(1,3),(3,20),-0.754846 # DEPENDENCYPART_GRANDPAR
(1,3),(3,21),-0.524202 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.27061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,3),-0.520658 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.790212 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.823393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,5),-0.31892 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-0.396193 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.272621 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),-0.122177 # DEPENDENCYPART_GRANDPAR
(2,4),(4,9),-0.302402 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.435516 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),-0.406891 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),-0.374121 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.0430348 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),-0.416165 # DEPENDENCYPART_GRANDPAR
(2,4),(4,15),-0.455427 # DEPENDENCYPART_GRANDPAR
(2,4),(4,16),-0.669535 # DEPENDENCYPART_GRANDPAR
(2,4),(4,18),-0.520659 # DEPENDENCYPART_GRANDPAR
(2,4),(4,19),-0.704681 # DEPENDENCYPART_GRANDPAR
(2,4),(4,20),-0.488902 # DEPENDENCYPART_GRANDPAR
(2,4),(4,21),-0.521485 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.781384 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.863487 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.0751266 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.215959 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.305616 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.259118 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.109732 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.210778 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.344939 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.46278 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.339575 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.314122 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.478592 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.371895 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.215778 # DEPENDENCYPART_GRANDPAR
(2,7),(7,3),-0.0520603 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),-0.372925 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-0.27664 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.118648 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.216867 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-0.396601 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),-0.318438 # DEPENDENCYPART_GRANDPAR
(2,7),(7,14),-0.362205 # DEPENDENCYPART_GRANDPAR
(2,9),(9,1),-0.689184 # DEPENDENCYPART_GRANDPAR
(2,9),(9,2),-0.840545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,9),(9,3),0.00815747 # DEPENDENCYPART_GRANDPAR
(2,9),(9,4),-0.247472 # DEPENDENCYPART_GRANDPAR
(2,9),(9,5),-0.369329 # DEPENDENCYPART_GRANDPAR
(2,9),(9,6),-0.423652 # DEPENDENCYPART_GRANDPAR
(2,9),(9,7),-0.338425 # DEPENDENCYPART_GRANDPAR
(2,9),(9,8),-0.0340671 # DEPENDENCYPART_GRANDPAR
(2,9),(9,10),-0.34994 # DEPENDENCYPART_GRANDPAR
(2,9),(9,11),-0.463078 # DEPENDENCYPART_GRANDPAR
(2,9),(9,12),-0.389199 # DEPENDENCYPART_GRANDPAR
(2,9),(9,13),0.0072951 # DEPENDENCYPART_GRANDPAR
(2,9),(9,14),-0.293015 # DEPENDENCYPART_GRANDPAR
(2,9),(9,15),-0.359855 # DEPENDENCYPART_GRANDPAR
(2,9),(9,16),-0.535726 # DEPENDENCYPART_GRANDPAR
(2,9),(9,18),-0.489339 # DEPENDENCYPART_GRANDPAR
(2,9),(9,19),-0.741054 # DEPENDENCYPART_GRANDPAR
(2,9),(9,20),-0.462598 # DEPENDENCYPART_GRANDPAR
(2,9),(9,21),-0.559426 # DEPENDENCYPART_GRANDPAR
(2,12),(12,11),-0.521091 # DEPENDENCYPART_GRANDPAR
(2,12),(12,13),0.0957275 # DEPENDENCYPART_GRANDPAR
(2,12),(12,14),-0.319471 # DEPENDENCYPART_GRANDPAR
(2,12),(12,15),-0.346313 # DEPENDENCYPART_GRANDPAR
(2,12),(12,16),-0.58301 # DEPENDENCYPART_GRANDPAR
(2,12),(12,17),-0.45617 # DEPENDENCYPART_GRANDPAR
(2,12),(12,18),-0.454785 # DEPENDENCYPART_GRANDPAR
(2,12),(12,19),-0.58201 # DEPENDENCYPART_GRANDPAR
(3,1),(1,2),-0.229447 # DEPENDENCYPART_GRANDPAR
(3,1),(1,3),-1.27862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,1),-0.545019 # DEPENDENCYPART_GRANDPAR
(3,2),(2,4),-0.19639 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.378387 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.568537 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.589371 # DEPENDENCYPART_GRANDPAR
(3,2),(2,9),-0.442849 # DEPENDENCYPART_GRANDPAR
(3,2),(2,10),-0.507258 # DEPENDENCYPART_GRANDPAR
(3,2),(2,12),-0.708017 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.750795 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.555468 # DEPENDENCYPART_GRANDPAR
(3,4),(4,5),0.295761 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.0191061 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),0.03715 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.238531 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),0.0508954 # DEPENDENCYPART_GRANDPAR
(3,4),(4,10),0.0421724 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.0239837 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.344666 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.163038 # DEPENDENCYPART_GRANDPAR
(3,4),(4,14),0.211706 # DEPENDENCYPART_GRANDPAR
(3,4),(4,15),0.0775946 # DEPENDENCYPART_GRANDPAR
(3,4),(4,16),-0.472529 # DEPENDENCYPART_GRANDPAR
(3,4),(4,18),-0.4104 # DEPENDENCYPART_GRANDPAR
(3,4),(4,19),-0.504052 # DEPENDENCYPART_GRANDPAR
(3,4),(4,20),-0.347989 # DEPENDENCYPART_GRANDPAR
(3,4),(4,21),-0.301522 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.742709 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.548156 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.819524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.197105 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.165399 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.101453 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.411196 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),0.00240463 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.10412 # DEPENDENCYPART_GRANDPAR
(3,5),(5,11),-0.285412 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.422663 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),0.175842 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),-0.420489 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),-0.0544787 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.083955 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-0.792355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,5),-0.0379084 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.113745 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.424951 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.0227417 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.0985545 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.387225 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),0.0952903 # DEPENDENCYPART_GRANDPAR
(3,8),(8,1),-0.750826 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-0.699758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,4),0.311648 # DEPENDENCYPART_GRANDPAR
(3,8),(8,5),0.124599 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),0.220564 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.0794524 # DEPENDENCYPART_GRANDPAR
(3,8),(8,10),-0.127739 # DEPENDENCYPART_GRANDPAR
(3,8),(8,12),-0.511413 # DEPENDENCYPART_GRANDPAR
(3,8),(8,14),0.0149044 # DEPENDENCYPART_GRANDPAR
(3,9),(9,1),-0.617473 # DEPENDENCYPART_GRANDPAR
(3,9),(9,2),-0.53927 # DEPENDENCYPART_GRANDPAR
(3,9),(9,3),-0.750192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,9),(9,4),0.154171 # DEPENDENCYPART_GRANDPAR
(3,9),(9,5),-0.0193501 # DEPENDENCYPART_GRANDPAR
(3,9),(9,6),-0.29608 # DEPENDENCYPART_GRANDPAR
(3,9),(9,7),-0.33375 # DEPENDENCYPART_GRANDPAR
(3,9),(9,8),-0.469115 # DEPENDENCYPART_GRANDPAR
(3,9),(9,10),-0.0796148 # DEPENDENCYPART_GRANDPAR
(3,9),(9,11),-0.354585 # DEPENDENCYPART_GRANDPAR
(3,9),(9,12),-0.483182 # DEPENDENCYPART_GRANDPAR
(3,9),(9,13),-0.353901 # DEPENDENCYPART_GRANDPAR
(3,9),(9,14),0.0777946 # DEPENDENCYPART_GRANDPAR
(3,9),(9,15),-0.0859921 # DEPENDENCYPART_GRANDPAR
(3,9),(9,16),-0.570992 # DEPENDENCYPART_GRANDPAR
(3,9),(9,18),-0.567028 # DEPENDENCYPART_GRANDPAR
(3,9),(9,19),-0.764713 # DEPENDENCYPART_GRANDPAR
(3,9),(9,20),-0.582312 # DEPENDENCYPART_GRANDPAR
(3,9),(9,21),-0.570991 # DEPENDENCYPART_GRANDPAR
(3,11),(11,9),-0.0488631 # DEPENDENCYPART_GRANDPAR
(3,11),(11,10),-0.0857487 # DEPENDENCYPART_GRANDPAR
(3,11),(11,12),-0.368377 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.440399 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.266851 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),0.332828 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),0.132691 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.571964 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.381832 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.483931 # DEPENDENCYPART_GRANDPAR
(3,12),(12,19),-0.585985 # DEPENDENCYPART_GRANDPAR
(3,14),(14,1),-0.579704 # DEPENDENCYPART_GRANDPAR
(3,14),(14,2),-0.517805 # DEPENDENCYPART_GRANDPAR
(3,14),(14,3),-0.743634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,14),(14,4),0.203451 # DEPENDENCYPART_GRANDPAR
(3,14),(14,5),0.0140733 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),-0.106435 # DEPENDENCYPART_GRANDPAR
(3,14),(14,7),-0.184376 # DEPENDENCYPART_GRANDPAR
(3,14),(14,8),-0.346505 # DEPENDENCYPART_GRANDPAR
(3,14),(14,9),-0.00949475 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),-0.0451561 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.176012 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),-0.366276 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),-0.178882 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),0.16326 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),-0.566295 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.255846 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.542223 # DEPENDENCYPART_GRANDPAR
(3,14),(14,19),-0.773765 # DEPENDENCYPART_GRANDPAR
(3,14),(14,20),-0.487293 # DEPENDENCYPART_GRANDPAR
(3,14),(14,21),-0.55291 # DEPENDENCYPART_GRANDPAR
(3,15),(15,1),-0.712681 # DEPENDENCYPART_GRANDPAR
(3,15),(15,3),-0.818288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,15),(15,5),-0.0662704 # DEPENDENCYPART_GRANDPAR
(3,15),(15,6),-0.206867 # DEPENDENCYPART_GRANDPAR
(3,15),(15,7),-0.263819 # DEPENDENCYPART_GRANDPAR
(3,15),(15,8),-0.534807 # DEPENDENCYPART_GRANDPAR
(3,15),(15,9),-0.0609806 # DEPENDENCYPART_GRANDPAR
(3,15),(15,10),-0.145588 # DEPENDENCYPART_GRANDPAR
(3,15),(15,11),-0.218416 # DEPENDENCYPART_GRANDPAR
(3,15),(15,12),-0.339736 # DEPENDENCYPART_GRANDPAR
(3,15),(15,13),-0.370235 # DEPENDENCYPART_GRANDPAR
(3,15),(15,14),0.0558365 # DEPENDENCYPART_GRANDPAR
(3,15),(15,16),-0.572711 # DEPENDENCYPART_GRANDPAR
(3,15),(15,17),-0.367118 # DEPENDENCYPART_GRANDPAR
(3,15),(15,18),-0.539095 # DEPENDENCYPART_GRANDPAR
(3,15),(15,19),-0.737597 # DEPENDENCYPART_GRANDPAR
(3,15),(15,20),-0.365402 # DEPENDENCYPART_GRANDPAR
(3,15),(15,21),-0.468741 # DEPENDENCYPART_GRANDPAR
(3,16),(16,11),-0.19444 # DEPENDENCYPART_GRANDPAR
(3,16),(16,13),-0.497365 # DEPENDENCYPART_GRANDPAR
(3,16),(16,17),-0.328985 # DEPENDENCYPART_GRANDPAR
(3,16),(16,18),-0.600827 # DEPENDENCYPART_GRANDPAR
(3,16),(16,19),-0.709885 # DEPENDENCYPART_GRANDPAR
(3,16),(16,20),-0.579626 # DEPENDENCYPART_GRANDPAR
(3,16),(16,21),-0.434389 # DEPENDENCYPART_GRANDPAR
(3,20),(20,18),-0.607182 # DEPENDENCYPART_GRANDPAR
(3,20),(20,19),-0.904063 # DEPENDENCYPART_GRANDPAR
(3,20),(20,21),-0.555144 # DEPENDENCYPART_GRANDPAR
(3,21),(21,19),-0.832072 # DEPENDENCYPART_GRANDPAR
(3,21),(21,20),-0.350027 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.276083 # DEPENDENCYPART_GRANDPAR
(4,1),(1,3),-0.246363 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.358227 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-1.16516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),0.165019 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.644215 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.407662 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-0.776596 # DEPENDENCYPART_GRANDPAR
(4,2),(2,10),-0.438391 # DEPENDENCYPART_GRANDPAR
(4,2),(2,12),-0.745126 # DEPENDENCYPART_GRANDPAR
(4,5),(5,1),-0.707971 # DEPENDENCYPART_GRANDPAR
(4,5),(5,2),-0.649459 # DEPENDENCYPART_GRANDPAR
(4,5),(5,3),-0.648372 # DEPENDENCYPART_GRANDPAR
(4,5),(5,4),-0.790993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,5),(5,6),-0.162818 # DEPENDENCYPART_GRANDPAR
(4,5),(5,7),0.0171203 # DEPENDENCYPART_GRANDPAR
(4,5),(5,8),-0.146567 # DEPENDENCYPART_GRANDPAR
(4,5),(5,9),-0.356118 # DEPENDENCYPART_GRANDPAR
(4,5),(5,10),0.0430057 # DEPENDENCYPART_GRANDPAR
(4,5),(5,11),-0.143647 # DEPENDENCYPART_GRANDPAR
(4,5),(5,12),-0.448392 # DEPENDENCYPART_GRANDPAR
(4,5),(5,14),-0.0738015 # DEPENDENCYPART_GRANDPAR
(4,5),(5,16),-0.0691243 # DEPENDENCYPART_GRANDPAR
(4,6),(6,5),0.590192 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),0.104383 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.672612 # DEPENDENCYPART_GRANDPAR
(4,7),(7,5),0.564061 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),-0.177757 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.175435 # DEPENDENCYPART_GRANDPAR
(4,7),(7,9),-0.368104 # DEPENDENCYPART_GRANDPAR
(4,7),(7,10),0.0236699 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.417177 # DEPENDENCYPART_GRANDPAR
(4,7),(7,14),-0.137819 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-0.733366 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.67271 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.687805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),0.701117 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),0.174957 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),0.0940292 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),0.0656677 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.48747 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.162532 # DEPENDENCYPART_GRANDPAR
(4,9),(9,1),-0.665867 # DEPENDENCYPART_GRANDPAR
(4,9),(9,2),-0.712728 # DEPENDENCYPART_GRANDPAR
(4,9),(9,3),-0.699794 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-0.820404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,5),0.558635 # DEPENDENCYPART_GRANDPAR
(4,9),(9,6),-0.386212 # DEPENDENCYPART_GRANDPAR
(4,9),(9,7),-0.132073 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.120024 # DEPENDENCYPART_GRANDPAR
(4,9),(9,10),0.0248655 # DEPENDENCYPART_GRANDPAR
(4,9),(9,11),-0.237617 # DEPENDENCYPART_GRANDPAR
(4,9),(9,12),-0.56103 # DEPENDENCYPART_GRANDPAR
(4,9),(9,13),-0.312105 # DEPENDENCYPART_GRANDPAR
(4,9),(9,14),-0.140729 # DEPENDENCYPART_GRANDPAR
(4,9),(9,15),-0.418138 # DEPENDENCYPART_GRANDPAR
(4,9),(9,16),-0.292092 # DEPENDENCYPART_GRANDPAR
(4,9),(9,18),-0.00381722 # DEPENDENCYPART_GRANDPAR
(4,9),(9,19),-0.24015 # DEPENDENCYPART_GRANDPAR
(4,9),(9,20),-0.824983 # DEPENDENCYPART_GRANDPAR
(4,9),(9,21),-0.500375 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.359595 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),0.00859695 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.402761 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.205214 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.239608 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),-0.095315 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.240892 # DEPENDENCYPART_GRANDPAR
