# _root_ In New York Stock Exchange composite trading yesterday , Di Giorgio closed at $ 31.50 a share , down $ 1.75 .
#goldHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
#predictedHeads=12,7,7,7,7,7,1,12,12,11,12,0,12,13,14,17,14,12,12,19,20,12,
(4,8),(8,17),-0.472203 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.569659 # DEPENDENCYPART_GRANDPAR
(4,8),(8,19),-0.613618 # DEPENDENCYPART_GRANDPAR
(4,8),(8,20),-1.09293 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-1.21131 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-1.08589 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-1.17963 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-0.912693 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),-0.00915709 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),-0.262164 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),-0.254515 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),-0.324331 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.29339 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),-0.284681 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),-0.430463 # DEPENDENCYPART_GRANDPAR
(4,11),(11,14),-0.933722 # DEPENDENCYPART_GRANDPAR
(4,11),(11,17),-0.639303 # DEPENDENCYPART_GRANDPAR
(4,11),(11,18),-0.424067 # DEPENDENCYPART_GRANDPAR
(4,11),(11,22),-1.20199 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.138966 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.455786 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.474088 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.54674 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.499103 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.631649 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.593624 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.614137 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.826934 # DEPENDENCYPART_GRANDPAR
(5,1),(1,22),-1.61953 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),-0.306324 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.25898 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.66798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,9),-0.826489 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.230596 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.119625 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.166229 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.66772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.546414 # DEPENDENCYPART_GRANDPAR
(5,3),(3,8),-0.637887 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.826401 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.274787 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.116438 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.315153 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.66766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.546558 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.67835 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.638031 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.826452 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.947991 # DEPENDENCYPART_GRANDPAR
(5,6),(6,1),-0.7105 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.771547 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-1.08244 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-1.05972 # DEPENDENCYPART_GRANDPAR
(5,6),(6,5),-0.903371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,6),(6,7),0.00365401 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),0.0378719 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),-0.188512 # DEPENDENCYPART_GRANDPAR
(5,6),(6,11),-0.329192 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.686718 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.772365 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-1.08326 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-1.06054 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.884571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.453117 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.0324775 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.335327 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.0135671 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.710582 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.77158 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-1.08248 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-1.05975 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-1.03158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),0.174966 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.0151653 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.197328 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.277603 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.409131 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.0288735 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.240852 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.576164 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),-0.0218998 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.732367 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.650464 # DEPENDENCYPART_GRANDPAR
(5,8),(8,20),-0.81395 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),-0.928884 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.812526 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-1.12369 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-1.10016 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.828529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.169486 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.0102694 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),0.0621065 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.153417 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),0.0425457 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.373364 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.625926 # DEPENDENCYPART_GRANDPAR
(5,11),(11,17),-0.158242 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),-0.531098 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),-0.886055 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),-0.596345 # DEPENDENCYPART_GRANDPAR
(6,1),(1,3),-0.636536 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),-0.753599 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.584664 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.76353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.667874 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.880386 # DEPENDENCYPART_GRANDPAR
(6,1),(1,9),-0.926654 # DEPENDENCYPART_GRANDPAR
(6,1),(1,11),-0.649775 # DEPENDENCYPART_GRANDPAR
(6,1),(1,22),-1.51738 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),-0.563372 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.632176 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.517032 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-1.0807 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.439742 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.618682 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.61443 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.499404 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.73538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,8),-0.849194 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-1.07701 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.463344 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.533485 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.519599 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.476998 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.7361 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.639692 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.849908 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-1.07765 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.694504 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.403626 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.555774 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.544757 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.600477 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.73534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.638936 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.84915 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-1.07709 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.694084 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-1.24257 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-1.27442 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-1.34955 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-1.39829 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-1.27737 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-1.00048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.167486 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.150638 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),-0.762712 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-1.26414 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-1.27267 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-1.3478 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-1.39654 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-1.27562 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-1.22056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.177445 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.235967 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.224218 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.244691 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.292192 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.298233 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.393049 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.793247 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.559778 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.52675 # DEPENDENCYPART_GRANDPAR
(6,8),(8,20),-0.655234 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-1.03346 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-1.18784 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-1.26322 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-1.31117 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-1.19081 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-1.1609 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),-0.0932361 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.298618 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.318758 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),0.0732758 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.272212 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.380911 # DEPENDENCYPART_GRANDPAR
(6,11),(11,17),-0.846956 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.543472 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-1.03672 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.830551 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.881218 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.916799 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.943442 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.656605 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.91251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),-0.637994 # DEPENDENCYPART_GRANDPAR
(7,1),(1,9),-1.31256 # DEPENDENCYPART_GRANDPAR
(7,1),(1,11),-0.623014 # DEPENDENCYPART_GRANDPAR
(7,1),(1,22),-1.4712 # DEPENDENCYPART_GRANDPAR
(7,2),(2,3),-0.804496 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.791791 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),-0.87227 # DEPENDENCYPART_GRANDPAR
(7,2),(2,9),-1.46659 # DEPENDENCYPART_GRANDPAR
(7,3),(3,1),-0.982233 # DEPENDENCYPART_GRANDPAR
(7,3),(3,2),-0.866795 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.774048 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),-0.854646 # DEPENDENCYPART_GRANDPAR
(7,3),(3,6),-0.794156 # DEPENDENCYPART_GRANDPAR
(7,3),(3,8),-0.606793 # DEPENDENCYPART_GRANDPAR
(7,3),(3,9),-1.46291 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-1.00242 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.780058 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.77369 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.810475 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.748327 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.88432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,8),-0.607506 # DEPENDENCYPART_GRANDPAR
(7,4),(4,9),-1.46354 # DEPENDENCYPART_GRANDPAR
(7,4),(4,11),-0.667733 # DEPENDENCYPART_GRANDPAR
(7,5),(5,1),-0.947903 # DEPENDENCYPART_GRANDPAR
(7,5),(5,2),-0.806397 # DEPENDENCYPART_GRANDPAR
(7,5),(5,3),-0.802897 # DEPENDENCYPART_GRANDPAR
(7,5),(5,4),-0.7675 # DEPENDENCYPART_GRANDPAR
(7,5),(5,6),-0.806266 # DEPENDENCYPART_GRANDPAR
(7,5),(5,7),-1.88356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,5),(5,8),-0.606749 # DEPENDENCYPART_GRANDPAR
(7,5),(5,9),-1.46299 # DEPENDENCYPART_GRANDPAR
(7,5),(5,11),-0.667313 # DEPENDENCYPART_GRANDPAR
(7,6),(6,1),-0.964767 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.86669 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.982083 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.820451 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-1.00245 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.97346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),-0.697423 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-1.47653 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.751841 # DEPENDENCYPART_GRANDPAR
(7,8),(8,1),-1.81014 # DEPENDENCYPART_GRANDPAR
(7,8),(8,2),-1.47852 # DEPENDENCYPART_GRANDPAR
(7,8),(8,3),-1.56397 # DEPENDENCYPART_GRANDPAR
(7,8),(8,4),-1.53288 # DEPENDENCYPART_GRANDPAR
(7,8),(8,5),-1.60721 # DEPENDENCYPART_GRANDPAR
(7,8),(8,6),-1.4273 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.40055 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,9),-0.655104 # DEPENDENCYPART_GRANDPAR
(7,8),(8,10),-0.352354 # DEPENDENCYPART_GRANDPAR
(7,8),(8,11),-0.233377 # DEPENDENCYPART_GRANDPAR
(7,8),(8,12),-0.529363 # DEPENDENCYPART_GRANDPAR
(7,8),(8,13),-0.391277 # DEPENDENCYPART_GRANDPAR
(7,8),(8,14),-0.392502 # DEPENDENCYPART_GRANDPAR
(7,8),(8,17),-0.878527 # DEPENDENCYPART_GRANDPAR
(7,8),(8,18),-0.65276 # DEPENDENCYPART_GRANDPAR
(7,8),(8,19),-0.832062 # DEPENDENCYPART_GRANDPAR
(7,8),(8,20),-0.69354 # DEPENDENCYPART_GRANDPAR
(7,8),(8,22),-1.00522 # DEPENDENCYPART_GRANDPAR
(7,11),(11,2),-1.39368 # DEPENDENCYPART_GRANDPAR
(7,11),(11,3),-1.47939 # DEPENDENCYPART_GRANDPAR
(7,11),(11,4),-1.44751 # DEPENDENCYPART_GRANDPAR
(7,11),(11,5),-1.5224 # DEPENDENCYPART_GRANDPAR
(7,11),(11,6),-1.33749 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-1.34403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),-0.0622882 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),-0.727427 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),-0.0631144 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.367039 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.39211 # DEPENDENCYPART_GRANDPAR
(7,11),(11,17),-0.943751 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.656937 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-1.02022 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.349362 # DEPENDENCYPART_GRANDPAR
(7,17),(17,15),-0.407183 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),0.145054 # DEPENDENCYPART_GRANDPAR
(7,17),(17,18),-0.694889 # DEPENDENCYPART_GRANDPAR
(7,17),(17,19),-0.847504 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.629652 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.604385 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.558576 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.588488 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.602334 # DEPENDENCYPART_GRANDPAR
(8,1),(1,6),-0.263316 # DEPENDENCYPART_GRANDPAR
(8,1),(1,7),-0.114094 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-1.59807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.979289 # DEPENDENCYPART_GRANDPAR
(8,1),(1,11),-0.769263 # DEPENDENCYPART_GRANDPAR
(8,1),(1,22),-1.30493 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.591053 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.572707 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.640343 # DEPENDENCYPART_GRANDPAR
(8,2),(2,9),-1.13333 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.649094 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.74304 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.55496 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.622715 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.55756 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.56688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-1.12964 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.672722 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.657895 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.563346 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.60031 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.522158 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.464351 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-1.56759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-1.13028 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.813992 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.610624 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.675837 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.584155 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.545956 # DEPENDENCYPART_GRANDPAR
(8,5),(5,6),-0.566079 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.496264 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-1.56683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-1.12972 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.813572 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.643209 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.768443 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.795343 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.629847 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.823083 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.278237 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.6575 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-1.14327 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.898101 # DEPENDENCYPART_GRANDPAR
(8,7),(7,1),-0.704731 # DEPENDENCYPART_GRANDPAR
(8,7),(7,2),-0.763596 # DEPENDENCYPART_GRANDPAR
(8,7),(7,3),-0.789888 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.612107 # DEPENDENCYPART_GRANDPAR
(8,7),(7,5),-0.815906 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.529327 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.65876 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,11),-0.899881 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-1.50492 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-1.25364 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-1.11626 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-1.01682 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.00763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.397663 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.161171 # DEPENDENCYPART_GRANDPAR
(8,10),(10,14),-0.432241 # DEPENDENCYPART_GRANDPAR
(8,10),(10,18),-0.372165 # DEPENDENCYPART_GRANDPAR
(8,10),(10,22),-0.837413 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-1.24034 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.23042 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.19122 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-1.25364 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-1.11626 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.01682 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-1.00734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.395329 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.00694355 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.414602 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.43224 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.902239 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),-0.372093 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),-0.837415 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-1.37806 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.1667 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.15662 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.11824 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-1.17999 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-1.00966 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.910222 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.858762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.446992 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.0698732 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.203515 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.149028 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.39586 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.403272 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),-0.76635 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.449951 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.358322 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.63915 # DEPENDENCYPART_GRANDPAR
(8,12),(12,22),-1.06846 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.611261 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),-0.428482 # DEPENDENCYPART_GRANDPAR
(8,13),(13,17),-1.00544 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.610661 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.683388 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),-0.854551 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),-1.12531 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-1.39307 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.825138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
