# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,6,4,22,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(22,1),(22,17),-0.0109202 # DEPENDENCYPART_SIBL
(22,1),(22,18),0.0743268 # DEPENDENCYPART_SIBL
(22,1),(22,19),0.312413 # DEPENDENCYPART_SIBL
(22,1),(22,20),-0.129817 # DEPENDENCYPART_SIBL
(22,1),(22,21),-0.0983452 # DEPENDENCYPART_SIBL
(22,1),(22,23),0.415924 # DEPENDENCYPART_SIBL
(22,2),(22,3),-0.00407298 # DEPENDENCYPART_SIBL
(22,2),(22,4),-0.204744 # DEPENDENCYPART_SIBL
(22,2),(22,5),-0.0130116 # DEPENDENCYPART_SIBL
(22,2),(22,6),-0.0057192 # DEPENDENCYPART_SIBL
(22,2),(22,7),-0.113453 # DEPENDENCYPART_SIBL
(22,2),(22,8),-0.0676439 # DEPENDENCYPART_SIBL
(22,2),(22,9),-0.215667 # DEPENDENCYPART_SIBL
(22,2),(22,10),-0.0289757 # DEPENDENCYPART_SIBL
(22,2),(22,11),-0.0540578 # DEPENDENCYPART_SIBL
(22,2),(22,12),0.0622826 # DEPENDENCYPART_SIBL
(22,2),(22,13),-0.0676439 # DEPENDENCYPART_SIBL
(22,2),(22,14),-0.20873 # DEPENDENCYPART_SIBL
(22,2),(22,15),0.127196 # DEPENDENCYPART_SIBL
(22,2),(22,16),-0.0193144 # DEPENDENCYPART_SIBL
(22,2),(22,17),0.152396 # DEPENDENCYPART_SIBL
(22,2),(22,18),-0.113453 # DEPENDENCYPART_SIBL
(22,2),(22,19),-0.132526 # DEPENDENCYPART_SIBL
(22,2),(22,20),-0.00909143 # DEPENDENCYPART_SIBL
(22,2),(22,21),0.0231758 # DEPENDENCYPART_SIBL
(22,2),(22,23),-0.640147 # DEPENDENCYPART_SIBL
(22,3),(22,4),-0.298053 # DEPENDENCYPART_SIBL
(22,3),(22,5),-0.0946869 # DEPENDENCYPART_SIBL
(22,3),(22,6),-0.107466 # DEPENDENCYPART_SIBL
(22,3),(22,7),0.0149165 # DEPENDENCYPART_SIBL
(22,3),(22,8),-0.574787 # DEPENDENCYPART_SIBL
(22,3),(22,9),-0.305084 # DEPENDENCYPART_SIBL
(22,3),(22,10),-0.018784 # DEPENDENCYPART_SIBL
(22,3),(22,11),-0.527081 # DEPENDENCYPART_SIBL
(22,3),(22,12),0.00643781 # DEPENDENCYPART_SIBL
(22,3),(22,13),-0.574787 # DEPENDENCYPART_SIBL
(22,3),(22,14),-0.30203 # DEPENDENCYPART_SIBL
(22,3),(22,15),0.060543 # DEPENDENCYPART_SIBL
(22,3),(22,16),-0.0629522 # DEPENDENCYPART_SIBL
(22,3),(22,17),-0.192169 # DEPENDENCYPART_SIBL
(22,3),(22,18),0.0149165 # DEPENDENCYPART_SIBL
(22,3),(22,19),-0.0766335 # DEPENDENCYPART_SIBL
(22,3),(22,20),-0.212387 # DEPENDENCYPART_SIBL
(22,3),(22,21),-0.190586 # DEPENDENCYPART_SIBL
(22,3),(22,23),-0.0494677 # DEPENDENCYPART_SIBL
(22,4),(22,5),-0.124803 # DEPENDENCYPART_SIBL
(22,4),(22,6),-0.111091 # DEPENDENCYPART_SIBL
(22,4),(22,7),0.134245 # DEPENDENCYPART_SIBL
(22,4),(22,8),-0.0845203 # DEPENDENCYPART_SIBL
(22,4),(22,9),-0.497392 # DEPENDENCYPART_SIBL
(22,4),(22,10),-0.146818 # DEPENDENCYPART_SIBL
(22,4),(22,11),-0.10916 # DEPENDENCYPART_SIBL
(22,4),(22,12),0.016319 # DEPENDENCYPART_SIBL
(22,4),(22,13),-0.0845203 # DEPENDENCYPART_SIBL
(22,4),(22,14),-0.494338 # DEPENDENCYPART_SIBL
(22,4),(22,15),-0.00681968 # DEPENDENCYPART_SIBL
(22,4),(22,16),-0.0954291 # DEPENDENCYPART_SIBL
(22,4),(22,17),-0.0696329 # DEPENDENCYPART_SIBL
(22,4),(22,18),0.134245 # DEPENDENCYPART_SIBL
(22,4),(22,19),0.0654419 # DEPENDENCYPART_SIBL
(22,4),(22,20),-0.0804059 # DEPENDENCYPART_SIBL
(22,4),(22,21),-0.0612779 # DEPENDENCYPART_SIBL
(22,4),(22,23),0.0674092 # DEPENDENCYPART_SIBL
(22,5),(22,6),-0.117185 # DEPENDENCYPART_SIBL
(22,5),(22,7),-0.0235592 # DEPENDENCYPART_SIBL
(22,5),(22,8),-0.13624 # DEPENDENCYPART_SIBL
(22,5),(22,9),-0.31221 # DEPENDENCYPART_SIBL
(22,5),(22,10),-0.187052 # DEPENDENCYPART_SIBL
(22,5),(22,11),-0.121945 # DEPENDENCYPART_SIBL
(22,5),(22,12),-0.0226228 # DEPENDENCYPART_SIBL
(22,5),(22,13),-0.13624 # DEPENDENCYPART_SIBL
(22,5),(22,14),-0.308886 # DEPENDENCYPART_SIBL
(22,5),(22,15),0.0146119 # DEPENDENCYPART_SIBL
(22,5),(22,16),-0.108407 # DEPENDENCYPART_SIBL
(22,5),(22,17),-0.125982 # DEPENDENCYPART_SIBL
(22,5),(22,18),-0.0235592 # DEPENDENCYPART_SIBL
(22,5),(22,19),-0.244553 # DEPENDENCYPART_SIBL
(22,5),(22,20),-0.134846 # DEPENDENCYPART_SIBL
(22,5),(22,21),-0.109507 # DEPENDENCYPART_SIBL
(22,5),(22,23),-0.0773642 # DEPENDENCYPART_SIBL
(22,6),(22,7),0.0608896 # DEPENDENCYPART_SIBL
(22,6),(22,8),-0.160435 # DEPENDENCYPART_SIBL
(22,6),(22,9),-0.230118 # DEPENDENCYPART_SIBL
(22,6),(22,10),-0.0320295 # DEPENDENCYPART_SIBL
(22,6),(22,11),-0.146429 # DEPENDENCYPART_SIBL
(22,6),(22,12),0.0750891 # DEPENDENCYPART_SIBL
(22,6),(22,13),-0.160435 # DEPENDENCYPART_SIBL
(22,6),(22,14),-0.227059 # DEPENDENCYPART_SIBL
(22,6),(22,15),0.108081 # DEPENDENCYPART_SIBL
(22,6),(22,16),-0.0180539 # DEPENDENCYPART_SIBL
(22,6),(22,17),-0.054804 # DEPENDENCYPART_SIBL
(22,6),(22,18),0.0608896 # DEPENDENCYPART_SIBL
(22,6),(22,19),0.0932556 # DEPENDENCYPART_SIBL
(22,6),(22,20),-0.0922158 # DEPENDENCYPART_SIBL
(22,6),(22,21),-0.0714624 # DEPENDENCYPART_SIBL
(22,6),(22,23),0.0314634 # DEPENDENCYPART_SIBL
(22,7),(22,8),-0.0134922 # DEPENDENCYPART_SIBL
(22,7),(22,9),-0.204216 # DEPENDENCYPART_SIBL
(22,7),(22,10),0.148547 # DEPENDENCYPART_SIBL
(22,7),(22,11),-0.0243951 # DEPENDENCYPART_SIBL
(22,7),(22,12),0.0568794 # DEPENDENCYPART_SIBL
(22,7),(22,13),-0.0134922 # DEPENDENCYPART_SIBL
(22,7),(22,14),-0.199673 # DEPENDENCYPART_SIBL
(22,7),(22,15),0.457149 # DEPENDENCYPART_SIBL
(22,7),(22,16),0.0394278 # DEPENDENCYPART_SIBL
(22,7),(22,17),0.160274 # DEPENDENCYPART_SIBL
(22,7),(22,18),-0.324472 # DEPENDENCYPART_SIBL
(22,7),(22,19),0.568542 # DEPENDENCYPART_SIBL
(22,7),(22,20),0.165488 # DEPENDENCYPART_SIBL
(22,7),(22,21),0.0664876 # DEPENDENCYPART_SIBL
(22,7),(22,23),0.01006 # DEPENDENCYPART_SIBL
(22,8),(22,9),-0.244771 # DEPENDENCYPART_SIBL
(22,8),(22,10),0.0288338 # DEPENDENCYPART_SIBL
(22,8),(22,11),-0.449118 # DEPENDENCYPART_SIBL
(22,8),(22,12),0.0655426 # DEPENDENCYPART_SIBL
(22,8),(22,13),-0.507528 # DEPENDENCYPART_SIBL
(22,8),(22,14),-0.241717 # DEPENDENCYPART_SIBL
(22,8),(22,15),0.116562 # DEPENDENCYPART_SIBL
(22,8),(22,16),-0.0038039 # DEPENDENCYPART_SIBL
(22,8),(22,17),-0.142135 # DEPENDENCYPART_SIBL
(22,8),(22,18),0.171113 # DEPENDENCYPART_SIBL
(22,8),(22,19),-0.0238078 # DEPENDENCYPART_SIBL
(22,8),(22,20),-0.155525 # DEPENDENCYPART_SIBL
(22,8),(22,21),-0.133724 # DEPENDENCYPART_SIBL
(22,8),(22,23),-0.062553 # DEPENDENCYPART_SIBL
(22,9),(22,10),-0.159518 # DEPENDENCYPART_SIBL
(22,9),(22,11),-0.125564 # DEPENDENCYPART_SIBL
(22,9),(22,12),0.00293119 # DEPENDENCYPART_SIBL
(22,9),(22,13),-0.100898 # DEPENDENCYPART_SIBL
(22,9),(22,14),-0.506217 # DEPENDENCYPART_SIBL
(22,9),(22,15),-0.0202266 # DEPENDENCYPART_SIBL
(22,9),(22,16),-0.10887 # DEPENDENCYPART_SIBL
(22,9),(22,17),-0.0832179 # DEPENDENCYPART_SIBL
(22,9),(22,18),0.11267 # DEPENDENCYPART_SIBL
(22,9),(22,19),0.0653598 # DEPENDENCYPART_SIBL
(22,9),(22,20),-0.0937167 # DEPENDENCYPART_SIBL
(22,9),(22,21),-0.074592 # DEPENDENCYPART_SIBL
(22,9),(22,23),0.0881577 # DEPENDENCYPART_SIBL
(22,10),(22,11),-0.0739026 # DEPENDENCYPART_SIBL
(22,10),(22,12),-0.00391001 # DEPENDENCYPART_SIBL
(22,10),(22,13),-0.0790192 # DEPENDENCYPART_SIBL
(22,10),(22,14),-0.292677 # DEPENDENCYPART_SIBL
(22,10),(22,15),-0.0179291 # DEPENDENCYPART_SIBL
(22,10),(22,16),-0.0311199 # DEPENDENCYPART_SIBL
(22,10),(22,17),0.000519932 # DEPENDENCYPART_SIBL
(22,10),(22,18),0.0981251 # DEPENDENCYPART_SIBL
(22,10),(22,19),-0.216802 # DEPENDENCYPART_SIBL
(22,10),(22,20),-0.0910514 # DEPENDENCYPART_SIBL
(22,10),(22,21),-0.0466107 # DEPENDENCYPART_SIBL
(22,10),(22,23),0.0455478 # DEPENDENCYPART_SIBL
(22,11),(22,12),0.00639772 # DEPENDENCYPART_SIBL
(22,11),(22,13),-0.558983 # DEPENDENCYPART_SIBL
(22,11),(22,14),-0.29751 # DEPENDENCYPART_SIBL
(22,11),(22,15),0.0634875 # DEPENDENCYPART_SIBL
(22,11),(22,16),-0.0600125 # DEPENDENCYPART_SIBL
(22,11),(22,17),-0.191166 # DEPENDENCYPART_SIBL
(22,11),(22,18),0.0192931 # DEPENDENCYPART_SIBL
(22,11),(22,19),-0.0785425 # DEPENDENCYPART_SIBL
(22,11),(22,20),-0.197558 # DEPENDENCYPART_SIBL
(22,11),(22,21),-0.175757 # DEPENDENCYPART_SIBL
(22,11),(22,23),-0.0737013 # DEPENDENCYPART_SIBL
(22,12),(22,13),0.0849981 # DEPENDENCYPART_SIBL
(22,12),(22,14),-0.120646 # DEPENDENCYPART_SIBL
(22,12),(22,15),0.250723 # DEPENDENCYPART_SIBL
(22,12),(22,16),0.0488784 # DEPENDENCYPART_SIBL
(22,12),(22,17),0.0981285 # DEPENDENCYPART_SIBL
(22,12),(22,18),0.142956 # DEPENDENCYPART_SIBL
(22,12),(22,19),0.0103848 # DEPENDENCYPART_SIBL
(22,12),(22,20),0.0147136 # DEPENDENCYPART_SIBL
(22,12),(22,21),0.0355342 # DEPENDENCYPART_SIBL
(22,12),(22,23),-0.00798908 # DEPENDENCYPART_SIBL
(22,13),(22,14),-0.241717 # DEPENDENCYPART_SIBL
(22,13),(22,15),0.116562 # DEPENDENCYPART_SIBL
(22,13),(22,16),-0.0038039 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.142135 # DEPENDENCYPART_SIBL
(22,13),(22,18),0.171113 # DEPENDENCYPART_SIBL
(22,13),(22,19),-0.0238078 # DEPENDENCYPART_SIBL
(22,13),(22,20),-0.155525 # DEPENDENCYPART_SIBL
(22,13),(22,21),-0.133724 # DEPENDENCYPART_SIBL
(22,13),(22,23),-0.062553 # DEPENDENCYPART_SIBL
(22,14),(22,15),-0.0180355 # DEPENDENCYPART_SIBL
(22,14),(22,16),-0.10669 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.0808745 # DEPENDENCYPART_SIBL
(22,14),(22,18),0.120319 # DEPENDENCYPART_SIBL
(22,14),(22,19),0.0734224 # DEPENDENCYPART_SIBL
(22,14),(22,20),-0.0923465 # DEPENDENCYPART_SIBL
(22,14),(22,21),-0.0732218 # DEPENDENCYPART_SIBL
(22,14),(22,23),0.0749055 # DEPENDENCYPART_SIBL
(22,15),(22,16),-0.0780779 # DEPENDENCYPART_SIBL
(22,15),(22,17),-0.0999095 # DEPENDENCYPART_SIBL
(22,15),(22,18),0.47261 # DEPENDENCYPART_SIBL
(22,15),(22,19),-0.205364 # DEPENDENCYPART_SIBL
(22,15),(22,20),-0.115607 # DEPENDENCYPART_SIBL
(22,15),(22,21),-0.0938499 # DEPENDENCYPART_SIBL
(22,15),(22,23),0.00641711 # DEPENDENCYPART_SIBL
(22,16),(22,17),-0.176873 # DEPENDENCYPART_SIBL
(22,16),(22,18),-0.0546137 # DEPENDENCYPART_SIBL
(22,16),(22,19),-0.0776586 # DEPENDENCYPART_SIBL
(22,16),(22,20),-0.10223 # DEPENDENCYPART_SIBL
(22,16),(22,21),-0.0771481 # DEPENDENCYPART_SIBL
(22,16),(22,23),-0.058028 # DEPENDENCYPART_SIBL
(22,17),(22,18),-0.251356 # DEPENDENCYPART_SIBL
(22,17),(22,19),-0.385758 # DEPENDENCYPART_SIBL
(22,17),(22,20),-0.681035 # DEPENDENCYPART_SIBL
(22,17),(22,21),-0.643177 # DEPENDENCYPART_SIBL
(22,17),(22,23),0.0653386 # DEPENDENCYPART_SIBL
(22,18),(22,19),0.568542 # DEPENDENCYPART_SIBL
(22,18),(22,20),0.165488 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.0664876 # DEPENDENCYPART_SIBL
(22,18),(22,23),0.01006 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.0611549 # DEPENDENCYPART_SIBL
(22,19),(22,21),-0.0187876 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.163678 # DEPENDENCYPART_SIBL
(22,20),(22,21),-0.738218 # DEPENDENCYPART_SIBL
(22,20),(22,23),-0.16624 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.0685041 # DEPENDENCYPART_SIBL
(0,4),(4,1),0.615641 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),-0.73433 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),-0.810003 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),-0.0144822 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.456445 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),0.126931 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),0.960715 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),0.153764 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),-0.214753 # DEPENDENCYPART_GRANDPAR
(0,4),(4,11),-0.71015 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),0.197525 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),-0.250041 # DEPENDENCYPART_GRANDPAR
(0,4),(4,14),-0.290505 # DEPENDENCYPART_GRANDPAR
(0,4),(4,15),-0.457649 # DEPENDENCYPART_GRANDPAR
(0,4),(4,17),-0.348904 # DEPENDENCYPART_GRANDPAR
(0,4),(4,18),0.0364898 # DEPENDENCYPART_GRANDPAR
(0,4),(4,19),0.373153 # DEPENDENCYPART_GRANDPAR
(0,4),(4,21),0.412949 # DEPENDENCYPART_GRANDPAR
(0,4),(4,22),1.43472 # DEPENDENCYPART_GRANDPAR
(0,4),(4,23),1.11328 # DEPENDENCYPART_GRANDPAR
(0,9),(9,1),0.689214 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),-0.67558 # DEPENDENCYPART_GRANDPAR
(0,9),(9,3),-0.732415 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),0.199785 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),-0.478224 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),-0.734647 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),0.368076 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),1.02908 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),-0.117759 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),-0.667691 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),0.271927 # DEPENDENCYPART_GRANDPAR
(0,9),(9,13),-0.211525 # DEPENDENCYPART_GRANDPAR
(0,9),(9,14),-0.254063 # DEPENDENCYPART_GRANDPAR
(0,9),(9,15),-0.437922 # DEPENDENCYPART_GRANDPAR
(0,9),(9,17),-0.291335 # DEPENDENCYPART_GRANDPAR
(0,9),(9,18),0.0575381 # DEPENDENCYPART_GRANDPAR
(0,9),(9,19),0.407521 # DEPENDENCYPART_GRANDPAR
(0,9),(9,21),0.442873 # DEPENDENCYPART_GRANDPAR
(0,9),(9,22),1.49282 # DEPENDENCYPART_GRANDPAR
(0,9),(9,23),1.28429 # DEPENDENCYPART_GRANDPAR
(0,22),(22,1),0.735975 # DEPENDENCYPART_GRANDPAR
(0,22),(22,2),-0.51549 # DEPENDENCYPART_GRANDPAR
(0,22),(22,3),-0.818129 # DEPENDENCYPART_GRANDPAR
(0,22),(22,4),0.415137 # DEPENDENCYPART_GRANDPAR
(0,22),(22,5),-0.460085 # DEPENDENCYPART_GRANDPAR
(0,22),(22,6),-0.582731 # DEPENDENCYPART_GRANDPAR
(0,22),(22,7),0.578936 # DEPENDENCYPART_GRANDPAR
(0,22),(22,8),0.94428 # DEPENDENCYPART_GRANDPAR
(0,22),(22,9),0.0977102 # DEPENDENCYPART_GRANDPAR
(0,22),(22,10),-0.70886 # DEPENDENCYPART_GRANDPAR
(0,22),(22,11),-0.887073 # DEPENDENCYPART_GRANDPAR
(0,22),(22,12),0.0599802 # DEPENDENCYPART_GRANDPAR
(0,22),(22,13),-0.266476 # DEPENDENCYPART_GRANDPAR
(0,22),(22,14),-0.366784 # DEPENDENCYPART_GRANDPAR
(0,22),(22,15),-0.699457 # DEPENDENCYPART_GRANDPAR
(0,22),(22,16),-0.869085 # DEPENDENCYPART_GRANDPAR
(0,22),(22,17),-0.507813 # DEPENDENCYPART_GRANDPAR
(0,22),(22,18),0.488495 # DEPENDENCYPART_GRANDPAR
(0,22),(22,19),1.37946 # DEPENDENCYPART_GRANDPAR
(0,22),(22,20),-0.249393 # DEPENDENCYPART_GRANDPAR
(0,22),(22,21),0.439896 # DEPENDENCYPART_GRANDPAR
(0,22),(22,23),1.31375 # DEPENDENCYPART_GRANDPAR
(1,2),(2,1),-1.06767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,2),(2,3),-0.378079 # DEPENDENCYPART_GRANDPAR
(1,2),(2,4),-0.25381 # DEPENDENCYPART_GRANDPAR
(1,2),(2,5),-0.44442 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.19681 # DEPENDENCYPART_GRANDPAR
(1,2),(2,9),-0.339513 # DEPENDENCYPART_GRANDPAR
(1,2),(2,10),-0.470346 # DEPENDENCYPART_GRANDPAR
(1,2),(2,14),-0.450452 # DEPENDENCYPART_GRANDPAR
(1,4),(4,1),-1.1061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,4),(4,2),-0.0144249 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.209647 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.278585 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.563666 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),-0.213812 # DEPENDENCYPART_GRANDPAR
(1,4),(4,8),-0.562114 # DEPENDENCYPART_GRANDPAR
(1,4),(4,9),-0.362201 # DEPENDENCYPART_GRANDPAR
(1,4),(4,10),-0.448853 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-0.610702 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),-0.422444 # DEPENDENCYPART_GRANDPAR
(1,4),(4,13),-0.596644 # DEPENDENCYPART_GRANDPAR
(1,4),(4,14),-0.469778 # DEPENDENCYPART_GRANDPAR
(1,4),(4,15),-0.435582 # DEPENDENCYPART_GRANDPAR
(1,4),(4,17),-0.631824 # DEPENDENCYPART_GRANDPAR
(1,4),(4,18),-0.405604 # DEPENDENCYPART_GRANDPAR
(1,4),(4,19),-0.372879 # DEPENDENCYPART_GRANDPAR
(1,4),(4,21),-0.736395 # DEPENDENCYPART_GRANDPAR
(1,4),(4,22),-0.689887 # DEPENDENCYPART_GRANDPAR
(1,4),(4,23),-0.781076 # DEPENDENCYPART_GRANDPAR
(2,1),(1,2),-1.24413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,1),(1,4),-0.671094 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-0.78091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.226376 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.317196 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.16992 # DEPENDENCYPART_GRANDPAR
(2,4),(4,1),-0.674204 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.681156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),0.0712716 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),-0.111851 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-0.437082 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.236318 # DEPENDENCYPART_GRANDPAR
(2,4),(4,8),-0.395916 # DEPENDENCYPART_GRANDPAR
(2,4),(4,9),-0.15077 # DEPENDENCYPART_GRANDPAR
(2,4),(4,10),-0.0968269 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),-0.441463 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),-0.319245 # DEPENDENCYPART_GRANDPAR
(2,4),(4,13),-0.438015 # DEPENDENCYPART_GRANDPAR
(2,4),(4,14),-0.279755 # DEPENDENCYPART_GRANDPAR
(2,4),(4,15),-0.321544 # DEPENDENCYPART_GRANDPAR
(2,4),(4,17),-0.499248 # DEPENDENCYPART_GRANDPAR
(2,4),(4,18),-0.384633 # DEPENDENCYPART_GRANDPAR
(2,4),(4,19),-0.460004 # DEPENDENCYPART_GRANDPAR
(2,4),(4,21),-0.378244 # DEPENDENCYPART_GRANDPAR
(2,4),(4,22),-0.199613 # DEPENDENCYPART_GRANDPAR
(2,4),(4,23),-0.641104 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.821601 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.773879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.108781 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.174113 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.358122 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.267595 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.41233 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.218619 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.219192 # DEPENDENCYPART_GRANDPAR
(2,5),(5,11),-0.462686 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.309223 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.322221 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.122263 # DEPENDENCYPART_GRANDPAR
(2,9),(9,1),-0.692759 # DEPENDENCYPART_GRANDPAR
(2,9),(9,2),-0.693758 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,9),(9,3),0.0603956 # DEPENDENCYPART_GRANDPAR
(2,9),(9,4),-0.212514 # DEPENDENCYPART_GRANDPAR
(2,9),(9,5),-0.233869 # DEPENDENCYPART_GRANDPAR
(2,9),(9,6),-0.394258 # DEPENDENCYPART_GRANDPAR
(2,9),(9,7),-0.30828 # DEPENDENCYPART_GRANDPAR
(2,9),(9,8),-0.245847 # DEPENDENCYPART_GRANDPAR
(2,9),(9,10),-0.0620356 # DEPENDENCYPART_GRANDPAR
(2,9),(9,11),-0.438796 # DEPENDENCYPART_GRANDPAR
(2,9),(9,12),-0.294706 # DEPENDENCYPART_GRANDPAR
(2,9),(9,13),-0.439289 # DEPENDENCYPART_GRANDPAR
(2,9),(9,14),-0.280701 # DEPENDENCYPART_GRANDPAR
(2,9),(9,15),-0.343404 # DEPENDENCYPART_GRANDPAR
(2,9),(9,17),-0.486221 # DEPENDENCYPART_GRANDPAR
(2,9),(9,18),-0.423417 # DEPENDENCYPART_GRANDPAR
(2,9),(9,19),-0.460027 # DEPENDENCYPART_GRANDPAR
(2,9),(9,21),-0.386005 # DEPENDENCYPART_GRANDPAR
(2,9),(9,22),-0.192696 # DEPENDENCYPART_GRANDPAR
(2,9),(9,23),-0.591879 # DEPENDENCYPART_GRANDPAR
(2,10),(10,2),-0.849306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,10),(10,7),-0.229008 # DEPENDENCYPART_GRANDPAR
(2,10),(10,9),0.0451389 # DEPENDENCYPART_GRANDPAR
(2,10),(10,11),-0.454078 # DEPENDENCYPART_GRANDPAR
(2,10),(10,12),-0.249105 # DEPENDENCYPART_GRANDPAR
(2,10),(10,13),-0.500785 # DEPENDENCYPART_GRANDPAR
(2,10),(10,14),-0.295644 # DEPENDENCYPART_GRANDPAR
(2,10),(10,15),-0.335597 # DEPENDENCYPART_GRANDPAR
(2,10),(10,17),-0.425543 # DEPENDENCYPART_GRANDPAR
(2,10),(10,18),-0.388607 # DEPENDENCYPART_GRANDPAR
(2,10),(10,19),-0.357253 # DEPENDENCYPART_GRANDPAR
(2,10),(10,21),-0.252863 # DEPENDENCYPART_GRANDPAR
(2,10),(10,22),-0.21684 # DEPENDENCYPART_GRANDPAR
(2,14),(14,1),-0.692759 # DEPENDENCYPART_GRANDPAR
(2,14),(14,2),-0.690804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,14),(14,3),0.0635933 # DEPENDENCYPART_GRANDPAR
(2,14),(14,4),-0.212599 # DEPENDENCYPART_GRANDPAR
(2,14),(14,5),-0.247411 # DEPENDENCYPART_GRANDPAR
(2,14),(14,7),-0.287002 # DEPENDENCYPART_GRANDPAR
(2,14),(14,8),-0.242825 # DEPENDENCYPART_GRANDPAR
(2,14),(14,9),-0.123664 # DEPENDENCYPART_GRANDPAR
(2,14),(14,10),-0.128819 # DEPENDENCYPART_GRANDPAR
(2,14),(14,11),-0.388571 # DEPENDENCYPART_GRANDPAR
(2,14),(14,12),-0.279808 # DEPENDENCYPART_GRANDPAR
(2,14),(14,13),-0.284924 # DEPENDENCYPART_GRANDPAR
(2,14),(14,15),-0.294111 # DEPENDENCYPART_GRANDPAR
(2,14),(14,16),-0.673187 # DEPENDENCYPART_GRANDPAR
(2,14),(14,17),-0.504653 # DEPENDENCYPART_GRANDPAR
(2,14),(14,18),-0.404043 # DEPENDENCYPART_GRANDPAR
(2,14),(14,19),-0.478054 # DEPENDENCYPART_GRANDPAR
(2,14),(14,21),-0.397954 # DEPENDENCYPART_GRANDPAR
(2,14),(14,22),-0.187986 # DEPENDENCYPART_GRANDPAR
(2,14),(14,23),-0.604386 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.487347 # DEPENDENCYPART_GRANDPAR
