# _root_ Commodities : Dow Jones futures index 129.38 , off 0.11 ; spot index 130.09 , off 0.71 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(1,3),(1,5),(1,11),-0.101888 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,12),-0.0840346 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,13),-0.0858137 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,15),-0.0434834 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,18),-0.0759709 # DEPENDENCYPART_TRISIBL
(1,3),(1,5),(1,19),-0.118212 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,6),(1,7),-0.0429122 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,8),-0.0439138 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,9),-0.0672892 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,10),-0.0429122 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,11),-0.101888 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,12),-0.0839059 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,13),-0.0856851 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,15),-0.0439138 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,18),-0.0759702 # DEPENDENCYPART_TRISIBL
(1,3),(1,6),(1,19),-0.116903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,7),(1,8),-0.0336998 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,9),-0.0566313 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,10),-0.0400618 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,11),-0.0648779 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,12),-0.0738736 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,13),-0.0756528 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,15),-0.0336998 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,18),-0.0799183 # DEPENDENCYPART_TRISIBL
(1,3),(1,7),(1,19),-0.148722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,8),(1,9),-0.0186577 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,10),0.040673 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,11),-0.0880158 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,12),-0.0780327 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,13),-0.0798126 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,15),-0.0784646 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,18),-0.0920022 # DEPENDENCYPART_TRISIBL
(1,3),(1,8),(1,19),-0.0356091 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,9),(1,10),-0.0392443 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,11),-0.070783 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,12),-0.0877798 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,13),-0.089559 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,15),-0.0272981 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,18),-0.0832128 # DEPENDENCYPART_TRISIBL
(1,3),(1,9),(1,19),-0.0848037 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,10),(1,11),-0.0648779 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,12),-0.0738736 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,13),-0.0756528 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,15),-0.0336998 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,18),-0.0799183 # DEPENDENCYPART_TRISIBL
(1,3),(1,10),(1,19),-0.148722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,11),(1,12),0.0614365 # DEPENDENCYPART_TRISIBL
(1,3),(1,11),(1,13),0.0587707 # DEPENDENCYPART_TRISIBL
(1,3),(1,11),(1,15),-0.0559853 # DEPENDENCYPART_TRISIBL
(1,3),(1,11),(1,18),-0.0956721 # DEPENDENCYPART_TRISIBL
(1,3),(1,11),(1,19),-0.111207 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,12),(1,13),-0.0856561 # DEPENDENCYPART_TRISIBL
(1,3),(1,12),(1,15),-0.0434834 # DEPENDENCYPART_TRISIBL
(1,3),(1,12),(1,18),-0.0759702 # DEPENDENCYPART_TRISIBL
(1,3),(1,12),(1,19),-0.116708 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,13),(1,15),-0.0439138 # DEPENDENCYPART_TRISIBL
(1,3),(1,13),(1,18),-0.0759702 # DEPENDENCYPART_TRISIBL
(1,3),(1,13),(1,19),-0.116903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,15),(1,18),-0.0920022 # DEPENDENCYPART_TRISIBL
(1,3),(1,15),(1,19),-0.0356091 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,3),(1,18),(1,19),-0.0201543 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,5),(1,6),-0.0860466 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,7),-0.0429158 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,8),-0.0440911 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,9),-0.0672267 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,10),-0.0429158 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,11),-0.101953 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,12),-0.0842674 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,13),-0.0860466 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,15),-0.0440911 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,18),-0.0749271 # DEPENDENCYPART_TRISIBL
(1,4),(1,5),(1,19),-0.116817 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,6),(1,7),-0.0429171 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,8),-0.0445214 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,9),-0.0672273 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,10),-0.0429171 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,11),-0.101953 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,12),-0.0841387 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,13),-0.0859179 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,15),-0.0445214 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,18),-0.0749264 # DEPENDENCYPART_TRISIBL
(1,4),(1,6),(1,19),-0.115507 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,7),(1,8),-0.0340036 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,9),-0.0565694 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,10),-0.0400642 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,11),-0.0649104 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,12),-0.0741061 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,13),-0.0758853 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,15),-0.0340036 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,18),-0.0788745 # DEPENDENCYPART_TRISIBL
(1,4),(1,7),(1,19),-0.146677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,8),(1,9),-0.0185339 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,10),0.0406706 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,11),-0.0880483 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,12),-0.0784805 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,13),-0.0802604 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,15),-0.0787684 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,18),-0.0909584 # DEPENDENCYPART_TRISIBL
(1,4),(1,8),(1,19),-0.0335665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,9),(1,10),-0.0392467 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,11),-0.0708156 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,12),-0.0880124 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,13),-0.0897916 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,15),-0.0276019 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,18),-0.082169 # DEPENDENCYPART_TRISIBL
(1,4),(1,9),(1,19),-0.0826451 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,10),(1,11),-0.0649104 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,12),-0.0741061 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,13),-0.0758853 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,15),-0.0340036 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,18),-0.0788745 # DEPENDENCYPART_TRISIBL
(1,4),(1,10),(1,19),-0.146677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,11),(1,12),0.0611869 # DEPENDENCYPART_TRISIBL
(1,4),(1,11),(1,13),0.0585212 # DEPENDENCYPART_TRISIBL
(1,4),(1,11),(1,15),-0.0562892 # DEPENDENCYPART_TRISIBL
(1,4),(1,11),(1,18),-0.0946284 # DEPENDENCYPART_TRISIBL
(1,4),(1,11),(1,19),-0.109664 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,12),(1,13),-0.0858889 # DEPENDENCYPART_TRISIBL
(1,4),(1,12),(1,15),-0.0440911 # DEPENDENCYPART_TRISIBL
(1,4),(1,12),(1,18),-0.0749264 # DEPENDENCYPART_TRISIBL
(1,4),(1,12),(1,19),-0.115312 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,13),(1,15),-0.0445214 # DEPENDENCYPART_TRISIBL
(1,4),(1,13),(1,18),-0.0749264 # DEPENDENCYPART_TRISIBL
(1,4),(1,13),(1,19),-0.115507 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,15),(1,18),-0.0909584 # DEPENDENCYPART_TRISIBL
(1,4),(1,15),(1,19),-0.0335665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,4),(1,18),(1,19),-0.0145508 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,6),(1,7),-0.0429144 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,8),-0.0458858 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,9),-0.0674116 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,10),-0.0429144 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,11),-0.101888 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,12),-0.0878259 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,13),-0.0896051 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,15),-0.0458858 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,18),-0.0763711 # DEPENDENCYPART_TRISIBL
(1,5),(1,6),(1,19),-0.109904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,7),(1,8),-0.0347293 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,9),-0.0567537 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,10),-0.0400628 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,11),-0.0648779 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,12),-0.0758533 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,13),-0.0776325 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,15),-0.0347293 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,18),-0.0803192 # DEPENDENCYPART_TRISIBL
(1,5),(1,7),(1,19),-0.148275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,8),(1,9),-0.0189024 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,10),0.0406719 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,11),-0.0880158 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,12),-0.0800278 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,13),-0.0818077 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,15),-0.0794941 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,18),-0.0924031 # DEPENDENCYPART_TRISIBL
(1,5),(1,8),(1,19),-0.0355521 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,9),(1,10),-0.0392454 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,11),-0.070783 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,12),-0.0897595 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,13),-0.0915387 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,15),-0.0283248 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,18),-0.0836137 # DEPENDENCYPART_TRISIBL
(1,5),(1,9),(1,19),-0.0842484 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,10),(1,11),-0.0648779 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,12),-0.0758533 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,13),-0.0776325 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,15),-0.0347293 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,18),-0.0803192 # DEPENDENCYPART_TRISIBL
(1,5),(1,10),(1,19),-0.148275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,11),(1,12),0.0594329 # DEPENDENCYPART_TRISIBL
(1,5),(1,11),(1,13),0.0567671 # DEPENDENCYPART_TRISIBL
(1,5),(1,11),(1,15),-0.0570148 # DEPENDENCYPART_TRISIBL
(1,5),(1,11),(1,18),-0.0960731 # DEPENDENCYPART_TRISIBL
(1,5),(1,11),(1,19),-0.11076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,12),(1,13),-0.0895761 # DEPENDENCYPART_TRISIBL
(1,5),(1,12),(1,15),-0.0454555 # DEPENDENCYPART_TRISIBL
(1,5),(1,12),(1,18),-0.0763712 # DEPENDENCYPART_TRISIBL
(1,5),(1,12),(1,19),-0.109709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,13),(1,15),-0.0458858 # DEPENDENCYPART_TRISIBL
(1,5),(1,13),(1,18),-0.0763711 # DEPENDENCYPART_TRISIBL
(1,5),(1,13),(1,19),-0.109904 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,15),(1,18),-0.0924031 # DEPENDENCYPART_TRISIBL
(1,5),(1,15),(1,19),-0.0355521 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,5),(1,18),(1,19),-0.0249154 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,7),(1,8),-0.0141572 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,9),-0.0612542 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,10),-0.0401884 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,11),-0.0649444 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,12),-0.0780036 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,13),-0.0797827 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,15),-0.0141572 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,18),-0.0804707 # DEPENDENCYPART_TRISIBL
(1,6),(1,7),(1,19),-0.161796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,8),(1,9),-0.0268193 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,10),0.040539 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,11),-0.0880511 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,12),-0.0821629 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,13),-0.0839428 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,15),-0.0658857 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(1,6),(1,8),(1,19),-0.0499189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,9),(1,10),-0.03949 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,11),-0.0708203 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,12),-0.0919098 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,13),-0.093689 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,15),-0.0147168 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,18),-0.0840099 # DEPENDENCYPART_TRISIBL
(1,6),(1,9),(1,19),-0.0987623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,10),(1,11),-0.0649444 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,12),-0.0780036 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,13),-0.0797827 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,15),-0.0141572 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,18),-0.0804707 # DEPENDENCYPART_TRISIBL
(1,6),(1,10),(1,19),-0.161796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,11),(1,12),0.0531795 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,13),0.0505137 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,15),-0.0434064 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,18),-0.0962245 # DEPENDENCYPART_TRISIBL
(1,6),(1,11),(1,19),-0.124736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,12),(1,13),-0.0897861 # DEPENDENCYPART_TRISIBL
(1,6),(1,12),(1,15),-0.0309087 # DEPENDENCYPART_TRISIBL
(1,6),(1,12),(1,18),-0.0765227 # DEPENDENCYPART_TRISIBL
(1,6),(1,12),(1,19),-0.130736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,13),(1,15),-0.0313391 # DEPENDENCYPART_TRISIBL
(1,6),(1,13),(1,18),-0.0765227 # DEPENDENCYPART_TRISIBL
(1,6),(1,13),(1,19),-0.130931 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,15),(1,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(1,6),(1,15),(1,19),-0.0499189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,6),(1,18),(1,19),-0.0350724 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,8),(1,9),-0.104086 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,10),0.0367975 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,11),-0.074974 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,12),-0.0321546 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,13),-0.0244045 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,15),-0.0714306 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(1,7),(1,8),(1,19),-0.177845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,9),(1,10),-0.0477475 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,11),-0.0728978 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,12),-0.0759559 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,13),-0.0682238 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,15),-0.0670572 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,18),-0.0423929 # DEPENDENCYPART_TRISIBL
(1,7),(1,9),(1,19),-0.0741047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,10),(1,11),-0.0649986 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,12),-0.0834597 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,13),-0.0757276 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,15),-0.0722958 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,18),-0.0436619 # DEPENDENCYPART_TRISIBL
(1,7),(1,10),(1,19),-0.166008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,11),(1,12),-0.0568788 # DEPENDENCYPART_TRISIBL
(1,7),(1,11),(1,13),-0.0453167 # DEPENDENCYPART_TRISIBL
(1,7),(1,11),(1,15),-0.0667218 # DEPENDENCYPART_TRISIBL
(1,7),(1,11),(1,18),-0.0404383 # DEPENDENCYPART_TRISIBL
(1,7),(1,11),(1,19),-0.134493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,12),(1,13),-0.0808753 # DEPENDENCYPART_TRISIBL
(1,7),(1,12),(1,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(1,7),(1,12),(1,18),-0.0384572 # DEPENDENCYPART_TRISIBL
(1,7),(1,12),(1,19),-0.113732 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,13),(1,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(1,7),(1,13),(1,18),-0.038458 # DEPENDENCYPART_TRISIBL
(1,7),(1,13),(1,19),-0.113807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,15),(1,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(1,7),(1,15),(1,19),-0.177845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,7),(1,18),(1,19),-0.1073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,9),(1,10),-0.0689868 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,11),0.0940841 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,12),0.169284 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,13),0.168493 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,15),0.216241 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,18),-0.124749 # DEPENDENCYPART_TRISIBL
(1,8),(1,9),(1,19),-0.199067 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,10),(1,11),0.0188641 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,12),-0.00834796 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,13),-0.00894296 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,15),0.413395 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,18),-0.153991 # DEPENDENCYPART_TRISIBL
(1,8),(1,10),(1,19),-0.0495485 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,11),(1,12),-0.0065591 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,13),-0.00725442 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,15),0.32252 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,18),-0.125958 # DEPENDENCYPART_TRISIBL
(1,8),(1,11),(1,19),-0.207579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,12),(1,13),-0.0686785 # DEPENDENCYPART_TRISIBL
(1,8),(1,12),(1,15),0.454208 # DEPENDENCYPART_TRISIBL
(1,8),(1,12),(1,18),-0.189094 # DEPENDENCYPART_TRISIBL
(1,8),(1,12),(1,19),-0.0794779 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,13),(1,15),0.453848 # DEPENDENCYPART_TRISIBL
(1,8),(1,13),(1,18),-0.189094 # DEPENDENCYPART_TRISIBL
(1,8),(1,13),(1,19),-0.0800039 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,15),(1,18),-0.105321 # DEPENDENCYPART_TRISIBL
(1,8),(1,15),(1,19),-0.27047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,8),(1,18),(1,19),-0.304943 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,10),(1,11),-0.050259 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,12),-0.0604557 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,13),-0.0598382 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,15),-0.000890003 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,18),-0.0567284 # DEPENDENCYPART_TRISIBL
(1,9),(1,10),(1,19),-0.120992 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,11),(1,12),-0.0229742 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,13),-0.023384 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,15),-0.00132994 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,18),-0.0450722 # DEPENDENCYPART_TRISIBL
(1,9),(1,11),(1,19),-0.117403 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,12),(1,13),-0.0658028 # DEPENDENCYPART_TRISIBL
(1,9),(1,12),(1,15),0.13012 # DEPENDENCYPART_TRISIBL
(1,9),(1,12),(1,18),-0.0666306 # DEPENDENCYPART_TRISIBL
(1,9),(1,12),(1,19),-0.0440897 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,13),(1,15),0.130119 # DEPENDENCYPART_TRISIBL
(1,9),(1,13),(1,18),-0.0702511 # DEPENDENCYPART_TRISIBL
(1,9),(1,13),(1,19),-0.044068 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,15),(1,18),-0.058598 # DEPENDENCYPART_TRISIBL
(1,9),(1,15),(1,19),-0.281363 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,9),(1,18),(1,19),-0.152981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,11),(1,12),-0.0568788 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,13),-0.0453167 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,15),-0.0667218 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,18),-0.0404383 # DEPENDENCYPART_TRISIBL
(1,10),(1,11),(1,19),-0.134493 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,12),(1,13),-0.0808753 # DEPENDENCYPART_TRISIBL
(1,10),(1,12),(1,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(1,10),(1,12),(1,18),-0.0384572 # DEPENDENCYPART_TRISIBL
(1,10),(1,12),(1,19),-0.113732 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,13),(1,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(1,10),(1,13),(1,18),-0.038458 # DEPENDENCYPART_TRISIBL
(1,10),(1,13),(1,19),-0.113807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,10),(1,15),(1,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(1,10),(1,15),(1,19),-0.177845 # DEPENDENCYPART_TRISIBL_LAST_SIBS
