# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(22,31),(31,36),-0.081422 # DEPENDENCYPART_GRANDPAR
(22,31),(31,37),-0.709208 # DEPENDENCYPART_GRANDPAR
(22,32),(32,16),0.072523 # DEPENDENCYPART_GRANDPAR
(22,32),(32,26),0.135947 # DEPENDENCYPART_GRANDPAR
(22,32),(32,27),-0.262326 # DEPENDENCYPART_GRANDPAR
(22,32),(32,28),-0.273137 # DEPENDENCYPART_GRANDPAR
(22,32),(32,30),-0.269588 # DEPENDENCYPART_GRANDPAR
(22,32),(32,33),-0.281216 # DEPENDENCYPART_GRANDPAR
(22,32),(32,34),0.299248 # DEPENDENCYPART_GRANDPAR
(22,32),(32,35),-0.196105 # DEPENDENCYPART_GRANDPAR
(22,32),(32,36),-0.0724882 # DEPENDENCYPART_GRANDPAR
(22,33),(33,32),0.0734047 # DEPENDENCYPART_GRANDPAR
(22,33),(33,34),0.171746 # DEPENDENCYPART_GRANDPAR
(22,33),(33,35),-0.299422 # DEPENDENCYPART_GRANDPAR
(22,33),(33,36),-0.0378523 # DEPENDENCYPART_GRANDPAR
(22,35),(35,32),0.0907432 # DEPENDENCYPART_GRANDPAR
(22,35),(35,33),-0.124652 # DEPENDENCYPART_GRANDPAR
(22,35),(35,34),0.533642 # DEPENDENCYPART_GRANDPAR
(22,36),(36,2),-1.01601 # DEPENDENCYPART_GRANDPAR
(22,36),(36,3),-0.862453 # DEPENDENCYPART_GRANDPAR
(22,36),(36,5),-0.555639 # DEPENDENCYPART_GRANDPAR
(22,36),(36,6),-0.154992 # DEPENDENCYPART_GRANDPAR
(22,36),(36,12),-0.483293 # DEPENDENCYPART_GRANDPAR
(22,36),(36,14),-0.709053 # DEPENDENCYPART_GRANDPAR
(22,36),(36,16),-0.310043 # DEPENDENCYPART_GRANDPAR
(22,36),(36,18),-0.508499 # DEPENDENCYPART_GRANDPAR
(22,36),(36,19),-0.480456 # DEPENDENCYPART_GRANDPAR
(22,36),(36,20),-0.213468 # DEPENDENCYPART_GRANDPAR
(22,36),(36,22),-0.475855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,36),(36,23),0.314031 # DEPENDENCYPART_GRANDPAR
(22,36),(36,24),-0.0794307 # DEPENDENCYPART_GRANDPAR
(22,36),(36,25),0.0748486 # DEPENDENCYPART_GRANDPAR
(22,36),(36,26),0.142535 # DEPENDENCYPART_GRANDPAR
(22,36),(36,27),-0.21763 # DEPENDENCYPART_GRANDPAR
(22,36),(36,28),-0.17768 # DEPENDENCYPART_GRANDPAR
(22,36),(36,29),-0.230429 # DEPENDENCYPART_GRANDPAR
(22,36),(36,30),-0.311114 # DEPENDENCYPART_GRANDPAR
(22,36),(36,31),0.383861 # DEPENDENCYPART_GRANDPAR
(22,36),(36,32),0.0192322 # DEPENDENCYPART_GRANDPAR
(22,36),(36,33),-0.268645 # DEPENDENCYPART_GRANDPAR
(22,36),(36,34),0.159447 # DEPENDENCYPART_GRANDPAR
(22,36),(36,35),-0.119506 # DEPENDENCYPART_GRANDPAR
(22,36),(36,37),-0.78065 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.421862 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.022018 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.264555 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.413135 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.0915455 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.307321 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.147527 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.18602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,25),-0.538967 # DEPENDENCYPART_GRANDPAR
(23,19),(19,26),-0.597235 # DEPENDENCYPART_GRANDPAR
(23,19),(19,31),-0.640765 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),0.0326477 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.0944124 # DEPENDENCYPART_GRANDPAR
(23,22),(22,1),-0.234263 # DEPENDENCYPART_GRANDPAR
(23,22),(22,2),-0.586018 # DEPENDENCYPART_GRANDPAR
(23,22),(22,3),-0.487669 # DEPENDENCYPART_GRANDPAR
(23,22),(22,4),-0.29822 # DEPENDENCYPART_GRANDPAR
(23,22),(22,5),-0.464502 # DEPENDENCYPART_GRANDPAR
(23,22),(22,6),-0.32155 # DEPENDENCYPART_GRANDPAR
(23,22),(22,7),-0.334477 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.0394151 # DEPENDENCYPART_GRANDPAR
(23,22),(22,9),-0.512211 # DEPENDENCYPART_GRANDPAR
(23,22),(22,10),-0.0187907 # DEPENDENCYPART_GRANDPAR
(23,22),(22,11),-0.403312 # DEPENDENCYPART_GRANDPAR
(23,22),(22,12),-0.553279 # DEPENDENCYPART_GRANDPAR
(23,22),(22,13),-0.379053 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.538935 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.581183 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.249312 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.377765 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.322042 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),0.175176 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.215549 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.308991 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.18777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.570233 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.536003 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-0.631662 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.558785 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-0.747418 # DEPENDENCYPART_GRANDPAR
(23,22),(22,29),-0.462994 # DEPENDENCYPART_GRANDPAR
(23,22),(22,30),-0.920751 # DEPENDENCYPART_GRANDPAR
(23,22),(22,31),-0.647085 # DEPENDENCYPART_GRANDPAR
(23,22),(22,32),-0.558416 # DEPENDENCYPART_GRANDPAR
(23,22),(22,33),-0.667128 # DEPENDENCYPART_GRANDPAR
(23,22),(22,34),-0.856948 # DEPENDENCYPART_GRANDPAR
(23,22),(22,35),-1.08366 # DEPENDENCYPART_GRANDPAR
(23,22),(22,36),-0.910846 # DEPENDENCYPART_GRANDPAR
(23,22),(22,37),-0.829922 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.742106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-0.102045 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.570483 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.820467 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.749117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),-0.235383 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),-0.203345 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.0867833 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.23584 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.0632085 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.488449 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),-0.15459 # DEPENDENCYPART_GRANDPAR
(23,25),(25,33),-0.302121 # DEPENDENCYPART_GRANDPAR
(23,25),(25,34),-0.485866 # DEPENDENCYPART_GRANDPAR
(23,25),(25,35),-0.63421 # DEPENDENCYPART_GRANDPAR
(23,25),(25,36),-0.446942 # DEPENDENCYPART_GRANDPAR
(23,25),(25,37),-0.402465 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.870052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,27),-0.0956654 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.144599 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.061138 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.356539 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.288044 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),-0.0255164 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.477558 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),-0.0936196 # DEPENDENCYPART_GRANDPAR
(23,29),(29,32),0.00090122 # DEPENDENCYPART_GRANDPAR
(23,29),(29,33),-0.102881 # DEPENDENCYPART_GRANDPAR
(23,29),(29,35),-0.551896 # DEPENDENCYPART_GRANDPAR
(23,29),(29,36),-0.397275 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),-0.307229 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.509193 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.508185 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.363972 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.78646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.506684 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.836111 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-0.856272 # DEPENDENCYPART_GRANDPAR
(24,25),(25,19),-0.996106 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.869475 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.732981 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.39061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.387062 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.30398 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.574419 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.423726 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),-0.677602 # DEPENDENCYPART_GRANDPAR
(24,25),(25,31),-0.330115 # DEPENDENCYPART_GRANDPAR
(24,25),(25,33),-0.609463 # DEPENDENCYPART_GRANDPAR
(24,25),(25,34),-0.499938 # DEPENDENCYPART_GRANDPAR
(24,25),(25,35),-0.595511 # DEPENDENCYPART_GRANDPAR
(24,25),(25,36),-0.464607 # DEPENDENCYPART_GRANDPAR
(24,25),(25,37),-0.541872 # DEPENDENCYPART_GRANDPAR
(25,19),(19,16),-0.808841 # DEPENDENCYPART_GRANDPAR
(25,19),(19,17),-0.2514 # DEPENDENCYPART_GRANDPAR
(25,19),(19,20),0.285489 # DEPENDENCYPART_GRANDPAR
(25,19),(19,21),-0.254906 # DEPENDENCYPART_GRANDPAR
(25,19),(19,22),0.0558258 # DEPENDENCYPART_GRANDPAR
(25,19),(19,23),0.0293773 # DEPENDENCYPART_GRANDPAR
(25,19),(19,25),-0.981426 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,19),(19,26),-0.427242 # DEPENDENCYPART_GRANDPAR
(25,19),(19,31),-0.547914 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.228963 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),0.178685 # DEPENDENCYPART_GRANDPAR
(25,23),(23,16),-0.792363 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.233242 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.277585 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),0.0171505 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.168056 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-0.93091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.40026 # DEPENDENCYPART_GRANDPAR
(25,23),(23,29),-0.556269 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.0645145 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-0.919022 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,23),-0.465883 # DEPENDENCYPART_GRANDPAR
(25,26),(26,27),-0.0532748 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),0.686034 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.00284815 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),0.507355 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.0671398 # DEPENDENCYPART_GRANDPAR
(25,26),(26,32),-0.201286 # DEPENDENCYPART_GRANDPAR
(25,27),(27,16),-1.10415 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.337171 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.0364177 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),0.267773 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),-0.254787 # DEPENDENCYPART_GRANDPAR
(25,27),(27,33),0.00774989 # DEPENDENCYPART_GRANDPAR
(25,27),(27,34),-0.371066 # DEPENDENCYPART_GRANDPAR
(25,27),(27,35),0.440845 # DEPENDENCYPART_GRANDPAR
(25,28),(28,19),-0.856004 # DEPENDENCYPART_GRANDPAR
(25,28),(28,23),-0.564193 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-0.334507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,26),0.277005 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),0.0133748 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),0.276583 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),0.284278 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.00058432 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.25222 # DEPENDENCYPART_GRANDPAR
(25,28),(28,33),-0.216014 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.165465 # DEPENDENCYPART_GRANDPAR
(25,28),(28,35),0.255783 # DEPENDENCYPART_GRANDPAR
(25,28),(28,36),-0.225703 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),0.508337 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.242064 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.37304 # DEPENDENCYPART_GRANDPAR
(25,29),(29,33),-0.18656 # DEPENDENCYPART_GRANDPAR
(25,29),(29,35),0.356311 # DEPENDENCYPART_GRANDPAR
(25,29),(29,36),-0.544324 # DEPENDENCYPART_GRANDPAR
(25,30),(30,27),0.0387243 # DEPENDENCYPART_GRANDPAR
(25,30),(30,28),0.267609 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),-0.00373966 # DEPENDENCYPART_GRANDPAR
(25,31),(31,2),-0.708195 # DEPENDENCYPART_GRANDPAR
(25,31),(31,3),-0.921986 # DEPENDENCYPART_GRANDPAR
(25,31),(31,4),-0.796573 # DEPENDENCYPART_GRANDPAR
(25,31),(31,5),-0.611357 # DEPENDENCYPART_GRANDPAR
(25,31),(31,6),-0.880658 # DEPENDENCYPART_GRANDPAR
(25,31),(31,9),-0.728124 # DEPENDENCYPART_GRANDPAR
(25,31),(31,12),-1.14942 # DEPENDENCYPART_GRANDPAR
(25,31),(31,14),-0.969912 # DEPENDENCYPART_GRANDPAR
(25,31),(31,16),-1.22264 # DEPENDENCYPART_GRANDPAR
(25,31),(31,17),-0.799181 # DEPENDENCYPART_GRANDPAR
(25,31),(31,21),-0.743061 # DEPENDENCYPART_GRANDPAR
(25,31),(31,23),-0.461153 # DEPENDENCYPART_GRANDPAR
(25,31),(31,24),-0.665198 # DEPENDENCYPART_GRANDPAR
(25,31),(31,25),-0.329875 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,31),(31,26),0.241825 # DEPENDENCYPART_GRANDPAR
(25,31),(31,27),-0.157062 # DEPENDENCYPART_GRANDPAR
(25,31),(31,28),0.295834 # DEPENDENCYPART_GRANDPAR
(25,31),(31,29),-0.119884 # DEPENDENCYPART_GRANDPAR
(25,31),(31,30),0.247397 # DEPENDENCYPART_GRANDPAR
(25,31),(31,32),-0.101918 # DEPENDENCYPART_GRANDPAR
(25,31),(31,33),-0.118975 # DEPENDENCYPART_GRANDPAR
(25,31),(31,34),-0.398097 # DEPENDENCYPART_GRANDPAR
(25,31),(31,35),0.284911 # DEPENDENCYPART_GRANDPAR
(25,31),(31,36),-0.431555 # DEPENDENCYPART_GRANDPAR
(25,31),(31,37),-0.64457 # DEPENDENCYPART_GRANDPAR
(25,33),(33,32),-0.142339 # DEPENDENCYPART_GRANDPAR
(25,33),(33,34),-0.297152 # DEPENDENCYPART_GRANDPAR
(25,33),(33,35),0.352741 # DEPENDENCYPART_GRANDPAR
(25,33),(33,36),-0.279642 # DEPENDENCYPART_GRANDPAR
(25,35),(35,32),-0.229169 # DEPENDENCYPART_GRANDPAR
(25,35),(35,33),-0.0710934 # DEPENDENCYPART_GRANDPAR
(25,35),(35,34),-0.306862 # DEPENDENCYPART_GRANDPAR
(25,36),(36,2),-0.779052 # DEPENDENCYPART_GRANDPAR
(25,36),(36,3),-0.964352 # DEPENDENCYPART_GRANDPAR
(25,36),(36,5),-0.639123 # DEPENDENCYPART_GRANDPAR
(25,36),(36,6),-0.934218 # DEPENDENCYPART_GRANDPAR
(25,36),(36,12),-1.17773 # DEPENDENCYPART_GRANDPAR
(25,36),(36,14),-0.998226 # DEPENDENCYPART_GRANDPAR
(25,36),(36,16),-1.33344 # DEPENDENCYPART_GRANDPAR
(25,36),(36,18),-0.666727 # DEPENDENCYPART_GRANDPAR
(25,36),(36,19),-0.735071 # DEPENDENCYPART_GRANDPAR
(25,36),(36,20),-0.522797 # DEPENDENCYPART_GRANDPAR
(25,36),(36,22),-0.474117 # DEPENDENCYPART_GRANDPAR
(25,36),(36,23),-0.493291 # DEPENDENCYPART_GRANDPAR
(25,36),(36,24),-0.700369 # DEPENDENCYPART_GRANDPAR
(25,36),(36,25),-0.371863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,36),(36,26),0.303776 # DEPENDENCYPART_GRANDPAR
(25,36),(36,27),-0.0650542 # DEPENDENCYPART_GRANDPAR
(25,36),(36,28),0.23663 # DEPENDENCYPART_GRANDPAR
(25,36),(36,29),0.0166285 # DEPENDENCYPART_GRANDPAR
(25,36),(36,30),0.107203 # DEPENDENCYPART_GRANDPAR
(25,36),(36,31),0.169786 # DEPENDENCYPART_GRANDPAR
(25,36),(36,32),-0.117214 # DEPENDENCYPART_GRANDPAR
(25,36),(36,33),-0.0223891 # DEPENDENCYPART_GRANDPAR
(25,36),(36,34),-0.321133 # DEPENDENCYPART_GRANDPAR
(25,36),(36,35),0.352584 # DEPENDENCYPART_GRANDPAR
(25,36),(36,37),-0.522799 # DEPENDENCYPART_GRANDPAR
(26,23),(23,16),-0.616263 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),-0.600413 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.810521 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.425521 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),-0.695611 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),-0.35228 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.3011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,29),-0.225845 # DEPENDENCYPART_GRANDPAR
(26,27),(27,16),-0.980351 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.653577 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.302039 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.710534 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),-0.104322 # DEPENDENCYPART_GRANDPAR
(26,27),(27,33),-0.41036 # DEPENDENCYPART_GRANDPAR
(26,27),(27,34),-0.149189 # DEPENDENCYPART_GRANDPAR
(26,27),(27,35),-0.628811 # DEPENDENCYPART_GRANDPAR
(26,28),(28,19),-1.29904 # DEPENDENCYPART_GRANDPAR
(26,28),(28,23),-1.1127 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-1.32334 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.718214 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),1.13714 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.216055 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.427386 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),0.324189 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),0.082189 # DEPENDENCYPART_GRANDPAR
(26,28),(28,33),-0.3927 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),-0.00574759 # DEPENDENCYPART_GRANDPAR
(26,28),(28,35),-0.386529 # DEPENDENCYPART_GRANDPAR
(26,28),(28,36),0.290866 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.87379 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.0548039 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.194143 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),-0.256465 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),-0.755886 # DEPENDENCYPART_GRANDPAR
(26,29),(29,36),-0.124329 # DEPENDENCYPART_GRANDPAR
(26,30),(30,27),1.2202 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),0.981444 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),0.243626 # DEPENDENCYPART_GRANDPAR
(26,31),(31,2),-1.489 # DEPENDENCYPART_GRANDPAR
(26,31),(31,3),-0.967341 # DEPENDENCYPART_GRANDPAR
(26,31),(31,4),-1.39884 # DEPENDENCYPART_GRANDPAR
(26,31),(31,5),-1.1877 # DEPENDENCYPART_GRANDPAR
(26,31),(31,6),-0.986828 # DEPENDENCYPART_GRANDPAR
(26,31),(31,9),-1.42093 # DEPENDENCYPART_GRANDPAR
(26,31),(31,12),-1.38586 # DEPENDENCYPART_GRANDPAR
(26,31),(31,14),-1.37845 # DEPENDENCYPART_GRANDPAR
(26,31),(31,16),-1.15687 # DEPENDENCYPART_GRANDPAR
(26,31),(31,17),-1.34931 # DEPENDENCYPART_GRANDPAR
(26,31),(31,21),-1.31411 # DEPENDENCYPART_GRANDPAR
(26,31),(31,23),-1.00882 # DEPENDENCYPART_GRANDPAR
(26,31),(31,24),-1.20798 # DEPENDENCYPART_GRANDPAR
(26,31),(31,25),-1.08695 # DEPENDENCYPART_GRANDPAR
(26,31),(31,26),-1.02228 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,31),(31,27),0.614098 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),0.536735 # DEPENDENCYPART_GRANDPAR
(26,31),(31,29),-0.130053 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.79726 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.0450609 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),-0.48893 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.276014 # DEPENDENCYPART_GRANDPAR
(26,31),(31,35),-0.699847 # DEPENDENCYPART_GRANDPAR
(26,31),(31,36),-0.161196 # DEPENDENCYPART_GRANDPAR
(26,31),(31,37),-1.4333 # DEPENDENCYPART_GRANDPAR
(26,32),(32,16),-0.945474 # DEPENDENCYPART_GRANDPAR
(26,32),(32,26),-0.757908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,32),(32,27),0.994322 # DEPENDENCYPART_GRANDPAR
(26,32),(32,28),0.934641 # DEPENDENCYPART_GRANDPAR
(26,32),(32,30),-0.358325 # DEPENDENCYPART_GRANDPAR
(26,32),(32,33),-0.438628 # DEPENDENCYPART_GRANDPAR
(26,32),(32,34),-0.135249 # DEPENDENCYPART_GRANDPAR
(26,32),(32,35),-0.552562 # DEPENDENCYPART_GRANDPAR
(26,32),(32,36),-0.0327067 # DEPENDENCYPART_GRANDPAR
(27,16),(16,17),-0.2805 # DEPENDENCYPART_GRANDPAR
(27,16),(16,19),-0.204613 # DEPENDENCYPART_GRANDPAR
(27,28),(28,19),-0.76264 # DEPENDENCYPART_GRANDPAR
(27,28),(28,23),-0.789099 # DEPENDENCYPART_GRANDPAR
(27,28),(28,25),-0.830168 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.365889 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-0.753748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),-0.205693 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),-0.113117 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.112054 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.437733 # DEPENDENCYPART_GRANDPAR
(27,28),(28,33),-0.166705 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),-0.226915 # DEPENDENCYPART_GRANDPAR
(27,28),(28,35),-0.397801 # DEPENDENCYPART_GRANDPAR
(27,28),(28,36),-0.240219 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),-0.200168 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.149513 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.234293 # DEPENDENCYPART_GRANDPAR
(27,29),(29,33),0.0250106 # DEPENDENCYPART_GRANDPAR
(27,29),(29,35),-0.353558 # DEPENDENCYPART_GRANDPAR
(27,29),(29,36),-0.203105 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-0.724728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),0.365372 # DEPENDENCYPART_GRANDPAR
(27,30),(30,31),-0.157025 # DEPENDENCYPART_GRANDPAR
(27,32),(32,16),0.0468694 # DEPENDENCYPART_GRANDPAR
(27,32),(32,26),-0.448951 # DEPENDENCYPART_GRANDPAR
(27,32),(32,27),-0.886538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,32),(32,28),0.273047 # DEPENDENCYPART_GRANDPAR
(27,32),(32,30),-0.220697 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.104676 # DEPENDENCYPART_GRANDPAR
(27,32),(32,34),-0.251304 # DEPENDENCYPART_GRANDPAR
(27,32),(32,35),-0.42156 # DEPENDENCYPART_GRANDPAR
(27,32),(32,36),-0.381073 # DEPENDENCYPART_GRANDPAR
(27,33),(33,32),-0.370221 # DEPENDENCYPART_GRANDPAR
(27,33),(33,34),-0.202338 # DEPENDENCYPART_GRANDPAR
(27,33),(33,35),-0.431056 # DEPENDENCYPART_GRANDPAR
(27,33),(33,36),-0.244272 # DEPENDENCYPART_GRANDPAR
(27,35),(35,32),-0.353566 # DEPENDENCYPART_GRANDPAR
(27,35),(35,33),-0.0341869 # DEPENDENCYPART_GRANDPAR
(27,35),(35,34),-0.00182204 # DEPENDENCYPART_GRANDPAR
(28,19),(19,16),-1.0001 # DEPENDENCYPART_GRANDPAR
(28,19),(19,17),-0.441672 # DEPENDENCYPART_GRANDPAR
(28,19),(19,20),-0.0464691 # DEPENDENCYPART_GRANDPAR
(28,19),(19,21),-0.47356 # DEPENDENCYPART_GRANDPAR
