# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(7,8),(7,12),(7,17),-0.0542233 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,20),-0.0929365 # DEPENDENCYPART_TRISIBL
(7,8),(7,12),(7,21),-0.134801 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,13),(7,15),-0.0496406 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,16),-0.0525683 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,17),-0.0525851 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,20),-0.0724382 # DEPENDENCYPART_TRISIBL
(7,8),(7,13),(7,21),-0.153644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,15),(7,16),-0.0814447 # DEPENDENCYPART_TRISIBL
(7,8),(7,15),(7,17),-0.0814471 # DEPENDENCYPART_TRISIBL
(7,8),(7,15),(7,20),-0.126312 # DEPENDENCYPART_TRISIBL
(7,8),(7,15),(7,21),-0.0342948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,16),(7,17),-0.0814377 # DEPENDENCYPART_TRISIBL
(7,8),(7,16),(7,20),-0.126316 # DEPENDENCYPART_TRISIBL
(7,8),(7,16),(7,21),-0.0374983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,17),(7,20),-0.126319 # DEPENDENCYPART_TRISIBL
(7,8),(7,17),(7,21),-0.0374608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,20),(7,21),-0.172124 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,10),(7,12),-0.0696014 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,13),-0.0426174 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,15),-0.0727856 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,16),-0.0728485 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,17),-0.0727689 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,20),-0.0552669 # DEPENDENCYPART_TRISIBL
(7,9),(7,10),(7,21),-0.111843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,12),(7,13),-0.00373719 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,15),-0.0698516 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,16),-0.0699144 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,17),-0.0698416 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,20),-0.0349311 # DEPENDENCYPART_TRISIBL
(7,9),(7,12),(7,21),-0.145351 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,13),(7,15),-0.0588381 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,16),-0.0589352 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,17),-0.0588124 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,20),-0.0648649 # DEPENDENCYPART_TRISIBL
(7,9),(7,13),(7,21),-0.0880632 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,15),(7,16),-0.0746755 # DEPENDENCYPART_TRISIBL
(7,9),(7,15),(7,17),-0.0745953 # DEPENDENCYPART_TRISIBL
(7,9),(7,15),(7,20),-0.063028 # DEPENDENCYPART_TRISIBL
(7,9),(7,15),(7,21),-0.0815408 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,16),(7,17),-0.0745953 # DEPENDENCYPART_TRISIBL
(7,9),(7,16),(7,20),-0.0630284 # DEPENDENCYPART_TRISIBL
(7,9),(7,16),(7,21),-0.0816031 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,17),(7,20),-0.063028 # DEPENDENCYPART_TRISIBL
(7,9),(7,17),(7,21),-0.0814743 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,20),(7,21),-0.125663 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,12),(7,13),-0.052302 # DEPENDENCYPART_TRISIBL
(7,10),(7,12),(7,15),-0.0794103 # DEPENDENCYPART_TRISIBL
(7,10),(7,12),(7,16),-0.0795719 # DEPENDENCYPART_TRISIBL
(7,10),(7,12),(7,17),-0.0794103 # DEPENDENCYPART_TRISIBL
(7,10),(7,12),(7,20),-0.0765963 # DEPENDENCYPART_TRISIBL
(7,10),(7,12),(7,21),-0.169418 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,13),(7,15),-0.0996804 # DEPENDENCYPART_TRISIBL
(7,10),(7,13),(7,16),-0.0998415 # DEPENDENCYPART_TRISIBL
(7,10),(7,13),(7,17),-0.0996804 # DEPENDENCYPART_TRISIBL
(7,10),(7,13),(7,20),-0.0737849 # DEPENDENCYPART_TRISIBL
(7,10),(7,13),(7,21),-0.115476 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,15),(7,16),-0.0804376 # DEPENDENCYPART_TRISIBL
(7,10),(7,15),(7,17),-0.0801182 # DEPENDENCYPART_TRISIBL
(7,10),(7,15),(7,20),-0.0765657 # DEPENDENCYPART_TRISIBL
(7,10),(7,15),(7,21),-0.105981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,16),(7,17),-0.0801182 # DEPENDENCYPART_TRISIBL
(7,10),(7,16),(7,20),-0.0765657 # DEPENDENCYPART_TRISIBL
(7,10),(7,16),(7,21),-0.106433 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,17),(7,20),-0.0765657 # DEPENDENCYPART_TRISIBL
(7,10),(7,17),(7,21),-0.105981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,10),(7,20),(7,21),-0.124885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,13),(7,15),-0.0496406 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,16),-0.0525683 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,17),-0.0525851 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,20),-0.0724382 # DEPENDENCYPART_TRISIBL
(7,12),(7,13),(7,21),-0.153644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,15),(7,16),-0.0814447 # DEPENDENCYPART_TRISIBL
(7,12),(7,15),(7,17),-0.0814471 # DEPENDENCYPART_TRISIBL
(7,12),(7,15),(7,20),-0.126312 # DEPENDENCYPART_TRISIBL
(7,12),(7,15),(7,21),-0.0342948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,16),(7,17),-0.0814377 # DEPENDENCYPART_TRISIBL
(7,12),(7,16),(7,20),-0.126316 # DEPENDENCYPART_TRISIBL
(7,12),(7,16),(7,21),-0.0374983 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,17),(7,20),-0.126319 # DEPENDENCYPART_TRISIBL
(7,12),(7,17),(7,21),-0.0374608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,12),(7,20),(7,21),-0.172124 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,15),(7,16),-0.0487494 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,17),-0.048166 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,20),-0.0706081 # DEPENDENCYPART_TRISIBL
(7,13),(7,15),(7,21),-0.102372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,16),(7,17),-0.0481416 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,20),-0.0706079 # DEPENDENCYPART_TRISIBL
(7,13),(7,16),(7,21),-0.10254 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,17),(7,20),-0.0709272 # DEPENDENCYPART_TRISIBL
(7,13),(7,17),(7,21),-0.103293 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,13),(7,20),(7,21),-0.130475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,16),(7,17),-0.0950279 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,20),-0.0883399 # DEPENDENCYPART_TRISIBL
(7,15),(7,16),(7,21),-0.107026 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,17),(7,20),-0.0877992 # DEPENDENCYPART_TRISIBL
(7,15),(7,17),(7,21),-0.104857 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,15),(7,20),(7,21),-0.0767253 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,17),(7,20),-0.0901287 # DEPENDENCYPART_TRISIBL
(7,16),(7,17),(7,21),-0.12959 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,16),(7,20),(7,21),-0.104361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,17),(7,20),(7,21),-0.0902272 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,5),-0.280827 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,4),0.00404535 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.133354 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,5),(7,4),1.90292e-05 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,5),(7,-1),-0.23671 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,4),(7,-1),-0.366423 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,5),(7,4),-0.056268 # DEPENDENCYPART_TRISIBL
(7,6),(7,5),(7,-1),-0.160167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,4),(7,-1),-0.0500234 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,5),(7,4),(7,-1),-0.0577063 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,10),(9,11),-0.195967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,12),-0.0933095 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,13),-0.141003 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,14),-0.191575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,21),-0.0695506 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,11),(9,12),-0.0405677 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,13),-0.0251433 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,14),-0.182885 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,21),-0.0859573 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,12),(9,13),-0.250175 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,14),-0.221572 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,21),-0.270215 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,13),(9,14),-0.154843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,21),-0.109808 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,14),(9,21),-0.144103 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,10),(9,11),(9,12),-0.0591551 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,13),-0.041815 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,14),-0.0837735 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,21),-0.0663655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,12),(9,13),-0.054466 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,14),-0.0820798 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,21),-0.124816 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,13),(9,14),-0.101395 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,21),-0.0566918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,14),(9,21),-0.0628021 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,12),(9,13),-0.019634 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,14),-0.108115 # DEPENDENCYPART_TRISIBL
(9,11),(9,12),(9,21),-0.0715277 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,13),(9,14),-0.0859322 # DEPENDENCYPART_TRISIBL
(9,11),(9,13),(9,21),-0.0992371 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,11),(9,14),(9,21),-0.103052 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,13),(9,14),-0.0529082 # DEPENDENCYPART_TRISIBL
(9,12),(9,13),(9,21),-0.159269 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,12),(9,14),(9,21),-0.148782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,13),(9,14),(9,21),-0.040657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,8),(9,6),-0.0773158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,8),(9,5),-0.269172 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,8),(9,4),-0.135143 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,8),(9,2),-0.120779 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,8),(9,-1),-0.205791 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,6),(9,5),-0.212376 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,6),(9,4),-0.100316 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,6),(9,2),-0.091067 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,6),(9,-1),-0.121328 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,5),(9,4),-0.0608431 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,5),(9,2),-0.0516297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,5),(9,-1),-0.0253389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,4),(9,2),-0.146403 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,4),(9,-1),-0.090069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,2),(9,-1),-0.0655113 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,8),(9,6),(9,5),-0.0430561 # DEPENDENCYPART_TRISIBL
(9,8),(9,6),(9,4),-0.0580927 # DEPENDENCYPART_TRISIBL
(9,8),(9,6),(9,2),-0.0589559 # DEPENDENCYPART_TRISIBL
(9,8),(9,6),(9,-1),-0.0260077 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,8),(9,5),(9,4),-0.0515707 # DEPENDENCYPART_TRISIBL
(9,8),(9,5),(9,2),-0.0522874 # DEPENDENCYPART_TRISIBL
(9,8),(9,5),(9,-1),-0.129989 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,8),(9,4),(9,2),0.00133405 # DEPENDENCYPART_TRISIBL
(9,8),(9,4),(9,-1),-0.0228523 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,8),(9,2),(9,-1),-0.0209727 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,6),(9,5),(9,4),-0.0564837 # DEPENDENCYPART_TRISIBL
(9,6),(9,5),(9,2),-0.0564837 # DEPENDENCYPART_TRISIBL
(9,6),(9,5),(9,-1),-0.0766495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,6),(9,4),(9,2),-0.051262 # DEPENDENCYPART_TRISIBL
(9,6),(9,4),(9,-1),-0.0465839 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,6),(9,2),(9,-1),-0.0462707 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,5),(9,4),(9,2),-0.0974546 # DEPENDENCYPART_TRISIBL
(9,5),(9,4),(9,-1),-0.0505171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,5),(9,2),(9,-1),-0.0499229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,4),(9,2),(9,-1),-0.115551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,13),(10,19),-0.16762 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,13),(10,21),-0.140672 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,10),(10,19),(10,21),-0.0881844 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(10,13),(10,19),(10,21),-0.102665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,9),(10,7),-0.143843 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(10,10),(10,9),(10,-1),-0.372652 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,10),(10,7),(10,-1),-0.104145 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(10,9),(10,7),(10,-1),-0.125667 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,12),(11,13),-0.201166 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,14),-0.0642491 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,15),-0.0294631 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,16),-0.0560804 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,17),-0.062587 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,18),-0.122974 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,19),-0.0723434 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,20),-0.201033 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,12),(11,21),-0.669461 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,13),(11,14),-0.157675 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,15),-0.129872 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,16),-0.151763 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,17),-0.157466 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,18),-0.131445 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,19),-0.163599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,20),-0.163245 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,13),(11,21),-0.0920025 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,14),(11,15),-0.0935322 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,16),-0.121837 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,17),-0.124088 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,18),-0.0788177 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,19),-0.131652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,20),-0.117218 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,14),(11,21),-0.125694 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,15),(11,16),-0.117297 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,17),-0.119549 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,18),-0.0786511 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,19),-0.127113 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,20),-0.115832 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,15),(11,21),-0.0787479 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,16),(11,17),-0.123163 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,18),-0.078652 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,19),-0.130728 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,20),-0.123257 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,16),(11,21),-0.0885782 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,17),(11,18),-0.0786582 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,19),-0.112544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,20),-0.122949 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,17),(11,21),-0.0824598 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,18),(11,19),-0.195409 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,20),-0.144371 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,18),(11,21),-0.0712326 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,19),(11,20),-0.118351 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,19),(11,21),-0.0557837 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,11),(11,20),(11,21),-0.203644 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(11,12),(11,13),(11,14),0.0111579 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,15),0.0170089 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,16),0.0111554 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,17),0.0111432 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,18),-0.0640548 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,19),0.0110471 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,20),-0.101388 # DEPENDENCYPART_TRISIBL
(11,12),(11,13),(11,21),-0.0748962 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,14),(11,15),-0.0777524 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,16),-0.0836096 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,17),-0.0836074 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,18),-0.0465089 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,19),-0.0837355 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,20),-0.240214 # DEPENDENCYPART_TRISIBL
(11,12),(11,14),(11,21),-0.0987789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,15),(11,16),-0.0835867 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,17),-0.0835846 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,18),-0.0465089 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,19),-0.0837127 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,20),-0.240212 # DEPENDENCYPART_TRISIBL
(11,12),(11,15),(11,21),-0.0927163 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,16),(11,17),-0.0835657 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,18),-0.0465089 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,19),-0.0836938 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,20),-0.240215 # DEPENDENCYPART_TRISIBL
(11,12),(11,16),(11,21),-0.0997556 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,17),(11,18),-0.0465089 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,19),-0.0836916 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,20),-0.240217 # DEPENDENCYPART_TRISIBL
(11,12),(11,17),(11,21),-0.0994459 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,18),(11,19),0.0504779 # DEPENDENCYPART_TRISIBL
(11,12),(11,18),(11,20),-0.140301 # DEPENDENCYPART_TRISIBL
(11,12),(11,18),(11,21),-0.158587 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,19),(11,20),-0.240388 # DEPENDENCYPART_TRISIBL
(11,12),(11,19),(11,21),-0.0991069 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,12),(11,20),(11,21),-0.272787 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,14),(11,15),-0.0675479 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,16),-0.0643615 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,17),-0.0637737 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,18),-0.0517783 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,19),-0.0642481 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,20),-0.0998219 # DEPENDENCYPART_TRISIBL
(11,13),(11,14),(11,21),-0.0441974 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,15),(11,16),-0.0641225 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,17),-0.0635346 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,18),-0.0517783 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,19),-0.0640091 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,20),-0.0998173 # DEPENDENCYPART_TRISIBL
(11,13),(11,15),(11,21),-0.043859 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,16),(11,17),-0.0635102 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,18),-0.0517783 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,19),-0.0639847 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,20),-0.0998171 # DEPENDENCYPART_TRISIBL
(11,13),(11,16),(11,21),-0.0440699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,17),(11,18),-0.0517783 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,19),-0.0639949 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,20),-0.100136 # DEPENDENCYPART_TRISIBL
(11,13),(11,17),(11,21),-0.0449575 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,18),(11,19),-0.0549255 # DEPENDENCYPART_TRISIBL
(11,13),(11,18),(11,20),-0.108099 # DEPENDENCYPART_TRISIBL
(11,13),(11,18),(11,21),-0.090009 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,19),(11,20),-0.0998117 # DEPENDENCYPART_TRISIBL
(11,13),(11,19),(11,21),-0.0433958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,13),(11,20),(11,21),-0.100387 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,15),(11,16),-0.0709688 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,17),-0.073509 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,18),-0.0722735 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,19),-0.0732403 # DEPENDENCYPART_TRISIBL
