# _root_ — 1997 telén a szponzorokkal megállapodtunk , hogy a ' 98-as szezonra egy F2-es Opel_Astrát vásárolunk , amit egy jó nevű német cég készít fel a versenyekre — nyilatkozta az újdonsült bronzérmes .
#goldHeads=29,3,6,5,6,29,6,6,12,12,12,16,15,15,16,6,16,24,23,21,23,23,24,16,24,27,24,29,0,32,32,29,29,
#predictedHeads=29,3,6,5,6,29,29,6,12,29,12,16,14,15,16,29,29,24,23,23,23,23,24,29,24,27,24,29,0,32,32,29,29,
(16,29),(29,32),-0.034469 # DEPENDENCYPART_GRANDPAR
(16,29),(29,33),-0.934295 # DEPENDENCYPART_GRANDPAR
(16,32),(32,19),0.213117 # DEPENDENCYPART_GRANDPAR
(16,32),(32,26),-0.204603 # DEPENDENCYPART_GRANDPAR
(16,32),(32,27),0.113874 # DEPENDENCYPART_GRANDPAR
(16,32),(32,28),-0.0179404 # DEPENDENCYPART_GRANDPAR
(16,32),(32,30),-0.227496 # DEPENDENCYPART_GRANDPAR
(16,32),(32,31),-0.3909 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.337887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.260989 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.177758 # DEPENDENCYPART_GRANDPAR
(18,21),(21,2),-0.417058 # DEPENDENCYPART_GRANDPAR
(18,21),(21,6),-1.12194 # DEPENDENCYPART_GRANDPAR
(18,21),(21,8),-0.700637 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.4504 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.411225 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.935449 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.782001 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.336652 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.26039 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.311955 # DEPENDENCYPART_GRANDPAR
(18,21),(21,32),-0.423561 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.4504 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.336676 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),-0.260448 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.312316 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.164046 # DEPENDENCYPART_GRANDPAR
(18,23),(23,2),-0.43133 # DEPENDENCYPART_GRANDPAR
(18,23),(23,4),-0.670419 # DEPENDENCYPART_GRANDPAR
(18,23),(23,9),-0.597532 # DEPENDENCYPART_GRANDPAR
(18,23),(23,11),-0.564831 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-0.607299 # DEPENDENCYPART_GRANDPAR
(18,23),(23,14),-0.455368 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.464552 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-0.942952 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.795816 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.315187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),-0.257947 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.231193 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.0802432 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.101229 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),-0.406312 # DEPENDENCYPART_GRANDPAR
(18,23),(23,32),-0.433255 # DEPENDENCYPART_GRANDPAR
(18,27),(27,13),-0.607298 # DEPENDENCYPART_GRANDPAR
(18,27),(27,19),-0.247286 # DEPENDENCYPART_GRANDPAR
(18,27),(27,25),-0.00407344 # DEPENDENCYPART_GRANDPAR
(18,27),(27,26),-0.215424 # DEPENDENCYPART_GRANDPAR
(18,27),(27,28),-0.31698 # DEPENDENCYPART_GRANDPAR
(18,27),(27,29),-0.361518 # DEPENDENCYPART_GRANDPAR
(18,27),(27,32),-0.444359 # DEPENDENCYPART_GRANDPAR
(18,32),(32,19),-0.247286 # DEPENDENCYPART_GRANDPAR
(18,32),(32,26),-0.215424 # DEPENDENCYPART_GRANDPAR
(18,32),(32,27),-0.366978 # DEPENDENCYPART_GRANDPAR
(18,32),(32,28),-0.306643 # DEPENDENCYPART_GRANDPAR
(18,32),(32,30),-0.413747 # DEPENDENCYPART_GRANDPAR
(18,32),(32,31),-0.295661 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.565287 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.483911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),0.019356 # DEPENDENCYPART_GRANDPAR
(19,21),(21,2),-0.822488 # DEPENDENCYPART_GRANDPAR
(19,21),(21,6),-0.734315 # DEPENDENCYPART_GRANDPAR
(19,21),(21,8),-0.683503 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.660599 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.767415 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.579046 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.687885 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.565287 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.483803 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.149292 # DEPENDENCYPART_GRANDPAR
(19,21),(21,32),-0.152134 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.798317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.272117 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.394631 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.602513 # DEPENDENCYPART_GRANDPAR
(20,18),(18,27),-0.78324 # DEPENDENCYPART_GRANDPAR
(20,18),(18,32),-0.909633 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.899254 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.374579 # DEPENDENCYPART_GRANDPAR
(20,21),(21,2),-0.990664 # DEPENDENCYPART_GRANDPAR
(20,21),(21,6),-1.09845 # DEPENDENCYPART_GRANDPAR
(20,21),(21,8),-0.748794 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.695178 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.08818 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.98336 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.610152 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.924402 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.00129 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.487897 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,32),-0.614926 # DEPENDENCYPART_GRANDPAR
(21,2),(2,1),-0.348614 # DEPENDENCYPART_GRANDPAR
(21,2),(2,3),-0.808393 # DEPENDENCYPART_GRANDPAR
(21,2),(2,5),-0.228089 # DEPENDENCYPART_GRANDPAR
(21,2),(2,6),-0.588788 # DEPENDENCYPART_GRANDPAR
(21,2),(2,7),-0.201709 # DEPENDENCYPART_GRANDPAR
(21,2),(2,12),-0.614609 # DEPENDENCYPART_GRANDPAR
(21,2),(2,16),-0.490775 # DEPENDENCYPART_GRANDPAR
(21,2),(2,24),-0.589833 # DEPENDENCYPART_GRANDPAR
(21,2),(2,28),-0.605568 # DEPENDENCYPART_GRANDPAR
(21,2),(2,29),-0.406751 # DEPENDENCYPART_GRANDPAR
(21,2),(2,33),-0.924782 # DEPENDENCYPART_GRANDPAR
(21,6),(6,1),-0.404822 # DEPENDENCYPART_GRANDPAR
(21,6),(6,2),-0.509599 # DEPENDENCYPART_GRANDPAR
(21,6),(6,3),-0.783359 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),-0.71426 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-0.20314 # DEPENDENCYPART_GRANDPAR
(21,6),(6,7),-0.318865 # DEPENDENCYPART_GRANDPAR
(21,6),(6,8),-0.353374 # DEPENDENCYPART_GRANDPAR
(21,6),(6,9),-0.579221 # DEPENDENCYPART_GRANDPAR
(21,6),(6,10),-0.297999 # DEPENDENCYPART_GRANDPAR
(21,6),(6,11),-0.287831 # DEPENDENCYPART_GRANDPAR
(21,6),(6,12),-0.701065 # DEPENDENCYPART_GRANDPAR
(21,6),(6,14),-0.256329 # DEPENDENCYPART_GRANDPAR
(21,6),(6,15),-0.619897 # DEPENDENCYPART_GRANDPAR
(21,6),(6,16),-0.548623 # DEPENDENCYPART_GRANDPAR
(21,6),(6,17),-0.271505 # DEPENDENCYPART_GRANDPAR
(21,6),(6,18),-0.469918 # DEPENDENCYPART_GRANDPAR
(21,6),(6,20),-0.0954097 # DEPENDENCYPART_GRANDPAR
(21,6),(6,21),-0.850168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,6),(6,23),-0.679832 # DEPENDENCYPART_GRANDPAR
(21,6),(6,24),-0.651409 # DEPENDENCYPART_GRANDPAR
(21,6),(6,25),-0.558185 # DEPENDENCYPART_GRANDPAR
(21,6),(6,27),-0.872655 # DEPENDENCYPART_GRANDPAR
(21,6),(6,28),-0.69168 # DEPENDENCYPART_GRANDPAR
(21,6),(6,29),-0.468327 # DEPENDENCYPART_GRANDPAR
(21,6),(6,32),-0.928113 # DEPENDENCYPART_GRANDPAR
(21,6),(6,33),-0.934324 # DEPENDENCYPART_GRANDPAR
(21,8),(8,1),-0.442193 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.906079 # DEPENDENCYPART_GRANDPAR
(21,8),(8,5),-0.327156 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),-0.74295 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.331069 # DEPENDENCYPART_GRANDPAR
(21,8),(8,10),-0.166987 # DEPENDENCYPART_GRANDPAR
(21,8),(8,11),-0.276577 # DEPENDENCYPART_GRANDPAR
(21,8),(8,12),-0.600144 # DEPENDENCYPART_GRANDPAR
(21,8),(8,15),-0.518975 # DEPENDENCYPART_GRANDPAR
(21,8),(8,16),-0.474737 # DEPENDENCYPART_GRANDPAR
(21,8),(8,17),-0.087204 # DEPENDENCYPART_GRANDPAR
(21,8),(8,24),-0.654495 # DEPENDENCYPART_GRANDPAR
(21,8),(8,28),-0.619871 # DEPENDENCYPART_GRANDPAR
(21,8),(8,29),-0.471413 # DEPENDENCYPART_GRANDPAR
(21,8),(8,33),-0.931373 # DEPENDENCYPART_GRANDPAR
(21,14),(14,1),-0.313064 # DEPENDENCYPART_GRANDPAR
(21,14),(14,4),-0.651933 # DEPENDENCYPART_GRANDPAR
(21,14),(14,6),-0.580034 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.155029 # DEPENDENCYPART_GRANDPAR
(21,14),(14,8),-0.229474 # DEPENDENCYPART_GRANDPAR
(21,14),(14,9),-0.429981 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.148984 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.249009 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.572976 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.759479 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.545629 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.496833 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.125936 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-0.616587 # DEPENDENCYPART_GRANDPAR
(21,14),(14,27),-0.813709 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.45767 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.148105 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.231141 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.528614 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.74177 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.132859 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.122817 # DEPENDENCYPART_GRANDPAR
(21,15),(15,23),-0.714237 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-0.614109 # DEPENDENCYPART_GRANDPAR
(21,15),(15,32),-0.966811 # DEPENDENCYPART_GRANDPAR
(21,15),(15,33),-0.941794 # DEPENDENCYPART_GRANDPAR
(21,16),(16,1),-0.400895 # DEPENDENCYPART_GRANDPAR
(21,16),(16,2),-0.505672 # DEPENDENCYPART_GRANDPAR
(21,16),(16,3),-0.783602 # DEPENDENCYPART_GRANDPAR
(21,16),(16,4),-0.714268 # DEPENDENCYPART_GRANDPAR
(21,16),(16,5),-0.203383 # DEPENDENCYPART_GRANDPAR
(21,16),(16,6),-0.59093 # DEPENDENCYPART_GRANDPAR
(21,16),(16,7),-0.204924 # DEPENDENCYPART_GRANDPAR
(21,16),(16,8),-0.195386 # DEPENDENCYPART_GRANDPAR
(21,16),(16,9),-0.492317 # DEPENDENCYPART_GRANDPAR
(21,16),(16,10),-0.204003 # DEPENDENCYPART_GRANDPAR
(21,16),(16,11),-0.312963 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.589818 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-0.821101 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.228807 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.508649 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.271509 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.469921 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),-0.0914768 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-0.850168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,22),-0.365698 # DEPENDENCYPART_GRANDPAR
(21,16),(16,23),-0.679832 # DEPENDENCYPART_GRANDPAR
(21,16),(16,24),-0.651409 # DEPENDENCYPART_GRANDPAR
(21,16),(16,25),-0.558185 # DEPENDENCYPART_GRANDPAR
(21,16),(16,27),-0.872655 # DEPENDENCYPART_GRANDPAR
(21,16),(16,28),-0.69168 # DEPENDENCYPART_GRANDPAR
(21,16),(16,29),-0.468327 # DEPENDENCYPART_GRANDPAR
(21,16),(16,32),-0.928113 # DEPENDENCYPART_GRANDPAR
(21,16),(16,33),-0.934324 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.0977266 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.743365 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.260252 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.548567 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-0.744738 # DEPENDENCYPART_GRANDPAR
(21,18),(18,32),-0.800197 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.00448734 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-0.85109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,18),-0.483228 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.554689 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.850603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,32),(32,19),-0.906488 # DEPENDENCYPART_GRANDPAR
(21,32),(32,26),-0.394793 # DEPENDENCYPART_GRANDPAR
(21,32),(32,27),-0.37265 # DEPENDENCYPART_GRANDPAR
(21,32),(32,28),-0.309366 # DEPENDENCYPART_GRANDPAR
(21,32),(32,30),-0.384304 # DEPENDENCYPART_GRANDPAR
(21,32),(32,31),-0.264978 # DEPENDENCYPART_GRANDPAR
(22,14),(14,1),-0.697283 # DEPENDENCYPART_GRANDPAR
(22,14),(14,4),-0.601733 # DEPENDENCYPART_GRANDPAR
(22,14),(14,6),-0.767891 # DEPENDENCYPART_GRANDPAR
(22,14),(14,7),-0.459367 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),-0.465341 # DEPENDENCYPART_GRANDPAR
(22,14),(14,9),-0.566168 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),-0.383207 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.555939 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-0.880807 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.870717 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.798178 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.706275 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),-0.409538 # DEPENDENCYPART_GRANDPAR
(22,14),(14,23),-0.55245 # DEPENDENCYPART_GRANDPAR
(22,14),(14,27),-0.832378 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.341663 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.396083 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-0.763204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.484496 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-0.763475 # DEPENDENCYPART_GRANDPAR
(22,18),(18,32),-0.754682 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.248444 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.304307 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.720496 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.755525 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.330005 # DEPENDENCYPART_GRANDPAR
(22,21),(21,2),-0.751775 # DEPENDENCYPART_GRANDPAR
(22,21),(21,6),-0.86129 # DEPENDENCYPART_GRANDPAR
(22,21),(21,8),-0.579049 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.47421 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.844053 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.784904 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.475411 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.712278 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.753381 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.367808 # DEPENDENCYPART_GRANDPAR
(22,21),(21,32),-0.859015 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.67729 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),-0.79334 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.425095 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.225427 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),-0.502802 # DEPENDENCYPART_GRANDPAR
(23,2),(2,12),-0.327684 # DEPENDENCYPART_GRANDPAR
(23,2),(2,16),-0.0599132 # DEPENDENCYPART_GRANDPAR
(23,2),(2,24),-0.677122 # DEPENDENCYPART_GRANDPAR
(23,2),(2,28),-0.39064 # DEPENDENCYPART_GRANDPAR
(23,2),(2,29),-0.35586 # DEPENDENCYPART_GRANDPAR
(23,2),(2,33),-0.767211 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.378448 # DEPENDENCYPART_GRANDPAR
(23,9),(9,11),-0.690269 # DEPENDENCYPART_GRANDPAR
(23,11),(11,2),-0.404417 # DEPENDENCYPART_GRANDPAR
(23,11),(11,3),-0.66602 # DEPENDENCYPART_GRANDPAR
(23,11),(11,4),-0.67407 # DEPENDENCYPART_GRANDPAR
(23,11),(11,5),-0.297775 # DEPENDENCYPART_GRANDPAR
(23,11),(11,6),-0.220006 # DEPENDENCYPART_GRANDPAR
(23,11),(11,7),-0.443921 # DEPENDENCYPART_GRANDPAR
(23,11),(11,8),-0.522344 # DEPENDENCYPART_GRANDPAR
(23,11),(11,9),-0.784974 # DEPENDENCYPART_GRANDPAR
(23,11),(11,10),-0.283334 # DEPENDENCYPART_GRANDPAR
(23,11),(11,15),-0.142628 # DEPENDENCYPART_GRANDPAR
(23,14),(14,1),-0.602044 # DEPENDENCYPART_GRANDPAR
(23,14),(14,4),-0.756899 # DEPENDENCYPART_GRANDPAR
(23,14),(14,6),-0.293814 # DEPENDENCYPART_GRANDPAR
(23,14),(14,7),-0.526973 # DEPENDENCYPART_GRANDPAR
(23,14),(14,8),-0.599929 # DEPENDENCYPART_GRANDPAR
(23,14),(14,9),-0.867803 # DEPENDENCYPART_GRANDPAR
(23,14),(14,10),-0.35617 # DEPENDENCYPART_GRANDPAR
(23,14),(14,11),-0.701054 # DEPENDENCYPART_GRANDPAR
(23,14),(14,12),-0.324005 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.292643 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.154951 # DEPENDENCYPART_GRANDPAR
(23,14),(14,16),-0.0921366 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),-0.273705 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-0.825066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,27),-0.350976 # DEPENDENCYPART_GRANDPAR
(23,15),(15,9),-0.79182 # DEPENDENCYPART_GRANDPAR
(23,15),(15,10),-0.39254 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.722721 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.37525 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.181434 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.0351816 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.247851 # DEPENDENCYPART_GRANDPAR
(23,15),(15,23),-0.959719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,24),-0.721186 # DEPENDENCYPART_GRANDPAR
(23,15),(15,32),-0.647534 # DEPENDENCYPART_GRANDPAR
(23,15),(15,33),-0.808694 # DEPENDENCYPART_GRANDPAR
(23,16),(16,1),-0.683001 # DEPENDENCYPART_GRANDPAR
(23,16),(16,2),-0.559438 # DEPENDENCYPART_GRANDPAR
(23,16),(16,3),-0.802559 # DEPENDENCYPART_GRANDPAR
(23,16),(16,4),-0.828626 # DEPENDENCYPART_GRANDPAR
(23,16),(16,5),-0.434399 # DEPENDENCYPART_GRANDPAR
(23,16),(16,6),-0.33779 # DEPENDENCYPART_GRANDPAR
(23,16),(16,7),-0.593908 # DEPENDENCYPART_GRANDPAR
(23,16),(16,8),-0.602175 # DEPENDENCYPART_GRANDPAR
(23,16),(16,9),-0.939531 # DEPENDENCYPART_GRANDPAR
(23,16),(16,10),-0.4159 # DEPENDENCYPART_GRANDPAR
(23,16),(16,11),-0.789085 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.336903 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.358745 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.117004 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.133997 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.378335 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.201712 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),0.07841 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),0.165407 # DEPENDENCYPART_GRANDPAR
(23,16),(16,22),0.195349 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-0.902477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,24),-0.736403 # DEPENDENCYPART_GRANDPAR
(23,16),(16,25),-0.485958 # DEPENDENCYPART_GRANDPAR
(23,16),(16,27),-0.424062 # DEPENDENCYPART_GRANDPAR
(23,16),(16,28),-0.479251 # DEPENDENCYPART_GRANDPAR
(23,16),(16,29),-0.415141 # DEPENDENCYPART_GRANDPAR
(23,16),(16,32),-0.585977 # DEPENDENCYPART_GRANDPAR
(23,16),(16,33),-0.778895 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.0405583 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),0.0163347 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),0.0432433 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-0.524649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,27),-0.0495775 # DEPENDENCYPART_GRANDPAR
(23,18),(18,32),-0.211492 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),0.0115539 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),0.0670458 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.176923 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.111638 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),0.11174 # DEPENDENCYPART_GRANDPAR
(23,21),(21,2),-0.348631 # DEPENDENCYPART_GRANDPAR
(23,21),(21,6),-0.164784 # DEPENDENCYPART_GRANDPAR
(23,21),(21,8),-0.471103 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),0.0770276 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),0.180484 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),0.000729136 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.168984 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.0861983 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.0309047 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.145566 # DEPENDENCYPART_GRANDPAR
(23,21),(21,32),-0.585249 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.00820187 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.171408 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.11366 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),0.0303798 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.0148954 # DEPENDENCYPART_GRANDPAR
(23,27),(27,13),-0.754538 # DEPENDENCYPART_GRANDPAR
(23,27),(27,19),-0.62161 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),-0.151257 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.143977 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.0771134 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.00769644 # DEPENDENCYPART_GRANDPAR
(23,27),(27,32),-0.167116 # DEPENDENCYPART_GRANDPAR
(23,32),(32,19),-0.62161 # DEPENDENCYPART_GRANDPAR
(23,32),(32,26),-0.143977 # DEPENDENCYPART_GRANDPAR
(23,32),(32,27),0.115413 # DEPENDENCYPART_GRANDPAR
(23,32),(32,28),-0.065753 # DEPENDENCYPART_GRANDPAR
(23,32),(32,30),-0.0945241 # DEPENDENCYPART_GRANDPAR
(23,32),(32,31),-0.198985 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.106198 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.0709283 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.0625877 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.0463022 # DEPENDENCYPART_GRANDPAR
(24,2),(2,7),-0.0830042 # DEPENDENCYPART_GRANDPAR
(24,2),(2,12),-0.124236 # DEPENDENCYPART_GRANDPAR
(24,2),(2,16),0.0784397 # DEPENDENCYPART_GRANDPAR
(24,2),(2,24),-1.25939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
