# _root_ Éppen ezért a Simi_Kft.-vel szembeni kartell megalakítására hívja föl a vidéki csapatokat , a Nyíregyházát , a Pécset és a Százhalombattát .
#goldHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,19,19,18,19,8,21,19,8,
#predictedHeads=8,8,4,5,6,7,8,0,8,12,12,8,8,15,8,8,18,19,8,21,19,8,
(2,4),(4,12),-0.258385 # DEPENDENCYPART_GRANDPAR
(2,4),(4,15),-0.30898 # DEPENDENCYPART_GRANDPAR
(2,4),(4,16),-0.025528 # DEPENDENCYPART_GRANDPAR
(2,4),(4,18),-0.292772 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.395951 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.364776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),0.156863 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),0.0502047 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),0.174009 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.246302 # DEPENDENCYPART_GRANDPAR
(2,5),(5,19),-0.49062 # DEPENDENCYPART_GRANDPAR
(2,5),(5,22),-0.642307 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-0.399736 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.50339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),0.0899307 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),0.0502834 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),0.0459246 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.169301 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),0.169369 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),-0.258385 # DEPENDENCYPART_GRANDPAR
(2,6),(6,15),-0.30898 # DEPENDENCYPART_GRANDPAR
(2,7),(7,1),-0.399736 # DEPENDENCYPART_GRANDPAR
(2,7),(7,2),-0.50339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,7),(7,3),0.0899307 # DEPENDENCYPART_GRANDPAR
(2,7),(7,4),0.0502834 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),0.0459246 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),0.0723322 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),0.169369 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),-0.258385 # DEPENDENCYPART_GRANDPAR
(2,7),(7,13),-0.0482971 # DEPENDENCYPART_GRANDPAR
(2,7),(7,15),-0.30898 # DEPENDENCYPART_GRANDPAR
(2,7),(7,16),-0.025528 # DEPENDENCYPART_GRANDPAR
(2,7),(7,18),-0.292772 # DEPENDENCYPART_GRANDPAR
(2,7),(7,19),-0.541477 # DEPENDENCYPART_GRANDPAR
(2,7),(7,22),-0.677726 # DEPENDENCYPART_GRANDPAR
(2,8),(8,1),-0.398538 # DEPENDENCYPART_GRANDPAR
(2,8),(8,2),-0.444584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,8),(8,3),0.0987343 # DEPENDENCYPART_GRANDPAR
(2,8),(8,4),-0.0010265 # DEPENDENCYPART_GRANDPAR
(2,8),(8,5),0.0549375 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),0.0210222 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),-0.0840541 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),-0.141778 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),-0.114231 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),-0.131112 # DEPENDENCYPART_GRANDPAR
(2,8),(8,12),-0.16774 # DEPENDENCYPART_GRANDPAR
(2,8),(8,13),0.0260266 # DEPENDENCYPART_GRANDPAR
(2,8),(8,14),-0.175581 # DEPENDENCYPART_GRANDPAR
(2,8),(8,15),-0.217789 # DEPENDENCYPART_GRANDPAR
(2,8),(8,16),0.0487958 # DEPENDENCYPART_GRANDPAR
(2,8),(8,18),-0.20158 # DEPENDENCYPART_GRANDPAR
(2,8),(8,19),-0.47582 # DEPENDENCYPART_GRANDPAR
(2,8),(8,21),-0.156736 # DEPENDENCYPART_GRANDPAR
(2,8),(8,22),-0.562536 # DEPENDENCYPART_GRANDPAR
(2,12),(12,1),-0.399736 # DEPENDENCYPART_GRANDPAR
(2,12),(12,2),-0.50339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,12),(12,3),0.0899307 # DEPENDENCYPART_GRANDPAR
(2,12),(12,4),0.0502834 # DEPENDENCYPART_GRANDPAR
(2,12),(12,5),0.0459246 # DEPENDENCYPART_GRANDPAR
(2,12),(12,6),0.0723322 # DEPENDENCYPART_GRANDPAR
(2,12),(12,7),-0.0327442 # DEPENDENCYPART_GRANDPAR
(2,12),(12,8),0.221866 # DEPENDENCYPART_GRANDPAR
(2,12),(12,10),-0.188128 # DEPENDENCYPART_GRANDPAR
(2,12),(12,11),-0.105395 # DEPENDENCYPART_GRANDPAR
(2,12),(12,13),-0.0482971 # DEPENDENCYPART_GRANDPAR
(2,12),(12,15),-0.30898 # DEPENDENCYPART_GRANDPAR
(2,12),(12,16),-0.025528 # DEPENDENCYPART_GRANDPAR
(2,12),(12,18),-0.292772 # DEPENDENCYPART_GRANDPAR
(2,12),(12,19),-0.541477 # DEPENDENCYPART_GRANDPAR
(2,12),(12,21),-0.247927 # DEPENDENCYPART_GRANDPAR
(2,12),(12,22),-0.677726 # DEPENDENCYPART_GRANDPAR
(3,4),(4,1),-0.563635 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.681365 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,6),-0.180874 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.228431 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.240262 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.284656 # DEPENDENCYPART_GRANDPAR
(3,4),(4,15),-0.272203 # DEPENDENCYPART_GRANDPAR
(3,4),(4,16),-0.264929 # DEPENDENCYPART_GRANDPAR
(3,4),(4,18),-0.250546 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.566574 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.528999 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.61218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.0316317 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.286367 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.315758 # DEPENDENCYPART_GRANDPAR
(3,5),(5,19),-0.264544 # DEPENDENCYPART_GRANDPAR
(3,5),(5,22),-0.310464 # DEPENDENCYPART_GRANDPAR
(4,1),(1,4),-1.08993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,1),(1,5),-0.57508 # DEPENDENCYPART_GRANDPAR
(4,1),(1,6),-0.470018 # DEPENDENCYPART_GRANDPAR
(4,1),(1,7),-0.604735 # DEPENDENCYPART_GRANDPAR
(4,1),(1,8),-0.803321 # DEPENDENCYPART_GRANDPAR
(4,1),(1,12),-0.566375 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.520843 # DEPENDENCYPART_GRANDPAR
(4,1),(1,16),-0.542237 # DEPENDENCYPART_GRANDPAR
(4,1),(1,19),-0.51167 # DEPENDENCYPART_GRANDPAR
(4,1),(1,22),-0.988998 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-1.10686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,5),-0.627443 # DEPENDENCYPART_GRANDPAR
(4,6),(6,1),-0.908651 # DEPENDENCYPART_GRANDPAR
(4,6),(6,2),-0.900728 # DEPENDENCYPART_GRANDPAR
(4,6),(6,3),-0.944331 # DEPENDENCYPART_GRANDPAR
(4,6),(6,4),-0.620753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,6),(6,5),-0.0979516 # DEPENDENCYPART_GRANDPAR
(4,6),(6,7),-0.256498 # DEPENDENCYPART_GRANDPAR
(4,6),(6,8),-0.4298 # DEPENDENCYPART_GRANDPAR
(4,6),(6,12),-0.218592 # DEPENDENCYPART_GRANDPAR
(4,6),(6,15),-0.461274 # DEPENDENCYPART_GRANDPAR
(4,7),(7,1),-0.908651 # DEPENDENCYPART_GRANDPAR
(4,7),(7,2),-0.900728 # DEPENDENCYPART_GRANDPAR
(4,7),(7,3),-0.944331 # DEPENDENCYPART_GRANDPAR
(4,7),(7,4),-0.620753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,7),(7,5),-0.0979516 # DEPENDENCYPART_GRANDPAR
(4,7),(7,6),-0.000839531 # DEPENDENCYPART_GRANDPAR
(4,7),(7,8),-0.4298 # DEPENDENCYPART_GRANDPAR
(4,7),(7,12),-0.218592 # DEPENDENCYPART_GRANDPAR
(4,7),(7,13),-0.190257 # DEPENDENCYPART_GRANDPAR
(4,7),(7,15),-0.461274 # DEPENDENCYPART_GRANDPAR
(4,7),(7,16),-0.211651 # DEPENDENCYPART_GRANDPAR
(4,7),(7,18),-0.421804 # DEPENDENCYPART_GRANDPAR
(4,7),(7,19),-0.178768 # DEPENDENCYPART_GRANDPAR
(4,7),(7,22),-0.633466 # DEPENDENCYPART_GRANDPAR
(4,8),(8,1),-0.86636 # DEPENDENCYPART_GRANDPAR
(4,8),(8,2),-0.859326 # DEPENDENCYPART_GRANDPAR
(4,8),(8,3),-0.881716 # DEPENDENCYPART_GRANDPAR
(4,8),(8,4),-0.778415 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,8),(8,5),-0.0668611 # DEPENDENCYPART_GRANDPAR
(4,8),(8,6),-0.158501 # DEPENDENCYPART_GRANDPAR
(4,8),(8,7),-0.293219 # DEPENDENCYPART_GRANDPAR
(4,8),(8,9),-0.231637 # DEPENDENCYPART_GRANDPAR
(4,8),(8,10),-0.429634 # DEPENDENCYPART_GRANDPAR
(4,8),(8,11),-0.702001 # DEPENDENCYPART_GRANDPAR
(4,8),(8,12),-0.197813 # DEPENDENCYPART_GRANDPAR
(4,8),(8,13),-0.271829 # DEPENDENCYPART_GRANDPAR
(4,8),(8,14),-0.384758 # DEPENDENCYPART_GRANDPAR
(4,8),(8,15),-0.439494 # DEPENDENCYPART_GRANDPAR
(4,8),(8,16),-0.293223 # DEPENDENCYPART_GRANDPAR
(4,8),(8,18),-0.400024 # DEPENDENCYPART_GRANDPAR
(4,8),(8,19),-0.268674 # DEPENDENCYPART_GRANDPAR
(4,8),(8,21),-0.387846 # DEPENDENCYPART_GRANDPAR
(4,8),(8,22),-0.647695 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-0.908651 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.900728 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.944331 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-0.620753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),-0.0979516 # DEPENDENCYPART_GRANDPAR
(4,12),(12,6),-0.000839531 # DEPENDENCYPART_GRANDPAR
(4,12),(12,7),-0.135557 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),-0.411066 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.416739 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),-0.511953 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),-0.190257 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),-0.461274 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),-0.211651 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),-0.421804 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),-0.178768 # DEPENDENCYPART_GRANDPAR
(4,12),(12,21),-0.409626 # DEPENDENCYPART_GRANDPAR
(4,12),(12,22),-0.633466 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),-0.416739 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),-0.0971972 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),-0.163251 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),-0.371864 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),-0.211651 # DEPENDENCYPART_GRANDPAR
(4,15),(15,18),-0.421804 # DEPENDENCYPART_GRANDPAR
(4,15),(15,21),-0.409626 # DEPENDENCYPART_GRANDPAR
(4,15),(15,22),-0.633466 # DEPENDENCYPART_GRANDPAR
(4,18),(18,14),-0.371864 # DEPENDENCYPART_GRANDPAR
(4,18),(18,15),-0.340333 # DEPENDENCYPART_GRANDPAR
(4,18),(18,17),-0.39872 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.409626 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),0.237876 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-0.890915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.521657 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.795998 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.313988 # DEPENDENCYPART_GRANDPAR
(5,1),(1,12),-0.542666 # DEPENDENCYPART_GRANDPAR
(5,1),(1,13),-0.490478 # DEPENDENCYPART_GRANDPAR
(5,1),(1,16),-0.492005 # DEPENDENCYPART_GRANDPAR
(5,1),(1,19),-0.609701 # DEPENDENCYPART_GRANDPAR
(5,1),(1,22),-0.988503 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.144125 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.22821 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-0.892866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.523753 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.798095 # DEPENDENCYPART_GRANDPAR
(5,2),(2,8),-0.316533 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.544762 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.492603 # DEPENDENCYPART_GRANDPAR
(5,2),(2,22),-0.990284 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.315853 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-0.900749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,1),0.00203072 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.00139286 # DEPENDENCYPART_GRANDPAR
(5,4),(4,6),-0.609159 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.883501 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.311878 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.630168 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.830721 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-0.499885 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-0.9153 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.408875 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.36163 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.463713 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.172826 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.510403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.175473 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),-0.449815 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.168116 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.261012 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.268678 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.0966798 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.17276 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.413735 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.296686 # DEPENDENCYPART_GRANDPAR
(5,8),(8,16),-0.174286 # DEPENDENCYPART_GRANDPAR
(5,8),(8,18),-0.381265 # DEPENDENCYPART_GRANDPAR
(5,8),(8,19),-0.213596 # DEPENDENCYPART_GRANDPAR
(5,8),(8,21),-0.475922 # DEPENDENCYPART_GRANDPAR
(5,8),(8,22),-0.599643 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.432074 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-0.38394 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.504962 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.210783 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.486971 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),-0.0768577 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.3512 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.0736946 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.337637 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.21742 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.103869 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.249698 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.105396 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.334277 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.107249 # DEPENDENCYPART_GRANDPAR
(5,12),(12,21),-0.428934 # DEPENDENCYPART_GRANDPAR
(5,12),(12,22),-0.588128 # DEPENDENCYPART_GRANDPAR
(5,19),(19,1),-0.435592 # DEPENDENCYPART_GRANDPAR
(5,19),(19,2),-0.387456 # DEPENDENCYPART_GRANDPAR
(5,19),(19,4),-0.167982 # DEPENDENCYPART_GRANDPAR
(5,19),(19,6),0.00157113 # DEPENDENCYPART_GRANDPAR
(5,19),(19,7),-0.272771 # DEPENDENCYPART_GRANDPAR
(5,19),(19,8),0.169686 # DEPENDENCYPART_GRANDPAR
(5,19),(19,11),-0.231647 # DEPENDENCYPART_GRANDPAR
(5,19),(19,12),-0.0194379 # DEPENDENCYPART_GRANDPAR
(5,19),(19,13),0.00770723 # DEPENDENCYPART_GRANDPAR
(5,19),(19,14),-0.407917 # DEPENDENCYPART_GRANDPAR
(5,19),(19,15),-0.219991 # DEPENDENCYPART_GRANDPAR
(5,19),(19,16),0.00618034 # DEPENDENCYPART_GRANDPAR
(5,19),(19,17),-0.489135 # DEPENDENCYPART_GRANDPAR
(5,19),(19,18),-0.30457 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),-0.615133 # DEPENDENCYPART_GRANDPAR
(5,19),(19,21),-0.567981 # DEPENDENCYPART_GRANDPAR
(5,19),(19,22),-0.66631 # DEPENDENCYPART_GRANDPAR
(6,1),(1,4),0.386427 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),-0.0552087 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-0.884703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,7),-0.456488 # DEPENDENCYPART_GRANDPAR
(6,1),(1,8),-0.791812 # DEPENDENCYPART_GRANDPAR
(6,1),(1,12),-0.445648 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.430136 # DEPENDENCYPART_GRANDPAR
(6,1),(1,16),-0.439066 # DEPENDENCYPART_GRANDPAR
(6,1),(1,19),-0.451747 # DEPENDENCYPART_GRANDPAR
(6,1),(1,22),-0.940077 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),-0.303222 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.376144 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0539318 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-0.885011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.456797 # DEPENDENCYPART_GRANDPAR
(6,2),(2,8),-0.792577 # DEPENDENCYPART_GRANDPAR
(6,2),(2,12),-0.445957 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.430481 # DEPENDENCYPART_GRANDPAR
(6,2),(2,22),-0.940079 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.339679 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.126465 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),-0.195922 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.25225 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.01346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.585242 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.823473 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.574401 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-0.73778 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.482508 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.767098 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.0966978 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.12339 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.279393 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.498716 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.808869 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.511866 # DEPENDENCYPART_GRANDPAR
(6,5),(5,19),-0.47532 # DEPENDENCYPART_GRANDPAR
(6,5),(5,22),-0.967174 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.571511 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.587946 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.836882 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.108776 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.600452 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.415524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.418291 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.0978652 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.0995503 # DEPENDENCYPART_GRANDPAR
(6,7),(7,15),-0.26079 # DEPENDENCYPART_GRANDPAR
(6,7),(7,16),-0.10848 # DEPENDENCYPART_GRANDPAR
(6,7),(7,18),-0.290108 # DEPENDENCYPART_GRANDPAR
(6,7),(7,19),-0.118846 # DEPENDENCYPART_GRANDPAR
(6,7),(7,22),-0.584544 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.52922 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.546543 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.774267 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.0479609 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.526622 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.573186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),-0.144972 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.211297 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.302624 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.381798 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.077086 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),-0.181122 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.272789 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.23901 # DEPENDENCYPART_GRANDPAR
(6,8),(8,16),-0.190051 # DEPENDENCYPART_GRANDPAR
(6,8),(8,18),-0.268328 # DEPENDENCYPART_GRANDPAR
(6,8),(8,19),-0.208751 # DEPENDENCYPART_GRANDPAR
(6,8),(8,21),-0.301342 # DEPENDENCYPART_GRANDPAR
(6,8),(8,22),-0.598773 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.571511 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.587946 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.836882 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.108776 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.600452 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.415524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.0126899 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.399557 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.28973 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.19175 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0995503 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.26079 # DEPENDENCYPART_GRANDPAR
(6,12),(12,16),-0.10848 # DEPENDENCYPART_GRANDPAR
(6,12),(12,18),-0.290108 # DEPENDENCYPART_GRANDPAR
(6,12),(12,19),-0.118846 # DEPENDENCYPART_GRANDPAR
(6,12),(12,21),-0.323122 # DEPENDENCYPART_GRANDPAR
(6,12),(12,22),-0.584544 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.28973 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.02353 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.0725441 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.259895 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.10848 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.290108 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.323122 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.584544 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.160854 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),0.206753 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.124669 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.00549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,1),(1,8),-0.586664 # DEPENDENCYPART_GRANDPAR
(7,1),(1,12),-0.532844 # DEPENDENCYPART_GRANDPAR
(7,1),(1,13),-0.453851 # DEPENDENCYPART_GRANDPAR
(7,1),(1,16),-0.466599 # DEPENDENCYPART_GRANDPAR
(7,1),(1,19),-0.478549 # DEPENDENCYPART_GRANDPAR
(7,1),(1,22),-0.890465 # DEPENDENCYPART_GRANDPAR
(7,2),(2,1),-0.364142 # DEPENDENCYPART_GRANDPAR
(7,2),(2,4),-0.171138 # DEPENDENCYPART_GRANDPAR
(7,2),(2,5),0.20803 # DEPENDENCYPART_GRANDPAR
(7,2),(2,6),-0.134952 # DEPENDENCYPART_GRANDPAR
(7,2),(2,7),-1.00579 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,2),(2,8),-0.587429 # DEPENDENCYPART_GRANDPAR
(7,2),(2,12),-0.533153 # DEPENDENCYPART_GRANDPAR
(7,2),(2,13),-0.454196 # DEPENDENCYPART_GRANDPAR
(7,2),(2,22),-0.890467 # DEPENDENCYPART_GRANDPAR
(7,3),(3,4),-0.207602 # DEPENDENCYPART_GRANDPAR
(7,3),(3,5),0.135496 # DEPENDENCYPART_GRANDPAR
(7,4),(4,1),-0.256843 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),0.232762 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.0219408 # DEPENDENCYPART_GRANDPAR
