# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(20,12),(20,14),-0.050802 # DEPENDENCYPART_SIBL
(20,12),(20,15),-0.0660861 # DEPENDENCYPART_SIBL
(20,12),(20,16),-0.0189973 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.00746689 # DEPENDENCYPART_SIBL
(20,12),(20,18),-0.0287003 # DEPENDENCYPART_SIBL
(20,12),(20,19),-0.0275301 # DEPENDENCYPART_SIBL
(20,12),(20,21),-0.0264138 # DEPENDENCYPART_SIBL
(20,12),(20,22),0.0157563 # DEPENDENCYPART_SIBL
(20,13),(20,14),0.0307099 # DEPENDENCYPART_SIBL
(20,13),(20,15),-0.10614 # DEPENDENCYPART_SIBL
(20,13),(20,16),0.00678338 # DEPENDENCYPART_SIBL
(20,13),(20,17),-0.00476344 # DEPENDENCYPART_SIBL
(20,13),(20,18),-0.0376537 # DEPENDENCYPART_SIBL
(20,13),(20,19),-0.0134466 # DEPENDENCYPART_SIBL
(20,13),(20,21),-0.0266663 # DEPENDENCYPART_SIBL
(20,13),(20,22),0.0213227 # DEPENDENCYPART_SIBL
(20,14),(20,15),-0.108919 # DEPENDENCYPART_SIBL
(20,14),(20,16),-0.117997 # DEPENDENCYPART_SIBL
(20,14),(20,17),-0.0691472 # DEPENDENCYPART_SIBL
(20,14),(20,18),-0.0226979 # DEPENDENCYPART_SIBL
(20,14),(20,19),-0.128218 # DEPENDENCYPART_SIBL
(20,14),(20,21),-0.0403825 # DEPENDENCYPART_SIBL
(20,14),(20,22),0.0165303 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.0217015 # DEPENDENCYPART_SIBL
(20,15),(20,17),-0.0465242 # DEPENDENCYPART_SIBL
(20,15),(20,18),-0.0512189 # DEPENDENCYPART_SIBL
(20,15),(20,19),0.0179889 # DEPENDENCYPART_SIBL
(20,15),(20,21),-0.023783 # DEPENDENCYPART_SIBL
(20,15),(20,22),-0.0634118 # DEPENDENCYPART_SIBL
(20,16),(20,17),0.072315 # DEPENDENCYPART_SIBL
(20,16),(20,18),-0.0217089 # DEPENDENCYPART_SIBL
(20,16),(20,19),-0.0142956 # DEPENDENCYPART_SIBL
(20,16),(20,21),-0.0248959 # DEPENDENCYPART_SIBL
(20,16),(20,22),0.0257612 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.0725286 # DEPENDENCYPART_SIBL
(20,17),(20,19),0.0637934 # DEPENDENCYPART_SIBL
(20,17),(20,21),0.0467834 # DEPENDENCYPART_SIBL
(20,17),(20,22),-0.0374008 # DEPENDENCYPART_SIBL
(20,18),(20,19),-0.0579601 # DEPENDENCYPART_SIBL
(20,18),(20,21),-0.0121402 # DEPENDENCYPART_SIBL
(20,18),(20,22),-0.0138463 # DEPENDENCYPART_SIBL
(20,19),(20,21),-0.0591958 # DEPENDENCYPART_SIBL
(20,19),(20,22),-0.0179736 # DEPENDENCYPART_SIBL
(20,21),(20,22),-0.0209889 # DEPENDENCYPART_SIBL
(21,3),(21,5),0.0118495 # DEPENDENCYPART_SIBL
(21,3),(21,9),0.0127559 # DEPENDENCYPART_SIBL
(21,3),(21,10),0.00603882 # DEPENDENCYPART_SIBL
(21,3),(21,11),0.0390673 # DEPENDENCYPART_SIBL
(21,3),(21,12),0.175476 # DEPENDENCYPART_SIBL
(21,3),(21,13),0.0127559 # DEPENDENCYPART_SIBL
(21,3),(21,14),0.0351869 # DEPENDENCYPART_SIBL
(21,3),(21,16),0.168733 # DEPENDENCYPART_SIBL
(21,3),(21,17),0.0614931 # DEPENDENCYPART_SIBL
(21,3),(21,19),0.165302 # DEPENDENCYPART_SIBL
(21,3),(21,20),0.175476 # DEPENDENCYPART_SIBL
(21,3),(21,22),0.0501235 # DEPENDENCYPART_SIBL
(21,5),(21,9),0.0170478 # DEPENDENCYPART_SIBL
(21,5),(21,10),0.0168517 # DEPENDENCYPART_SIBL
(21,5),(21,11),0.027504 # DEPENDENCYPART_SIBL
(21,5),(21,12),0.147762 # DEPENDENCYPART_SIBL
(21,5),(21,13),0.0170478 # DEPENDENCYPART_SIBL
(21,5),(21,14),0.0531173 # DEPENDENCYPART_SIBL
(21,5),(21,16),0.0817008 # DEPENDENCYPART_SIBL
(21,5),(21,17),0.0605974 # DEPENDENCYPART_SIBL
(21,5),(21,19),0.0781023 # DEPENDENCYPART_SIBL
(21,5),(21,20),0.147762 # DEPENDENCYPART_SIBL
(21,5),(21,22),0.0653505 # DEPENDENCYPART_SIBL
(21,9),(21,10),0.226448 # DEPENDENCYPART_SIBL
(21,9),(21,11),0.107873 # DEPENDENCYPART_SIBL
(21,9),(21,12),0.21442 # DEPENDENCYPART_SIBL
(21,9),(21,13),0.0440705 # DEPENDENCYPART_SIBL
(21,9),(21,14),0.178284 # DEPENDENCYPART_SIBL
(21,9),(21,16),0.163551 # DEPENDENCYPART_SIBL
(21,9),(21,17),0.154205 # DEPENDENCYPART_SIBL
(21,9),(21,19),0.155554 # DEPENDENCYPART_SIBL
(21,9),(21,20),0.21442 # DEPENDENCYPART_SIBL
(21,9),(21,22),0.0628084 # DEPENDENCYPART_SIBL
(21,10),(21,11),0.0599057 # DEPENDENCYPART_SIBL
(21,10),(21,12),0.170841 # DEPENDENCYPART_SIBL
(21,10),(21,13),0.103253 # DEPENDENCYPART_SIBL
(21,10),(21,14),0.0647525 # DEPENDENCYPART_SIBL
(21,10),(21,16),0.131098 # DEPENDENCYPART_SIBL
(21,10),(21,17),0.14712 # DEPENDENCYPART_SIBL
(21,10),(21,19),0.128128 # DEPENDENCYPART_SIBL
(21,10),(21,20),0.170841 # DEPENDENCYPART_SIBL
(21,10),(21,22),0.0811149 # DEPENDENCYPART_SIBL
(21,11),(21,12),0.0817774 # DEPENDENCYPART_SIBL
(21,11),(21,13),0.111355 # DEPENDENCYPART_SIBL
(21,11),(21,14),0.146536 # DEPENDENCYPART_SIBL
(21,11),(21,16),0.132732 # DEPENDENCYPART_SIBL
(21,11),(21,17),0.130611 # DEPENDENCYPART_SIBL
(21,11),(21,19),0.13099 # DEPENDENCYPART_SIBL
(21,11),(21,20),0.0817774 # DEPENDENCYPART_SIBL
(21,11),(21,22),0.0497984 # DEPENDENCYPART_SIBL
(21,12),(21,13),0.217788 # DEPENDENCYPART_SIBL
(21,12),(21,14),0.075681 # DEPENDENCYPART_SIBL
(21,12),(21,16),0.0877001 # DEPENDENCYPART_SIBL
(21,12),(21,17),0.0927671 # DEPENDENCYPART_SIBL
(21,12),(21,19),0.0852691 # DEPENDENCYPART_SIBL
(21,12),(21,20),0.0527289 # DEPENDENCYPART_SIBL
(21,12),(21,22),0.0558514 # DEPENDENCYPART_SIBL
(21,13),(21,14),0.178284 # DEPENDENCYPART_SIBL
(21,13),(21,16),0.163551 # DEPENDENCYPART_SIBL
(21,13),(21,17),0.154205 # DEPENDENCYPART_SIBL
(21,13),(21,19),0.155554 # DEPENDENCYPART_SIBL
(21,13),(21,20),0.21442 # DEPENDENCYPART_SIBL
(21,13),(21,22),0.0628084 # DEPENDENCYPART_SIBL
(21,14),(21,16),0.0220413 # DEPENDENCYPART_SIBL
(21,14),(21,17),0.0765934 # DEPENDENCYPART_SIBL
(21,14),(21,19),0.0185734 # DEPENDENCYPART_SIBL
(21,14),(21,20),0.154312 # DEPENDENCYPART_SIBL
(21,14),(21,22),0.0793886 # DEPENDENCYPART_SIBL
(21,16),(21,17),0.195562 # DEPENDENCYPART_SIBL
(21,16),(21,19),0.0971552 # DEPENDENCYPART_SIBL
(21,16),(21,20),0.093867 # DEPENDENCYPART_SIBL
(21,16),(21,22),0.0334255 # DEPENDENCYPART_SIBL
(21,17),(21,19),0.233755 # DEPENDENCYPART_SIBL
(21,17),(21,20),0.0941511 # DEPENDENCYPART_SIBL
(21,17),(21,22),0.0951967 # DEPENDENCYPART_SIBL
(21,19),(21,20),0.094317 # DEPENDENCYPART_SIBL
(21,19),(21,22),0.0279456 # DEPENDENCYPART_SIBL
(21,20),(21,22),0.0558514 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.019215 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.171391 # DEPENDENCYPART_GRANDPAR
(0,3),(3,1),0.166235 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.492845 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.141857 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.337461 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.0701484 # DEPENDENCYPART_GRANDPAR
(0,3),(3,8),-0.00381551 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),0.0984005 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),0.753865 # DEPENDENCYPART_GRANDPAR
(0,3),(3,12),0.532786 # DEPENDENCYPART_GRANDPAR
(0,3),(3,13),0.162275 # DEPENDENCYPART_GRANDPAR
(0,3),(3,14),0.581424 # DEPENDENCYPART_GRANDPAR
(0,3),(3,17),0.0346316 # DEPENDENCYPART_GRANDPAR
(0,3),(3,18),-0.406716 # DEPENDENCYPART_GRANDPAR
(0,3),(3,20),0.111705 # DEPENDENCYPART_GRANDPAR
(0,3),(3,22),2.11875 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.56323 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),0.285387 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),0.0788801 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),0.145213 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),0.177935 # DEPENDENCYPART_GRANDPAR
(0,4),(4,12),0.156862 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),0.241809 # DEPENDENCYPART_GRANDPAR
(0,4),(4,16),-0.400164 # DEPENDENCYPART_GRANDPAR
(0,4),(4,20),-0.26422 # DEPENDENCYPART_GRANDPAR
(0,4),(4,22),1.83099 # DEPENDENCYPART_GRANDPAR
(0,5),(5,1),0.251984 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.67028 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),0.386949 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),0.191228 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),0.0968731 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),0.163206 # DEPENDENCYPART_GRANDPAR
(0,5),(5,10),0.763712 # DEPENDENCYPART_GRANDPAR
(0,5),(5,12),0.396572 # DEPENDENCYPART_GRANDPAR
(0,5),(5,14),0.568866 # DEPENDENCYPART_GRANDPAR
(0,5),(5,20),-0.0245095 # DEPENDENCYPART_GRANDPAR
(0,5),(5,22),2.18888 # DEPENDENCYPART_GRANDPAR
(0,6),(6,1),0.019215 # DEPENDENCYPART_GRANDPAR
(0,6),(6,2),0.490509 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),0.185804 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),0.0644819 # DEPENDENCYPART_GRANDPAR
(0,6),(6,5),0.117346 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.229104 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),0.254075 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),0.224206 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),0.703797 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),0.377495 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),0.28808 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),-0.287843 # DEPENDENCYPART_GRANDPAR
(0,6),(6,17),0.0974978 # DEPENDENCYPART_GRANDPAR
(0,6),(6,20),-0.0435867 # DEPENDENCYPART_GRANDPAR
(0,6),(6,22),2.01737 # DEPENDENCYPART_GRANDPAR
(0,10),(10,2),0.609857 # DEPENDENCYPART_GRANDPAR
(0,10),(10,3),0.384032 # DEPENDENCYPART_GRANDPAR
(0,10),(10,5),0.257611 # DEPENDENCYPART_GRANDPAR
(0,10),(10,6),0.104068 # DEPENDENCYPART_GRANDPAR
(0,10),(10,7),-0.215152 # DEPENDENCYPART_GRANDPAR
(0,10),(10,8),0.170402 # DEPENDENCYPART_GRANDPAR
(0,10),(10,9),0.557616 # DEPENDENCYPART_GRANDPAR
(0,10),(10,11),-0.0211346 # DEPENDENCYPART_GRANDPAR
(0,10),(10,12),0.465199 # DEPENDENCYPART_GRANDPAR
(0,10),(10,13),0.219544 # DEPENDENCYPART_GRANDPAR
(0,10),(10,14),0.593375 # DEPENDENCYPART_GRANDPAR
(0,10),(10,16),-0.418889 # DEPENDENCYPART_GRANDPAR
(0,10),(10,17),0.0486817 # DEPENDENCYPART_GRANDPAR
(0,10),(10,18),-0.38207 # DEPENDENCYPART_GRANDPAR
(0,10),(10,19),-0.469694 # DEPENDENCYPART_GRANDPAR
(0,10),(10,20),0.0441176 # DEPENDENCYPART_GRANDPAR
(0,10),(10,21),-0.066584 # DEPENDENCYPART_GRANDPAR
(0,10),(10,22),2.19267 # DEPENDENCYPART_GRANDPAR
(0,12),(12,1),0.0314744 # DEPENDENCYPART_GRANDPAR
(0,12),(12,2),0.445795 # DEPENDENCYPART_GRANDPAR
(0,12),(12,3),0.099154 # DEPENDENCYPART_GRANDPAR
(0,12),(12,4),-0.0544845 # DEPENDENCYPART_GRANDPAR
(0,12),(12,5),0.147725 # DEPENDENCYPART_GRANDPAR
(0,12),(12,6),-0.0599937 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.469285 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),0.00633979 # DEPENDENCYPART_GRANDPAR
(0,12),(12,9),-0.0125579 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),0.502246 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),-0.445554 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),0.210606 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),0.529086 # DEPENDENCYPART_GRANDPAR
(0,12),(12,15),-0.647078 # DEPENDENCYPART_GRANDPAR
(0,12),(12,16),-0.328411 # DEPENDENCYPART_GRANDPAR
(0,12),(12,17),0.0175595 # DEPENDENCYPART_GRANDPAR
(0,12),(12,18),-0.506047 # DEPENDENCYPART_GRANDPAR
(0,12),(12,19),-0.383262 # DEPENDENCYPART_GRANDPAR
(0,12),(12,20),-0.256068 # DEPENDENCYPART_GRANDPAR
(0,12),(12,21),-0.200563 # DEPENDENCYPART_GRANDPAR
(0,12),(12,22),2.20085 # DEPENDENCYPART_GRANDPAR
(0,14),(14,2),0.815448 # DEPENDENCYPART_GRANDPAR
(0,14),(14,3),0.393736 # DEPENDENCYPART_GRANDPAR
(0,14),(14,4),0.217473 # DEPENDENCYPART_GRANDPAR
(0,14),(14,5),0.275317 # DEPENDENCYPART_GRANDPAR
(0,14),(14,6),0.309659 # DEPENDENCYPART_GRANDPAR
(0,14),(14,8),0.375994 # DEPENDENCYPART_GRANDPAR
(0,14),(14,9),0.517081 # DEPENDENCYPART_GRANDPAR
(0,14),(14,10),0.799391 # DEPENDENCYPART_GRANDPAR
(0,14),(14,12),0.402611 # DEPENDENCYPART_GRANDPAR
(0,14),(14,13),0.580955 # DEPENDENCYPART_GRANDPAR
(0,14),(14,16),-0.455869 # DEPENDENCYPART_GRANDPAR
(0,14),(14,17),0.0356496 # DEPENDENCYPART_GRANDPAR
(0,14),(14,18),-0.418841 # DEPENDENCYPART_GRANDPAR
(0,14),(14,19),-0.506708 # DEPENDENCYPART_GRANDPAR
(0,14),(14,20),-0.10204 # DEPENDENCYPART_GRANDPAR
(0,14),(14,22),2.1862 # DEPENDENCYPART_GRANDPAR
(0,20),(20,2),0.445795 # DEPENDENCYPART_GRANDPAR
(0,20),(20,3),0.099154 # DEPENDENCYPART_GRANDPAR
(0,20),(20,4),-0.0544845 # DEPENDENCYPART_GRANDPAR
(0,20),(20,5),0.147725 # DEPENDENCYPART_GRANDPAR
(0,20),(20,6),-0.0599937 # DEPENDENCYPART_GRANDPAR
(0,20),(20,8),0.00633979 # DEPENDENCYPART_GRANDPAR
(0,20),(20,9),-0.0125579 # DEPENDENCYPART_GRANDPAR
(0,20),(20,10),0.502246 # DEPENDENCYPART_GRANDPAR
(0,20),(20,11),-0.445554 # DEPENDENCYPART_GRANDPAR
(0,20),(20,12),-0.0648615 # DEPENDENCYPART_GRANDPAR
(0,20),(20,13),0.0513164 # DEPENDENCYPART_GRANDPAR
(0,20),(20,14),0.0541285 # DEPENDENCYPART_GRANDPAR
(0,20),(20,15),-0.981449 # DEPENDENCYPART_GRANDPAR
(0,20),(20,16),-0.530072 # DEPENDENCYPART_GRANDPAR
(0,20),(20,17),-0.215272 # DEPENDENCYPART_GRANDPAR
(0,20),(20,18),-0.717943 # DEPENDENCYPART_GRANDPAR
(0,20),(20,19),-0.584774 # DEPENDENCYPART_GRANDPAR
(0,20),(20,21),-0.200563 # DEPENDENCYPART_GRANDPAR
(0,20),(20,22),2.20085 # DEPENDENCYPART_GRANDPAR
(0,21),(21,3),0.283617 # DEPENDENCYPART_GRANDPAR
(0,21),(21,5),0.200424 # DEPENDENCYPART_GRANDPAR
(0,21),(21,9),0.143246 # DEPENDENCYPART_GRANDPAR
(0,21),(21,10),0.672305 # DEPENDENCYPART_GRANDPAR
(0,21),(21,11),-0.171297 # DEPENDENCYPART_GRANDPAR
(0,21),(21,12),0.179481 # DEPENDENCYPART_GRANDPAR
(0,21),(21,13),0.20712 # DEPENDENCYPART_GRANDPAR
(0,21),(21,14),0.299022 # DEPENDENCYPART_GRANDPAR
(0,21),(21,16),-0.419769 # DEPENDENCYPART_GRANDPAR
(0,21),(21,17),0.0650602 # DEPENDENCYPART_GRANDPAR
(0,21),(21,19),-0.474133 # DEPENDENCYPART_GRANDPAR
(0,21),(21,20),-0.2416 # DEPENDENCYPART_GRANDPAR
(0,21),(21,22),1.73932 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-0.757504 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.884905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.0812074 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.253653 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.67861 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.477039 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-0.209115 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.1298 # DEPENDENCYPART_GRANDPAR
(2,5),(5,14),-0.346142 # DEPENDENCYPART_GRANDPAR
(2,5),(5,20),-0.290472 # DEPENDENCYPART_GRANDPAR
(2,5),(5,22),-0.673445 # DEPENDENCYPART_GRANDPAR
(3,2),(2,1),-0.0789598 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.518924 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.541975 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-0.400812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,6),0.0461748 # DEPENDENCYPART_GRANDPAR
(3,4),(4,8),-0.0935973 # DEPENDENCYPART_GRANDPAR
(3,4),(4,9),-0.111613 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.178809 # DEPENDENCYPART_GRANDPAR
(3,4),(4,13),-0.21852 # DEPENDENCYPART_GRANDPAR
(3,4),(4,16),-0.625288 # DEPENDENCYPART_GRANDPAR
(3,4),(4,20),-0.490199 # DEPENDENCYPART_GRANDPAR
(3,4),(4,22),-0.485476 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.536985 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.630492 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-0.406317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.244498 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),0.00681856 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.132954 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.134619 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.242529 # DEPENDENCYPART_GRANDPAR
(3,5),(5,14),-0.210538 # DEPENDENCYPART_GRANDPAR
(3,5),(5,20),-0.55392 # DEPENDENCYPART_GRANDPAR
(3,5),(5,22),-0.425791 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.562754 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.649287 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-0.488772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.0653191 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),-0.0313165 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.311078 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.192183 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.218593 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.190745 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.214799 # DEPENDENCYPART_GRANDPAR
(3,6),(6,13),-0.3255 # DEPENDENCYPART_GRANDPAR
(3,6),(6,16),-0.722355 # DEPENDENCYPART_GRANDPAR
(3,6),(6,17),-0.629103 # DEPENDENCYPART_GRANDPAR
(3,6),(6,20),-0.526189 # DEPENDENCYPART_GRANDPAR
(3,6),(6,22),-0.540597 # DEPENDENCYPART_GRANDPAR
(3,8),(8,1),-0.562754 # DEPENDENCYPART_GRANDPAR
(3,8),(8,2),-0.649287 # DEPENDENCYPART_GRANDPAR
(3,8),(8,3),-0.488772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,8),(8,5),-0.0313165 # DEPENDENCYPART_GRANDPAR
(3,8),(8,6),0.0100287 # DEPENDENCYPART_GRANDPAR
(3,8),(8,7),-0.340751 # DEPENDENCYPART_GRANDPAR
(3,8),(8,9),-0.218593 # DEPENDENCYPART_GRANDPAR
(3,10),(10,2),-0.624654 # DEPENDENCYPART_GRANDPAR
(3,10),(10,3),-0.55104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,10),(10,5),-0.0717686 # DEPENDENCYPART_GRANDPAR
(3,10),(10,6),-0.0838795 # DEPENDENCYPART_GRANDPAR
(3,10),(10,7),-0.314942 # DEPENDENCYPART_GRANDPAR
(3,10),(10,8),-0.223651 # DEPENDENCYPART_GRANDPAR
(3,10),(10,9),-0.182662 # DEPENDENCYPART_GRANDPAR
(3,10),(10,11),-0.164459 # DEPENDENCYPART_GRANDPAR
(3,10),(10,12),-0.282423 # DEPENDENCYPART_GRANDPAR
(3,10),(10,13),-0.423255 # DEPENDENCYPART_GRANDPAR
(3,10),(10,14),-0.252217 # DEPENDENCYPART_GRANDPAR
(3,10),(10,16),-0.736345 # DEPENDENCYPART_GRANDPAR
(3,10),(10,17),-0.618189 # DEPENDENCYPART_GRANDPAR
(3,10),(10,18),-0.532611 # DEPENDENCYPART_GRANDPAR
(3,10),(10,19),-0.863561 # DEPENDENCYPART_GRANDPAR
(3,10),(10,20),-0.593814 # DEPENDENCYPART_GRANDPAR
(3,10),(10,21),0.00146842 # DEPENDENCYPART_GRANDPAR
(3,10),(10,22),-0.473925 # DEPENDENCYPART_GRANDPAR
(3,12),(12,1),-0.816097 # DEPENDENCYPART_GRANDPAR
(3,12),(12,2),-1.01104 # DEPENDENCYPART_GRANDPAR
(3,12),(12,3),-0.514588 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,12),(12,4),0.0499445 # DEPENDENCYPART_GRANDPAR
(3,12),(12,5),0.0895401 # DEPENDENCYPART_GRANDPAR
(3,12),(12,6),-0.0829023 # DEPENDENCYPART_GRANDPAR
(3,12),(12,7),-0.37842 # DEPENDENCYPART_GRANDPAR
(3,12),(12,8),-0.222676 # DEPENDENCYPART_GRANDPAR
(3,12),(12,9),-0.243325 # DEPENDENCYPART_GRANDPAR
(3,12),(12,10),-0.0963532 # DEPENDENCYPART_GRANDPAR
(3,12),(12,11),-0.187668 # DEPENDENCYPART_GRANDPAR
(3,12),(12,13),-0.307604 # DEPENDENCYPART_GRANDPAR
(3,12),(12,14),-0.131136 # DEPENDENCYPART_GRANDPAR
(3,12),(12,15),-0.415174 # DEPENDENCYPART_GRANDPAR
(3,12),(12,16),-0.676568 # DEPENDENCYPART_GRANDPAR
(3,12),(12,17),-0.519658 # DEPENDENCYPART_GRANDPAR
(3,12),(12,18),-0.439957 # DEPENDENCYPART_GRANDPAR
(3,12),(12,19),-0.827047 # DEPENDENCYPART_GRANDPAR
(3,12),(12,20),-0.451224 # DEPENDENCYPART_GRANDPAR
(3,12),(12,21),0.0505985 # DEPENDENCYPART_GRANDPAR
(3,12),(12,22),-0.452443 # DEPENDENCYPART_GRANDPAR
(3,14),(14,2),-0.645249 # DEPENDENCYPART_GRANDPAR
(3,14),(14,3),-0.472707 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,14),(14,4),0.190397 # DEPENDENCYPART_GRANDPAR
(3,14),(14,5),0.00686202 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),0.00497233 # DEPENDENCYPART_GRANDPAR
(3,14),(14,8),-0.1348 # DEPENDENCYPART_GRANDPAR
(3,14),(14,9),-0.130256 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),-0.0833353 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),-0.138085 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),-0.237164 # DEPENDENCYPART_GRANDPAR
(3,14),(14,16),-0.696654 # DEPENDENCYPART_GRANDPAR
(3,14),(14,17),-0.554919 # DEPENDENCYPART_GRANDPAR
(3,14),(14,18),-0.478881 # DEPENDENCYPART_GRANDPAR
(3,14),(14,19),-0.82394 # DEPENDENCYPART_GRANDPAR
(3,14),(14,20),-0.523015 # DEPENDENCYPART_GRANDPAR
(3,14),(14,22),-0.40945 # DEPENDENCYPART_GRANDPAR
(3,17),(17,6),-0.0193221 # DEPENDENCYPART_GRANDPAR
(3,17),(17,8),-0.159094 # DEPENDENCYPART_GRANDPAR
(3,17),(17,10),-0.0118786 # DEPENDENCYPART_GRANDPAR
(3,17),(17,12),-0.10682 # DEPENDENCYPART_GRANDPAR
(3,17),(17,13),-0.267666 # DEPENDENCYPART_GRANDPAR
(3,17),(17,14),-0.131832 # DEPENDENCYPART_GRANDPAR
(3,17),(17,16),-0.687262 # DEPENDENCYPART_GRANDPAR
(3,17),(17,18),-0.439776 # DEPENDENCYPART_GRANDPAR
(3,17),(17,19),-0.759425 # DEPENDENCYPART_GRANDPAR
(3,17),(17,20),-0.481832 # DEPENDENCYPART_GRANDPAR
(3,17),(17,22),-0.489974 # DEPENDENCYPART_GRANDPAR
(3,18),(18,15),-0.419973 # DEPENDENCYPART_GRANDPAR
(3,18),(18,16),-0.667861 # DEPENDENCYPART_GRANDPAR
(3,18),(18,17),-0.527211 # DEPENDENCYPART_GRANDPAR
(3,20),(20,2),-1.01104 # DEPENDENCYPART_GRANDPAR
(3,20),(20,3),-0.514588 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,20),(20,4),0.0499445 # DEPENDENCYPART_GRANDPAR
(3,20),(20,5),0.0895401 # DEPENDENCYPART_GRANDPAR
(3,20),(20,6),-0.0829023 # DEPENDENCYPART_GRANDPAR
(3,20),(20,8),-0.222676 # DEPENDENCYPART_GRANDPAR
