# _root_ Az érdekvédők továbbra is ragaszkodtak ahhoz , hogy az ÉT még április 9. , a részben helyébe lépő Gazdasági_Tanács összehívása előtt üljön össze .
#goldHeads=2,5,5,5,0,5,5,5,10,22,22,13,21,21,19,18,18,19,20,21,22,6,22,5,
#predictedHeads=2,5,5,5,0,5,5,5,10,13,13,13,5,22,19,18,18,19,20,21,22,6,22,5,
(19,16),(19,18),-0.00224867 # DEPENDENCYPART_SIBL
(19,17),(19,18),0.0482544 # DEPENDENCYPART_SIBL
(20,6),(20,7),0.332625 # DEPENDENCYPART_SIBL
(20,6),(20,9),0.0858176 # DEPENDENCYPART_SIBL
(20,6),(20,10),-0.0326664 # DEPENDENCYPART_SIBL
(20,6),(20,11),0.144863 # DEPENDENCYPART_SIBL
(20,6),(20,12),-0.0360812 # DEPENDENCYPART_SIBL
(20,6),(20,13),-0.0335365 # DEPENDENCYPART_SIBL
(20,6),(20,14),0.332625 # DEPENDENCYPART_SIBL
(20,6),(20,15),0.110732 # DEPENDENCYPART_SIBL
(20,6),(20,16),0.109728 # DEPENDENCYPART_SIBL
(20,6),(20,17),-0.0326664 # DEPENDENCYPART_SIBL
(20,6),(20,18),0.0624641 # DEPENDENCYPART_SIBL
(20,6),(20,19),-0.0326664 # DEPENDENCYPART_SIBL
(20,7),(20,9),-0.273529 # DEPENDENCYPART_SIBL
(20,7),(20,10),0.0569245 # DEPENDENCYPART_SIBL
(20,7),(20,11),0.116909 # DEPENDENCYPART_SIBL
(20,7),(20,12),0.0266393 # DEPENDENCYPART_SIBL
(20,7),(20,13),0.0560551 # DEPENDENCYPART_SIBL
(20,7),(20,14),0.0456326 # DEPENDENCYPART_SIBL
(20,7),(20,15),-0.408123 # DEPENDENCYPART_SIBL
(20,7),(20,16),0.0415044 # DEPENDENCYPART_SIBL
(20,7),(20,17),0.0569251 # DEPENDENCYPART_SIBL
(20,7),(20,18),0.0362447 # DEPENDENCYPART_SIBL
(20,7),(20,19),0.0569251 # DEPENDENCYPART_SIBL
(20,9),(20,10),0.000855664 # DEPENDENCYPART_SIBL
(20,9),(20,11),0.0183099 # DEPENDENCYPART_SIBL
(20,9),(20,12),0.0254705 # DEPENDENCYPART_SIBL
(20,9),(20,13),-1.42941e-05 # DEPENDENCYPART_SIBL
(20,9),(20,14),0.213182 # DEPENDENCYPART_SIBL
(20,9),(20,15),-0.542227 # DEPENDENCYPART_SIBL
(20,9),(20,16),0.00263065 # DEPENDENCYPART_SIBL
(20,9),(20,17),0.000855746 # DEPENDENCYPART_SIBL
(20,9),(20,18),0.206651 # DEPENDENCYPART_SIBL
(20,9),(20,19),0.000855746 # DEPENDENCYPART_SIBL
(20,10),(20,11),0.223375 # DEPENDENCYPART_SIBL
(20,10),(20,12),-0.0489294 # DEPENDENCYPART_SIBL
(20,10),(20,13),-0.0205212 # DEPENDENCYPART_SIBL
(20,10),(20,14),0.644147 # DEPENDENCYPART_SIBL
(20,10),(20,15),-0.314663 # DEPENDENCYPART_SIBL
(20,10),(20,16),0.195117 # DEPENDENCYPART_SIBL
(20,10),(20,17),-0.0178854 # DEPENDENCYPART_SIBL
(20,10),(20,18),0.055597 # DEPENDENCYPART_SIBL
(20,10),(20,19),-0.0178854 # DEPENDENCYPART_SIBL
(20,11),(20,12),0.0914089 # DEPENDENCYPART_SIBL
(20,11),(20,13),0.0955255 # DEPENDENCYPART_SIBL
(20,11),(20,14),0.0614325 # DEPENDENCYPART_SIBL
(20,11),(20,15),-0.417148 # DEPENDENCYPART_SIBL
(20,11),(20,16),0.114044 # DEPENDENCYPART_SIBL
(20,11),(20,17),0.0963955 # DEPENDENCYPART_SIBL
(20,11),(20,18),-0.0173115 # DEPENDENCYPART_SIBL
(20,11),(20,19),0.0963955 # DEPENDENCYPART_SIBL
(20,12),(20,13),-0.0386295 # DEPENDENCYPART_SIBL
(20,12),(20,14),0.634871 # DEPENDENCYPART_SIBL
(20,12),(20,15),-0.323082 # DEPENDENCYPART_SIBL
(20,12),(20,16),0.184577 # DEPENDENCYPART_SIBL
(20,12),(20,17),-0.0342544 # DEPENDENCYPART_SIBL
(20,12),(20,18),0.0358501 # DEPENDENCYPART_SIBL
(20,12),(20,19),-0.0342544 # DEPENDENCYPART_SIBL
(20,13),(20,14),0.639419 # DEPENDENCYPART_SIBL
(20,13),(20,15),-0.319374 # DEPENDENCYPART_SIBL
(20,13),(20,16),0.190404 # DEPENDENCYPART_SIBL
(20,13),(20,17),-0.0170422 # DEPENDENCYPART_SIBL
(20,13),(20,18),0.0459598 # DEPENDENCYPART_SIBL
(20,13),(20,19),-0.0170422 # DEPENDENCYPART_SIBL
(20,14),(20,15),-0.408123 # DEPENDENCYPART_SIBL
(20,14),(20,16),0.0415044 # DEPENDENCYPART_SIBL
(20,14),(20,17),0.0569251 # DEPENDENCYPART_SIBL
(20,14),(20,18),0.0362447 # DEPENDENCYPART_SIBL
(20,14),(20,19),0.0569251 # DEPENDENCYPART_SIBL
(20,15),(20,16),0.0184236 # DEPENDENCYPART_SIBL
(20,15),(20,17),0.0129962 # DEPENDENCYPART_SIBL
(20,15),(20,18),0.157665 # DEPENDENCYPART_SIBL
(20,15),(20,19),0.0129962 # DEPENDENCYPART_SIBL
(20,16),(20,17),0.0296492 # DEPENDENCYPART_SIBL
(20,16),(20,18),-0.00224867 # DEPENDENCYPART_SIBL
(20,16),(20,19),0.0296492 # DEPENDENCYPART_SIBL
(20,17),(20,18),0.0482544 # DEPENDENCYPART_SIBL
(20,17),(20,19),-0.018106 # DEPENDENCYPART_SIBL
(20,18),(20,19),-0.00297142 # DEPENDENCYPART_SIBL
(21,4),(21,7),-0.0573627 # DEPENDENCYPART_SIBL
(21,4),(21,12),-0.159968 # DEPENDENCYPART_SIBL
(21,4),(21,13),-0.157127 # DEPENDENCYPART_SIBL
(21,4),(21,14),-0.0573627 # DEPENDENCYPART_SIBL
(21,4),(21,15),-0.0910381 # DEPENDENCYPART_SIBL
(21,4),(21,16),-0.0525805 # DEPENDENCYPART_SIBL
(21,4),(21,17),-0.155819 # DEPENDENCYPART_SIBL
(21,4),(21,18),-0.0403398 # DEPENDENCYPART_SIBL
(21,4),(21,19),-0.155819 # DEPENDENCYPART_SIBL
(21,4),(21,20),-0.155819 # DEPENDENCYPART_SIBL
(21,7),(21,12),-0.0504114 # DEPENDENCYPART_SIBL
(21,7),(21,13),-0.0330123 # DEPENDENCYPART_SIBL
(21,7),(21,14),-0.0334917 # DEPENDENCYPART_SIBL
(21,7),(21,15),-0.0871852 # DEPENDENCYPART_SIBL
(21,7),(21,16),-0.0455635 # DEPENDENCYPART_SIBL
(21,7),(21,17),-0.0317039 # DEPENDENCYPART_SIBL
(21,7),(21,18),-0.0277757 # DEPENDENCYPART_SIBL
(21,7),(21,19),-0.0317039 # DEPENDENCYPART_SIBL
(21,7),(21,20),-0.0317039 # DEPENDENCYPART_SIBL
(21,12),(21,13),-0.160845 # DEPENDENCYPART_SIBL
(21,12),(21,14),0.306903 # DEPENDENCYPART_SIBL
(21,12),(21,15),-0.0397496 # DEPENDENCYPART_SIBL
(21,12),(21,16),0.0500976 # DEPENDENCYPART_SIBL
(21,12),(21,17),-0.157744 # DEPENDENCYPART_SIBL
(21,12),(21,18),-0.0343361 # DEPENDENCYPART_SIBL
(21,12),(21,19),-0.157744 # DEPENDENCYPART_SIBL
(21,12),(21,20),-0.157744 # DEPENDENCYPART_SIBL
(21,13),(21,14),0.315278 # DEPENDENCYPART_SIBL
(21,13),(21,15),-0.0321331 # DEPENDENCYPART_SIBL
(21,13),(21,16),0.0598299 # DEPENDENCYPART_SIBL
(21,13),(21,17),-0.132805 # DEPENDENCYPART_SIBL
(21,13),(21,18),-0.0230756 # DEPENDENCYPART_SIBL
(21,13),(21,19),-0.132805 # DEPENDENCYPART_SIBL
(21,13),(21,20),-0.132805 # DEPENDENCYPART_SIBL
(21,14),(21,15),-0.0871852 # DEPENDENCYPART_SIBL
(21,14),(21,16),-0.0455635 # DEPENDENCYPART_SIBL
(21,14),(21,17),-0.0317039 # DEPENDENCYPART_SIBL
(21,14),(21,18),-0.0277757 # DEPENDENCYPART_SIBL
(21,14),(21,19),-0.0317039 # DEPENDENCYPART_SIBL
(21,14),(21,20),-0.0317039 # DEPENDENCYPART_SIBL
(21,15),(21,16),-0.0297744 # DEPENDENCYPART_SIBL
(21,15),(21,17),-0.0690617 # DEPENDENCYPART_SIBL
(21,15),(21,18),0.0257856 # DEPENDENCYPART_SIBL
(21,15),(21,19),-0.0690617 # DEPENDENCYPART_SIBL
(21,15),(21,20),-0.0690617 # DEPENDENCYPART_SIBL
(21,16),(21,17),-0.0832496 # DEPENDENCYPART_SIBL
(21,16),(21,18),-0.0187636 # DEPENDENCYPART_SIBL
(21,16),(21,19),-0.0832496 # DEPENDENCYPART_SIBL
(21,16),(21,20),-0.0832496 # DEPENDENCYPART_SIBL
(21,17),(21,18),-0.0296854 # DEPENDENCYPART_SIBL
(21,17),(21,19),-0.146067 # DEPENDENCYPART_SIBL
(21,17),(21,20),-0.146067 # DEPENDENCYPART_SIBL
(21,18),(21,19),-0.110651 # DEPENDENCYPART_SIBL
(21,18),(21,20),-0.110651 # DEPENDENCYPART_SIBL
(21,19),(21,20),-0.146067 # DEPENDENCYPART_SIBL
(22,2),(22,3),0.0109119 # DEPENDENCYPART_SIBL
(22,2),(22,4),0.0881556 # DEPENDENCYPART_SIBL
(22,2),(22,5),-0.00898354 # DEPENDENCYPART_SIBL
(22,2),(22,6),-0.103301 # DEPENDENCYPART_SIBL
(22,2),(22,7),0.0956371 # DEPENDENCYPART_SIBL
(22,2),(22,8),0.0468174 # DEPENDENCYPART_SIBL
(22,2),(22,9),-0.0239258 # DEPENDENCYPART_SIBL
(22,2),(22,10),-0.0309987 # DEPENDENCYPART_SIBL
(22,2),(22,11),0.0459424 # DEPENDENCYPART_SIBL
(22,2),(22,12),-0.0606966 # DEPENDENCYPART_SIBL
(22,2),(22,13),-0.0318945 # DEPENDENCYPART_SIBL
(22,2),(22,14),0.0956371 # DEPENDENCYPART_SIBL
(22,2),(22,15),-0.0619144 # DEPENDENCYPART_SIBL
(22,2),(22,16),0.023527 # DEPENDENCYPART_SIBL
(22,2),(22,17),-0.0309984 # DEPENDENCYPART_SIBL
(22,2),(22,18),-0.000613982 # DEPENDENCYPART_SIBL
(22,2),(22,19),-0.0309984 # DEPENDENCYPART_SIBL
(22,2),(22,20),-0.0309984 # DEPENDENCYPART_SIBL
(22,2),(22,21),0.00443063 # DEPENDENCYPART_SIBL
(22,2),(22,23),0.0198577 # DEPENDENCYPART_SIBL
(22,2),(22,24),0.00695274 # DEPENDENCYPART_SIBL
(22,3),(22,4),0.210946 # DEPENDENCYPART_SIBL
(22,3),(22,5),-0.00280425 # DEPENDENCYPART_SIBL
(22,3),(22,6),-0.0350276 # DEPENDENCYPART_SIBL
(22,3),(22,7),0.0362623 # DEPENDENCYPART_SIBL
(22,3),(22,8),0.0542638 # DEPENDENCYPART_SIBL
(22,3),(22,9),-0.0246149 # DEPENDENCYPART_SIBL
(22,3),(22,10),0.0293693 # DEPENDENCYPART_SIBL
(22,3),(22,11),0.0306004 # DEPENDENCYPART_SIBL
(22,3),(22,12),0.0190376 # DEPENDENCYPART_SIBL
(22,3),(22,13),0.0293696 # DEPENDENCYPART_SIBL
(22,3),(22,14),0.0362623 # DEPENDENCYPART_SIBL
(22,3),(22,15),-0.0801356 # DEPENDENCYPART_SIBL
(22,3),(22,16),0.00956524 # DEPENDENCYPART_SIBL
(22,3),(22,17),0.0293696 # DEPENDENCYPART_SIBL
(22,3),(22,18),0.0248567 # DEPENDENCYPART_SIBL
(22,3),(22,19),0.0293696 # DEPENDENCYPART_SIBL
(22,3),(22,20),0.0293696 # DEPENDENCYPART_SIBL
(22,3),(22,21),0.0577844 # DEPENDENCYPART_SIBL
(22,3),(22,23),0.0439112 # DEPENDENCYPART_SIBL
(22,3),(22,24),0.0161074 # DEPENDENCYPART_SIBL
(22,4),(22,5),0.0501155 # DEPENDENCYPART_SIBL
(22,4),(22,6),-0.119746 # DEPENDENCYPART_SIBL
(22,4),(22,7),-0.0348034 # DEPENDENCYPART_SIBL
(22,4),(22,8),-0.0240194 # DEPENDENCYPART_SIBL
(22,4),(22,9),-0.00424868 # DEPENDENCYPART_SIBL
(22,4),(22,10),-0.060931 # DEPENDENCYPART_SIBL
(22,4),(22,11),-0.104005 # DEPENDENCYPART_SIBL
(22,4),(22,12),-0.0709366 # DEPENDENCYPART_SIBL
(22,4),(22,13),-0.0609307 # DEPENDENCYPART_SIBL
(22,4),(22,14),-0.0348034 # DEPENDENCYPART_SIBL
(22,4),(22,15),-0.111263 # DEPENDENCYPART_SIBL
(22,4),(22,16),-0.0544217 # DEPENDENCYPART_SIBL
(22,4),(22,17),-0.0609307 # DEPENDENCYPART_SIBL
(22,4),(22,18),0.0313186 # DEPENDENCYPART_SIBL
(22,4),(22,19),-0.0609307 # DEPENDENCYPART_SIBL
(22,4),(22,20),-0.0609307 # DEPENDENCYPART_SIBL
(22,4),(22,21),-0.0311057 # DEPENDENCYPART_SIBL
(22,4),(22,23),0.00332743 # DEPENDENCYPART_SIBL
(22,4),(22,24),0.029386 # DEPENDENCYPART_SIBL
(22,5),(22,6),-0.0813183 # DEPENDENCYPART_SIBL
(22,5),(22,7),0.0793449 # DEPENDENCYPART_SIBL
(22,5),(22,8),-0.050802 # DEPENDENCYPART_SIBL
(22,5),(22,9),0.0121793 # DEPENDENCYPART_SIBL
(22,5),(22,10),-0.02634 # DEPENDENCYPART_SIBL
(22,5),(22,11),-0.00746689 # DEPENDENCYPART_SIBL
(22,5),(22,12),-0.0346481 # DEPENDENCYPART_SIBL
(22,5),(22,13),-0.0263397 # DEPENDENCYPART_SIBL
(22,5),(22,14),0.0793449 # DEPENDENCYPART_SIBL
(22,5),(22,15),-0.0660861 # DEPENDENCYPART_SIBL
(22,5),(22,16),-0.0108358 # DEPENDENCYPART_SIBL
(22,5),(22,17),-0.0263397 # DEPENDENCYPART_SIBL
(22,5),(22,18),-0.00480391 # DEPENDENCYPART_SIBL
(22,5),(22,19),-0.0263397 # DEPENDENCYPART_SIBL
(22,5),(22,20),-0.0263397 # DEPENDENCYPART_SIBL
(22,5),(22,21),-0.0327589 # DEPENDENCYPART_SIBL
(22,5),(22,23),0.00479027 # DEPENDENCYPART_SIBL
(22,5),(22,24),0.0157563 # DEPENDENCYPART_SIBL
(22,6),(22,7),0.149424 # DEPENDENCYPART_SIBL
(22,6),(22,8),0.183253 # DEPENDENCYPART_SIBL
(22,6),(22,9),0.151789 # DEPENDENCYPART_SIBL
(22,6),(22,10),0.00435311 # DEPENDENCYPART_SIBL
(22,6),(22,11),0.0812765 # DEPENDENCYPART_SIBL
(22,6),(22,12),-0.00503091 # DEPENDENCYPART_SIBL
(22,6),(22,13),0.00435342 # DEPENDENCYPART_SIBL
(22,6),(22,14),0.149424 # DEPENDENCYPART_SIBL
(22,6),(22,15),0.106849 # DEPENDENCYPART_SIBL
(22,6),(22,16),0.0495705 # DEPENDENCYPART_SIBL
(22,6),(22,17),0.00435342 # DEPENDENCYPART_SIBL
(22,6),(22,18),0.0304831 # DEPENDENCYPART_SIBL
(22,6),(22,19),0.00435342 # DEPENDENCYPART_SIBL
(22,6),(22,20),0.00435342 # DEPENDENCYPART_SIBL
(22,6),(22,21),0.0626547 # DEPENDENCYPART_SIBL
(22,6),(22,23),0.022623 # DEPENDENCYPART_SIBL
(22,6),(22,24),0.0170659 # DEPENDENCYPART_SIBL
(22,7),(22,8),0.0307099 # DEPENDENCYPART_SIBL
(22,7),(22,9),0.084078 # DEPENDENCYPART_SIBL
(22,7),(22,10),-0.00693015 # DEPENDENCYPART_SIBL
(22,7),(22,11),-0.00476344 # DEPENDENCYPART_SIBL
(22,7),(22,12),-0.0322178 # DEPENDENCYPART_SIBL
(22,7),(22,13),-0.00692861 # DEPENDENCYPART_SIBL
(22,7),(22,14),0.00513268 # DEPENDENCYPART_SIBL
(22,7),(22,15),-0.10614 # DEPENDENCYPART_SIBL
(22,7),(22,16),-0.0523638 # DEPENDENCYPART_SIBL
(22,7),(22,17),-0.00692861 # DEPENDENCYPART_SIBL
(22,7),(22,18),-0.00455725 # DEPENDENCYPART_SIBL
(22,7),(22,19),-0.00692861 # DEPENDENCYPART_SIBL
(22,7),(22,20),-0.00692861 # DEPENDENCYPART_SIBL
(22,7),(22,21),-0.0253197 # DEPENDENCYPART_SIBL
(22,7),(22,23),0.0181324 # DEPENDENCYPART_SIBL
(22,7),(22,24),0.0213227 # DEPENDENCYPART_SIBL
(22,8),(22,9),0.0420669 # DEPENDENCYPART_SIBL
(22,8),(22,10),-0.128377 # DEPENDENCYPART_SIBL
(22,8),(22,11),-0.0691472 # DEPENDENCYPART_SIBL
(22,8),(22,12),-0.138764 # DEPENDENCYPART_SIBL
(22,8),(22,13),-0.128377 # DEPENDENCYPART_SIBL
(22,8),(22,14),0.227069 # DEPENDENCYPART_SIBL
(22,8),(22,15),-0.108919 # DEPENDENCYPART_SIBL
(22,8),(22,16),-0.0231921 # DEPENDENCYPART_SIBL
(22,8),(22,17),-0.128377 # DEPENDENCYPART_SIBL
(22,8),(22,18),-0.0668761 # DEPENDENCYPART_SIBL
(22,8),(22,19),-0.128377 # DEPENDENCYPART_SIBL
(22,8),(22,20),-0.128377 # DEPENDENCYPART_SIBL
(22,8),(22,21),-0.0523711 # DEPENDENCYPART_SIBL
(22,8),(22,23),0.000829313 # DEPENDENCYPART_SIBL
(22,8),(22,24),0.0165303 # DEPENDENCYPART_SIBL
(22,9),(22,10),-0.0320471 # DEPENDENCYPART_SIBL
(22,9),(22,11),-0.0712185 # DEPENDENCYPART_SIBL
(22,9),(22,12),-0.0266574 # DEPENDENCYPART_SIBL
(22,9),(22,13),-0.0320467 # DEPENDENCYPART_SIBL
(22,9),(22,14),0.015601 # DEPENDENCYPART_SIBL
(22,9),(22,15),-0.127998 # DEPENDENCYPART_SIBL
(22,9),(22,16),-0.0750414 # DEPENDENCYPART_SIBL
(22,9),(22,17),-0.0320467 # DEPENDENCYPART_SIBL
(22,9),(22,18),0.0283567 # DEPENDENCYPART_SIBL
(22,9),(22,19),-0.0320467 # DEPENDENCYPART_SIBL
(22,9),(22,20),-0.0320467 # DEPENDENCYPART_SIBL
(22,9),(22,21),0.00218574 # DEPENDENCYPART_SIBL
(22,9),(22,23),0.0165673 # DEPENDENCYPART_SIBL
(22,9),(22,24),0.0155209 # DEPENDENCYPART_SIBL
(22,10),(22,11),0.043665 # DEPENDENCYPART_SIBL
(22,10),(22,12),-0.067453 # DEPENDENCYPART_SIBL
(22,10),(22,13),-0.0386509 # DEPENDENCYPART_SIBL
(22,10),(22,14),0.0933597 # DEPENDENCYPART_SIBL
(22,10),(22,15),-0.0641918 # DEPENDENCYPART_SIBL
(22,10),(22,16),0.0212496 # DEPENDENCYPART_SIBL
(22,10),(22,17),-0.0377548 # DEPENDENCYPART_SIBL
(22,10),(22,18),-0.000506934 # DEPENDENCYPART_SIBL
(22,10),(22,19),-0.0377548 # DEPENDENCYPART_SIBL
(22,10),(22,20),-0.0377548 # DEPENDENCYPART_SIBL
(22,10),(22,21),0.00215325 # DEPENDENCYPART_SIBL
(22,10),(22,23),0.0176197 # DEPENDENCYPART_SIBL
(22,10),(22,24),0.00471473 # DEPENDENCYPART_SIBL
(22,11),(22,12),0.0427035 # DEPENDENCYPART_SIBL
(22,11),(22,13),0.0530459 # DEPENDENCYPART_SIBL
(22,11),(22,14),0.0187814 # DEPENDENCYPART_SIBL
(22,11),(22,15),-0.0978782 # DEPENDENCYPART_SIBL
(22,11),(22,16),0.0210705 # DEPENDENCYPART_SIBL
(22,11),(22,17),0.0530459 # DEPENDENCYPART_SIBL
(22,11),(22,18),0.0175684 # DEPENDENCYPART_SIBL
(22,11),(22,19),0.0530459 # DEPENDENCYPART_SIBL
(22,11),(22,20),0.0530459 # DEPENDENCYPART_SIBL
(22,11),(22,21),0.0495156 # DEPENDENCYPART_SIBL
(22,11),(22,23),0.0357534 # DEPENDENCYPART_SIBL
(22,11),(22,24),-0.0374008 # DEPENDENCYPART_SIBL
(22,12),(22,13),-0.0719122 # DEPENDENCYPART_SIBL
(22,12),(22,14),0.0745061 # DEPENDENCYPART_SIBL
(22,12),(22,15),-0.0822024 # DEPENDENCYPART_SIBL
(22,12),(22,16),-0.000986952 # DEPENDENCYPART_SIBL
(22,12),(22,17),-0.0701465 # DEPENDENCYPART_SIBL
(22,12),(22,18),-0.0245703 # DEPENDENCYPART_SIBL
(22,12),(22,19),-0.0701465 # DEPENDENCYPART_SIBL
(22,12),(22,20),-0.0701465 # DEPENDENCYPART_SIBL
(22,12),(22,21),-0.0190848 # DEPENDENCYPART_SIBL
(22,12),(22,23),-0.0102183 # DEPENDENCYPART_SIBL
(22,12),(22,24),-0.043887 # DEPENDENCYPART_SIBL
(22,13),(22,14),0.0956287 # DEPENDENCYPART_SIBL
(22,13),(22,15),-0.0619144 # DEPENDENCYPART_SIBL
(22,13),(22,16),0.0235265 # DEPENDENCYPART_SIBL
(22,13),(22,17),-0.027683 # DEPENDENCYPART_SIBL
(22,13),(22,18),-0.000635456 # DEPENDENCYPART_SIBL
(22,13),(22,19),-0.027683 # DEPENDENCYPART_SIBL
(22,13),(22,20),-0.027683 # DEPENDENCYPART_SIBL
(22,13),(22,21),0.00443018 # DEPENDENCYPART_SIBL
(22,13),(22,23),0.0198564 # DEPENDENCYPART_SIBL
(22,13),(22,24),0.00695274 # DEPENDENCYPART_SIBL
(22,14),(22,15),-0.10614 # DEPENDENCYPART_SIBL
(22,14),(22,16),-0.0523638 # DEPENDENCYPART_SIBL
(22,14),(22,17),-0.00692861 # DEPENDENCYPART_SIBL
(22,14),(22,18),-0.00455725 # DEPENDENCYPART_SIBL
(22,14),(22,19),-0.00692861 # DEPENDENCYPART_SIBL
(22,14),(22,20),-0.00692861 # DEPENDENCYPART_SIBL
(22,14),(22,21),-0.0253197 # DEPENDENCYPART_SIBL
(22,14),(22,23),0.0181324 # DEPENDENCYPART_SIBL
(22,14),(22,24),0.0213227 # DEPENDENCYPART_SIBL
(22,15),(22,16),-0.0499828 # DEPENDENCYPART_SIBL
(22,15),(22,17),0.0174639 # DEPENDENCYPART_SIBL
(22,15),(22,18),-0.0165076 # DEPENDENCYPART_SIBL
(22,15),(22,19),0.0174639 # DEPENDENCYPART_SIBL
(22,15),(22,20),0.0174639 # DEPENDENCYPART_SIBL
(22,15),(22,21),0.0150664 # DEPENDENCYPART_SIBL
(22,15),(22,23),0.0138134 # DEPENDENCYPART_SIBL
(22,15),(22,24),-0.0634118 # DEPENDENCYPART_SIBL
(22,16),(22,17),-0.00852452 # DEPENDENCYPART_SIBL
(22,16),(22,18),-0.00686648 # DEPENDENCYPART_SIBL
(22,16),(22,19),-0.00852452 # DEPENDENCYPART_SIBL
(22,16),(22,20),-0.00852452 # DEPENDENCYPART_SIBL
(22,16),(22,21),0.0276235 # DEPENDENCYPART_SIBL
(22,16),(22,23),0.000543176 # DEPENDENCYPART_SIBL
(22,16),(22,24),-0.0242154 # DEPENDENCYPART_SIBL
(22,17),(22,18),-0.000613982 # DEPENDENCYPART_SIBL
(22,17),(22,19),-0.0309984 # DEPENDENCYPART_SIBL
(22,17),(22,20),-0.0309984 # DEPENDENCYPART_SIBL
(22,17),(22,21),0.00443063 # DEPENDENCYPART_SIBL
(22,17),(22,23),0.0198577 # DEPENDENCYPART_SIBL
(22,17),(22,24),0.00695274 # DEPENDENCYPART_SIBL
(22,18),(22,19),-0.0150212 # DEPENDENCYPART_SIBL
(22,18),(22,20),-0.0150212 # DEPENDENCYPART_SIBL
(22,18),(22,21),0.0328707 # DEPENDENCYPART_SIBL
(22,18),(22,23),0.0257951 # DEPENDENCYPART_SIBL
(22,18),(22,24),0.00510633 # DEPENDENCYPART_SIBL
(22,19),(22,20),-0.0309984 # DEPENDENCYPART_SIBL
(22,19),(22,21),0.00443063 # DEPENDENCYPART_SIBL
(22,19),(22,23),0.0198577 # DEPENDENCYPART_SIBL
(22,19),(22,24),0.00695274 # DEPENDENCYPART_SIBL
(22,20),(22,21),0.00443063 # DEPENDENCYPART_SIBL
(22,20),(22,23),0.0198577 # DEPENDENCYPART_SIBL
(22,20),(22,24),0.00695274 # DEPENDENCYPART_SIBL
(22,21),(22,23),0.030717 # DEPENDENCYPART_SIBL
(22,21),(22,24),0.021526 # DEPENDENCYPART_SIBL
(22,23),(22,24),0.0336818 # DEPENDENCYPART_SIBL
(23,8),(23,13),0.0323088 # DEPENDENCYPART_SIBL
(23,8),(23,17),0.0323088 # DEPENDENCYPART_SIBL
(23,8),(23,18),0.079026 # DEPENDENCYPART_SIBL
(23,8),(23,20),0.0323088 # DEPENDENCYPART_SIBL
(23,8),(23,21),0.0959938 # DEPENDENCYPART_SIBL
(23,8),(23,22),0.2333 # DEPENDENCYPART_SIBL
(23,8),(23,24),0.0881306 # DEPENDENCYPART_SIBL
(23,13),(23,17),0.0686786 # DEPENDENCYPART_SIBL
(23,13),(23,18),0.0642482 # DEPENDENCYPART_SIBL
(23,13),(23,20),0.0686786 # DEPENDENCYPART_SIBL
(23,13),(23,21),0.0807623 # DEPENDENCYPART_SIBL
(23,13),(23,22),0.0915066 # DEPENDENCYPART_SIBL
(23,13),(23,24),0.023345 # DEPENDENCYPART_SIBL
(23,17),(23,18),0.0642696 # DEPENDENCYPART_SIBL
(23,17),(23,20),0.0653632 # DEPENDENCYPART_SIBL
(23,17),(23,21),0.0807627 # DEPENDENCYPART_SIBL
(23,17),(23,22),0.0915066 # DEPENDENCYPART_SIBL
(23,17),(23,24),0.023345 # DEPENDENCYPART_SIBL
(23,18),(23,20),0.0703739 # DEPENDENCYPART_SIBL
(23,18),(23,21),0.0953045 # DEPENDENCYPART_SIBL
(23,18),(23,22),0.103697 # DEPENDENCYPART_SIBL
(23,18),(23,24),0.0803496 # DEPENDENCYPART_SIBL
(23,20),(23,21),0.0807627 # DEPENDENCYPART_SIBL
(23,20),(23,22),0.0915066 # DEPENDENCYPART_SIBL
(23,20),(23,24),0.023345 # DEPENDENCYPART_SIBL
(23,21),(23,22),0.0880647 # DEPENDENCYPART_SIBL
(23,21),(23,24),0.112792 # DEPENDENCYPART_SIBL
(23,22),(23,24),0.126002 # DEPENDENCYPART_SIBL
(0,2),(2,1),0.0800472 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),0.473958 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.91757 # DEPENDENCYPART_GRANDPAR
(0,2),(2,24),2.06894 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.555936 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),0.207909 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.707987 # DEPENDENCYPART_GRANDPAR
(0,3),(3,11),0.0309223 # DEPENDENCYPART_GRANDPAR
(0,3),(3,22),-0.228748 # DEPENDENCYPART_GRANDPAR
(0,3),(3,24),1.90813 # DEPENDENCYPART_GRANDPAR
(0,4),(4,1),0.365393 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.664883 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),0.479048 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),0.936648 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),0.215747 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),0.194091 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),0.545366 # DEPENDENCYPART_GRANDPAR
(0,4),(4,21),0.112691 # DEPENDENCYPART_GRANDPAR
(0,4),(4,22),-8.82312e-05 # DEPENDENCYPART_GRANDPAR
