# _root_ Sarkad önkormányzata 6,6_millió forintos támogatást kapott , amelyből 50 közhasznú munkás foglalkoztatását tudja megoldani .
#goldHeads=2,6,4,5,6,0,6,14,11,11,12,14,6,13,6,
#predictedHeads=2,6,4,5,6,0,6,13,11,11,12,14,6,13,6,
(3,13),(13,1),-0.715833 # DEPENDENCYPART_GRANDPAR
(3,13),(13,2),-0.750456 # DEPENDENCYPART_GRANDPAR
(3,13),(13,3),-0.482907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,13),(13,4),0.0906045 # DEPENDENCYPART_GRANDPAR
(3,13),(13,5),0.0977419 # DEPENDENCYPART_GRANDPAR
(3,13),(13,6),-0.0443713 # DEPENDENCYPART_GRANDPAR
(3,13),(13,7),-0.360643 # DEPENDENCYPART_GRANDPAR
(3,13),(13,8),-0.409161 # DEPENDENCYPART_GRANDPAR
(3,13),(13,9),-0.309026 # DEPENDENCYPART_GRANDPAR
(3,13),(13,10),-0.218355 # DEPENDENCYPART_GRANDPAR
(3,13),(13,11),-0.189074 # DEPENDENCYPART_GRANDPAR
(3,13),(13,12),-0.23408 # DEPENDENCYPART_GRANDPAR
(3,13),(13,14),-0.224078 # DEPENDENCYPART_GRANDPAR
(3,13),(13,15),-0.557386 # DEPENDENCYPART_GRANDPAR
(3,14),(14,1),-0.721339 # DEPENDENCYPART_GRANDPAR
(3,14),(14,2),-0.755962 # DEPENDENCYPART_GRANDPAR
(3,14),(14,3),-0.482908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,14),(14,4),0.0920639 # DEPENDENCYPART_GRANDPAR
(3,14),(14,5),0.103917 # DEPENDENCYPART_GRANDPAR
(3,14),(14,6),-0.0517111 # DEPENDENCYPART_GRANDPAR
(3,14),(14,7),-0.353995 # DEPENDENCYPART_GRANDPAR
(3,14),(14,8),-0.405682 # DEPENDENCYPART_GRANDPAR
(3,14),(14,9),-0.309027 # DEPENDENCYPART_GRANDPAR
(3,14),(14,10),-0.216895 # DEPENDENCYPART_GRANDPAR
(3,14),(14,11),-0.182899 # DEPENDENCYPART_GRANDPAR
(3,14),(14,12),-0.227905 # DEPENDENCYPART_GRANDPAR
(3,14),(14,13),-0.0830962 # DEPENDENCYPART_GRANDPAR
(3,14),(14,15),-0.555377 # DEPENDENCYPART_GRANDPAR
(4,1),(1,2),-0.485368 # DEPENDENCYPART_GRANDPAR
(4,1),(1,5),-0.532976 # DEPENDENCYPART_GRANDPAR
(4,1),(1,6),-0.72579 # DEPENDENCYPART_GRANDPAR
(4,1),(1,11),-0.836258 # DEPENDENCYPART_GRANDPAR
(4,1),(1,13),-0.314793 # DEPENDENCYPART_GRANDPAR
(4,1),(1,14),-0.694042 # DEPENDENCYPART_GRANDPAR
(4,1),(1,15),-0.887861 # DEPENDENCYPART_GRANDPAR
(4,2),(2,1),-0.458284 # DEPENDENCYPART_GRANDPAR
(4,2),(2,3),-0.187958 # DEPENDENCYPART_GRANDPAR
(4,2),(2,4),-0.906516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,2),(2,5),-0.532976 # DEPENDENCYPART_GRANDPAR
(4,2),(2,6),-0.72579 # DEPENDENCYPART_GRANDPAR
(4,2),(2,7),-0.570059 # DEPENDENCYPART_GRANDPAR
(4,2),(2,9),-0.847283 # DEPENDENCYPART_GRANDPAR
(4,2),(2,11),-0.836258 # DEPENDENCYPART_GRANDPAR
(4,2),(2,12),-0.739903 # DEPENDENCYPART_GRANDPAR
(4,2),(2,13),-0.314793 # DEPENDENCYPART_GRANDPAR
(4,2),(2,14),-0.694042 # DEPENDENCYPART_GRANDPAR
(4,2),(2,15),-0.887861 # DEPENDENCYPART_GRANDPAR
(4,3),(3,1),-0.570796 # DEPENDENCYPART_GRANDPAR
(4,3),(3,2),-0.550342 # DEPENDENCYPART_GRANDPAR
(4,3),(3,4),-0.852113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,3),(3,6),-0.701183 # DEPENDENCYPART_GRANDPAR
(4,3),(3,7),-0.543927 # DEPENDENCYPART_GRANDPAR
(4,3),(3,9),-0.819476 # DEPENDENCYPART_GRANDPAR
(4,3),(3,11),-0.741341 # DEPENDENCYPART_GRANDPAR
(4,3),(3,12),-0.644986 # DEPENDENCYPART_GRANDPAR
(4,3),(3,13),-0.290185 # DEPENDENCYPART_GRANDPAR
(4,3),(3,14),-0.669434 # DEPENDENCYPART_GRANDPAR
(4,3),(3,15),-0.870684 # DEPENDENCYPART_GRANDPAR
(4,13),(13,1),-1.00004 # DEPENDENCYPART_GRANDPAR
(4,13),(13,2),-0.979585 # DEPENDENCYPART_GRANDPAR
(4,13),(13,3),-0.503038 # DEPENDENCYPART_GRANDPAR
(4,13),(13,4),-0.487236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,13),(13,5),-0.108358 # DEPENDENCYPART_GRANDPAR
(4,13),(13,6),-0.380775 # DEPENDENCYPART_GRANDPAR
(4,13),(13,7),-0.362464 # DEPENDENCYPART_GRANDPAR
(4,13),(13,8),-0.170668 # DEPENDENCYPART_GRANDPAR
(4,13),(13,9),-0.501013 # DEPENDENCYPART_GRANDPAR
(4,13),(13,10),-0.259537 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),-0.412648 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.315024 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.296315 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.501315 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-1.00555 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),-0.985091 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-0.503038 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.483632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,5),-0.0998281 # DEPENDENCYPART_GRANDPAR
(4,14),(14,6),-0.385957 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),-0.353285 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),-0.164709 # DEPENDENCYPART_GRANDPAR
(4,14),(14,9),-0.498869 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),-0.255933 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),-0.404118 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),-0.306494 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.0224042 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.496856 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),0.00577357 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-0.968318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.613199 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.448778 # DEPENDENCYPART_GRANDPAR
(5,1),(1,13),-0.296331 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-0.328872 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-0.851059 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.10296 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.384665 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),0.408859 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-0.968318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.613199 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.606137 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.397141 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.448778 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.723354 # DEPENDENCYPART_GRANDPAR
(5,2),(2,13),-0.296331 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.328872 # DEPENDENCYPART_GRANDPAR
(5,2),(2,15),-0.851059 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.221121 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.224624 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),0.381632 # DEPENDENCYPART_GRANDPAR
(5,3),(3,6),-0.569137 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.556459 # DEPENDENCYPART_GRANDPAR
(5,3),(3,9),-0.346563 # DEPENDENCYPART_GRANDPAR
(5,3),(3,11),-0.327732 # DEPENDENCYPART_GRANDPAR
(5,3),(3,12),-0.602308 # DEPENDENCYPART_GRANDPAR
(5,3),(3,13),-0.252269 # DEPENDENCYPART_GRANDPAR
(5,3),(3,14),-0.284809 # DEPENDENCYPART_GRANDPAR
(5,3),(3,15),-0.809578 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),0.0127866 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.00928448 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),0.568243 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.281728 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.314268 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.837918 # DEPENDENCYPART_GRANDPAR
(5,9),(9,6),-0.18825 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.216787 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),0.173149 # DEPENDENCYPART_GRANDPAR
(5,9),(9,10),-0.290905 # DEPENDENCYPART_GRANDPAR
(5,9),(9,11),-0.0827286 # DEPENDENCYPART_GRANDPAR
(5,9),(9,12),-0.356679 # DEPENDENCYPART_GRANDPAR
(5,9),(9,13),-0.0289998 # DEPENDENCYPART_GRANDPAR
(5,9),(9,14),-0.0594973 # DEPENDENCYPART_GRANDPAR
(5,9),(9,15),-0.562963 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.588136 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.591638 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.0603673 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.161538 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.371295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),-0.19328 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),-0.205171 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),0.131894 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),0.0478885 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.0626108 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.233949 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.588136 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-0.591638 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.0603673 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.161538 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.371295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),-0.19328 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.205171 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),0.131894 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),0.0478885 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.0626108 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),0.148632 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),0.116272 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),0.0865887 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.444176 # DEPENDENCYPART_GRANDPAR
(5,13),(13,1),-0.527241 # DEPENDENCYPART_GRANDPAR
(5,13),(13,2),-0.530743 # DEPENDENCYPART_GRANDPAR
(5,13),(13,3),0.00979084 # DEPENDENCYPART_GRANDPAR
(5,13),(13,4),-0.0875721 # DEPENDENCYPART_GRANDPAR
(5,13),(13,5),-0.53921 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,13),(13,6),-0.209394 # DEPENDENCYPART_GRANDPAR
(5,13),(13,7),-0.342549 # DEPENDENCYPART_GRANDPAR
(5,13),(13,8),0.148023 # DEPENDENCYPART_GRANDPAR
(5,13),(13,9),0.0395343 # DEPENDENCYPART_GRANDPAR
(5,13),(13,10),-0.0326199 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.0199052 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),-0.293212 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.0131963 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.474625 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.532747 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.536249 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),0.00979052 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.0881337 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.530543 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),-0.214968 # DEPENDENCYPART_GRANDPAR
(5,14),(14,7),-0.334139 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),0.153475 # DEPENDENCYPART_GRANDPAR
(5,14),(14,9),0.0412993 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.0293932 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.0112381 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.284545 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),0.100572 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.472339 # DEPENDENCYPART_GRANDPAR
(6,1),(1,2),0.241493 # DEPENDENCYPART_GRANDPAR
(6,1),(1,5),0.448564 # DEPENDENCYPART_GRANDPAR
(6,1),(1,6),-1.44787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,1),(1,11),-0.93553 # DEPENDENCYPART_GRANDPAR
(6,1),(1,13),-0.565128 # DEPENDENCYPART_GRANDPAR
(6,1),(1,14),-0.457205 # DEPENDENCYPART_GRANDPAR
(6,1),(1,15),-1.28383 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.278003 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.235142 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),0.44175 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.448564 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.44787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.739391 # DEPENDENCYPART_GRANDPAR
(6,2),(2,9),-0.682642 # DEPENDENCYPART_GRANDPAR
(6,2),(2,11),-0.93553 # DEPENDENCYPART_GRANDPAR
(6,2),(2,12),-0.76367 # DEPENDENCYPART_GRANDPAR
(6,2),(2,13),-0.565128 # DEPENDENCYPART_GRANDPAR
(6,2),(2,14),-0.457205 # DEPENDENCYPART_GRANDPAR
(6,2),(2,15),-1.28383 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),0.228796 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.180357 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),0.353671 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.3282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.619622 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.557835 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.718555 # DEPENDENCYPART_GRANDPAR
(6,3),(3,12),-0.546695 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.445461 # DEPENDENCYPART_GRANDPAR
(6,3),(3,14),-0.337539 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-1.17603 # DEPENDENCYPART_GRANDPAR
(6,4),(4,1),0.11768 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),0.0692411 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),0.227101 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.464168 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.356245 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-1.19001 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),0.296228 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),0.247789 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),0.214086 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),0.400886 # DEPENDENCYPART_GRANDPAR
(6,5),(5,7),-0.739392 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.682642 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.935531 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.76367 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.565129 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.457206 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-1.28383 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.253962 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.3161 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.146133 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.96106 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),-0.341052 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.105226 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.271238 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.386026 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.21606 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.0827021 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),0.0161264 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.847344 # DEPENDENCYPART_GRANDPAR
(6,10),(10,3),-0.115238 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.0247841 # DEPENDENCYPART_GRANDPAR
(6,10),(10,5),0.00890096 # DEPENDENCYPART_GRANDPAR
(6,10),(10,6),-1.00089 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,10),(10,7),-0.333811 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.182472 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),-0.325827 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.318934 # DEPENDENCYPART_GRANDPAR
(6,11),(11,1),-0.318841 # DEPENDENCYPART_GRANDPAR
(6,11),(11,2),-0.367279 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.224442 # DEPENDENCYPART_GRANDPAR
(6,11),(11,4),-0.170144 # DEPENDENCYPART_GRANDPAR
(6,11),(11,5),-0.160373 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.929784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),-0.215434 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.0558815 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),-0.22697 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.205213 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.168097 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.318841 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.367279 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.224442 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.170144 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.160373 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.929784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),-0.215434 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.0558815 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.22697 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.205213 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.328029 # DEPENDENCYPART_GRANDPAR
(6,12),(12,13),-0.0581662 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),0.0412595 # DEPENDENCYPART_GRANDPAR
(6,12),(12,15),-0.860961 # DEPENDENCYPART_GRANDPAR
(6,13),(13,1),0.115361 # DEPENDENCYPART_GRANDPAR
(6,13),(13,2),0.066922 # DEPENDENCYPART_GRANDPAR
(6,13),(13,3),0.137411 # DEPENDENCYPART_GRANDPAR
(6,13),(13,4),0.180759 # DEPENDENCYPART_GRANDPAR
(6,13),(13,5),0.275369 # DEPENDENCYPART_GRANDPAR
(6,13),(13,6),-1.00205 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,13),(13,7),-0.396427 # DEPENDENCYPART_GRANDPAR
(6,13),(13,8),-0.184242 # DEPENDENCYPART_GRANDPAR
(6,13),(13,9),-0.310653 # DEPENDENCYPART_GRANDPAR
(6,13),(13,10),-0.350067 # DEPENDENCYPART_GRANDPAR
(6,13),(13,11),-0.446801 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.271134 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),0.0234915 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.87644 # DEPENDENCYPART_GRANDPAR
(6,14),(14,1),0.0981452 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),0.0497064 # DEPENDENCYPART_GRANDPAR
(6,14),(14,3),0.131673 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),0.1739 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),0.258154 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-1.01439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,7),-0.394728 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),-0.192183 # DEPENDENCYPART_GRANDPAR
(6,14),(14,9),-0.316149 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.354097 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.448865 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.273198 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.13402 # DEPENDENCYPART_GRANDPAR
(6,14),(14,15),-0.875314 # DEPENDENCYPART_GRANDPAR
(8,10),(10,3),-0.365557 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.390688 # DEPENDENCYPART_GRANDPAR
(8,10),(10,5),-0.395339 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.790742 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.809329 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.643545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.111423 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.324215 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.62543 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.575214 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.379828 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.42707 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.44867 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.798244 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.823143 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.608932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.0438686 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.259873 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.289172 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.62543 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.575214 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.379828 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.42707 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.44867 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.798244 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.823143 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.608932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.0438686 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.259873 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.15127 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.321655 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.0148378 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.504762 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.579214 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.614215 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.52124 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.686307 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.237807 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.605633 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.37335 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-0.875606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.333257 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.493929 # DEPENDENCYPART_GRANDPAR
(9,6),(6,12),-0.538748 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.585782 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.739361 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.889486 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.251656 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.394037 # DEPENDENCYPART_GRANDPAR
(9,8),(8,12),-0.438855 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.89745 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-1.04919 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.703038 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.77817 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.850649 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.71132 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.563014 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,12),-0.141655 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-1.09437 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-1.12937 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.909197 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-1.08335 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.753133 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.783923 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.862348 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.722157 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.519731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.0541876 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.115755 # DEPENDENCYPART_GRANDPAR
(9,12),(12,1),-1.09437 # DEPENDENCYPART_GRANDPAR
(9,12),(12,2),-1.12937 # DEPENDENCYPART_GRANDPAR
(9,12),(12,3),-0.909197 # DEPENDENCYPART_GRANDPAR
