# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,25,26,27,24,29,30,31,29,1,34,35,0,0,38,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(67,7),-5.63094 # DEPENDENCYPART_ARC
(67,8),-5.69608 # DEPENDENCYPART_ARC
(67,9),-3.3247 # DEPENDENCYPART_ARC
(67,10),-2.41128 # DEPENDENCYPART_ARC
(67,11),-5.58089 # DEPENDENCYPART_ARC
(67,12),-1.88691 # DEPENDENCYPART_ARC
(67,13),-4.07719 # DEPENDENCYPART_ARC
(67,14),-5.46579 # DEPENDENCYPART_ARC
(67,15),-4.21194 # DEPENDENCYPART_ARC
(67,16),-1.8391 # DEPENDENCYPART_ARC
(67,17),-4.50863 # DEPENDENCYPART_ARC
(67,18),-4.80902 # DEPENDENCYPART_ARC
(67,19),-3.45239 # DEPENDENCYPART_ARC
(67,20),-1.80351 # DEPENDENCYPART_ARC
(67,21),-4.31265 # DEPENDENCYPART_ARC
(67,22),-4.63225 # DEPENDENCYPART_ARC
(67,23),-3.46473 # DEPENDENCYPART_ARC
(67,24),-3.98292 # DEPENDENCYPART_ARC
(67,25),-3.43608 # DEPENDENCYPART_ARC
(67,26),-1.8534 # DEPENDENCYPART_ARC
(67,27),-3.74238 # DEPENDENCYPART_ARC
(67,28),-4.03482 # DEPENDENCYPART_ARC
(67,29),-2.55694 # DEPENDENCYPART_ARC
(67,30),-1.40961 # DEPENDENCYPART_ARC
(67,31),-3.56571 # DEPENDENCYPART_ARC
(67,32),-3.87945 # DEPENDENCYPART_ARC
(67,33),-2.657 # DEPENDENCYPART_ARC
(67,34),-3.63733 # DEPENDENCYPART_ARC
(67,35),-4.29116 # DEPENDENCYPART_ARC
(67,36),-2.89462 # DEPENDENCYPART_ARC
(67,37),-2.22275 # DEPENDENCYPART_ARC
(67,38),-2.71809 # DEPENDENCYPART_ARC
(67,39),-2.86106 # DEPENDENCYPART_ARC
(67,40),-2.69407 # DEPENDENCYPART_ARC
(67,41),-2.85722 # DEPENDENCYPART_ARC
(67,42),-1.1513 # DEPENDENCYPART_ARC
(67,43),-1.51459 # DEPENDENCYPART_ARC
(67,44),-2.10699 # DEPENDENCYPART_ARC
(67,45),-2.97525 # DEPENDENCYPART_ARC
(67,46),-2.57155 # DEPENDENCYPART_ARC
(67,47),-0.663936 # DEPENDENCYPART_ARC
(67,48),-2.23578 # DEPENDENCYPART_ARC
(67,49),-1.62418 # DEPENDENCYPART_ARC
(67,50),-1.74357 # DEPENDENCYPART_ARC
(67,51),-2.75988 # DEPENDENCYPART_ARC
(67,52),-1.63615 # DEPENDENCYPART_ARC
(67,53),-2.17259 # DEPENDENCYPART_ARC
(67,54),-1.94047 # DEPENDENCYPART_ARC
(67,55),-2.52581 # DEPENDENCYPART_ARC
(67,56),-1.19702 # DEPENDENCYPART_ARC
(67,57),-0.0188962 # DEPENDENCYPART_ARC
(67,58),-2.28295 # DEPENDENCYPART_ARC
(67,59),-1.78508 # DEPENDENCYPART_ARC
(67,60),-0.666126 # DEPENDENCYPART_ARC
(67,61),-1.3462 # DEPENDENCYPART_ARC
(67,62),-0.726439 # DEPENDENCYPART_ARC
(67,63),-1.02452 # DEPENDENCYPART_ARC
(67,64),-0.478372 # DEPENDENCYPART_ARC
(67,65),-0.305116 # DEPENDENCYPART_ARC
(67,66),-0.769646 # DEPENDENCYPART_ARC
(67,68),0.868783 # DEPENDENCYPART_ARC
(67,69),0.342749 # DEPENDENCYPART_ARC
(67,70),-0.0324315 # DEPENDENCYPART_ARC
(67,71),-0.705637 # DEPENDENCYPART_ARC
(67,72),-1.71026 # DEPENDENCYPART_ARC
(67,73),-0.974842 # DEPENDENCYPART_ARC
(67,74),-1.06381 # DEPENDENCYPART_ARC
(67,75),-2.56526 # DEPENDENCYPART_ARC
(67,76),-2.03467 # DEPENDENCYPART_ARC
(67,77),-1.7744 # DEPENDENCYPART_ARC
(67,78),-1.28153 # DEPENDENCYPART_ARC
(67,79),-3.37558 # DEPENDENCYPART_ARC
(67,80),-2.98984 # DEPENDENCYPART_ARC
(67,81),-2.66262 # DEPENDENCYPART_ARC
(67,82),-3.88494 # DEPENDENCYPART_ARC
(67,83),-2.27078 # DEPENDENCYPART_ARC
(68,1),-5.66982 # DEPENDENCYPART_ARC
(68,2),-6.8568 # DEPENDENCYPART_ARC
(68,3),-2.09023 # DEPENDENCYPART_ARC
(68,4),-6.08104 # DEPENDENCYPART_ARC
(68,5),-5.15241 # DEPENDENCYPART_ARC
(68,6),-5.54142 # DEPENDENCYPART_ARC
(68,7),-5.44306 # DEPENDENCYPART_ARC
(68,8),-5.47765 # DEPENDENCYPART_ARC
(68,9),-2.12759 # DEPENDENCYPART_ARC
(68,10),-4.23205 # DEPENDENCYPART_ARC
(68,11),-5.39119 # DEPENDENCYPART_ARC
(68,12),-5.71035 # DEPENDENCYPART_ARC
(68,13),-4.84701 # DEPENDENCYPART_ARC
(68,14),-5.23347 # DEPENDENCYPART_ARC
(68,15),-4.14677 # DEPENDENCYPART_ARC
(68,16),-5.49018 # DEPENDENCYPART_ARC
(68,17),-4.98729 # DEPENDENCYPART_ARC
(68,18),-5.07005 # DEPENDENCYPART_ARC
(68,19),-4.00095 # DEPENDENCYPART_ARC
(68,20),-5.126 # DEPENDENCYPART_ARC
(68,21),-4.80998 # DEPENDENCYPART_ARC
(68,22),-4.83456 # DEPENDENCYPART_ARC
(68,23),-3.90184 # DEPENDENCYPART_ARC
(68,24),-4.96687 # DEPENDENCYPART_ARC
(68,25),-3.96488 # DEPENDENCYPART_ARC
(68,26),-4.42966 # DEPENDENCYPART_ARC
(68,27),-4.42348 # DEPENDENCYPART_ARC
(68,28),-4.15298 # DEPENDENCYPART_ARC
(68,29),-3.22473 # DEPENDENCYPART_ARC
(68,30),-4.04357 # DEPENDENCYPART_ARC
(68,31),-3.80529 # DEPENDENCYPART_ARC
(68,32),-3.9368 # DEPENDENCYPART_ARC
(68,33),-3.21134 # DEPENDENCYPART_ARC
(68,34),-3.13053 # DEPENDENCYPART_ARC
(68,35),-3.5112 # DEPENDENCYPART_ARC
(68,36),-1.43982 # DEPENDENCYPART_ARC
(68,37),-2.84336 # DEPENDENCYPART_ARC
(68,38),-2.07125 # DEPENDENCYPART_ARC
(68,39),-2.80916 # DEPENDENCYPART_ARC
(68,40),-3.44178 # DEPENDENCYPART_ARC
(68,41),-3.00379 # DEPENDENCYPART_ARC
(68,42),-2.71434 # DEPENDENCYPART_ARC
(68,43),-2.78308 # DEPENDENCYPART_ARC
(68,44),-2.74392 # DEPENDENCYPART_ARC
(68,45),-2.81402 # DEPENDENCYPART_ARC
(68,46),-2.3638 # DEPENDENCYPART_ARC
(68,47),-2.16172 # DEPENDENCYPART_ARC
(68,48),-2.40042 # DEPENDENCYPART_ARC
(68,49),-1.87611 # DEPENDENCYPART_ARC
(68,50),-1.68911 # DEPENDENCYPART_ARC
(68,51),-1.94753 # DEPENDENCYPART_ARC
(68,52),-1.17398 # DEPENDENCYPART_ARC
(68,53),-1.94152 # DEPENDENCYPART_ARC
(68,54),-1.9162 # DEPENDENCYPART_ARC
(68,55),-1.73373 # DEPENDENCYPART_ARC
(68,56),-1.50344 # DEPENDENCYPART_ARC
(68,57),-1.33399 # DEPENDENCYPART_ARC
(68,58),-1.51234 # DEPENDENCYPART_ARC
(68,59),-1.23213 # DEPENDENCYPART_ARC
(68,60),-0.981451 # DEPENDENCYPART_ARC
(68,61),-1.1037 # DEPENDENCYPART_ARC
(68,62),-0.83853 # DEPENDENCYPART_ARC
(68,63),-0.846403 # DEPENDENCYPART_ARC
(68,64),-0.696647 # DEPENDENCYPART_ARC
(68,65),-0.581895 # DEPENDENCYPART_ARC
(68,66),-0.246877 # DEPENDENCYPART_ARC
(68,67),0.143806 # DEPENDENCYPART_ARC
(68,69),0.162241 # DEPENDENCYPART_ARC
(68,70),-0.661342 # DEPENDENCYPART_ARC
(68,71),-0.685848 # DEPENDENCYPART_ARC
(68,72),-0.853374 # DEPENDENCYPART_ARC
(68,73),-0.83982 # DEPENDENCYPART_ARC
(68,74),-1.44329 # DEPENDENCYPART_ARC
(68,75),-1.63284 # DEPENDENCYPART_ARC
(68,76),-1.68645 # DEPENDENCYPART_ARC
(68,77),-1.71963 # DEPENDENCYPART_ARC
(68,78),-1.60945 # DEPENDENCYPART_ARC
(68,79),-1.91439 # DEPENDENCYPART_ARC
(68,80),-1.95866 # DEPENDENCYPART_ARC
(68,81),-2.03142 # DEPENDENCYPART_ARC
(68,82),-2.17214 # DEPENDENCYPART_ARC
(68,83),-1.84752 # DEPENDENCYPART_ARC
(69,1),-4.86431 # DEPENDENCYPART_ARC
(69,2),-7.73962 # DEPENDENCYPART_ARC
(69,3),-4.55814 # DEPENDENCYPART_ARC
(69,4),-7.20869 # DEPENDENCYPART_ARC
(69,5),-4.11642 # DEPENDENCYPART_ARC
(69,6),-7.06608 # DEPENDENCYPART_ARC
(69,7),-7.74802 # DEPENDENCYPART_ARC
(69,8),-7.72037 # DEPENDENCYPART_ARC
(69,9),-4.58938 # DEPENDENCYPART_ARC
(69,10),-5.17852 # DEPENDENCYPART_ARC
(69,11),-7.34171 # DEPENDENCYPART_ARC
(69,12),-2.24163 # DEPENDENCYPART_ARC
(69,13),-3.77397 # DEPENDENCYPART_ARC
(69,14),-7.2884 # DEPENDENCYPART_ARC
(69,15),-3.93829 # DEPENDENCYPART_ARC
(69,16),-2.32948 # DEPENDENCYPART_ARC
(69,17),-5.60242 # DEPENDENCYPART_ARC
(69,18),-6.83551 # DEPENDENCYPART_ARC
(69,19),-3.12077 # DEPENDENCYPART_ARC
(69,20),-2.30541 # DEPENDENCYPART_ARC
(69,21),-5.35656 # DEPENDENCYPART_ARC
(69,22),-6.58889 # DEPENDENCYPART_ARC
(69,23),-3.07124 # DEPENDENCYPART_ARC
(69,24),-5.7328 # DEPENDENCYPART_ARC
(69,25),-3.63535 # DEPENDENCYPART_ARC
(69,26),-2.31063 # DEPENDENCYPART_ARC
(69,27),-4.93057 # DEPENDENCYPART_ARC
(69,28),-6.15735 # DEPENDENCYPART_ARC
(69,29),-2.60781 # DEPENDENCYPART_ARC
(69,30),-1.97891 # DEPENDENCYPART_ARC
(69,31),-4.34966 # DEPENDENCYPART_ARC
(69,32),-5.48785 # DEPENDENCYPART_ARC
(69,33),-2.63692 # DEPENDENCYPART_ARC
(69,34),-3.04467 # DEPENDENCYPART_ARC
(69,35),-5.518 # DEPENDENCYPART_ARC
(69,36),-3.75817 # DEPENDENCYPART_ARC
(69,37),-2.56325 # DEPENDENCYPART_ARC
(69,38),-3.16103 # DEPENDENCYPART_ARC
(69,39),-2.70956 # DEPENDENCYPART_ARC
(69,40),-3.83628 # DEPENDENCYPART_ARC
(69,41),-4.14773 # DEPENDENCYPART_ARC
(69,42),-2.22898 # DEPENDENCYPART_ARC
(69,43),-2.19527 # DEPENDENCYPART_ARC
(69,44),-2.00089 # DEPENDENCYPART_ARC
(69,45),-4.49376 # DEPENDENCYPART_ARC
(69,46),-2.38148 # DEPENDENCYPART_ARC
(69,47),-1.85365 # DEPENDENCYPART_ARC
(69,48),-3.21444 # DEPENDENCYPART_ARC
(69,49),-1.78323 # DEPENDENCYPART_ARC
(69,50),-1.90121 # DEPENDENCYPART_ARC
(69,51),-3.97744 # DEPENDENCYPART_ARC
(69,52),-1.41339 # DEPENDENCYPART_ARC
(69,53),-2.22641 # DEPENDENCYPART_ARC
(69,54),-3.42798 # DEPENDENCYPART_ARC
(69,55),-3.91093 # DEPENDENCYPART_ARC
(69,56),-1.59998 # DEPENDENCYPART_ARC
(69,57),-1.19426 # DEPENDENCYPART_ARC
(69,58),-3.47094 # DEPENDENCYPART_ARC
(69,59),-3.02741 # DEPENDENCYPART_ARC
(69,60),-1.29054 # DEPENDENCYPART_ARC
(69,61),-2.54971 # DEPENDENCYPART_ARC
(69,62),-1.03055 # DEPENDENCYPART_ARC
(69,63),-2.28664 # DEPENDENCYPART_ARC
(69,64),-0.987949 # DEPENDENCYPART_ARC
(69,65),-1.10958 # DEPENDENCYPART_ARC
(69,66),-1.91718 # DEPENDENCYPART_ARC
(69,67),-1.32621 # DEPENDENCYPART_ARC
(69,68),-0.0291101 # DEPENDENCYPART_ARC
(69,70),2.63823 # DEPENDENCYPART_ARC
(69,71),0.668535 # DEPENDENCYPART_ARC
(69,72),-1.20906 # DEPENDENCYPART_ARC
(69,73),-0.672794 # DEPENDENCYPART_ARC
(69,74),-0.197676 # DEPENDENCYPART_ARC
(69,75),-1.48455 # DEPENDENCYPART_ARC
(69,76),-1.51461 # DEPENDENCYPART_ARC
(69,77),-1.65587 # DEPENDENCYPART_ARC
(69,78),-0.361578 # DEPENDENCYPART_ARC
(69,79),-1.97535 # DEPENDENCYPART_ARC
(69,80),-2.05652 # DEPENDENCYPART_ARC
(69,81),-1.61336 # DEPENDENCYPART_ARC
(69,82),-0.378923 # DEPENDENCYPART_ARC
(69,83),-1.01368 # DEPENDENCYPART_ARC
(70,1),-4.41158 # DEPENDENCYPART_ARC
(70,2),-4.37826 # DEPENDENCYPART_ARC
(70,3),-2.76301 # DEPENDENCYPART_ARC
(70,4),-4.30328 # DEPENDENCYPART_ARC
(70,5),-10.0466 # DEPENDENCYPART_ARC
(70,6),-4.21307 # DEPENDENCYPART_ARC
(70,7),-4.36531 # DEPENDENCYPART_ARC
(70,8),-4.33639 # DEPENDENCYPART_ARC
(70,9),-2.76619 # DEPENDENCYPART_ARC
(70,10),-5.22797 # DEPENDENCYPART_ARC
(70,11),-4.13913 # DEPENDENCYPART_ARC
(70,12),-2.45118 # DEPENDENCYPART_ARC
(70,13),-8.97167 # DEPENDENCYPART_ARC
(70,14),-4.01592 # DEPENDENCYPART_ARC
(70,15),-6.636 # DEPENDENCYPART_ARC
(70,16),-2.4018 # DEPENDENCYPART_ARC
(70,17),-4.2144 # DEPENDENCYPART_ARC
(70,18),-4.1694 # DEPENDENCYPART_ARC
(70,19),-3.25972 # DEPENDENCYPART_ARC
(70,20),-2.38009 # DEPENDENCYPART_ARC
(70,21),-4.01027 # DEPENDENCYPART_ARC
(70,22),-3.99676 # DEPENDENCYPART_ARC
(70,23),-4.12882 # DEPENDENCYPART_ARC
(70,24),-3.68817 # DEPENDENCYPART_ARC
(70,25),-6.07918 # DEPENDENCYPART_ARC
(70,26),-2.30696 # DEPENDENCYPART_ARC
(70,27),-3.79387 # DEPENDENCYPART_ARC
(70,28),-3.76063 # DEPENDENCYPART_ARC
(70,29),-3.04083 # DEPENDENCYPART_ARC
(70,30),-1.96439 # DEPENDENCYPART_ARC
(70,31),-3.21746 # DEPENDENCYPART_ARC
(70,32),-3.21843 # DEPENDENCYPART_ARC
(70,33),-3.30446 # DEPENDENCYPART_ARC
(70,34),-5.22422 # DEPENDENCYPART_ARC
(70,35),-2.88461 # DEPENDENCYPART_ARC
(70,36),-2.1403 # DEPENDENCYPART_ARC
(70,37),-3.00884 # DEPENDENCYPART_ARC
(70,38),-3.15851 # DEPENDENCYPART_ARC
(70,39),-2.51808 # DEPENDENCYPART_ARC
(70,40),-2.4999 # DEPENDENCYPART_ARC
(70,41),-2.37522 # DEPENDENCYPART_ARC
(70,42),-1.8585 # DEPENDENCYPART_ARC
(70,43),-1.89994 # DEPENDENCYPART_ARC
(70,44),-4.37518 # DEPENDENCYPART_ARC
(70,45),-1.81472 # DEPENDENCYPART_ARC
(70,46),-3.78352 # DEPENDENCYPART_ARC
(70,47),-2.08724 # DEPENDENCYPART_ARC
(70,48),-1.80605 # DEPENDENCYPART_ARC
(70,49),-2.51231 # DEPENDENCYPART_ARC
(70,50),-2.11141 # DEPENDENCYPART_ARC
(70,51),-1.17321 # DEPENDENCYPART_ARC
(70,52),-1.58378 # DEPENDENCYPART_ARC
(70,53),-1.5549 # DEPENDENCYPART_ARC
(70,54),-1.12335 # DEPENDENCYPART_ARC
(70,55),-1.11783 # DEPENDENCYPART_ARC
(70,56),-2.19597 # DEPENDENCYPART_ARC
(70,57),-1.40104 # DEPENDENCYPART_ARC
(70,58),-0.917031 # DEPENDENCYPART_ARC
(70,59),-0.904694 # DEPENDENCYPART_ARC
(70,60),-1.21297 # DEPENDENCYPART_ARC
(70,61),-0.828083 # DEPENDENCYPART_ARC
(70,62),-1.00425 # DEPENDENCYPART_ARC
(70,63),-0.641419 # DEPENDENCYPART_ARC
(70,64),-0.72941 # DEPENDENCYPART_ARC
(70,65),-0.763628 # DEPENDENCYPART_ARC
(70,66),-0.423809 # DEPENDENCYPART_ARC
(70,67),-0.356601 # DEPENDENCYPART_ARC
(70,68),-0.456056 # DEPENDENCYPART_ARC
(70,69),-0.145585 # DEPENDENCYPART_ARC
(70,71),2.50138 # DEPENDENCYPART_ARC
(70,72),0.085491 # DEPENDENCYPART_ARC
(70,73),-0.735427 # DEPENDENCYPART_ARC
(70,74),-0.895018 # DEPENDENCYPART_ARC
(70,75),-0.84802 # DEPENDENCYPART_ARC
(70,76),-1.77073 # DEPENDENCYPART_ARC
(70,77),-1.71761 # DEPENDENCYPART_ARC
(70,78),-0.331754 # DEPENDENCYPART_ARC
(70,79),-2.37098 # DEPENDENCYPART_ARC
(70,80),-2.4466 # DEPENDENCYPART_ARC
(70,81),-2.43211 # DEPENDENCYPART_ARC
(70,82),-1.60368 # DEPENDENCYPART_ARC
(70,83),-2.02815 # DEPENDENCYPART_ARC
(71,1),-4.25222 # DEPENDENCYPART_ARC
(71,2),-2.16684 # DEPENDENCYPART_ARC
(71,3),-3.70955 # DEPENDENCYPART_ARC
(71,4),-5.46097 # DEPENDENCYPART_ARC
(71,5),-7.96517 # DEPENDENCYPART_ARC
(71,6),-5.54144 # DEPENDENCYPART_ARC
(71,7),-4.94458 # DEPENDENCYPART_ARC
(71,8),-5.04608 # DEPENDENCYPART_ARC
(71,9),-3.57437 # DEPENDENCYPART_ARC
(71,10),-6.3132 # DEPENDENCYPART_ARC
(71,11),-4.45657 # DEPENDENCYPART_ARC
(71,12),-5.75724 # DEPENDENCYPART_ARC
(71,13),-7.16761 # DEPENDENCYPART_ARC
(71,14),-4.72218 # DEPENDENCYPART_ARC
(71,15),-5.4264 # DEPENDENCYPART_ARC
(71,16),-5.21283 # DEPENDENCYPART_ARC
(71,17),-4.82819 # DEPENDENCYPART_ARC
(71,18),-5.07423 # DEPENDENCYPART_ARC
(71,19),-7.33763 # DEPENDENCYPART_ARC
(71,20),-5.06182 # DEPENDENCYPART_ARC
(71,21),-4.6567 # DEPENDENCYPART_ARC
(71,22),-5.21761 # DEPENDENCYPART_ARC
(71,23),-8.25515 # DEPENDENCYPART_ARC
(71,24),-4.6092 # DEPENDENCYPART_ARC
(71,25),-3.98355 # DEPENDENCYPART_ARC
(71,26),-4.49384 # DEPENDENCYPART_ARC
(71,27),-4.40952 # DEPENDENCYPART_ARC
(71,28),-4.6364 # DEPENDENCYPART_ARC
(71,29),-6.21352 # DEPENDENCYPART_ARC
(71,30),-4.30161 # DEPENDENCYPART_ARC
(71,31),-3.80264 # DEPENDENCYPART_ARC
(71,32),-4.26645 # DEPENDENCYPART_ARC
(71,33),-6.69889 # DEPENDENCYPART_ARC
(71,34),-3.11133 # DEPENDENCYPART_ARC
(71,35),-3.11609 # DEPENDENCYPART_ARC
(71,36),-2.64734 # DEPENDENCYPART_ARC
(71,37),-5.66922 # DEPENDENCYPART_ARC
(71,38),-3.35763 # DEPENDENCYPART_ARC
(71,39),-3.3169 # DEPENDENCYPART_ARC
(71,40),-3.14896 # DEPENDENCYPART_ARC
(71,41),-3.14971 # DEPENDENCYPART_ARC
(71,42),-2.60394 # DEPENDENCYPART_ARC
(71,43),-2.91677 # DEPENDENCYPART_ARC
(71,44),-3.45428 # DEPENDENCYPART_ARC
(71,45),-2.46992 # DEPENDENCYPART_ARC
(71,46),-2.09436 # DEPENDENCYPART_ARC
(71,47),-3.39591 # DEPENDENCYPART_ARC
(71,48),-2.57222 # DEPENDENCYPART_ARC
(71,49),-3.71557 # DEPENDENCYPART_ARC
(71,50),-2.46307 # DEPENDENCYPART_ARC
(71,51),-1.71459 # DEPENDENCYPART_ARC
(71,52),-1.60853 # DEPENDENCYPART_ARC
(71,53),-1.72823 # DEPENDENCYPART_ARC
(71,54),-1.23689 # DEPENDENCYPART_ARC
(71,55),-1.82951 # DEPENDENCYPART_ARC
(71,56),-1.57182 # DEPENDENCYPART_ARC
(71,57),-1.25581 # DEPENDENCYPART_ARC
(71,58),-1.48553 # DEPENDENCYPART_ARC
(71,59),-1.19637 # DEPENDENCYPART_ARC
(71,60),-1.25975 # DEPENDENCYPART_ARC
(71,61),-1.68352 # DEPENDENCYPART_ARC
(71,62),-1.19207 # DEPENDENCYPART_ARC
(71,63),-1.54495 # DEPENDENCYPART_ARC
(71,64),-0.867541 # DEPENDENCYPART_ARC
(71,65),-0.28913 # DEPENDENCYPART_ARC
(71,66),-0.300167 # DEPENDENCYPART_ARC
(71,67),-0.850271 # DEPENDENCYPART_ARC
(71,68),-0.581619 # DEPENDENCYPART_ARC
(71,69),-0.344656 # DEPENDENCYPART_ARC
(71,70),0.186583 # DEPENDENCYPART_ARC
(71,72),0.174136 # DEPENDENCYPART_ARC
(71,73),2.37379 # DEPENDENCYPART_ARC
(71,74),0.205583 # DEPENDENCYPART_ARC
(71,75),-1.34983 # DEPENDENCYPART_ARC
(71,76),-1.44326 # DEPENDENCYPART_ARC
(71,77),-1.32005 # DEPENDENCYPART_ARC
(71,78),0.178541 # DEPENDENCYPART_ARC
(71,79),-0.830748 # DEPENDENCYPART_ARC
(71,80),-1.5281 # DEPENDENCYPART_ARC
(71,81),-1.50736 # DEPENDENCYPART_ARC
(71,82),-0.529181 # DEPENDENCYPART_ARC
(71,83),-0.905513 # DEPENDENCYPART_ARC
(72,1),-6.85561 # DEPENDENCYPART_ARC
(72,2),-6.56412 # DEPENDENCYPART_ARC
(72,3),-4.01385 # DEPENDENCYPART_ARC
(72,4),-6.2962 # DEPENDENCYPART_ARC
(72,5),-5.58712 # DEPENDENCYPART_ARC
(72,6),-7.2054 # DEPENDENCYPART_ARC
(72,7),-7.39372 # DEPENDENCYPART_ARC
(72,8),-7.45302 # DEPENDENCYPART_ARC
(72,9),-4.62476 # DEPENDENCYPART_ARC
(72,10),-3.46752 # DEPENDENCYPART_ARC
(72,11),-7.35965 # DEPENDENCYPART_ARC
(72,12),-3.06658 # DEPENDENCYPART_ARC
(72,13),-5.26499 # DEPENDENCYPART_ARC
(72,14),-7.23166 # DEPENDENCYPART_ARC
(72,15),-5.46165 # DEPENDENCYPART_ARC
(72,16),-3.01592 # DEPENDENCYPART_ARC
(72,17),-6.30685 # DEPENDENCYPART_ARC
(72,18),-6.54349 # DEPENDENCYPART_ARC
(72,19),-4.72667 # DEPENDENCYPART_ARC
(72,20),-2.99027 # DEPENDENCYPART_ARC
(72,21),-6.14956 # DEPENDENCYPART_ARC
(72,22),-6.3747 # DEPENDENCYPART_ARC
(72,23),-4.80095 # DEPENDENCYPART_ARC
(72,24),-5.66138 # DEPENDENCYPART_ARC
(72,25),-4.61919 # DEPENDENCYPART_ARC
(72,26),-2.9998 # DEPENDENCYPART_ARC
(72,27),-5.89374 # DEPENDENCYPART_ARC
(72,28),-6.1227 # DEPENDENCYPART_ARC
(72,29),-4.1682 # DEPENDENCYPART_ARC
(72,30),-3.01088 # DEPENDENCYPART_ARC
(72,31),-5.73599 # DEPENDENCYPART_ARC
(72,32),-5.60844 # DEPENDENCYPART_ARC
(72,33),-3.98128 # DEPENDENCYPART_ARC
(72,34),-4.96796 # DEPENDENCYPART_ARC
(72,35),-6.00044 # DEPENDENCYPART_ARC
(72,36),-4.28623 # DEPENDENCYPART_ARC
(72,37),-3.94081 # DEPENDENCYPART_ARC
(72,38),-4.64536 # DEPENDENCYPART_ARC
(72,39),-4.41791 # DEPENDENCYPART_ARC
(72,40),-4.28831 # DEPENDENCYPART_ARC
(72,41),-5.1331 # DEPENDENCYPART_ARC
(72,42),-2.38978 # DEPENDENCYPART_ARC
(72,43),-2.5448 # DEPENDENCYPART_ARC
(72,44),-3.27178 # DEPENDENCYPART_ARC
(72,45),-4.73866 # DEPENDENCYPART_ARC
(72,46),-3.83711 # DEPENDENCYPART_ARC
(72,47),-2.21288 # DEPENDENCYPART_ARC
(72,48),-4.52972 # DEPENDENCYPART_ARC
(72,49),-3.22295 # DEPENDENCYPART_ARC
(72,50),-3.2618 # DEPENDENCYPART_ARC
(72,51),-4.93825 # DEPENDENCYPART_ARC
(72,52),-3.12322 # DEPENDENCYPART_ARC
(72,53),-3.79633 # DEPENDENCYPART_ARC
(72,54),-3.40735 # DEPENDENCYPART_ARC
(72,55),-4.42651 # DEPENDENCYPART_ARC
(72,56),-2.40751 # DEPENDENCYPART_ARC
(72,57),-1.55791 # DEPENDENCYPART_ARC
(72,58),-4.23851 # DEPENDENCYPART_ARC
(72,59),-3.69722 # DEPENDENCYPART_ARC
(72,60),-2.39086 # DEPENDENCYPART_ARC
(72,61),-3.40883 # DEPENDENCYPART_ARC
(72,62),-2.14368 # DEPENDENCYPART_ARC
(72,63),-3.2873 # DEPENDENCYPART_ARC
(72,64),-2.03537 # DEPENDENCYPART_ARC
(72,65),-1.88185 # DEPENDENCYPART_ARC
(72,66),-3.43463 # DEPENDENCYPART_ARC
(72,67),-2.76139 # DEPENDENCYPART_ARC
(72,68),-1.39809 # DEPENDENCYPART_ARC
(72,69),-2.15575 # DEPENDENCYPART_ARC
(72,70),-1.13967 # DEPENDENCYPART_ARC
(72,71),-0.694576 # DEPENDENCYPART_ARC
(72,73),0.303448 # DEPENDENCYPART_ARC
(72,74),0.117466 # DEPENDENCYPART_ARC
(72,75),-1.29197 # DEPENDENCYPART_ARC
(72,76),-0.999019 # DEPENDENCYPART_ARC
(72,77),-1.98496 # DEPENDENCYPART_ARC
(72,78),-0.206725 # DEPENDENCYPART_ARC
(72,79),-2.12563 # DEPENDENCYPART_ARC
(72,80),-1.90953 # DEPENDENCYPART_ARC
(72,81),-2.41913 # DEPENDENCYPART_ARC
(72,82),-3.35978 # DEPENDENCYPART_ARC
(72,83),-1.74056 # DEPENDENCYPART_ARC
