# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,31,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,34,35,36,37,38,39,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,64,68,63,68,69,69,71,72,73,74,75,76,79,77,79,80,81,79,0,
(63,17),-3.16683 # DEPENDENCYPART_ARC
(63,18),-5.4182 # DEPENDENCYPART_ARC
(63,19),-4.73421 # DEPENDENCYPART_ARC
(63,20),-6.8111 # DEPENDENCYPART_ARC
(63,21),-4.91422 # DEPENDENCYPART_ARC
(63,22),-4.51745 # DEPENDENCYPART_ARC
(63,23),-4.62327 # DEPENDENCYPART_ARC
(63,24),-2.49335 # DEPENDENCYPART_ARC
(63,25),-4.70777 # DEPENDENCYPART_ARC
(63,26),-4.35197 # DEPENDENCYPART_ARC
(63,27),-3.34291 # DEPENDENCYPART_ARC
(63,28),-4.74499 # DEPENDENCYPART_ARC
(63,29),-4.37304 # DEPENDENCYPART_ARC
(63,30),-3.49665 # DEPENDENCYPART_ARC
(63,31),-3.89402 # DEPENDENCYPART_ARC
(63,32),-3.57598 # DEPENDENCYPART_ARC
(63,33),-4.08476 # DEPENDENCYPART_ARC
(63,34),-3.49862 # DEPENDENCYPART_ARC
(63,35),-3.61251 # DEPENDENCYPART_ARC
(63,36),-2.35196 # DEPENDENCYPART_ARC
(63,37),-3.59966 # DEPENDENCYPART_ARC
(63,38),-3.53658 # DEPENDENCYPART_ARC
(63,39),-1.81192 # DEPENDENCYPART_ARC
(63,40),-2.30096 # DEPENDENCYPART_ARC
(63,41),-3.68728 # DEPENDENCYPART_ARC
(63,42),-3.37433 # DEPENDENCYPART_ARC
(63,43),-2.98722 # DEPENDENCYPART_ARC
(63,44),-2.32553 # DEPENDENCYPART_ARC
(63,45),-2.09465 # DEPENDENCYPART_ARC
(63,46),-2.17535 # DEPENDENCYPART_ARC
(63,47),-1.99795 # DEPENDENCYPART_ARC
(63,48),-2.15073 # DEPENDENCYPART_ARC
(63,49),-2.08597 # DEPENDENCYPART_ARC
(63,50),-2.99203 # DEPENDENCYPART_ARC
(63,51),-2.4863 # DEPENDENCYPART_ARC
(63,52),-1.61444 # DEPENDENCYPART_ARC
(63,53),-1.01091 # DEPENDENCYPART_ARC
(63,54),-1.79521 # DEPENDENCYPART_ARC
(63,55),-0.884353 # DEPENDENCYPART_ARC
(63,56),-2.66904 # DEPENDENCYPART_ARC
(63,57),-1.2941 # DEPENDENCYPART_ARC
(63,58),-1.20938 # DEPENDENCYPART_ARC
(63,59),-0.667899 # DEPENDENCYPART_ARC
(63,60),-0.534932 # DEPENDENCYPART_ARC
(63,61),-1.74883 # DEPENDENCYPART_ARC
(63,62),0.207518 # DEPENDENCYPART_ARC
(63,64),2.117 # DEPENDENCYPART_ARC
(63,65),1.3997 # DEPENDENCYPART_ARC
(63,66),0.670793 # DEPENDENCYPART_ARC
(63,67),-0.710026 # DEPENDENCYPART_ARC
(63,68),0.52835 # DEPENDENCYPART_ARC
(63,69),-1.29923 # DEPENDENCYPART_ARC
(63,70),-0.372512 # DEPENDENCYPART_ARC
(63,71),0.416111 # DEPENDENCYPART_ARC
(63,72),-1.18246 # DEPENDENCYPART_ARC
(63,73),-0.816504 # DEPENDENCYPART_ARC
(63,74),0.00457018 # DEPENDENCYPART_ARC
(63,75),-2.11029 # DEPENDENCYPART_ARC
(63,76),-1.35668 # DEPENDENCYPART_ARC
(63,77),-1.75476 # DEPENDENCYPART_ARC
(63,78),-0.960623 # DEPENDENCYPART_ARC
(63,79),-0.786998 # DEPENDENCYPART_ARC
(63,80),-1.21172 # DEPENDENCYPART_ARC
(63,81),-1.27123 # DEPENDENCYPART_ARC
(63,82),-3.4496 # DEPENDENCYPART_ARC
(63,83),-3.68399 # DEPENDENCYPART_ARC
(63,84),-2.03509 # DEPENDENCYPART_ARC
(64,1),-3.67598 # DEPENDENCYPART_ARC
(64,2),-4.99965 # DEPENDENCYPART_ARC
(64,3),-3.77806 # DEPENDENCYPART_ARC
(64,4),-3.73865 # DEPENDENCYPART_ARC
(64,5),-5.03747 # DEPENDENCYPART_ARC
(64,6),-4.75682 # DEPENDENCYPART_ARC
(64,7),-5.51094 # DEPENDENCYPART_ARC
(64,8),-4.92405 # DEPENDENCYPART_ARC
(64,9),-3.3556 # DEPENDENCYPART_ARC
(64,10),-5.79489 # DEPENDENCYPART_ARC
(64,11),-4.62556 # DEPENDENCYPART_ARC
(64,12),-4.23722 # DEPENDENCYPART_ARC
(64,13),-5.22256 # DEPENDENCYPART_ARC
(64,14),-3.05525 # DEPENDENCYPART_ARC
(64,15),-4.97043 # DEPENDENCYPART_ARC
(64,16),-4.99821 # DEPENDENCYPART_ARC
(64,17),-2.97941 # DEPENDENCYPART_ARC
(64,18),-5.31914 # DEPENDENCYPART_ARC
(64,19),-4.52585 # DEPENDENCYPART_ARC
(64,20),-6.7684 # DEPENDENCYPART_ARC
(64,21),-4.85389 # DEPENDENCYPART_ARC
(64,22),-4.33743 # DEPENDENCYPART_ARC
(64,23),-4.83628 # DEPENDENCYPART_ARC
(64,24),-2.2491 # DEPENDENCYPART_ARC
(64,25),-4.6156 # DEPENDENCYPART_ARC
(64,26),-4.31322 # DEPENDENCYPART_ARC
(64,27),-3.25623 # DEPENDENCYPART_ARC
(64,28),-4.58457 # DEPENDENCYPART_ARC
(64,29),-4.25143 # DEPENDENCYPART_ARC
(64,30),-3.45356 # DEPENDENCYPART_ARC
(64,31),-3.70873 # DEPENDENCYPART_ARC
(64,32),-3.60022 # DEPENDENCYPART_ARC
(64,33),-4.33003 # DEPENDENCYPART_ARC
(64,34),-3.41932 # DEPENDENCYPART_ARC
(64,35),-3.48309 # DEPENDENCYPART_ARC
(64,36),-2.37652 # DEPENDENCYPART_ARC
(64,37),-3.52844 # DEPENDENCYPART_ARC
(64,38),-3.43459 # DEPENDENCYPART_ARC
(64,39),-1.44882 # DEPENDENCYPART_ARC
(64,40),-2.34453 # DEPENDENCYPART_ARC
(64,41),-3.55998 # DEPENDENCYPART_ARC
(64,42),-3.25839 # DEPENDENCYPART_ARC
(64,43),-3.21035 # DEPENDENCYPART_ARC
(64,44),-2.06824 # DEPENDENCYPART_ARC
(64,45),-1.96804 # DEPENDENCYPART_ARC
(64,46),-2.02831 # DEPENDENCYPART_ARC
(64,47),-2.06063 # DEPENDENCYPART_ARC
(64,48),-1.9021 # DEPENDENCYPART_ARC
(64,49),-2.06222 # DEPENDENCYPART_ARC
(64,50),-2.93356 # DEPENDENCYPART_ARC
(64,51),-2.44162 # DEPENDENCYPART_ARC
(64,52),-1.551 # DEPENDENCYPART_ARC
(64,53),-0.884814 # DEPENDENCYPART_ARC
(64,54),-1.53252 # DEPENDENCYPART_ARC
(64,55),-0.839085 # DEPENDENCYPART_ARC
(64,56),-2.63094 # DEPENDENCYPART_ARC
(64,57),-1.1747 # DEPENDENCYPART_ARC
(64,58),-1.04032 # DEPENDENCYPART_ARC
(64,59),-0.576837 # DEPENDENCYPART_ARC
(64,60),-0.582273 # DEPENDENCYPART_ARC
(64,61),-1.79434 # DEPENDENCYPART_ARC
(64,62),-0.243529 # DEPENDENCYPART_ARC
(64,63),-0.72188 # DEPENDENCYPART_ARC
(64,65),2.94668 # DEPENDENCYPART_ARC
(64,66),0.94238 # DEPENDENCYPART_ARC
(64,67),-0.483105 # DEPENDENCYPART_ARC
(64,68),0.398464 # DEPENDENCYPART_ARC
(64,69),-1.13234 # DEPENDENCYPART_ARC
(64,70),-0.0897956 # DEPENDENCYPART_ARC
(64,71),0.153661 # DEPENDENCYPART_ARC
(64,72),-1.14117 # DEPENDENCYPART_ARC
(64,73),-0.474521 # DEPENDENCYPART_ARC
(64,74),0.00634299 # DEPENDENCYPART_ARC
(64,75),-1.8392 # DEPENDENCYPART_ARC
(64,76),-1.60877 # DEPENDENCYPART_ARC
(64,77),-2.01562 # DEPENDENCYPART_ARC
(64,78),-0.983008 # DEPENDENCYPART_ARC
(64,79),-1.09358 # DEPENDENCYPART_ARC
(64,80),-1.2087 # DEPENDENCYPART_ARC
(64,81),-1.42583 # DEPENDENCYPART_ARC
(64,82),-3.19113 # DEPENDENCYPART_ARC
(64,83),-4.28878 # DEPENDENCYPART_ARC
(64,84),-2.03027 # DEPENDENCYPART_ARC
(65,1),-4.29413 # DEPENDENCYPART_ARC
(65,2),-5.64115 # DEPENDENCYPART_ARC
(65,3),-4.30754 # DEPENDENCYPART_ARC
(65,4),-4.31864 # DEPENDENCYPART_ARC
(65,5),-5.66983 # DEPENDENCYPART_ARC
(65,6),-5.33413 # DEPENDENCYPART_ARC
(65,7),-6.30646 # DEPENDENCYPART_ARC
(65,8),-5.87538 # DEPENDENCYPART_ARC
(65,9),-3.9699 # DEPENDENCYPART_ARC
(65,10),-7.22925 # DEPENDENCYPART_ARC
(65,11),-5.21534 # DEPENDENCYPART_ARC
(65,12),-4.72255 # DEPENDENCYPART_ARC
(65,13),-6.37649 # DEPENDENCYPART_ARC
(65,14),-3.67379 # DEPENDENCYPART_ARC
(65,15),-5.44461 # DEPENDENCYPART_ARC
(65,16),-6.30882 # DEPENDENCYPART_ARC
(65,17),-3.66774 # DEPENDENCYPART_ARC
(65,18),-6.6369 # DEPENDENCYPART_ARC
(65,19),-5.24589 # DEPENDENCYPART_ARC
(65,20),-7.2294 # DEPENDENCYPART_ARC
(65,21),-5.65281 # DEPENDENCYPART_ARC
(65,22),-5.79577 # DEPENDENCYPART_ARC
(65,23),-6.03662 # DEPENDENCYPART_ARC
(65,24),-2.6478 # DEPENDENCYPART_ARC
(65,25),-5.76122 # DEPENDENCYPART_ARC
(65,26),-5.55409 # DEPENDENCYPART_ARC
(65,27),-3.7833 # DEPENDENCYPART_ARC
(65,28),-6.30538 # DEPENDENCYPART_ARC
(65,29),-5.48066 # DEPENDENCYPART_ARC
(65,30),-4.11548 # DEPENDENCYPART_ARC
(65,31),-4.20835 # DEPENDENCYPART_ARC
(65,32),-4.40265 # DEPENDENCYPART_ARC
(65,33),-3.88316 # DEPENDENCYPART_ARC
(65,34),-4.32756 # DEPENDENCYPART_ARC
(65,35),-4.75508 # DEPENDENCYPART_ARC
(65,36),-2.78659 # DEPENDENCYPART_ARC
(65,37),-5.02797 # DEPENDENCYPART_ARC
(65,38),-4.98287 # DEPENDENCYPART_ARC
(65,39),-1.86218 # DEPENDENCYPART_ARC
(65,40),-2.64113 # DEPENDENCYPART_ARC
(65,41),-5.39746 # DEPENDENCYPART_ARC
(65,42),-4.83476 # DEPENDENCYPART_ARC
(65,43),-4.45042 # DEPENDENCYPART_ARC
(65,44),-2.99995 # DEPENDENCYPART_ARC
(65,45),-2.50285 # DEPENDENCYPART_ARC
(65,46),-2.45121 # DEPENDENCYPART_ARC
(65,47),-2.91351 # DEPENDENCYPART_ARC
(65,48),-2.66535 # DEPENDENCYPART_ARC
(65,49),-2.48009 # DEPENDENCYPART_ARC
(65,50),-4.6541 # DEPENDENCYPART_ARC
(65,51),-3.77385 # DEPENDENCYPART_ARC
(65,52),-2.05595 # DEPENDENCYPART_ARC
(65,53),-1.25902 # DEPENDENCYPART_ARC
(65,54),-3.09651 # DEPENDENCYPART_ARC
(65,55),-1.40838 # DEPENDENCYPART_ARC
(65,56),-4.1061 # DEPENDENCYPART_ARC
(65,57),-1.8962 # DEPENDENCYPART_ARC
(65,58),-1.79409 # DEPENDENCYPART_ARC
(65,59),-1.07886 # DEPENDENCYPART_ARC
(65,60),-1.15174 # DEPENDENCYPART_ARC
(65,61),-3.28391 # DEPENDENCYPART_ARC
(65,62),-0.870303 # DEPENDENCYPART_ARC
(65,63),-2.61607 # DEPENDENCYPART_ARC
(65,64),-2.19037 # DEPENDENCYPART_ARC
(65,66),0.368206 # DEPENDENCYPART_ARC
(65,67),-2.73363 # DEPENDENCYPART_ARC
(65,68),-0.489786 # DEPENDENCYPART_ARC
(65,69),-2.16448 # DEPENDENCYPART_ARC
(65,70),-2.05196 # DEPENDENCYPART_ARC
(65,71),-0.89391 # DEPENDENCYPART_ARC
(65,72),-2.89712 # DEPENDENCYPART_ARC
(65,73),-3.41828 # DEPENDENCYPART_ARC
(65,74),-1.15075 # DEPENDENCYPART_ARC
(65,75),-3.93688 # DEPENDENCYPART_ARC
(65,76),-3.1951 # DEPENDENCYPART_ARC
(65,77),-2.80208 # DEPENDENCYPART_ARC
(65,78),-2.00926 # DEPENDENCYPART_ARC
(65,79),-1.90444 # DEPENDENCYPART_ARC
(65,80),-2.19795 # DEPENDENCYPART_ARC
(65,81),-2.3208 # DEPENDENCYPART_ARC
(65,82),-4.23493 # DEPENDENCYPART_ARC
(65,83),-6.67971 # DEPENDENCYPART_ARC
(65,84),-3.06371 # DEPENDENCYPART_ARC
(66,1),-6.12905 # DEPENDENCYPART_ARC
(66,2),-11.0835 # DEPENDENCYPART_ARC
(66,3),-6.47413 # DEPENDENCYPART_ARC
(66,4),-7.13443 # DEPENDENCYPART_ARC
(66,5),-9.28371 # DEPENDENCYPART_ARC
(66,6),-10.3123 # DEPENDENCYPART_ARC
(66,7),-6.0555 # DEPENDENCYPART_ARC
(66,8),-7.3603 # DEPENDENCYPART_ARC
(66,9),-5.40286 # DEPENDENCYPART_ARC
(66,10),-7.43923 # DEPENDENCYPART_ARC
(66,11),-8.37049 # DEPENDENCYPART_ARC
(66,12),-4.44762 # DEPENDENCYPART_ARC
(66,13),-8.11942 # DEPENDENCYPART_ARC
(66,14),-4.86463 # DEPENDENCYPART_ARC
(66,15),-4.8554 # DEPENDENCYPART_ARC
(66,16),-6.60177 # DEPENDENCYPART_ARC
(66,17),-4.66305 # DEPENDENCYPART_ARC
(66,18),-5.31335 # DEPENDENCYPART_ARC
(66,19),-4.71099 # DEPENDENCYPART_ARC
(66,20),-3.56093 # DEPENDENCYPART_ARC
(66,21),-5.03925 # DEPENDENCYPART_ARC
(66,22),-5.77114 # DEPENDENCYPART_ARC
(66,23),-7.61124 # DEPENDENCYPART_ARC
(66,24),-4.42839 # DEPENDENCYPART_ARC
(66,25),-5.84069 # DEPENDENCYPART_ARC
(66,26),-5.5789 # DEPENDENCYPART_ARC
(66,27),-3.94622 # DEPENDENCYPART_ARC
(66,28),-5.55389 # DEPENDENCYPART_ARC
(66,29),-5.16234 # DEPENDENCYPART_ARC
(66,30),-4.01545 # DEPENDENCYPART_ARC
(66,31),-4.77419 # DEPENDENCYPART_ARC
(66,32),-0.76247 # DEPENDENCYPART_ARC
(66,33),-2.00809 # DEPENDENCYPART_ARC
(66,34),-4.31393 # DEPENDENCYPART_ARC
(66,35),-2.94069 # DEPENDENCYPART_ARC
(66,36),-2.12781 # DEPENDENCYPART_ARC
(66,37),-3.24182 # DEPENDENCYPART_ARC
(66,38),-4.05361 # DEPENDENCYPART_ARC
(66,39),-2.6223 # DEPENDENCYPART_ARC
(66,40),-2.33023 # DEPENDENCYPART_ARC
(66,41),-2.9563 # DEPENDENCYPART_ARC
(66,42),-3.47394 # DEPENDENCYPART_ARC
(66,43),-3.37917 # DEPENDENCYPART_ARC
(66,44),-2.19277 # DEPENDENCYPART_ARC
(66,45),-3.51518 # DEPENDENCYPART_ARC
(66,46),-2.55493 # DEPENDENCYPART_ARC
(66,47),-0.593727 # DEPENDENCYPART_ARC
(66,48),-1.7883 # DEPENDENCYPART_ARC
(66,49),-2.01413 # DEPENDENCYPART_ARC
(66,50),-1.7601 # DEPENDENCYPART_ARC
(66,51),-2.1724 # DEPENDENCYPART_ARC
(66,52),-1.27356 # DEPENDENCYPART_ARC
(66,53),-0.666307 # DEPENDENCYPART_ARC
(66,54),-1.62383 # DEPENDENCYPART_ARC
(66,55),-0.524478 # DEPENDENCYPART_ARC
(66,56),-1.19193 # DEPENDENCYPART_ARC
(66,57),-1.40921 # DEPENDENCYPART_ARC
(66,58),0.464139 # DEPENDENCYPART_ARC
(66,59),-0.446716 # DEPENDENCYPART_ARC
(66,60),-0.542069 # DEPENDENCYPART_ARC
(66,61),-0.545021 # DEPENDENCYPART_ARC
(66,62),-0.804699 # DEPENDENCYPART_ARC
(66,63),-0.0615864 # DEPENDENCYPART_ARC
(66,64),-0.283692 # DEPENDENCYPART_ARC
(66,65),0.198372 # DEPENDENCYPART_ARC
(66,67),-0.0633452 # DEPENDENCYPART_ARC
(66,68),-0.075585 # DEPENDENCYPART_ARC
(66,69),-0.120656 # DEPENDENCYPART_ARC
(66,70),-0.157264 # DEPENDENCYPART_ARC
(66,71),-0.455995 # DEPENDENCYPART_ARC
(66,72),-0.58936 # DEPENDENCYPART_ARC
(66,73),-0.332998 # DEPENDENCYPART_ARC
(66,74),-0.850082 # DEPENDENCYPART_ARC
(66,75),-1.12664 # DEPENDENCYPART_ARC
(66,76),-0.404953 # DEPENDENCYPART_ARC
(66,77),-1.35557 # DEPENDENCYPART_ARC
(66,78),-1.75366 # DEPENDENCYPART_ARC
(66,79),-1.12928 # DEPENDENCYPART_ARC
(66,80),-1.45279 # DEPENDENCYPART_ARC
(66,81),-0.785219 # DEPENDENCYPART_ARC
(66,82),-1.92976 # DEPENDENCYPART_ARC
(66,83),-2.44731 # DEPENDENCYPART_ARC
(66,84),-0.996533 # DEPENDENCYPART_ARC
(67,1),-3.32354 # DEPENDENCYPART_ARC
(67,2),-3.265 # DEPENDENCYPART_ARC
(67,3),-2.85042 # DEPENDENCYPART_ARC
(67,4),-3.31089 # DEPENDENCYPART_ARC
(67,5),-3.13427 # DEPENDENCYPART_ARC
(67,6),-3.04463 # DEPENDENCYPART_ARC
(67,7),-5.95463 # DEPENDENCYPART_ARC
(67,8),-4.1523 # DEPENDENCYPART_ARC
(67,9),-2.763 # DEPENDENCYPART_ARC
(67,10),-4.07966 # DEPENDENCYPART_ARC
(67,11),-3.06209 # DEPENDENCYPART_ARC
(67,12),-3.53299 # DEPENDENCYPART_ARC
(67,13),-3.93764 # DEPENDENCYPART_ARC
(67,14),-3.00292 # DEPENDENCYPART_ARC
(67,15),-3.47397 # DEPENDENCYPART_ARC
(67,16),-3.7267 # DEPENDENCYPART_ARC
(67,17),-2.945 # DEPENDENCYPART_ARC
(67,18),-5.22088 # DEPENDENCYPART_ARC
(67,19),-3.36485 # DEPENDENCYPART_ARC
(67,20),-2.49826 # DEPENDENCYPART_ARC
(67,21),-5.21498 # DEPENDENCYPART_ARC
(67,22),-3.41194 # DEPENDENCYPART_ARC
(67,23),-3.92415 # DEPENDENCYPART_ARC
(67,24),-2.78617 # DEPENDENCYPART_ARC
(67,25),-3.71197 # DEPENDENCYPART_ARC
(67,26),-3.84976 # DEPENDENCYPART_ARC
(67,27),-2.87187 # DEPENDENCYPART_ARC
(67,28),-3.76264 # DEPENDENCYPART_ARC
(67,29),-3.45531 # DEPENDENCYPART_ARC
(67,30),-2.54059 # DEPENDENCYPART_ARC
(67,31),-2.81613 # DEPENDENCYPART_ARC
(67,32),-4.23358 # DEPENDENCYPART_ARC
(67,33),-2.24959 # DEPENDENCYPART_ARC
(67,34),-2.86632 # DEPENDENCYPART_ARC
(67,35),-3.82468 # DEPENDENCYPART_ARC
(67,36),-2.7127 # DEPENDENCYPART_ARC
(67,37),-2.61404 # DEPENDENCYPART_ARC
(67,38),-2.60809 # DEPENDENCYPART_ARC
(67,39),-1.77645 # DEPENDENCYPART_ARC
(67,40),-2.14816 # DEPENDENCYPART_ARC
(67,41),-3.03748 # DEPENDENCYPART_ARC
(67,42),-2.43878 # DEPENDENCYPART_ARC
(67,43),-2.82782 # DEPENDENCYPART_ARC
(67,44),-2.14597 # DEPENDENCYPART_ARC
(67,45),-1.88979 # DEPENDENCYPART_ARC
(67,46),-1.74802 # DEPENDENCYPART_ARC
(67,47),-2.56437 # DEPENDENCYPART_ARC
(67,48),-1.82995 # DEPENDENCYPART_ARC
(67,49),-1.6654 # DEPENDENCYPART_ARC
(67,50),-2.63419 # DEPENDENCYPART_ARC
(67,51),-2.16996 # DEPENDENCYPART_ARC
(67,52),-1.46812 # DEPENDENCYPART_ARC
(67,53),-1.41699 # DEPENDENCYPART_ARC
(67,54),-1.66224 # DEPENDENCYPART_ARC
(67,55),-1.27215 # DEPENDENCYPART_ARC
(67,56),-2.01579 # DEPENDENCYPART_ARC
(67,57),-1.31355 # DEPENDENCYPART_ARC
(67,58),-1.88825 # DEPENDENCYPART_ARC
(67,59),-1.02523 # DEPENDENCYPART_ARC
(67,60),-1.02667 # DEPENDENCYPART_ARC
(67,61),-1.58193 # DEPENDENCYPART_ARC
(67,62),-0.917091 # DEPENDENCYPART_ARC
(67,63),-1.20135 # DEPENDENCYPART_ARC
(67,64),-1.1509 # DEPENDENCYPART_ARC
(67,65),-1.26873 # DEPENDENCYPART_ARC
(67,66),0.255147 # DEPENDENCYPART_ARC
(67,68),-0.471796 # DEPENDENCYPART_ARC
(67,69),-1.43726 # DEPENDENCYPART_ARC
(67,70),-2.07175 # DEPENDENCYPART_ARC
(67,71),-1.23684 # DEPENDENCYPART_ARC
(67,72),-2.27621 # DEPENDENCYPART_ARC
(67,73),-1.56715 # DEPENDENCYPART_ARC
(67,74),-1.50624 # DEPENDENCYPART_ARC
(67,75),-1.91945 # DEPENDENCYPART_ARC
(67,76),-2.04165 # DEPENDENCYPART_ARC
(67,77),-1.76693 # DEPENDENCYPART_ARC
(67,78),-1.94852 # DEPENDENCYPART_ARC
(67,79),-1.80595 # DEPENDENCYPART_ARC
(67,80),-1.89725 # DEPENDENCYPART_ARC
(67,81),-2.4914 # DEPENDENCYPART_ARC
(67,82),-3.364 # DEPENDENCYPART_ARC
(67,83),-2.96988 # DEPENDENCYPART_ARC
(67,84),-2.29636 # DEPENDENCYPART_ARC
(68,1),-1.99131 # DEPENDENCYPART_ARC
(68,2),-4.33608 # DEPENDENCYPART_ARC
(68,3),-2.92666 # DEPENDENCYPART_ARC
(68,4),-2.37546 # DEPENDENCYPART_ARC
(68,5),-4.27538 # DEPENDENCYPART_ARC
(68,6),-4.39401 # DEPENDENCYPART_ARC
(68,7),-3.07688 # DEPENDENCYPART_ARC
(68,8),-3.56099 # DEPENDENCYPART_ARC
(68,9),-3.03247 # DEPENDENCYPART_ARC
(68,10),-3.28048 # DEPENDENCYPART_ARC
(68,11),-4.37634 # DEPENDENCYPART_ARC
(68,12),-8.15736 # DEPENDENCYPART_ARC
(68,13),-3.07508 # DEPENDENCYPART_ARC
(68,14),-1.99144 # DEPENDENCYPART_ARC
(68,15),-7.1975 # DEPENDENCYPART_ARC
(68,16),-3.03346 # DEPENDENCYPART_ARC
(68,17),-1.89508 # DEPENDENCYPART_ARC
(68,18),-2.75745 # DEPENDENCYPART_ARC
(68,19),-3.08001 # DEPENDENCYPART_ARC
(68,20),-1.92394 # DEPENDENCYPART_ARC
(68,21),-2.68332 # DEPENDENCYPART_ARC
(68,22),-3.12102 # DEPENDENCYPART_ARC
(68,23),-2.94284 # DEPENDENCYPART_ARC
(68,24),-1.89243 # DEPENDENCYPART_ARC
(68,25),-3.10497 # DEPENDENCYPART_ARC
(68,26),-2.78522 # DEPENDENCYPART_ARC
(68,27),-7.53808 # DEPENDENCYPART_ARC
(68,28),-2.44237 # DEPENDENCYPART_ARC
(68,29),-2.43746 # DEPENDENCYPART_ARC
(68,30),-2.07912 # DEPENDENCYPART_ARC
(68,31),-2.93381 # DEPENDENCYPART_ARC
(68,32),-1.78931 # DEPENDENCYPART_ARC
(68,33),-1.37059 # DEPENDENCYPART_ARC
(68,34),-2.23666 # DEPENDENCYPART_ARC
(68,35),-1.71518 # DEPENDENCYPART_ARC
(68,36),-5.33981 # DEPENDENCYPART_ARC
(68,37),-1.91212 # DEPENDENCYPART_ARC
(68,38),-1.59185 # DEPENDENCYPART_ARC
(68,39),-0.88901 # DEPENDENCYPART_ARC
(68,40),-4.99229 # DEPENDENCYPART_ARC
(68,41),-1.50416 # DEPENDENCYPART_ARC
(68,42),-1.45031 # DEPENDENCYPART_ARC
(68,43),-1.31682 # DEPENDENCYPART_ARC
(68,44),-1.08731 # DEPENDENCYPART_ARC
(68,45),-1.34322 # DEPENDENCYPART_ARC
(68,46),-1.62657 # DEPENDENCYPART_ARC
(68,47),-0.998531 # DEPENDENCYPART_ARC
(68,48),-0.792475 # DEPENDENCYPART_ARC
(68,49),-3.21899 # DEPENDENCYPART_ARC
(68,50),-1.0356 # DEPENDENCYPART_ARC
(68,51),-0.642448 # DEPENDENCYPART_ARC
(68,52),-2.09211 # DEPENDENCYPART_ARC
(68,53),-1.01724 # DEPENDENCYPART_ARC
(68,54),-0.693645 # DEPENDENCYPART_ARC
(68,55),-0.233388 # DEPENDENCYPART_ARC
(68,56),-0.361271 # DEPENDENCYPART_ARC
(68,57),-0.665373 # DEPENDENCYPART_ARC
(68,58),-0.173362 # DEPENDENCYPART_ARC
(68,59),-0.24308 # DEPENDENCYPART_ARC
(68,60),-1.3005 # DEPENDENCYPART_ARC
(68,61),0.239514 # DEPENDENCYPART_ARC
(68,62),-0.731395 # DEPENDENCYPART_ARC
(68,63),0.0793577 # DEPENDENCYPART_ARC
(68,64),0.179577 # DEPENDENCYPART_ARC
(68,65),0.331802 # DEPENDENCYPART_ARC
(68,66),0.759457 # DEPENDENCYPART_ARC
(68,67),1.57075 # DEPENDENCYPART_ARC
(68,69),3.23152 # DEPENDENCYPART_ARC
(68,70),1.06428 # DEPENDENCYPART_ARC
(68,71),0.202091 # DEPENDENCYPART_ARC
(68,72),1.10239 # DEPENDENCYPART_ARC
(68,73),-0.0743717 # DEPENDENCYPART_ARC
(68,74),-0.0287671 # DEPENDENCYPART_ARC
(68,75),0.38027 # DEPENDENCYPART_ARC
(68,76),-1.02565 # DEPENDENCYPART_ARC
(68,77),-0.687629 # DEPENDENCYPART_ARC
(68,78),-0.983201 # DEPENDENCYPART_ARC
(68,79),0.0708001 # DEPENDENCYPART_ARC
(68,80),-1.18503 # DEPENDENCYPART_ARC
(68,81),-0.655748 # DEPENDENCYPART_ARC
(68,82),-0.344719 # DEPENDENCYPART_ARC
(68,83),-1.10432 # DEPENDENCYPART_ARC
(68,84),-1.71212 # DEPENDENCYPART_ARC
(69,1),-4.15026 # DEPENDENCYPART_ARC
(69,2),-5.74013 # DEPENDENCYPART_ARC
(69,3),-4.39242 # DEPENDENCYPART_ARC
(69,4),-4.18112 # DEPENDENCYPART_ARC
