# _root_ تَجْدُرُ الإِشارَةُ إِلَى أَنَّ بونومى البالِغُ مِن العُمْرِ 44 عاماً , وَ هُوَ مُحام سابِقٌ , كانَ يَعْمَلُ رَئِيساً لِ مَجْلِسِ إِدارَةِ شَرِكَةِ / إِس آي أَي / المَسْؤُولَةِ عَن إِدارَةِ مَطارَيْ ليناتى ومالبينسا فِي مِيلانُو خِلالَ الفَتْرَةِ مِن 1997 ـ 1999 .
#goldHeads=0,1,2,3,6,12,6,7,8,9,10,4,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,32,35,29,37,38,41,39,41,0,
#predictedHeads=0,1,1,3,4,5,5,7,8,9,10,0,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,31,35,31,37,38,39,40,41,0,
(28,19),(19,26),-0.00698857 # DEPENDENCYPART_GRANDPAR
(28,19),(19,27),0.0461687 # DEPENDENCYPART_GRANDPAR
(28,19),(19,29),-0.539634 # DEPENDENCYPART_GRANDPAR
(28,19),(19,30),-1.01057 # DEPENDENCYPART_GRANDPAR
(28,21),(21,22),-0.120699 # DEPENDENCYPART_GRANDPAR
(28,21),(21,23),-0.0787481 # DEPENDENCYPART_GRANDPAR
(28,21),(21,24),-0.259525 # DEPENDENCYPART_GRANDPAR
(28,21),(21,25),-0.0128557 # DEPENDENCYPART_GRANDPAR
(28,21),(21,26),-0.00794242 # DEPENDENCYPART_GRANDPAR
(28,21),(21,27),0.0452148 # DEPENDENCYPART_GRANDPAR
(28,21),(21,28),-1.38847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,21),(21,29),-0.539637 # DEPENDENCYPART_GRANDPAR
(28,21),(21,30),-1.01057 # DEPENDENCYPART_GRANDPAR
(28,21),(21,31),-0.883779 # DEPENDENCYPART_GRANDPAR
(28,21),(21,32),-0.9386 # DEPENDENCYPART_GRANDPAR
(28,21),(21,33),-0.833646 # DEPENDENCYPART_GRANDPAR
(28,21),(21,35),-0.942465 # DEPENDENCYPART_GRANDPAR
(28,21),(21,37),-1.02821 # DEPENDENCYPART_GRANDPAR
(28,22),(22,21),-0.213084 # DEPENDENCYPART_GRANDPAR
(28,22),(22,23),-0.0704095 # DEPENDENCYPART_GRANDPAR
(28,22),(22,24),-0.253822 # DEPENDENCYPART_GRANDPAR
(28,22),(22,25),-0.0165837 # DEPENDENCYPART_GRANDPAR
(28,22),(22,26),-0.0116704 # DEPENDENCYPART_GRANDPAR
(28,22),(22,27),0.0414868 # DEPENDENCYPART_GRANDPAR
(28,22),(22,28),-1.38848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,22),(22,29),-0.539643 # DEPENDENCYPART_GRANDPAR
(28,22),(22,30),-1.01058 # DEPENDENCYPART_GRANDPAR
(28,22),(22,31),-0.883784 # DEPENDENCYPART_GRANDPAR
(28,22),(22,32),-0.938605 # DEPENDENCYPART_GRANDPAR
(28,22),(22,34),-0.861259 # DEPENDENCYPART_GRANDPAR
(28,22),(22,35),-0.942471 # DEPENDENCYPART_GRANDPAR
(28,22),(22,36),-1.06452 # DEPENDENCYPART_GRANDPAR
(28,23),(23,22),-0.156141 # DEPENDENCYPART_GRANDPAR
(28,23),(23,24),-0.246068 # DEPENDENCYPART_GRANDPAR
(28,23),(23,25),-0.0133159 # DEPENDENCYPART_GRANDPAR
(28,23),(23,26),-0.00840268 # DEPENDENCYPART_GRANDPAR
(28,23),(23,27),0.0447546 # DEPENDENCYPART_GRANDPAR
(28,23),(23,28),-1.38847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,23),(23,29),-0.539635 # DEPENDENCYPART_GRANDPAR
(28,23),(23,30),-1.01057 # DEPENDENCYPART_GRANDPAR
(28,23),(23,36),-1.06451 # DEPENDENCYPART_GRANDPAR
(28,27),(27,24),-0.246248 # DEPENDENCYPART_GRANDPAR
(28,27),(27,25),-0.055371 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.0638044 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.38777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,31),-0.829258 # DEPENDENCYPART_GRANDPAR
(28,29),(29,19),-0.862941 # DEPENDENCYPART_GRANDPAR
(28,29),(29,21),-0.856504 # DEPENDENCYPART_GRANDPAR
(28,29),(29,22),-0.785015 # DEPENDENCYPART_GRANDPAR
(28,29),(29,23),-0.753663 # DEPENDENCYPART_GRANDPAR
(28,29),(29,28),-0.832636 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,30),-0.393018 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),-0.18641 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.24131 # DEPENDENCYPART_GRANDPAR
(28,29),(29,33),-0.248997 # DEPENDENCYPART_GRANDPAR
(28,29),(29,34),-0.276593 # DEPENDENCYPART_GRANDPAR
(28,29),(29,35),-0.331996 # DEPENDENCYPART_GRANDPAR
(28,29),(29,37),-0.459269 # DEPENDENCYPART_GRANDPAR
(28,29),(29,39),-0.388812 # DEPENDENCYPART_GRANDPAR
(28,30),(30,23),-0.777615 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-0.845324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,29),0.0692332 # DEPENDENCYPART_GRANDPAR
(28,30),(30,31),-0.176139 # DEPENDENCYPART_GRANDPAR
(28,30),(30,32),-0.233404 # DEPENDENCYPART_GRANDPAR
(28,30),(30,33),-0.259647 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),-0.287242 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),-0.261165 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.275335 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.30293 # DEPENDENCYPART_GRANDPAR
(28,31),(31,35),-0.388903 # DEPENDENCYPART_GRANDPAR
(28,31),(31,36),-0.424745 # DEPENDENCYPART_GRANDPAR
(28,31),(31,37),-0.547266 # DEPENDENCYPART_GRANDPAR
(28,31),(31,38),-0.339856 # DEPENDENCYPART_GRANDPAR
(28,31),(31,39),-0.444128 # DEPENDENCYPART_GRANDPAR
(28,31),(31,40),-0.328272 # DEPENDENCYPART_GRANDPAR
(28,31),(31,41),-0.325349 # DEPENDENCYPART_GRANDPAR
(28,31),(31,42),-0.361896 # DEPENDENCYPART_GRANDPAR
(29,19),(19,20),-0.138148 # DEPENDENCYPART_GRANDPAR
(29,19),(19,21),-0.381226 # DEPENDENCYPART_GRANDPAR
(29,19),(19,22),-0.860771 # DEPENDENCYPART_GRANDPAR
(29,19),(19,23),-0.89168 # DEPENDENCYPART_GRANDPAR
(29,19),(19,24),-0.360226 # DEPENDENCYPART_GRANDPAR
(29,19),(19,25),-0.27258 # DEPENDENCYPART_GRANDPAR
(29,19),(19,26),-0.232515 # DEPENDENCYPART_GRANDPAR
(29,19),(19,27),-0.194569 # DEPENDENCYPART_GRANDPAR
(29,19),(19,29),-1.13591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,19),(19,30),-0.47373 # DEPENDENCYPART_GRANDPAR
(29,21),(21,22),-0.871674 # DEPENDENCYPART_GRANDPAR
(29,21),(21,23),-0.901953 # DEPENDENCYPART_GRANDPAR
(29,21),(21,24),-0.369213 # DEPENDENCYPART_GRANDPAR
(29,21),(21,25),-0.27255 # DEPENDENCYPART_GRANDPAR
(29,21),(21,26),-0.232485 # DEPENDENCYPART_GRANDPAR
(29,21),(21,27),-0.194539 # DEPENDENCYPART_GRANDPAR
(29,21),(21,28),-0.208719 # DEPENDENCYPART_GRANDPAR
(29,21),(21,29),-1.13591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,21),(21,30),-0.47373 # DEPENDENCYPART_GRANDPAR
(29,21),(21,31),-0.915166 # DEPENDENCYPART_GRANDPAR
(29,21),(21,32),-1.14707 # DEPENDENCYPART_GRANDPAR
(29,21),(21,33),-0.894618 # DEPENDENCYPART_GRANDPAR
(29,21),(21,35),-0.864613 # DEPENDENCYPART_GRANDPAR
(29,21),(21,37),-0.868735 # DEPENDENCYPART_GRANDPAR
(29,22),(22,21),-0.424216 # DEPENDENCYPART_GRANDPAR
(29,22),(22,23),-0.886885 # DEPENDENCYPART_GRANDPAR
(29,22),(22,24),-0.360136 # DEPENDENCYPART_GRANDPAR
(29,22),(22,25),-0.272551 # DEPENDENCYPART_GRANDPAR
(29,22),(22,26),-0.232486 # DEPENDENCYPART_GRANDPAR
(29,22),(22,27),-0.19454 # DEPENDENCYPART_GRANDPAR
(29,22),(22,28),-0.199642 # DEPENDENCYPART_GRANDPAR
(29,22),(22,29),-1.13591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,22),(22,30),-0.47373 # DEPENDENCYPART_GRANDPAR
(29,22),(22,31),-0.915165 # DEPENDENCYPART_GRANDPAR
(29,22),(22,32),-1.14707 # DEPENDENCYPART_GRANDPAR
(29,22),(22,34),-0.9357 # DEPENDENCYPART_GRANDPAR
(29,22),(22,35),-0.864613 # DEPENDENCYPART_GRANDPAR
(29,22),(22,36),-0.758541 # DEPENDENCYPART_GRANDPAR
(29,23),(23,22),-0.931513 # DEPENDENCYPART_GRANDPAR
(29,23),(23,24),-0.356266 # DEPENDENCYPART_GRANDPAR
(29,23),(23,25),-0.272931 # DEPENDENCYPART_GRANDPAR
(29,23),(23,26),-0.232866 # DEPENDENCYPART_GRANDPAR
(29,23),(23,27),-0.19492 # DEPENDENCYPART_GRANDPAR
(29,23),(23,28),-0.195772 # DEPENDENCYPART_GRANDPAR
(29,23),(23,29),-1.13597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,23),(23,30),-0.473797 # DEPENDENCYPART_GRANDPAR
(29,23),(23,36),-0.758607 # DEPENDENCYPART_GRANDPAR
(29,28),(28,19),-0.740429 # DEPENDENCYPART_GRANDPAR
(29,28),(28,21),-0.478936 # DEPENDENCYPART_GRANDPAR
(29,28),(28,22),-0.982865 # DEPENDENCYPART_GRANDPAR
(29,28),(28,23),-1.00404 # DEPENDENCYPART_GRANDPAR
(29,28),(28,27),-0.245405 # DEPENDENCYPART_GRANDPAR
(29,28),(28,29),-1.11931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,28),(28,30),-0.457872 # DEPENDENCYPART_GRANDPAR
(29,28),(28,31),-0.854862 # DEPENDENCYPART_GRANDPAR
(29,30),(30,23),-1.5969 # DEPENDENCYPART_GRANDPAR
(29,30),(30,28),-0.796297 # DEPENDENCYPART_GRANDPAR
(29,30),(30,29),-0.601529 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,30),(30,31),-0.082259 # DEPENDENCYPART_GRANDPAR
(29,30),(30,32),-0.315349 # DEPENDENCYPART_GRANDPAR
(29,30),(30,33),-0.251239 # DEPENDENCYPART_GRANDPAR
(29,30),(30,34),-0.292316 # DEPENDENCYPART_GRANDPAR
(29,31),(31,32),-0.480095 # DEPENDENCYPART_GRANDPAR
(29,31),(31,33),-0.331232 # DEPENDENCYPART_GRANDPAR
(29,31),(31,34),-0.372308 # DEPENDENCYPART_GRANDPAR
(29,31),(31,35),-0.245033 # DEPENDENCYPART_GRANDPAR
(29,31),(31,36),-0.117595 # DEPENDENCYPART_GRANDPAR
(29,31),(31,37),-0.309101 # DEPENDENCYPART_GRANDPAR
(29,31),(31,38),-0.122687 # DEPENDENCYPART_GRANDPAR
(29,31),(31,39),-0.322159 # DEPENDENCYPART_GRANDPAR
(29,31),(31,40),-0.0853655 # DEPENDENCYPART_GRANDPAR
(29,31),(31,41),-0.449289 # DEPENDENCYPART_GRANDPAR
(29,31),(31,42),-0.0579912 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.329995 # DEPENDENCYPART_GRANDPAR
(29,32),(32,34),-0.371071 # DEPENDENCYPART_GRANDPAR
(29,32),(32,35),-0.247221 # DEPENDENCYPART_GRANDPAR
(29,32),(32,36),-0.123532 # DEPENDENCYPART_GRANDPAR
(29,32),(32,37),-0.311624 # DEPENDENCYPART_GRANDPAR
(29,32),(32,39),-0.322753 # DEPENDENCYPART_GRANDPAR
(29,32),(32,40),-0.0853655 # DEPENDENCYPART_GRANDPAR
(29,32),(32,41),-0.448052 # DEPENDENCYPART_GRANDPAR
(29,32),(32,42),-0.0579912 # DEPENDENCYPART_GRANDPAR
(29,33),(33,1),-1.58664 # DEPENDENCYPART_GRANDPAR
(29,33),(33,27),-0.806301 # DEPENDENCYPART_GRANDPAR
(29,33),(33,31),-0.262408 # DEPENDENCYPART_GRANDPAR
(29,33),(33,32),-0.49364 # DEPENDENCYPART_GRANDPAR
(29,33),(33,34),-0.308398 # DEPENDENCYPART_GRANDPAR
(29,33),(33,35),-0.199065 # DEPENDENCYPART_GRANDPAR
(29,33),(33,36),-0.164619 # DEPENDENCYPART_GRANDPAR
(29,33),(33,37),-0.194013 # DEPENDENCYPART_GRANDPAR
(29,33),(33,38),-0.08276 # DEPENDENCYPART_GRANDPAR
(29,33),(33,43),-0.358024 # DEPENDENCYPART_GRANDPAR
(29,34),(34,1),-1.58664 # DEPENDENCYPART_GRANDPAR
(29,34),(34,18),-1.25091 # DEPENDENCYPART_GRANDPAR
(29,34),(34,31),-0.262408 # DEPENDENCYPART_GRANDPAR
(29,34),(34,32),-0.49364 # DEPENDENCYPART_GRANDPAR
(29,34),(34,33),-0.246703 # DEPENDENCYPART_GRANDPAR
(29,34),(34,35),-0.199065 # DEPENDENCYPART_GRANDPAR
(29,34),(34,36),-0.164619 # DEPENDENCYPART_GRANDPAR
(29,34),(34,37),-0.194013 # DEPENDENCYPART_GRANDPAR
(29,34),(34,38),-0.08276 # DEPENDENCYPART_GRANDPAR
(29,34),(34,39),-0.29965 # DEPENDENCYPART_GRANDPAR
(29,34),(34,43),-0.358024 # DEPENDENCYPART_GRANDPAR
(29,35),(35,33),-0.34916 # DEPENDENCYPART_GRANDPAR
(29,35),(35,34),-0.390236 # DEPENDENCYPART_GRANDPAR
(29,35),(35,36),-0.0535568 # DEPENDENCYPART_GRANDPAR
(29,35),(35,37),-0.204124 # DEPENDENCYPART_GRANDPAR
(29,35),(35,38),-0.0129036 # DEPENDENCYPART_GRANDPAR
(29,35),(35,40),-0.0555641 # DEPENDENCYPART_GRANDPAR
(29,35),(35,41),-0.407732 # DEPENDENCYPART_GRANDPAR
(29,35),(35,43),-0.371396 # DEPENDENCYPART_GRANDPAR
(29,37),(37,32),-0.522748 # DEPENDENCYPART_GRANDPAR
(29,37),(37,35),-0.319717 # DEPENDENCYPART_GRANDPAR
(29,37),(37,36),-0.211665 # DEPENDENCYPART_GRANDPAR
(29,37),(37,38),-0.0560944 # DEPENDENCYPART_GRANDPAR
(29,37),(37,39),-0.363813 # DEPENDENCYPART_GRANDPAR
(29,37),(37,40),-0.0632899 # DEPENDENCYPART_GRANDPAR
(29,37),(37,41),-0.435757 # DEPENDENCYPART_GRANDPAR
(29,37),(37,42),-0.0254126 # DEPENDENCYPART_GRANDPAR
(29,39),(39,32),-0.515808 # DEPENDENCYPART_GRANDPAR
(29,39),(39,35),-0.339654 # DEPENDENCYPART_GRANDPAR
(29,39),(39,38),-0.138903 # DEPENDENCYPART_GRANDPAR
(29,39),(39,40),0.016855 # DEPENDENCYPART_GRANDPAR
(29,39),(39,41),-0.406713 # DEPENDENCYPART_GRANDPAR
(29,39),(39,42),0.0547322 # DEPENDENCYPART_GRANDPAR
(29,39),(39,43),-0.363463 # DEPENDENCYPART_GRANDPAR
(30,23),(23,22),-0.422003 # DEPENDENCYPART_GRANDPAR
(30,23),(23,24),-0.19934 # DEPENDENCYPART_GRANDPAR
(30,23),(23,25),-0.19365 # DEPENDENCYPART_GRANDPAR
(30,23),(23,26),-0.187178 # DEPENDENCYPART_GRANDPAR
(30,23),(23,27),-0.136478 # DEPENDENCYPART_GRANDPAR
(30,23),(23,28),-0.159376 # DEPENDENCYPART_GRANDPAR
(30,23),(23,29),0.034979 # DEPENDENCYPART_GRANDPAR
(30,23),(23,30),-0.741064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,23),(23,36),-0.845621 # DEPENDENCYPART_GRANDPAR
(30,28),(28,19),-0.311637 # DEPENDENCYPART_GRANDPAR
(30,28),(28,21),-0.332216 # DEPENDENCYPART_GRANDPAR
(30,28),(28,22),-0.373069 # DEPENDENCYPART_GRANDPAR
(30,28),(28,23),-0.321794 # DEPENDENCYPART_GRANDPAR
(30,28),(28,27),-0.0248962 # DEPENDENCYPART_GRANDPAR
(30,28),(28,29),0.0325685 # DEPENDENCYPART_GRANDPAR
(30,28),(28,30),-0.74079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,28),(28,31),0.362953 # DEPENDENCYPART_GRANDPAR
(30,29),(29,19),-0.342937 # DEPENDENCYPART_GRANDPAR
(30,29),(29,21),-0.375202 # DEPENDENCYPART_GRANDPAR
(30,29),(29,22),-0.404583 # DEPENDENCYPART_GRANDPAR
(30,29),(29,23),-0.352987 # DEPENDENCYPART_GRANDPAR
(30,29),(29,28),-0.117382 # DEPENDENCYPART_GRANDPAR
(30,29),(29,30),-0.743606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,29),(29,31),0.358061 # DEPENDENCYPART_GRANDPAR
(30,29),(29,32),-0.570386 # DEPENDENCYPART_GRANDPAR
(30,29),(29,33),-0.394489 # DEPENDENCYPART_GRANDPAR
(30,29),(29,34),-0.408401 # DEPENDENCYPART_GRANDPAR
(30,29),(29,35),-0.557375 # DEPENDENCYPART_GRANDPAR
(30,29),(29,37),-0.549949 # DEPENDENCYPART_GRANDPAR
(30,29),(29,39),-0.878433 # DEPENDENCYPART_GRANDPAR
(30,31),(31,32),0.129868 # DEPENDENCYPART_GRANDPAR
(30,31),(31,33),0.216921 # DEPENDENCYPART_GRANDPAR
(30,31),(31,34),0.203008 # DEPENDENCYPART_GRANDPAR
(30,31),(31,35),0.295001 # DEPENDENCYPART_GRANDPAR
(30,31),(31,36),-0.0973646 # DEPENDENCYPART_GRANDPAR
(30,31),(31,37),0.133451 # DEPENDENCYPART_GRANDPAR
(30,31),(31,38),-0.243146 # DEPENDENCYPART_GRANDPAR
(30,31),(31,39),-0.0413549 # DEPENDENCYPART_GRANDPAR
(30,31),(31,40),-0.109576 # DEPENDENCYPART_GRANDPAR
(30,31),(31,41),-0.0301207 # DEPENDENCYPART_GRANDPAR
(30,31),(31,42),-0.20578 # DEPENDENCYPART_GRANDPAR
(30,32),(32,33),0.224266 # DEPENDENCYPART_GRANDPAR
(30,32),(32,34),0.210354 # DEPENDENCYPART_GRANDPAR
(30,32),(32,35),0.298178 # DEPENDENCYPART_GRANDPAR
(30,32),(32,36),-0.098206 # DEPENDENCYPART_GRANDPAR
(30,32),(32,37),0.136292 # DEPENDENCYPART_GRANDPAR
(30,32),(32,39),-0.0362216 # DEPENDENCYPART_GRANDPAR
(30,32),(32,40),-0.10363 # DEPENDENCYPART_GRANDPAR
(30,32),(32,41),-0.0227752 # DEPENDENCYPART_GRANDPAR
(30,32),(32,42),-0.199835 # DEPENDENCYPART_GRANDPAR
(30,33),(33,1),-0.915945 # DEPENDENCYPART_GRANDPAR
(30,33),(33,27),-0.741009 # DEPENDENCYPART_GRANDPAR
(30,33),(33,31),0.90485 # DEPENDENCYPART_GRANDPAR
(30,33),(33,32),-0.0220738 # DEPENDENCYPART_GRANDPAR
(30,33),(33,34),0.198552 # DEPENDENCYPART_GRANDPAR
(30,33),(33,35),0.159481 # DEPENDENCYPART_GRANDPAR
(30,33),(33,36),-0.196438 # DEPENDENCYPART_GRANDPAR
(30,33),(33,37),0.131053 # DEPENDENCYPART_GRANDPAR
(30,33),(33,38),-0.207278 # DEPENDENCYPART_GRANDPAR
(30,33),(33,43),-0.167786 # DEPENDENCYPART_GRANDPAR
(30,34),(34,1),-0.915945 # DEPENDENCYPART_GRANDPAR
(30,34),(34,18),-0.727595 # DEPENDENCYPART_GRANDPAR
(30,34),(34,31),0.90485 # DEPENDENCYPART_GRANDPAR
(30,34),(34,32),-0.0220738 # DEPENDENCYPART_GRANDPAR
(30,34),(34,33),0.216904 # DEPENDENCYPART_GRANDPAR
(30,34),(34,35),0.159481 # DEPENDENCYPART_GRANDPAR
(30,34),(34,36),-0.196438 # DEPENDENCYPART_GRANDPAR
(30,34),(34,37),0.131053 # DEPENDENCYPART_GRANDPAR
(30,34),(34,38),-0.207278 # DEPENDENCYPART_GRANDPAR
(30,34),(34,39),-0.151941 # DEPENDENCYPART_GRANDPAR
(30,34),(34,43),-0.167786 # DEPENDENCYPART_GRANDPAR
(31,32),(32,33),0.00485178 # DEPENDENCYPART_GRANDPAR
(31,32),(32,34),0.0636304 # DEPENDENCYPART_GRANDPAR
(31,32),(32,35),-0.0373743 # DEPENDENCYPART_GRANDPAR
(31,32),(32,36),0.00355909 # DEPENDENCYPART_GRANDPAR
(31,32),(32,37),-0.135206 # DEPENDENCYPART_GRANDPAR
(31,32),(32,39),-0.179683 # DEPENDENCYPART_GRANDPAR
(31,32),(32,40),-0.0626527 # DEPENDENCYPART_GRANDPAR
(31,32),(32,41),-0.127315 # DEPENDENCYPART_GRANDPAR
(31,32),(32,42),-0.140954 # DEPENDENCYPART_GRANDPAR
(31,33),(33,1),-1.27292 # DEPENDENCYPART_GRANDPAR
(31,33),(33,27),-0.939138 # DEPENDENCYPART_GRANDPAR
(31,33),(33,31),-0.634427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,33),(33,32),0.395123 # DEPENDENCYPART_GRANDPAR
(31,33),(33,34),0.0151208 # DEPENDENCYPART_GRANDPAR
(31,33),(33,35),-0.0801769 # DEPENDENCYPART_GRANDPAR
(31,33),(33,36),-0.12206 # DEPENDENCYPART_GRANDPAR
(31,33),(33,37),-0.0798048 # DEPENDENCYPART_GRANDPAR
(31,33),(33,38),-0.369382 # DEPENDENCYPART_GRANDPAR
(31,33),(33,43),-0.591095 # DEPENDENCYPART_GRANDPAR
(31,34),(34,1),-1.27292 # DEPENDENCYPART_GRANDPAR
(31,34),(34,18),-1.12131 # DEPENDENCYPART_GRANDPAR
(31,34),(34,31),-0.634427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,34),(34,32),0.395123 # DEPENDENCYPART_GRANDPAR
(31,34),(34,33),0.099709 # DEPENDENCYPART_GRANDPAR
(31,34),(34,35),-0.0801769 # DEPENDENCYPART_GRANDPAR
(31,34),(34,36),-0.12206 # DEPENDENCYPART_GRANDPAR
(31,34),(34,37),-0.0798048 # DEPENDENCYPART_GRANDPAR
(31,34),(34,38),-0.369382 # DEPENDENCYPART_GRANDPAR
(31,34),(34,39),-0.300272 # DEPENDENCYPART_GRANDPAR
(31,34),(34,43),-0.591095 # DEPENDENCYPART_GRANDPAR
(31,35),(35,33),-0.114298 # DEPENDENCYPART_GRANDPAR
(31,35),(35,34),-0.0555196 # DEPENDENCYPART_GRANDPAR
(31,35),(35,36),0.0461048 # DEPENDENCYPART_GRANDPAR
(31,35),(35,37),-0.0269652 # DEPENDENCYPART_GRANDPAR
(31,35),(35,38),-0.172097 # DEPENDENCYPART_GRANDPAR
(31,35),(35,40),-0.0596831 # DEPENDENCYPART_GRANDPAR
(31,35),(35,41),-0.0466757 # DEPENDENCYPART_GRANDPAR
(31,35),(35,43),-0.535908 # DEPENDENCYPART_GRANDPAR
(31,36),(36,33),0.148682 # DEPENDENCYPART_GRANDPAR
(31,36),(36,34),0.20746 # DEPENDENCYPART_GRANDPAR
(31,36),(36,37),-0.0902852 # DEPENDENCYPART_GRANDPAR
(31,36),(36,38),-0.362749 # DEPENDENCYPART_GRANDPAR
(31,37),(37,32),0.330023 # DEPENDENCYPART_GRANDPAR
(31,37),(37,35),-0.0774468 # DEPENDENCYPART_GRANDPAR
(31,37),(37,36),-0.279736 # DEPENDENCYPART_GRANDPAR
(31,37),(37,38),-0.293021 # DEPENDENCYPART_GRANDPAR
(31,37),(37,39),-0.343215 # DEPENDENCYPART_GRANDPAR
(31,37),(37,40),-0.121986 # DEPENDENCYPART_GRANDPAR
(31,37),(37,41),-0.11524 # DEPENDENCYPART_GRANDPAR
(31,37),(37,42),-0.189457 # DEPENDENCYPART_GRANDPAR
(31,38),(38,36),-0.0880545 # DEPENDENCYPART_GRANDPAR
(31,38),(38,39),-0.202452 # DEPENDENCYPART_GRANDPAR
(31,38),(38,40),-0.0853272 # DEPENDENCYPART_GRANDPAR
(31,38),(38,41),-0.14805 # DEPENDENCYPART_GRANDPAR
(31,38),(38,42),-0.163628 # DEPENDENCYPART_GRANDPAR
(31,38),(38,43),-0.547553 # DEPENDENCYPART_GRANDPAR
(31,39),(39,32),0.355374 # DEPENDENCYPART_GRANDPAR
(31,39),(39,35),-0.0844378 # DEPENDENCYPART_GRANDPAR
(31,39),(39,38),-0.428105 # DEPENDENCYPART_GRANDPAR
(31,39),(39,40),-0.0374049 # DEPENDENCYPART_GRANDPAR
(31,39),(39,41),-0.0604571 # DEPENDENCYPART_GRANDPAR
(31,39),(39,42),-0.104875 # DEPENDENCYPART_GRANDPAR
(31,39),(39,43),-0.519939 # DEPENDENCYPART_GRANDPAR
(31,40),(40,39),-0.147255 # DEPENDENCYPART_GRANDPAR
(31,40),(40,41),-0.15188 # DEPENDENCYPART_GRANDPAR
(31,40),(40,42),-0.196639 # DEPENDENCYPART_GRANDPAR
(31,40),(40,43),-0.576905 # DEPENDENCYPART_GRANDPAR
(31,41),(41,18),-1.12131 # DEPENDENCYPART_GRANDPAR
(31,41),(41,38),-0.362223 # DEPENDENCYPART_GRANDPAR
(31,41),(41,39),-0.21733 # DEPENDENCYPART_GRANDPAR
(31,41),(41,40),-0.0538149 # DEPENDENCYPART_GRANDPAR
(31,41),(41,42),-0.163032 # DEPENDENCYPART_GRANDPAR
(31,41),(41,43),-0.569471 # DEPENDENCYPART_GRANDPAR
(31,42),(42,38),-0.29666 # DEPENDENCYPART_GRANDPAR
(31,42),(42,39),-0.147313 # DEPENDENCYPART_GRANDPAR
(31,42),(42,41),-0.131069 # DEPENDENCYPART_GRANDPAR
(31,42),(42,43),-0.579358 # DEPENDENCYPART_GRANDPAR
(32,33),(33,1),-1.07364 # DEPENDENCYPART_GRANDPAR
(32,33),(33,27),-0.621085 # DEPENDENCYPART_GRANDPAR
(32,33),(33,31),-0.35986 # DEPENDENCYPART_GRANDPAR
(32,33),(33,32),-0.661989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,33),(33,34),0.00708159 # DEPENDENCYPART_GRANDPAR
(32,33),(33,35),0.0510234 # DEPENDENCYPART_GRANDPAR
(32,33),(33,36),0.0129879 # DEPENDENCYPART_GRANDPAR
(32,33),(33,37),-0.0453287 # DEPENDENCYPART_GRANDPAR
(32,33),(33,38),-0.179996 # DEPENDENCYPART_GRANDPAR
(32,33),(33,43),-0.476601 # DEPENDENCYPART_GRANDPAR
(32,34),(34,1),-1.07364 # DEPENDENCYPART_GRANDPAR
(32,34),(34,18),-0.771899 # DEPENDENCYPART_GRANDPAR
(32,34),(34,31),-0.35986 # DEPENDENCYPART_GRANDPAR
(32,34),(34,32),-0.661989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,34),(34,33),0.600187 # DEPENDENCYPART_GRANDPAR
(32,34),(34,35),0.0510234 # DEPENDENCYPART_GRANDPAR
(32,34),(34,36),0.0129879 # DEPENDENCYPART_GRANDPAR
(32,34),(34,37),-0.0453287 # DEPENDENCYPART_GRANDPAR
(32,34),(34,38),-0.179996 # DEPENDENCYPART_GRANDPAR
